numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,quantit,total,quantity_unit,remarks,doubleaccounts
157,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bois ; scié,Flandre,1837,,1837,,,0
158,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,14,Bois ; à brûler,Allemagne,57106,1463,57106,chars,,0
159,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bois ; à teindre,Allemagne,2077,5530,30660,livres,,0
160,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bois ; à teindre,Flandre,2352,23527,30660,livres,,0
161,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bois ; à teindre,Genève,1181,5905,30660,livres,,0
162,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bois ; à teindre,Isles,1350,9000,30660,livres,,0
163,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bois ; à teindre,Italie,4364,43640,30660,livres,,0
164,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bois ; à teindre,Levant,14686,146860,30660,livres,,0
165,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bois ; à teindre,Savoye,3609,18045,30660,livres,,0
166,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bois ; à teindre,Suisse,1041,5208,30660,livres,,0
167,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bombes,Etats-Unis,60000,3000,60000,en nombre,,0
168,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bonnets ; de coton,Isles,1596,133,10712,douzaines,,0
169,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bonnets ; de coton,Italie,1536,256,10712,douzaines,,0
170,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bonnets ; de coton,Savoye,7580,1516,10712,livres,,0
171,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bonnets ; de laine,Espagne,15780,2630,435098,livres,,0
172,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bonnets ; de laine,Etats-Unis,2450,,435098,,,0
173,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bonnets ; de laine,Gènes,1380,115,435098,douzaines,,0
174,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bonnets ; de laine,Levant,415488,34624,435098,douzaines,,0
175,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bottes ; molles,Flandre,2100,140,2100,paires,,0
176,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bouchons ; de liège,Espagne,22615,7538,380728,livres,,0
177,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bouchons ; de liège,Hollande,308703,102901,380728,livres,,0
178,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bouchons ; de liège,Isles,1200,240,380728,livres,,0
179,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bouchons ; de liège,Italie,39600,13200,380728,livres,,0
180,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bouchons ; de liège,Savoye,8610,2870,380728,livres,,0
181,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bougie,Allemagne,8067,2988,112993,livres,,0
182,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bougie,Espagne,5497,2391,112993,livres,,0
183,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bougie,Flandre,5100,2040,112993,livres,,0
184,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bougie,Genève,1404,520,112993,livres,,0
185,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bougie,Hollande,3211,1209,112993,livres,,0
186,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bougie,Indes,3240,1200,112993,livres,,0
187,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bougie,Isles,82023,35046,112993,livres,,0
188,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bougie,Savoye,1593,655,112993,livres,,0
189,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Bougie,Suisse,2858,1067,112993,livres,,0
190,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Boulets ; de canon,Etats-Unis,19198,174545,560367,livres,,0
191,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,16,Boulets ; de canon,Isles,541169,3607745,560367,livres,,0
192,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Cacao,Danemark,1296,2592,305753,livres,,0
193,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Cacao,Espagne,117909,197650,305753,livres,,0
194,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Cacao,Flandre,1431,2863,305753,livres,,0
195,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Cacao,Genève,1034,1292,305753,livres,,0
196,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Cacao,Gènes,36683,28218,305753,livres,,0
197,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Cacao,Hollande,2033,3388,305753,livres,,0
198,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Cacao,Italie,77777,64656,305753,livres,,0
199,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Cacao,Nord,13230,17301,305753,livres,,0
200,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Cacao,Savoye,28008,21545,305753,livres,,0
201,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Cacao,Suisse,23352,29191,305753,livres,,0
202,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Cacao,Venise,3000,2308,305753,livres,,0
203,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Caffé ; de Bourbon,Allemagne,7713,9074,248369,livres,,0
204,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Caffé ; de Bourbon,Etats-Unis,2222,2614,248369,livres,,0
205,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Caffé ; de Bourbon,Flandre,235385,276924,248369,livres,,0
206,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Caffé ; de Bourbon,Hollande,1846,2172,248369,livres,,0
207,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Caffé ; de Bourbon,Suisse,1203,1415,248369,livres,,0
208,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Caffé ; de Moka,Allemagne,13044,8696,100935,livres,,0
209,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Caffé ; de Moka,Flandre,10816,7211,100935,livres,,0
210,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Caffé ; de Moka,Genève,2169,1446,100935,livres,,0
211,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Caffé ; de Moka,Hollande,6202,4135,100935,livres,,0
212,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Caffé ; de Moka,Suisse,68704,44690,100935,livres,,0
213,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Caffé ; des Isles,Allemagne,845763,1646691,15433096,livres,,0
214,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Caffé ; des Isles,Espagne,2818,5214,15433096,livres,,0
215,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Caffé ; des Isles,Flandre,333679,639975,15433096,livres,,0
216,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Caffé ; des Isles,Genève,465699,659388,15433096,livres,,0
217,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Caffé ; des Isles,Gènes,121668,152086,15433096,livres,,0
218,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Caffé ; des Isles,Hollande,749589,1316185,15433096,livres,,0
219,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Caffé ; des Isles,Italie,1044701,1424008,15433096,livres,,0
220,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Caffé ; des Isles,Levant,2525411,3607730,15433096,livres,,0
221,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Caffé ; des Isles,Naples,37049,46312,15433096,livres,,0
222,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Caffé ; des Isles,Nord,7158913,11978946,15433096,livres,,0
223,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Caffé ; des Isles,Portugal,5893,7360,15433096,livres,,0
224,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Caffé ; des Isles,Russie,32395,53367,15433096,livres,,0
225,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Caffé ; des Isles,Savoye,109137,145662,15433096,livres,,0
226,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Caffé ; des Isles,Savoye,1218345,2114637,15433096,livres,,0
227,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Caffé ; des Isles,Suisse,675425,985684,15433096,livres,,0
228,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Caffé ; des Isles,Suède,183968,308062,15433096,livres,,0
229,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Caffé ; des Isles,Venise,22643,29554,15433096,livres,,0
230,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Canefice,Gènes,5664,18880,17852,livres,,0
231,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Canefice,Italie,3924,13080,17852,livres,,0
232,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Canefice,Naples,1825,6085,17852,livres,,0
233,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Canefice,Savoye,3829,12765,17852,livres,,0
234,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,18,Canefice,Venise,2610,8700,17852,livres,,0
235,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,20,Canelle,Allemagne,21760,2720,131097,livres,,0
236,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,20,Canelle,Espagne,13087,1544,131097,livres,,0
237,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,20,Canelle,Gènes,9000,900,131097,livres,,0
238,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,20,Canelle,Isles,2072,259,131097,livres,,0
239,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,20,Canelle,Italie,72290,7229,131097,livres,,0
240,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,20,Canelle,Levant,3000,300,131097,livres,,0
241,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,20,Canelle,Suisse,5688,631,131097,livres,,0
242,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,20,Canelle,Venise,4200,420,131097,livres,,0
243,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,20,Canons ; de fer,Etats-Unis,8400,56000,186597,livres,,0
244,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,20,Canons ; de fer,Indes,9900,22,186597,en nombre,,0
245,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,20,Canons ; de fer,Isles,168297,,186597,,,0
246,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,20,Cantarides,Flandre,3868,1172,5038,livres,,0
247,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,20,Cantarides,Hollande,1170,780,5038,livres,,0
248,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,20,Capres,Danemark,7976,15952,69206,livres,,0
249,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,20,Capres,Hollande,23286,48112,69206,livres,,0
250,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,20,Capres,Isles,4480,224,69206,caissons,,0
251,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,20,Capres,Italie,18555,37110,69206,livres,,0
252,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,20,Capres,Levant,1102,2204,69206,livres,,0
253,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,20,Capres,Nord,5187,10374,69206,livres,,0
254,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,20,Capres,Savoye,8620,16010,69206,livres,,0
255,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,20,Cardes ; à carder,Levant,2747,2198,2747,livres,,0
256,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,20,Carreaux ; de terre,Allemagne,2005,20050,4586,en nombre,,0
257,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,20,Carreaux ; de terre,Flandre,1200,2400,4586,en nombre,,0
258,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,20,Carreaux ; de terre,Isles,1381,69050,4586,en nombre,,0
259,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,20,Cartes ; à joüer,Levant,1500,100,1500,grosses,,0
260,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,20,Cendre ; commune,Savoye,3748,18740,3748,livres,,0
261,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,22,Cendre ; de hoüille,Flandre,8460,,8460,,,0
262,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,22,Cendre ; potasse,Flandre,10348,33330,14605,livres,,0
263,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,22,Cendre ; potasse,Hollande,4257,17030,14605,livres,,0
264,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,20,Cendre ; à fumer ; terre,Flandre,9260,,9260,,,0
265,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,22,Cercles ; à tonneaux,Espagne,3825,140,68960,milliers,,0
266,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,22,Cercles ; à tonneaux,Hollande,1260,12600,68960,livres,,0
267,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,22,Cercles ; à tonneaux,Isles,63875,25550,68960,faix,,0
268,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,22,Chandelle,Espagne,3343,6048,559193,livres,,0
