,Entré par,Source,,,Page,Année,Export/Export,Nom Marchandise,Direction,Pays/Région,Quantité,Unité de poids/quantité,Prix unitaire en  Lt (décimale),Valeur transcrite,Différence,Remarques
106,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,4,1764,Exports,Poisson salé,Marseille,Danemark,"1 580,00",livres,"0,2500","395,000","0,00",
107,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,4,1764,Exports,Poivre,Marseille,Danemark,"2 400,00",livres,"1,0000","2 400,000","0,00",
108,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,4,1764,Exports,Pomade,Marseille,Danemark,"50,00",livres,"3,0000","150,000","0,00",
109,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,4,1764,Exports,Pruneaux,Marseille,Danemark,"1 515,00",livres,"0,2000","303,000","0,00",
110,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,4,1764,Exports,Raisin secs,Marseille,Danemark,"215,00",livres,"0,1500","32,000","-0,25",
111,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,4,1764,Exports,Saucissons,Marseille,Danemark,"105,00",livres,"1,0000","105,000","0,00",
112,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,4,1764,Exports,Savon madré,Marseille,Danemark,"11 585,00",livres,"0,2500","2 896,000","-0,25",
113,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,4,1764,Exports,Sel armoniac,Marseille,Danemark,"110,00",livres,"1,5000","165,000","0,00",
114,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,4,1764,Exports,Son,Marseille,Danemark,"18 200,00",livres,"0,0500","910,000","0,00",
115,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,4,1764,Exports,Sucre blanc,Marseille,Danemark,"28 735,00",livres,"0,5000","14 367,000","-0,50",
116,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,4,1764,Exports,Terrailles,Marseille,Danemark,"1 000,00",douzaines,"1,0000","1 000,000","0,00",
117,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,4,1764,Exports,Velours,Marseille,Danemark,"10,00",pièces,"400,0000","4 000,000","0,00",
118,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,4,1764,Exports,Verdet,Marseille,Danemark,"2 340,00",livres,"1,0000","2 340,000","0,00",
119,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,4,1764,Exports,Vin muscat,Marseille,Danemark,"10,00",milleroles,"45,0000","450,000","0,00",
120,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,4,1764,Exports,Vin rouge,Marseille,Danemark,"22,00",milleroles,"12,0000","264,000","0,00",
121,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Acier,Marseille,Espagne,"960,00",livres,"0,3500","336,000","0,00",
122,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Ajamis,Marseille,Espagne,"360,00",pièces,"9,0000","3 240,000","0,00",
123,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Alun,Marseille,Espagne,"19 338,00",livres,"0,2000","3 867,000","-0,60",
124,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Aloés,Marseille,Espagne,"200,00",livres,"1,0000","200,000","0,00",
125,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Amandes,Marseille,Espagne,"12 305,00",livres,"0,2000","2 461,000","0,00",
126,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Amidon,Marseille,Espagne,"490,00",livres,"0,2000","98,000","0,00",
127,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Arcenic,Marseille,Espagne,"266,00",livres,"0,2500","66,000","-0,50",
128,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Assafetida,Marseille,Espagne,"190,00",livres,"1,5000","285,000","0,00",
129,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Baleine coupée,Marseille,Espagne,"685,00",livres,"5,0000","3 425,000","0,00",
130,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Bas de cotton,Marseille,Espagne,"607,00",livres,"5,0000","3 035,000","0,00",
131,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Bas de fil,Marseille,Espagne,"420,00",livres,"5,0000","2 100,000","0,00",
132,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Bas de filoselle,Marseille,Espagne,"250,00",livres,"15,0000","3 750,000","0,00",
133,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Bas de laine,Marseille,Espagne,"8 299,00",livres,"6,0000","49 794,000","0,00",
134,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Bas de soye,Marseille,Espagne,"41 584,00",livres,"40,0000","1 663 360,000","0,00",
135,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Batanonis,Marseille,Espagne,"240,00",pièces,"3,0000","720,000","0,00",
136,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Bazin,Marseille,Espagne,"1 900,00",livres,"6,0000","11 400,000","0,00",
137,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Bedilium,Marseille,Espagne,"110,00",livres,"1,0000","110,000","0,00",
138,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Beurre,Marseille,Espagne,"5 167,00",livres,"0,4000","2 066,000","-0,80",
139,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Bierre,Marseille,Espagne,"500,00",livres,"0,0500","25,000","0,00",
140,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Bijouterie,Marseille,Espagne,"320,00",livres,"100,0000","32 000,000","0,00",
141,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Bled froment,Marseille,Espagne,"64 213,00",charges,"24,0000","1 541 112,000","0,00",
142,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Bois a bruler,Marseille,Espagne,"100 000,00",livres,"0,0050","500,000","0,00",
143,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Bois de bresil,Marseille,Espagne,"130,00",livres,"0,1000","13,000","0,00",
144,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Bois de campeche,Marseille,Espagne,"8 310,00",livres,"0,2500","2 077,000","-0,50",
145,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Bois de construction,Marseille,Espagne,"135,00",pièces,"20,0000","2 700,000","0,00",
146,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Bois fustel,Marseille,Espagne,"6 340,00",livres,"0,1000","634,000","0,00",
147,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Bois merrain,Marseille,Espagne,"716,00",tonneaux,"5,0000","3 580,000","0,00",
148,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Bois de sandal,Marseille,Espagne,"600,00",livres,"0,2500","150,000","0,00",
149,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Bonnets de coton,Marseille,Espagne,"120,00",livres,"5,0000","600,000","0,00",
150,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Boucassins,Marseille,Espagne,"50,00",pièces,"4,0000","200,000","0,00",
151,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Bouchons de liege,Marseille,Espagne,"450,00",livres,"1,0000","450,000","0,00",
152,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Bourgs du levant,Marseille,Espagne,"1 549,00",pièces,"42,0000","65 058,000","0,00",
153,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,5,1764,Exports,Bourre de soye,Marseille,Espagne,"430,00",livres,"0,5000","215,000","0,00",
154,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Bouteilles de verre,Marseille,Espagne,"2 700,00",livres,"0,2000","544,000","4,00",
155,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Bray sec,Marseille,Espagne,"2 790,00",livres,"0,1000","279,000","0,00",
156,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Cacao,Marseille,Espagne,"79 397,00",livres,"1,4000","111 155,000","-0,80",
157,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Caffé,Marseille,Espagne,"51 792,00",livres,"0,7500","38 844,000","0,00",
158,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Canefice,Marseille,Espagne,"130,00",livres,"1,0000","130,000","0,00",
159,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Canelle,Marseille,Espagne,"3 813,00",livres,"10,0000","38 130,000","0,00",
160,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Cantarides,Marseille,Espagne,"166,00",livres,"3,0000","498,000","0,00",
161,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Capots,Marseille,Espagne,"60,00",pièces,"10,0000","600,000","0,00",
162,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Capres,Marseille,Espagne,"2 082,00",livres,"0,3000","624,000","-0,60",
163,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Carreaux de briques,Marseille,Espagne,"2 000,00",en nombre,"0,0200","800,000","760,00",erreur de calcul (a confondu livre et sol)
164,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Cartes a jouer,Marseille,Espagne,"3 880,00",livres,"2,5000","9 700,000","0,00",
165,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Cartons,Marseille,Espagne,"350,00",livres,"0,5000","175,000","0,00",
166,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Cercles de bois,Marseille,Espagne,"29,00",milliers,"10,0000","290,000","0,00",
167,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Ceruze,Marseille,Espagne,"900,00",livres,"0,2500","225,000","0,00",
168,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Chaises de paille,Marseille,Espagne,"42,00",douzaines,"10,0000","420,000","0,00",
169,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Champignons,Marseille,Espagne,"250,00",livres,"1,5000","750,000","375,00",erreur de calcul
170,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Chandelles,Marseille,Espagne,"12 860,00",livres,"0,4000","5 144,000","0,00",
171,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Chanvre peigné,Marseille,Espagne,"11 646,00",livres,"0,7500","8 295,000","-439,50",erreur de calcul
172,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Chapeaux poil et laine,Marseille,Espagne,"5 183,00",douzaines,"60,0000","310 980,000","0,00",
173,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Cheveux,Marseille,Espagne,"759,00",livres,"20,0000","15 180,000","0,00",
174,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Chocolat,Marseille,Espagne,"566,00",livres,"2,0000","1 132,000","0,00",
175,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Cidre,Marseille,Espagne,"410,00",livres,"0,5000","205,000","0,00",
176,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Cire blanche,Marseille,Espagne,"32 240,00",livres,"2,0000","64 480,000","0,00",
177,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Cire jaune,Marseille,Espagne,"8 904,00",livres,"1,5000","13 356,000","0,00",
178,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Clous de fer,Marseille,Espagne,"14 685,00",livres,"0,2500","3 671,000","-0,25",
179,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Cochons salés,Marseille,Espagne,"50 804,00",livres,"0,3500","17 782,000","0,60",
180,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Colle forte,Marseille,Espagne,"5 518,00",livres,"0,4000","2 207,000","-0,20",
181,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Confitures,Marseille,Espagne,"24 196,00",livres,"1,0000","24 196,000","0,00",
182,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Conterie,Marseille,Espagne,"285,00",livres,"1,0000","285,000","0,00",
183,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,6,1764,Exports,Coque du Levant,Marseille,Espagne,"600,00",livres,"1,0000","600,000","0,00",
