numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,origine,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
596,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,22,,Vergue de 35 pieds sur 8 pouces de diametre,Hollande,"3,00",en nombre,,,,
597,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,22,,Verre a boire,Hollande,"1 372,00",en nombre,,,,
598,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,22,,Vermicellis,Portugal,"30,00",livres,,,,
599,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,22,,Verroterie pour l´entrepot de Guinée,Portugal,"300,00",livres,,,,
600,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,22,,Verroterie pour l´entrepot de Guinée,Portugal,"74,00",livres,,,,
601,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,22,,Vieux linge pour entrepot,Hollande,"2,00",coffres,,,,
602,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,22,,Vin,Espagne,"7,00",Barriques,,,,
603,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,22,,Vin,Espagne,"1,00",tonneaux,,,,
604,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,22,,Vin,Espagne,"3,00",quarts,,,,
605,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,22,,Vin,Espagne,"50,00",bouteilles,,,,
606,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,22,,Vin du Rhin,Hollande,"1,00",tonneaux,,,,
607,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,22,,Vin du Rhin,Hollande,"60,00",bouteilles,,,,
608,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,22,,Vin du Rhin,Hambourg,"1,00",quarts,,,,
609,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,22,,Vin du Rhin,Hambourg,"66,00",bouteilles,,,,
610,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,22,,Vin des Canaries,Hollande,"72,00",bouteilles,,,,
611,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,22,,Vermillon,Hambourg,"10,00",livres,,,,
612,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,22,,Vif argent,Hollande,"207,00",livres,,,,
613,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,22,,Vitriol,Hollande,"412,00",livres,,,,
