numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,doubleaccounts
576,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Fusils boucaniers,Isles françoises de l'amerique,420,Pièce,20,8400,0,,
577,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Fer blanc,Isles françoises de l'amerique,2,Baril,110,220,0,,
578,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Fer ouvré,Isles françoises de l'amerique,6100,Livre,"0,3",1830,0,Prix unitaire en pourcentage; erreur prix total,
579,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Fer de fonte ouvré,Isles françoises de l'amerique,54400,Livre,"0,25",13600,0,Prix unitaire en pourcentage,
580,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Ferremens a moulin a sucre,Isles françoises de l'amerique,59200,Livre,"0,25",14800,0,Prix unitaire en pourcentage,
581,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Fer en barres,Isles françoises de l'amerique,62750,Livre,"0,14",16100,-7315,erreur de calcul,
582,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Feuillards,Isles françoises de l'amerique,8,Fourniture,14,112,0,,
583,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Fayence,Isles françoises de l'amerique,1241,Douzaine,4,4964,0,,
584,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Forme de terre a sucre,Isles françoises de l'amerique,40200,Pièce,"0,25",10050,0,,
585,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Galon or et argent,Isles françoises de l'amerique,127,Livre,112,25264,-11040,erreur de calcul,
586,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Galon de livrée,Isles françoises de l'amerique,75,Livre,16,900,300,erreur de calcul,
587,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Gans de chamois,Isles françoises de l'amerique,113,Douzaines de paires,6,678,0,,
588,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Goblets de cristal,Isles françoises de l'amerique,40,Douzaine,"1,8",72,0,,
589,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Gaudron,Isles françoises de l'amerique,159,Baril,20,3180,0,,
590,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Grilles de fer,Isles françoises de l'amerique,32400,Livre,"0,1",3240,0,Prix unitaire en pourcentage,
591,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Habit de peaux de mouton,Isles françoises de l'amerique,20,Nombre,50,1000,0,,
592,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Huile d'olive,Isles françoises de l'amerique,19170,Livre,"0,6",11500,2,erreur de calcul,
593,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Huil de poisson,Isles françoises de l'amerique,69,Barique,100,6900,0,,
594,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Huile de navette,Isles françoises de l'amerique,5400,Livre,"0,25",1350,0,,
595,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Jambon,Isles françoises de l'amerique,5600,Livre,"0,5",2800,0,,
596,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Lard,Isles françoises de l'amerique,80225,Livre,"0,25",20056,"0,25",,
597,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Liqueurs a boire ,Isles françoises de l'amerique,966,Bouteille ,2,1932,0,,
598,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Lingerie,Isles françoises de l'amerique,250,Livre,10,2500,0,,
599,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Laine a tapisserie,Isles françoises de l'amerique,40,Livre,4,160,0,,
600,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Librairie,Isles françoises de l'amerique,200,Livre,2,400,0,,
601,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Lignes a pescher,Isles françoises de l'amerique,1450,Livre,"1,5",2175,0,Erreur prix unitaire,
602,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Lattes,Isles françoises de l'amerique,515,Millier,3,1545,0,Erreur prix unitaire,
603,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Morüe verte,Isles françoises de l'amerique,1300,Poignée,1,1300,0,,
604,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Morue seche,Isles françoises de l'amerique,4200,Livre,"0,2",840,0,,
605,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Meubles et habillement,Isles françoises de l'amerique,,,0,138138,-138138,,
606,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Mercerie fine,Isles françoises de l'amerique,60685,Livre,6,364110,0,,
607,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Mouchoirs des Indes,Isles françoises de l'amerique,136,Pièce,18,2448,0,,
608,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Mouchoirs de soye,Isles françoises de l'amerique,5,Douzaine,0,552,-552,5 Douzaines + 16 livres à 32 livres,1
609,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Mouchoirs de soye,Isles françoises de l'amerique,16,Livre,32,552,-40,5 Douzaines + 16 livres à 32 livres,2
610,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Mousseline,Isles françoises de l'amerique,1,Pièce,40,40,0,,
611,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Mulles brodées pour femme,Isles françoises de l'amerique,40,Paire,3,120,0,,
612,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Marmittes de fer,Isles françoises de l'amerique,240,Nombre,4,960,0,,
613,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Marmittes de fer,Isles françoises de l'amerique,6200,Livre,0,0,0,Pas de prix indiqué,
614,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Merain a barique,Isles françoises de l'amerique,4000,Douelle,"0,15",600,0,,
615,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Noix,Isles françoises de l'amerique,28,Millier,1,28,0,,
616,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Nates de jongs,Isles françoises de l'amerique,800,Paquet,1,800,0,,
617,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Outils a menuisier,Isles françoises de l'amerique,200,Livre,"0,75",150,0,,
618,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Ozier,Isles françoises de l'amerique,315,Barique,0,1000,-1000,"315 Bariques à 0,003 livres +1845 livres à 0,003 livres",1
619,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Ozier,Isles françoises de l'amerique,1845,Paquet,0,1000,-1000,"315 Bariques à 0,003 livres +1845 livres à 0,003 livres",2
620,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Pois secs,Isles françoises de l'amerique,172,Barique,35,6020,0,,
621,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Poivre,Isles françoises de l'amerique,1415,Livre,1,1415,0,,
622,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Pruneaux de Ste Caterine,Isles françoises de l'amerique,1065,Livre,"0,3",1600,"-1280,5",erreur de calcul,
623,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Pruneaux d'Amont,Isles françoises de l'amerique,850,Livre,"0,04",34,0,Prix unitaire en pourcentage/ erreur prix indiqué,
624,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Perruques,Isles françoises de l'amerique,12,Nombre,0,300,-300,,
625,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Parasols de tafetas,Isles françoises de l'amerique,47,Nombre,6,282,0,,
626,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Parasols de toile cirée,Isles françoises de l'amerique,175,Livre,0,700,-700,Prix unitaire de 48 livres la douzaine,
627,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Peaux de veau corroyees,Isles françoises de l'amerique,177,Douzaine,20,3540,0,,
628,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Papier a écrire,Isles françoises de l'amerique,5310,Livre,"0,5",2655,0,,
629,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Poil de chevre filé,Isles françoises de l'amerique,30,Livre,7,210,0,,
630,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Porcelaine des Indes,Isles françoises de l'amerique,1430,Livre,5,7150,0,,
631,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Pipes a fumer,Isles françoises de l'amerique,1310,Grosse,4,5240,0,Erreur prix indiqué,
632,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Poterie de terre,Isles françoises de l'amerique,45,Douzaine,0,180,-180,Pas de prix unitaire indiqué,
633,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Pierres a fusils,Isles françoises de l'amerique,9,Millier,"2,5",22,"0,5",,
634,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Pierres de grison,Isles françoises de l'amerique,2825,Nombre,"1,5",4237,"0,5",,
635,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Poudre a poudrer,Isles françoises de l'amerique,800,Livre,"0,25",200,0,Prix unitaire en pourcentage,
636,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Poudre a tirer,Isles françoises de l'amerique,200,Livre,"0,7",140,0,Prix unitaire en pourcentage,
637,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Plomb en grenaille,Isles françoises de l'amerique,10900,Livre,"0,25",2725,0,Prix unitaire en pourcentage,
638,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Plomb en rouleau,Isles françoises de l'amerique,9775,Livre,"0,28",2737,0,Prix unitaire en pourcentage,
639,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Plomb en saumon,Isles françoises de l'amerique,350,Livre,"0,225",78,"0,75",Prix unitaire en pourcentage,
640,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Poilles de fer a frire,Isles françoises de l'amerique,400,Livre,"0,4",160,0,,
641,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Poids de fer,Isles françoises de l'amerique,16500,Livre,"0,1",1650,0,Prix unitaire en pourcentage,
642,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Planches de chesnes,Isles françoises de l'amerique,30,Nombre,3,90,0,,
643,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Planches de sapin,Isles françoises de l'amerique,4110,Nombre,"0,8",3400,-112,erreur de calcul,
644,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Quincaille de fer et acier,Isles françoises de l'amerique,31810,Livre,1,31810,0,,
645,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Raisin sec,Isles françoises de l'amerique,6200,Livre,"0,06",372,0,Prix unitaire en pourcentage,
646,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Rubarbe,Isles françoises de l'amerique,50,Livre,70,3500,0,,
647,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Redingottes de ratine,Isles françoises de l'amerique,12,Nombre,18,216,0,,
648,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Raz de St Maur,Isles françoises de l'amerique,75,Livre,32,2400,0,,
649,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Raz de laine,Isles françoises de l'amerique,75,Livre,6,450,0,,
650,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Raizeau d'argent,Isles françoises de l'amerique,32,Livre,128,4096,0,,
651,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Ruban or et argent,Isles françoises de l'amerique,255,Livre,130,35150,-2000,erreur de calcul,
652,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Retz a pescher,Isles françoises de l'amerique,2260,Livre,1,2260,0,,
653,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,17,Roües a cabrouet,Isles françoises de l'amerique,69,Paire,200,13800,0,,
654,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Saumon salé,Isles françoises de l'amerique,30,Gonne,15,450,0,,
655,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Saumon salé,Isles françoises de l'amerique,75,Tierçon,70,3850,1400,erreur de calcul,
656,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Saumon salé,Isles françoises de l'amerique,1994,Baril,30,59820,0,,
657,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Sels,Isles françoises de l'amerique,6,Muid,20,120,0,,
658,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Sels,Isles françoises de l'amerique,4,Charge,45,180,0,,
659,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Sels,Isles françoises de l'amerique,471,Barique,3,1413,0,,
660,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Sucre en pain,Isles françoises de l'amerique,650,Livre,"0,5",325,0,Prix unitaire en pourcentage,
661,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Sirop de sucre,Isles françoises de l'amerique,575,Livre,"0,05",28,"0,75",Prix unitaire en pourcentage,
662,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Sanas,Isles françoises de l'amerique,105,Pièce,18,1890,0,,
663,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Sarge drapée,Isles françoises de l'amerique,1290,Aune,6,7740,0,,
664,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Sarge a doubler,Isles françoises de l'amerique,1130,Aune,"1,5",1745,-50,erreur de calcul,
665,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Soyrie,Isles françoises de l'amerique,49,Livre,40,1960,0,,
666,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Souliers brodés or et argent,Isles françoises de l'amerique,62,Paire,10,620,0,,
667,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Souliers pour homme et femme,Isles françoises de l'amerique,10766,Paire,2,20434,1098,erreur de calcul,
668,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Souliers pour enfant,Isles françoises de l'amerique,1206,Paire,"0,9",1000,"85,4",erreur de calcul,
669,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Sabots,Isles françoises de l'amerique,200,Paire,"0,15",30,0,,
670,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Selles pour cheval,Isles françoises de l'amerique,517,Pièce,25,12925,0,,
671,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Soufflets a forge,Isles françoises de l'amerique,3,Pièce,30,90,0,,
672,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Soufflets a feu,Isles françoises de l'amerique,36,Pièce,"0,75",30,-3,erreur de calcul,
673,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Savon,Isles françoises de l'amerique,41450,Livre,"0,33",13678,"0,5",Prix unitaire en pourcentage,
674,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Suif,Isles françoises de l'amerique,14990,Livre,"0,35",5146,"100,5",erreur de calcul,
675,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Souffre,Isles françoises de l'amerique,140,Livre,"0,14",1960,"-1940,4","erreur dans la source, confusion entre livres et sous",
676,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Soliveaux de chesnes,Isles françoises de l'amerique,2470,Pied,"0,25",617,"0,5",,
677,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Thé imperial,Isles françoises de l'amerique,67,Livre,6,282,120,erreur de calcul,
678,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Thé bou,Isles françoises de l'amerique,203,Livre,"2,5",507,"0,5",,
679,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Thé vert,Isles françoises de l'amerique,420,Livre,"2,3",1000,-34,erreur de calcul,
680,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Tabac en poudre,Isles françoises de l'amerique,640,Livre,2,1280,0,,
681,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Tafetas,Isles françoises de l'amerique,600,Livre,40,24000,0,,
682,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Toile de Bretagne,Isles françoises de l'amerique,550398,Livre,4,2201592,0,,
683,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Toile de coton des Indes,Isles françoises de l'amerique,204,Pièce,30,6120,0,,
684,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Toile de coton des Indes,Isles françoises de l'amerique,600,Livre,6,3600,0,,
685,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Tambours de fer,Isles françoises de l'amerique,3925,Livre,"0,15",588,"0,75",,
686,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Tables de marbre,Isles françoises de l'amerique,1,Nombre,12,12,0,,
687,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Terre a pots a sucre,Isles françoises de l'amerique,326,Barique,0,0,0,Pas de prix indiqué,
688,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Tuilles ,Isles françoises de l'amerique,10,Millier,8,80,0,,
689,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Tuffeaux,Isles françoises de l'amerique,30725,Nombre,"0,2",6124,21,erreur de calcul,
690,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Vin de Frontignan,Isles françoises de l'amerique,5,Barique,400,2000,0,,
691,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Vin de Frontignan,Isles françoises de l'amerique,470,Bouteille ,2,840,100,erreur de calcul,
692,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Vin de champagne,Isles françoises de l'amerique,800,Bouteille ,"2,5",2000,0,,
693,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Vin de Bordeaux,Isles françoises de l'amerique,407,Tonneau,150,61050,0,,
694,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Vin d'amont,Isles françoises de l'amerique,97,Tonneau,120,11640,0,,
695,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,18,Vin d'amont,Isles françoises de l'amerique,610,Bouteille ,"0,4",500,-256,erreur de calcul,
696,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,19,Vin nantois,Isles françoises de l'amerique,712,Tonneau,60,42720,0,,
697,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,19,Vinaigre ,Isles françoises de l'amerique,14,Tonneau,60,740,100,erreur de calcul,
698,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,19,Vaisselle d'argent,Isles françoises de l'amerique,56,Marc,56,3136,0,,
699,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,19,Verres a boire,Isles françoises de l'amerique,3230,Livre,1,3230,0,,
700,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,19,Vieux oin,Isles françoises de l'amerique,900,Livre,"0,25",225,0,,
