"numerodeligne","dataentryby","source","sourcepath","sourcetype","sheet","year","exportsimports","marchandises","direction","pays","quantity","quantity_unit","value","prix_unitaire","Remarques"
139,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",86,1773,"Imports","Orge","Rouen","nord",186300,"livres",,"0,1",
140,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",86,1775,"Imports","Orge","Rouen","Hollande",193102,"livres",,"0,1",
141,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",85,1755,"Imports","Orge en grain","Rouen","angleterre",2,"livres",,"0,1",
142,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",100,1733,"Imports","Ploc","Rouen","hollande",105050,"livres",,"0,1",
143,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",100,1734,"Imports","Ploc","Rouen","hollande",23900,"livres",,"0,1",
144,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",100,1736,"Imports","Ploc","Rouen","hollande",70250,"livres",,"0,1",
145,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",111,1750,"Exports","Pruneaux de Bordeaux","Rouen","Angleterre",1629,"livres",,"0,1",
146,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",126,1733,"Exports","Pruneaux de Tours","Rouen","Hollande",5250,"livres",,"0,1",
147,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",144,1755,"Exports","Prunes de Bordeaux","Rouen","Russie",23770,"livres",,"0,1",
148,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",134,1728,"Exports","Sirop de sucre","Rouen","Nord",12800,"livres",,"0,1",
149,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",126,1728,"Exports","Sirop de sucre","Rouen","Hollande",67400,"livres",,"0,1",
150,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",134,1731,"Exports","Sirop de sucre","Rouen","Nord",16400,"livres",,"0,1",
151,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",126,1731,"Exports","Sirop de sucre","Rouen","Hollande",143400,"livres",,"0,1",
152,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",134,1733,"Exports","Sirop de sucre","Rouen","Nord",1700,"livres",,"0,1",
153,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",126,1733,"Exports","Sirop de sucre","Rouen","Hollande",463000,"livres",,"0,1",
154,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",135,1750,"Exports","sirop de sucre","Rouen","Nord",120,"livres",,"0,1",
155,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",126,1750,"Exports","Sirop de sucre","Rouen","Hollande",812,"livres",,"0,1",
156,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",101,1733,"Imports","amidon","Rouen","hollande",3300,"livres",,"0,125",
157,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",101,1734,"Imports","amidon","Rouen","hollande",1065,"livres",,"0,125",
158,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",101,1735,"Imports","amidon","Rouen","hollande",1725,"livres",,"0,125",
159,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",101,1736,"Imports","amidon","Rouen","hollande",775,"livres",,"0,125",
160,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",53,1740,"Imports","Beurre salé","Rouen","Angleterre",468900,"livres",,"0,15",
161,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",116,1766,"Exports","Blé froment","Rouen","Danemark",30200,"livres",,"0,15",
162,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",120,1766,"Exports","Blé froment","Rouen","Espagne",3460554,"livres",,"0,15",
163,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",153,1766,"Exports","Blé froment","Rouen","Gênes",328500,"livres",,"0,15",
164,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",140,1766,"Exports","Blé Froment","Rouen","Portugal",2610034,"livres",,"0,15",
165,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",132,1766,"Exports","Blé Froment","Rouen","Italie",5454644,"livres",,"0,15",
166,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",85,1766,"Imports","Blé froment","Rouen","nord",37440,"livres",,"0,15",
167,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",86,1768,"Imports","Blé froment","Rouen","angleterre",248840,"livres",,"0,15",
168,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",86,1768,"Imports","Blé froment","Rouen","Hollande",7843177,"livres",,"0,15",
169,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",86,1768,"Imports","Blé froment","Rouen","nord",1705693,"livres",,"0,15",
170,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",86,1770,"Imports","Blé froment","Rouen","angleterre",435150,"livres",,"0,15",
171,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",86,1770,"Imports","Blé froment","Rouen","Danemark",106500,"livres",,"0,15",
172,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",86,1770,"Imports","Blé froment","Rouen","Flandre",32725,"livres",,"0,15",
173,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",86,1770,"Imports","Blé froment","Rouen","Hollande",9441100,"livres",,"0,15",
174,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",86,1770,"Imports","Blé froment","Rouen","nord",6653200,"livres",,"0,15",
175,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",86,1772,"Imports","Blé froment","Rouen","Espagne",175,"livres",,"0,15",
176,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",86,1772,"Imports","Blé froment","Rouen","Hollande",253225,"livres",,"0,15",
177,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",86,1772,"Imports","Blé froment","Rouen","Italie",1888272,"livres",,"0,15",
178,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",86,1772,"Imports","Blé froment","Rouen","nord",1245960,"livres",,"0,15",
179,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",86,1773,"Imports","Blé froment","Rouen","Flandre",112,"livres",,"0,15",
180,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",86,1773,"Imports","Blé froment","Rouen","Hollande",1613466,"livres",,"0,15",
181,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",86,1775,"Imports","Blé froment","Rouen","angleterre",4114179,"livres",,"0,15",
182,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",86,1775,"Imports","Blé froment","Rouen","Danemark",93808,"livres",,"0,15",
183,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",86,1775,"Imports","Blé froment","Rouen","Hollande",1724029,"livres",,"0,15",
184,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",86,1775,"Imports","Blé froment","Rouen","nord",2012017,"livres",,"0,15",
185,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",53,1741,"Imports","Bœuf salé","Rouen","Angleterre",83385,"livres",,"0,15",
186,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",53,1742,"Imports","Bœuf salé","Rouen","Angleterre",82000,"livres",,"0,15",
187,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",53,1749,"Imports","Bœuf salé","Rouen","Angleterre",432870,"livres",,"0,15",
188,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",111,1750,"Exports","Bœuf salé","Rouen","Angleterre",1200,"livres",,"0,15",
189,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",156,1750,"Exports","Bœuf salé","Rouen","Guinée",13554,"livres",,"0,15",
190,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",160,1750,"Exports","Bœuf salé","Rouen","Isles Françaises",6002267,"livres",,"0,15",
191,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",53,1750,"Imports","Bœuf salé","Rouen","Angleterre",225860,"livres",,"0,15",
192,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",53,1754,"Imports","Bœuf salé","Rouen","Angleterre",802251,"livres",,"0,15",
193,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",102,1733,"Imports","carreaux de terre en millier","Rouen","hollande",12000,"nombre",,"0,15",
194,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",126,1763,"Exports","Chardons à drapier","Rouen","Hollande",634,"livres",,"0,15",
195,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",144,1764,"Exports","Chardons à drapier","Rouen","Suède",22,"livres",,"0,15",
196,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",116,1766,"Exports","Chardons à drapier","Rouen","Danemark",34,"livres",,"0,15",
197,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",144,1766,"Exports","Chardons à drapier","Rouen","Suède",7,"livres",,"0,15",
198,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",129,1775,"Exports","Chardons à drapier","Rouen","Hollande",528,"livres",,"0,15",
199,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",111,1750,"Exports","Chataignes","Rouen","Angleterre",6730,"livres",,"0,15",
200,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",112,1755,"Exports","Chataignes","Rouen","Angleterre",6900,"livres",,"0,15",
201,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",102,1733,"Imports","crayon","Rouen","hollande",1075,"livres",,"0,15",
202,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",102,1734,"Imports","crayon","Rouen","hollande",2050,"livres",,"0,15",
203,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",102,1735,"Imports","crayon","Rouen","hollande",3650,"livres",,"0,15",
204,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",102,1736,"Imports","crayon","Rouen","hollande",1650,"livres",,"0,15",
205,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",158,1772,"Exports","Farine","Rouen","Guinée",49539,"livres",,"0,15",
206,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",162,1772,"Exports","Farine","Rouen","Isles Françaises",463707,"livres",,"0,15",
207,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",158,1773,"Exports","Farine","Rouen","Guinée",32515,"livres",,"0,15",
208,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",162,1773,"Exports","Farine","Rouen","Isles Françaises",877125,"livres",,"0,15",
209,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",83,1728,"Imports","Fer","Rouen","Espagne",26800,"livres",,"0,15",
210,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",83,1728,"Imports","Fer","Rouen","Hollande",27560,"livres",,"0,15",
211,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",83,1728,"Imports","Fer","Rouen","Hollande",10715,"livres",,"0,15",
212,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",83,1731,"Imports","Fer","Rouen","Espagne",4250,"livres",,"0,15",
213,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",83,1731,"Imports","Fer","Rouen","Hollande",12700,"livres",,"0,15",
214,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",83,1731,"Imports","Fer","Rouen","Hollande",10425,"livres",,"0,15",
215,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",83,1731,"Imports","Fer","Rouen","nord",196760,"livres",,"0,15",
216,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",83,1733,"Imports","Fer","Rouen","Danemark",7725,"livres",,"0,15",
217,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",83,1733,"Imports","Fer","Rouen","Espagne",300,"livres",,"0,15",
218,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",83,1733,"Imports","Fer","Rouen","Hollande",40075,"livres",,"0,15",
219,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",83,1733,"Imports","Fer","Rouen","Hollande",24050,"livres",,"0,15",
220,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",83,1733,"Imports","Fer","Rouen","nord",187975,"livres",,"0,15",
221,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1755,"Imports","Fer en barre","Rouen","Danemark",1500,"livres",,"0,15",
222,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1755,"Imports","Fer en barre","Rouen","Hollande",42050,"livres",,"0,15",
223,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1755,"Imports","Fer en barre","Rouen","nord",6800,"livres",,"0,15",
224,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1755,"Imports","Fer en barre","Rouen","Suéde",33080,"livres",,"0,15",
225,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1755,"Imports","Fer en barre","Rouen","Suéde",9250,"livres",,"0,15",
226,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1763,"Imports","Fer en barre","Rouen","Danemark",44641,"livres",,"0,15",
227,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1763,"Imports","Fer en barre","Rouen","Espagne",2155,"livres",,"0,15",
228,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1763,"Imports","Fer en barre","Rouen","Flandre",15,"livres",,"0,15",
229,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1763,"Imports","Fer en barre","Rouen","Hollande",875,"livres",,"0,15",
230,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1763,"Imports","Fer en barre","Rouen","Hollande",5324,"livres",,"0,15",
231,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1763,"Imports","Fer en barre","Rouen","Hollande",12925,"livres",,"0,15",
232,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1763,"Imports","Fer en barre","Rouen","nord",31745,"livres",,"0,15",
233,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1763,"Imports","Fer en barre","Rouen","Portugal",9000,"livres",,"0,15",
234,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1763,"Imports","Fer en barre","Rouen","Suéde",122114,"livres",,"0,15",
235,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1763,"Imports","Fer en barre","Rouen","Suéde",5450,"livres",,"0,15",
236,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1764,"Imports","Fer en barre","Rouen","Danemark",51620,"livres",,"0,15",
237,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1764,"Imports","Fer en barre","Rouen","Hollande",72972,"livres",,"0,15",
238,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1764,"Imports","Fer en barre","Rouen","Hollande",2750,"livres",,"0,15",
239,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1764,"Imports","Fer en barre","Rouen","Hollande",6025,"livres",,"0,15",
240,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1764,"Imports","Fer en barre","Rouen","Hollande",85,"livres",,"0,15",
241,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1764,"Imports","Fer en barre","Rouen","Hollande",5442,"livres",,"0,15",
242,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1764,"Imports","Fer en barre","Rouen","nord",25425,"livres",,"0,15",
243,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1764,"Imports","Fer en barre","Rouen","Suéde",259000,"livres",,"0,15",
244,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1764,"Imports","Fer en barre","Rouen","Suéde",15700,"livres",,"0,15",
245,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1766,"Imports","Fer en barre","Rouen","Danemark",181705,"livres",,"0,15",
246,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1766,"Imports","Fer en barre","Rouen","Danemark",4050,"livres",,"0,15",
247,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1766,"Imports","Fer en barre","Rouen","Espagne",1975,"livres",,"0,15",
248,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1766,"Imports","Fer en barre","Rouen","Hollande",217675,"livres",,"0,15",
249,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1766,"Imports","Fer en barre","Rouen","Hollande",20162,"livres",,"0,15",
250,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1766,"Imports","Fer en barre","Rouen","Hollande",14018,"livres",,"0,15",
251,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1766,"Imports","Fer en barre","Rouen","Hollande",2822,"livres",,"0,15",
252,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1766,"Imports","Fer en barre","Rouen","Hollande",8823,"livres",,"0,15",
253,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1766,"Imports","Fer en barre","Rouen","nord",4075,"livres",,"0,15",
254,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",81,1766,"Imports","Fer en barre","Rouen","nord",1400,"livres",,"0,15",
