numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,doubleaccounts
536,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Botines,Isles françoises de l'Amérique,"24,00",Paire,"6,000","144,00","0,00",,
537,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Bâts de cheval,Isles françoises de l'Amérique,"8,00",Nombre,"15,000","120,00","0,00",,
538,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Bray gras,Isles françoises de l'Amérique,"75,00",Baril,"12,000","900,00","0,00",,
539,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Bray sec,Isles françoises de l'Amérique,"3900,00",Livre,"0,075","392,00","-99,50",erreur de calcul,
540,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Bougie de cire blanche,Isles françoises de l'Amérique,"1850,00",Livre,"1,800","3 335,00","-5,00",erreur de calcul,
541,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Boulets de fer,Isles françoises de l'Amérique,"80,00",Nombre,"0,100","8,00","0,00",,
542,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Briques,Isles françoises de l'Amérique,"89,00",Millier,"12,000","1 088,00","-20,00",erreur de calcul,
543,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Bariques vides,Isles françoises de l'Amérique,"730,00",Nombre,"0,750","547,00","0,50",,
544,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Confitures,Isles françoises de l'Amérique,"590,00",Livre,"1,000","590,00","0,00",,
545,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Caffé de moka,Isles françoises de l'Amérique,"1100,00",Livre,"1,750","1 925,00","0,00",,
546,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Couvertures de laine,Isles françoises de l'Amérique,"20,00",Nombre,"10,000","200,00","0,00",,
547,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Camelots de soye,Isles françoises de l'Amérique,"1500,00",Aune,"7,500","21 250,00","-10 000,00",erreur de calcul,
548,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Camelot soye et laine,Isles françoises de l'Amérique,"980,00",Aune,"3,500","3 430,00","0,00",,
549,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Camelot soye et laine,Isles françoises de l'Amérique,"34,00",Livre,"8,000","272,00","0,00",,
