numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,quantit,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,remarks,doubleaccounts
139,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,12,Betes de somme ; Poulains,Espagne,5360,68,1600620,en nombre,10808,,,0
140,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,12,Betes de somme ; Poulains,Sardaigne,5448,73,1600620,en nombre,10808,,,0
141,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,12,Betes de somme ; Mules et mulets,Espagne,1147270,7258,1600620,en nombre,1213220,,,0
142,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,12,Betes de somme ; Mules et mulets,Sardaigne,48050,449,1600620,en nombre,1213220,,,0
143,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,12,Betes de somme ; Mules et mulets,Genes,300,2,1600620,en nombre,1213220,,,0
144,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,12,Betes de somme ; Mules et mulets,Dannemark,17600,88,1600620,en nombre,1213220,,,0
145,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,12,Beurre,Espagne,29682,57290,111939,livres,,,,0
146,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,12,Beurre,Portugal,350,636,111939,livres,,,,0
147,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,12,Beurre,Sardaigne,8900,20851,111939,livres,,,,0
148,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,12,Beurre,etats ecclésiastiques,212,470,111939,livres,,,,0
149,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,12,Beurre,Levant,10393,20786,111939,livres,,,,0
150,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,12,Beurre,Angleterre,1987,3554,111939,livres,,,,0
151,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Beurre,Hollande,3030,5029,111939,livres,,,,0
152,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Beurre,Villes Auséatiques,1333,2424,111939,livres,,,,0
153,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Beurre,Etat de l'empreur,24858,48027,111939,livres,,,,0
154,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Beurre,Allemagne-Pologne,472,885,111939,livres,,,,0
155,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Beurre,Suisse-Geneve,24489,58492,111939,livres,,,,0
156,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Beurre,Dannemark,1722,3098,111939,livres,,,,0
157,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Beurre,Suede,866,1560,111939,livres,,,,0
158,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Beurre,Prusse,1241,2258,111939,livres,,,,0
159,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Beurre,Russie,557,1014,111939,livres,,,,0
160,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Beurre,Etats unis d'Amerique,1847,3115,111939,livres,,,,0
161,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bierre,Espagne,2127,37.5,54867,muids,,,Liquides : 1 muids=288 livres,0
162,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bierre,Sardaigne,3316,58.05,54867,muids,,,Liquides : 1 muids=288 livres,0
163,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bierre,Milanes-Toscana,270,4.2,54867,muids,,,Liquides : 1 muids=288 livres,0
164,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bierre,etats ecclésiastiques,20,100,54867,pintes,,,Liquides : 1 muids=288 livres,0
165,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bierre,Levant,160,2.4,54867,muids,,,Liquides : 1 muids=288 livres,0
166,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bierre,Angleterre,240,5,54867,muids,,,Liquides : 1 muids=288 livres,0
167,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bierre,Hollande,29262,270,54867,muids,,,Liquides : 1 muids=288 livres,0
168,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bierre,Villes Auséatiques,1265,15.5,54867,muids,,,Liquides : 1 muids=288 livres,0
169,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bierre,Etat de l'empreur,4931,72875,54867,muids,,,Liquides : 1 muids=288 livres,0
170,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bierre,Suisse-Geneve,7525,186.25,54867,muids,,,Liquides : 1 muids=288 livres,0
171,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bierre,Dannemark,4772,83,54867,muids,,,Liquides : 1 muids=288 livres,0
172,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bierre,Suede,291,10.25,54867,muids,,,Liquides : 1 muids=288 livres,0
173,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bierre,Prusse,29,144,54867,pintes,,,Liquides : 1 muids=288 livres,0
174,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bierre,Russie,355,6.5,54867,muids,,,Liquides : 1 muids=288 livres,0
175,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bierre,Etats unis d'Amerique,304,6125,54867,muids,,,Liquides : 1 muids=288 livres,0
176,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bijouterie,Espagne,22297,,125675,,,,,0
177,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bijouterie,Sardaigne,14803,,125675,,,,,0
178,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bijouterie,Naples,450,,125675,,,,,0
179,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bijouterie,Venise,3490,,125675,,,,,0
180,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bijouterie,Angleterre,600,,125675,,,,,0
181,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bijouterie,Hollande,4716,,125675,,,,,0
182,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bijouterie,Etat de l'empreur,24749,,125675,,,,,0
183,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bijouterie,Allemagne-Pologne,48260,,125675,,,,,0
184,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bijouterie,Suisse-Geneve,2030,,125675,,,,,0
185,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bijouterie,Prusse,270,,125675,,,,,0
186,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bijouterie,Russie,4010,,125675,,,,,0
187,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bois ; Divers,Espagne,415,,611962,,1578,,,0
188,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bois ; Divers,Sardaigne,130,,611962,,1578,,,0
189,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bois ; Divers,Genese,24,,611962,,1578,,,0
190,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bois ; Divers,Hollande,112,,611962,,1578,,,0
191,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bois ; Divers,Etat de l'empreur,897,,611962,,1578,,,0
192,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,14,Bois ; De buis,Sardaigne,26,400,611962,livres,,,,0
193,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,16,Bois ; A bruler,Espagne,120,,611962,,98335,,,0
194,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,16,Bois ; A bruler,Sardaigne,1674,,611962,,98335,,,0
195,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,16,Bois ; A bruler,Etat de l'empreur,94976,,611962,,98335,,,0
196,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,16,Bois ; A bruler,Allemagne-Pologne,1565,,611962,,98335,,,0
197,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,16,Bois ; De noyer,Sardaigne,100,,611962,,,,,0
198,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,16,Bois ; De sapins,Sardaigne,225,,611962,,,,,0
199,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,16,Bois ; De construction,Espagne,135,,611962,,81599,,,0
200,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,16,Bois ; De construction,Sardaigne,1050,,611962,,81599,,,0
201,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,16,Bois ; De construction,Etat de l'empreur,74914,,611962,,81599,,,0
202,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,16,Bois ; De construction,Allemagne-Pologne,5500,,611962,,81599,,,0
203,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,16,Bois ; De charonnage,Suisse-Geneve,101,,611962,,,,,0
204,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,16,Bois ; De menuiserie,Etat de l'empreur,60,,611962,,108,,,0
205,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,16,Bois ; De menuiserie,Allemagne-Pologne,48,,611962,,108,,,0
206,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,18,Bois ; En planches,Espagne,44601,39972,611962,en nombre,125584,,,0
207,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,18,Bois ; En planches,Portugal,3900,3900,611962,en nombre,125584,,,0
208,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,18,Bois ; En planches,Sardaigne,2252,1251,611962,en nombre,125584,,,0
209,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,18,Bois ; En planches,Barbarie,30708,10236,611962,en nombre,125584,,,0
210,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,18,Bois ; En planches,Villes Auséatiques,22,18,611962,en nombre,125584,,,0
211,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,18,Bois ; En planches,Etat de l'empreur,22051,22051,611962,en nombre,125584,,,0
212,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,18,Bois ; En planches,Allemagne-Pologne,3300,3300,611962,en nombre,125584,,,0
213,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,18,Bois ; En planches,Suisse-Geneve,18750,37500,611962,en nombre,125584,,,0
214,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,18,Bois ; De merrains,Espagne,88,550,611962,en nombre,15871,,,0
215,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,18,Bois ; De merrains,Etat de l'empreur,14740,93335,611962,en nombre,15871,,,0
216,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,18,Bois ; De merrains,Suisse-Geneve,23,230,611962,en nombre,15871,,,0
217,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,18,Bois ; De merrains,Suede,60,190,611962,en nombre,15871,,,0
218,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,18,Bois ; De merrains,Russie,960,3000,611962,en nombre,15871,,,0
219,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,18,Bois ; En feuillard et cercles,Espagne,13892,125200,611962,en nombre,49737,,,0
220,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,18,Bois ; En feuillard et cercles,Portugal,13050,290000,611962,en nombre,49737,,,0
221,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,18,Bois ; En feuillard et cercles,Sardaigne,174,3400,611962,en nombre,49737,,,0
222,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,18,Bois ; En feuillard et cercles,Barbarie,123,82,611962,en nombre,49737,,erreur sur la quantité ou sur le prix,0
223,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,18,Bois ; En feuillard et cercles,Hollande,336,6100,611962,en nombre,49737,,,0
224,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,18,Bois ; En feuillard et cercles,Etat de l'empreur,17220,206400,611962,en nombre,49737,,,0
225,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,18,Bois ; En feuillard et cercles,Suisse-Geneve,1126,9100,611962,en nombre,49737,,,0
226,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,18,Bois ; En feuillard et cercles,Dannemark,3816,80200,611962,en nombre,49737,,,0
227,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,18,Bois ; D'osier,Sardaigne,40,,611962,,3554,,,0
228,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,18,Bois ; D'osier,Villes Auséatiques,1120,,611962,,3554,,,0
229,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,18,Bois ; D'osier,Etat de l'empreur,2366,,611962,,3554,,,0
230,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,18,Bois ; D'osier,Allemagne-Pologne,28,,611962,,3554,,,0
231,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,18,Bois ; D'Inde divers,Espagne,1374,4712,611962,livres,31989,235144,,0
232,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,18,Bois ; D'Inde divers,Sardaigne,291,1682,611962,livres,31989,235144,,0
233,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,18,Bois ; D'Inde divers,Etat de l'empreur,8436,44342,611962,livres,31989,235144,,0
234,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,18,Bois ; D'Inde divers,Suisse-Geneve,21888,39336,611962,livres,31989,235144,,0
235,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,20,Bois ; D'inde ; D'acajou,Hollande,1890,4050,611962,livres,235144,,,0
236,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,20,Bois ; D'inde ; De Bresil,Espagne,3422,4563,611962,livres,4334,235144,,0
237,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,20,Bois ; D'inde ; De Bresil,Sardaigne,13,14,611962,livres,4334,235144,,0
238,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,20,Bois ; D'inde ; De Bresil,Geneve,10,14,611962,livres,4334,235144,,0
239,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,20,Bois ; D'inde ; De Bresil,Levant,889,2539,611962,livres,4334,235144,,0
240,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,20,Bois ; D'inde ; De Caliatour,Etat de l'empreur,350,1748,611962,livres,235144,,,0
241,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,20,Bois ; D'inde ; De Campeche,Espagne,608,4490,611962,livres,33852,235144,ne correspond pas au total marqué,0
242,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,20,Bois ; D'inde ; De Campeche,Sardaigne,813,8132,611962,livres,33852,235144,,0
243,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,20,Bois ; D'inde ; De Campeche,Genes,2042,16282,611962,livres,33852,235144,,0
244,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,20,Bois ; D'inde ; De Campeche,Naples,986,9862,611962,livres,33852,235144,,0
245,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,20,Bois ; D'inde ; De Campeche,Barbarie,606,6062,611962,livres,33852,235144,,0
246,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,20,Bois ; D'inde ; De Campeche,Levant,2210,22002,611962,livres,33852,235144,,0
247,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,20,Bois ; D'inde ; De Campeche,Hollande,22320,124000,611962,livres,33852,235144,,0
248,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,20,Bois ; D'inde ; De Campeche,Villes Auséatiques,3168,16200,611962,livres,33852,235144,,0
249,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Exports,20,Bois ; D'inde ; De Campeche,Suisse-Geneve,1063,3544,611962,livres,33852,235144,,0
