Numéro des lignes,Data entry by,Source,Year,Export-Imports,Sheet,Marchandises,,Pays,,Leur Valeur,Leur Valeur (sub-total 1),Leur Valeur (sub-total 2),Leur Valeur (sub-total 3),Total,Remarks
204,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,10,Bois ; merrain,,Suède,,36 024,363 992,,,2 345 029,
205,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,10,Bois ; à meubles,,Isles,,28 500,,,,2 345 029,
206,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,10,Bois ; de noyer,,Savoye,,2 028,,,,2 345 029,
207,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,10,Bois ; ouvré,,Allemagne,,8 553,16 487,,,2 345 029,
208,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,10,Bois ; ouvré,,Isles,,7 934,16 487,,,2 345 029,
209,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,10,Bois ; de palissandre,,Portugal,,76 543,,,,2 345 029,
210,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,10,Bois ; de roze,,Portugal,,101 802,103 082,,,2 345 029,
211,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,10,Bois ; de roze,,Isles,,1 280,103 082,,,2 345 029,
212,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bois ; de Ste Marthe,,Flandre,,4 664,51 290,,,2 345 029,
213,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bois ; de Ste Marthe,,Hollande,,29 010,51 290,,,2 345 029,
214,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bois ; de Ste Marthe,,Isles,,17 616,51 290,,,2 345 029,
215,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bois ; de sandal,,Hollande,,41 649,,,,2 345 029,
216,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bois ; de sapin,,Danemark,,2 053,5 187,,,2 345 029,
217,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bois ; de sapin,,Espagne,,1 000,5 187,,,2 345 029,
218,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bois ; de sapin,,Savoye,,2 134,5 187,,,2 345 029,
219,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bois ; de sapin,,Suisse,,,5 187,,,2 345 029,No value for Suisse
220,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bois ; sçié,,Allemagne,,10 272,,,,2 345 029,
221,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bois ; à teindre,,Angleterre,,6 040,182 369,,,2 345 029,
222,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bois ; à teindre,,Danemark,,18 876,182 369,,,2 345 029,
223,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bois ; à teindre,,Hollande,,71 035,182 369,,,2 345 029,
224,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bois ; à teindre,,Portugal,,5 763,182 369,,,2 345 029,
225,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bois ; à teindre,,Suisse,,,182 369,,,2 345 029,No value for Suisse
226,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bois ; à teindre,,Isles,,80 655,182 369,,,2 345 029,
227,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bois ; de violette,,Portugal,,5 737,,,,2 345 029,
228,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bonnets ; de coton,,Italie,,2 280,20 947,,,33 798,
229,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bonnets ; de coton,,Naples,,7 200,20 947,,,33 798,
230,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bonnets ; de coton,,Levant,,1 000,20 947,,,33 798,
231,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bonnets ; de coton,,Savoye,,9 225,20 947,,,33 798,
232,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bonnets ; de coton,,Suisse,,1 242,20 947,,,33 798,
233,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bonnets ; de laine,,Espagne,,2 075,12 851,,,33 798,
234,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bonnets ; de laine,,Genes,,3 960,12 851,,,33 798,
235,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bonnets ; de laine,,Levant,,6 816,12 851,,,33 798,
236,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Borax,,Hollande,,,,,,8 894,
237,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bottes ; fortes,,Allemagne,,,,,,2 784,
238,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bouchons ; de liege,,Allemagne,,1 000,,,,26 523,
239,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bouchons ; de liege,,Espagne,,21 515,,,,26 523,
240,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bouchons ; de liege,,Flandre,,2 508,,,,26 523,
241,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bouchons ; de liege,,Portugal,,1 500,,,,26 523,
242,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bouchons ; de liege,,Suisse,,,,,,26 523,No value for Suisse
243,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,11,Bougie,,Suisse,,,,,,,No value for Suisse
244,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,12,Bourde,,Espagne,,380 185,,,,572 122,
245,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,12,Bourde,,Genes,,2 688,,,,572 122,
246,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,12,Bourde,,Levant,,189 249,,,,572 122,
247,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,12,Bourre ; à bâtir,,Espagne,,1 012,,,,30 562,
248,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,12,Bourre ; de soye,,Espagne,,7 500,29 550,,,30 562,
249,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,12,Bourre ; de soye,,Italie,,3 825,29 550,,,30 562,
250,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,12,Bourre ; de soye,,Levant,,16 725,29 550,,,30 562,
251,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,12,Bourre ; de soye,,Savoye,,1 500,29 550,,,30 562,
252,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,12,Bouteilles ; de verre,,Allemagne,,43 032,,,,55 072,
253,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,12,Bouteilles ; de verre,,Nord,,12 040,,,,55 072,
254,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,12,Boutons ; de coco,,Hollande,,1 867,,,,25 417,
255,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,12,Boutons ; de crin,,Allemagne,,18 725,21 120,,,25 417,
256,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,12,Boutons ; de crin,,Flandre,,2 395,21 120,,,25 417,
257,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,12,Boutons ; de crin,,Suisse,,,21 120,,,25 417,No value for Suisse
258,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,12,Boutons ; de fil,,Allemagne,,2 430,,,,25 417,
259,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,12,Braye et Gaudron,,Angleterre,,1 250,,,,559 651,
260,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,12,Braye et Gaudron,,Danemark,,34 395,,,,559 651,
261,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,12,Braye et Gaudron,,Hollande,,118 298,,,,559 651,
262,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,12,Braye et Gaudron,,Italie,,1 209,,,,559 651,
263,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,12,Braye et Gaudron,,Nord,,34 311,,,,559 651,
264,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,12,Braye et Gaudron,,Russie,,19 720,,,,559 651,
265,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,12,Braye et Gaudron,,Suède,,350 468,,,,559 651,
266,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,12,Briques,,Hollande,,,,,,1 167,
267,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,12,Briquets,,Allemagne,,,,,,1 012,
268,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,13,Brosserie,,Hollande,,,,,,7 711,
269,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,13,Brun ; rouge,,Espagne,,15 136,,,,29 823,
270,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,13,Brun ; rouge,,Flandre,,1 122,,,,29 823,
271,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,13,Brun ; rouge,,Hollande,,13 565,,,,29 823,
272,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,13,Cacao,,Espagne,,122 360,,,,1 452 804,
273,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,13,Cacao,,Hollande,,436 026,,,,1 452 804,
274,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,13,Cacao,,Levant,,104 000,,,,1 452 804,
275,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,13,Cacao,,Portugal,,183 484,,,,1 452 804,
276,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,13,Cacao,,Isles,,606 934,,,,1 452 804,
277,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,13,Caffé ; des Isles,,Allemagne,,1 972,10 664 970,,,11 306 934,
278,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,13,Caffé ; des Isles,,Italie,,1 480,10 664 970,,,11 306 934,
279,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,13,Caffé ; des Isles,,Genes,,4 432,10 664 970,,,11 306 934,
280,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,13,Caffé ; des Isles,,Isles,,10 657 086,10 664 970,,,11 306 934,
281,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,13,Caffé ; de Moka,,Levant,,641 964,,,,11 306 934,
282,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,13,Caffetieres,,Levant,,,,,,2 130,
283,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,14,Camphre,,Hollande,,,,,,8 323,
284,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,14,Canefice,,Italie,,1 205,,,,18 575,
285,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,14,Canefice,,Isles,,17 370,,,,18 575,
286,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,14,Canelle,,Espagne,,2 016,,,,292 395,
287,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,14,Canelle,,Hollande,,252 579,,,,292 395,
288,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,14,Canelle,,Genes,,34 800,,,,292 395,
289,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,14,Canelle,,Savoye,,3 000,,,,292 395,
290,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,14,Cannes ; à main,,Hollande,,,,,,66 255,
291,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,14,Cannevettes,,Hollande,,,,,,4 639,
292,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,14,Canons ; de fer,,Flandre,,3 200,,,,10 000,
293,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,14,Canons ; de fer,,Hollande,,3 000,,,,10 000,
294,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,14,Canons ; de fer,,Suède,,3 800,,,,10 000,
295,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,14,Cantarides,,Italie,,2 400,,,,10 320,
296,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,14,Cantarides,,Naples,,7 920,,,,10 320,
297,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,14,Caps ; liattes,,Espagne,,,,,,11 854,
298,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,14,Capres,,Espagne,,36 229,,,,37 639,
299,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,14,Capres,,Levant,,1 410,,,,37 639,
300,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,14,Cardes ; à carder,,Hollande,,,,,,6 873,
301,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,15,Carosses,,Flandre,,,,,,2 400,
302,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,15,Carré,,Isles,,,,,,6 192,
303,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,15,Carreaux ; ???,,Flandre,,1 605,,,,146 085,
304,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,15,Carreaux ; de fayance,,Espagne,,23 750,,,,146 085,
305,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,15,Carreaux ; de marbre,,Allemagne,,104 952,112 648,,,146 085,
306,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,15,Carreaux ; de marbre,,Italie,,2 712,112 648,,,146 085,
307,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,15,Carreaux ; de marbre,,Genes,,4 984,112 648,,,146 085,
308,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,15,Carreaux ; de terre,,Allemagne,,1 082,8 082,,,146 085,
309,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,15,Carreaux ; de terre,,Hollande,,7 000,8 082,,,146 085,
310,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,15,Carrouges,,Genes,,1 115,,,,4 691,
311,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,15,Carrouges,,Savoye,,3 576,,,,4 691,
312,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,15,Cartes ; à joüer,,Espagne,,,,,,1 500,
313,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,15,Carubis,,Italie,,,,,,2 610,
314,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,15,Cassialignes,,Hollande,,,,,,8 680,
315,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,15,Cassoles,,Hollande,,,,,,4 200,
316,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,15,Caves ; garnier,,Hollande,,,,,,8 085,
317,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,15,Cauris,,Hollande,,,,,,45 841,
318,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,15,Cendre ; bleüe,,Hollande,,1 412,,,,1 015 033,
319,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,15,Cendre ; casseaux,,Hollande,,22 220,,,,1 015 033,
320,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,15,Cendre ; commune,,Italie,,14 938,824 603,,,1 015 033,
321,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,15,Cendre ; commune,,Naples,,740 936,824 603,,,1 015 033,
322,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,15,Cendre ; commune,,Genes,,8 896,824 603,,,1 015 033,
323,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,15,Cendre ; commune,,Levant,,58 812,824 603,,,1 015 033,
324,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,15,Cendre ; commune,,Savoye,,1 021,824 603,,,1 015 033,
325,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,15,Cendre ; gravelées,,Allemagne,,101 077,104 039,,,1 015 033,
326,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,15,Cendre ; gravelées,,Hollande,,2 962,104 039,,,1 015 033,
327,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,15,Cendre ; potasse,,Allemagne,,25 009,62 759,,,1 015 033,
328,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,15,Cendre ; potasse,,Hollande,,17 287,62 759,,,1 015 033,
329,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,15,Cendre ; potasse,,Nord,,20 463,62 759,,,1 015 033,
330,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,16,Cercles ; de bois,,Allemagne,,6 951,,,,150 920,
331,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,16,Cercles ; de bois,,Flandre,,10 265,,,,150 920,
332,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,16,Cercles ; de bois,,Italie,,55 387,,,,150 920,
333,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,16,Cercles ; de bois,,Naples,,3 160,,,,150 920,
334,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,16,Cercles ; de bois,,Genes,,74 205,,,,150 920,
335,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,16,Cercles ; de bois,,Savoye,,952,,,,150 920,
336,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,16,Ceruze,,Hollande,,,,,,389 771,
337,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,16,Chaises ; de commodité,,Hollande,,1 266,,,,2 556,
338,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,16,Chaises ; de paille,,Hollande,,1 290,,,,2 556,
339,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,16,Chandelle,,Allemagne,,4 042,,,,71 661,
340,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,16,Chandelle,,Angleterre,,38 168,,,,71 661,
341,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,16,Chandelle,,Italie,,4 974,,,,71 661,
342,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,16,Chandelle,,Naples,,2 350,,,,71 661,
343,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,16,Chandelle,,Genes,,1 560,,,,71 661,
344,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,16,Chandelle,,Savoye,,20 567,,,,71 661,
345,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,16,Chanvre ; battu,,Savoye,,126 456,,,,1 245 697,
346,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,16,Chanvre ; cru,,Danemark,,112 800,1 103 713,,,1 245 697,
347,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,16,Chanvre ; cru,,Hollande,,11 232,1 103 713,,,1 245 697,
348,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,16,Chanvre ; cru,,Italie,,408 858,1 103 713,,,1 245 697,
349,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,16,Chanvre ; cru,,Naples,,12 610,1 103 713,,,1 245 697,
350,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,16,Chanvre ; cru,,Genes,,8 086,1 103 713,,,1 245 697,
351,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,16,Chanvre ; cru,,Nord,,54 057,1 103 713,,,1 245 697,
352,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,16,Chanvre ; cru,,Russie,,351 974,1 103 713,,,1 245 697,
353,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,16,Chanvre ; cru,,Savoye,,96 496,1 103 713,,,1 245 697,
354,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,16,Chanvre ; cru,,Suède,,47 600,1 103 713,,,1 245 697,
355,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,16,Chanvre ; peigné,,Savoye,,1 303,,,,1 245 697,
356,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,16,Chanvre ; en rames,,Hollande,,10 125,14 225,,,1 245 697,
357,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,16,Chanvre ; en rames,,Nord,,4 100,14 225,,,1 245 697,
358,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,17,Chapeaux ; de paille,,Italie,,,,,,11 088,
359,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,17,Charbon ; de bois,,Allemagne,,14 060,21 208,,,1 972 056,
360,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,17,Charbon ; de bois,,Genes,,2 000,21 208,,,1 972 056,
361,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,17,Charbon ; de bois,,Savoye,,5 148,21 208,,,1 972 056,
362,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,17,Charbon ; de terre,,Allemagne,,140 586,1 950 848,,,1 972 056,
363,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,17,Charbon ; de terre,,Angleterre,,619 728,1 950 848,,,1 972 056,
364,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,17,Charbon ; de terre,,Flandre,,1 140 234,1 950 848,,,1 972 056,
365,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,17,Charbon ; de terre,,Hollande,,50 300,1 950 848,,,1 972 056,
366,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,18,Chataignes,,Genes,,7 552,,,,9 313,
367,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,18,Chataignes,,Savoye,,1 761,,,,9 313,
368,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,18,Chaux,,Flandre,,,,,,1 050,
369,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,18,Chevaux,,Allemagne,,88 230,,,,494 270,
370,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,18,Chevaux,,Angleterre,,374 000,,,,494 270,
371,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,18,Chevaux,,Flandre,,10 800,,,,494 270,
372,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,18,Chevaux,,Hollande,,8 100,,,,494 270,
373,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,18,Chevaux,,Savoye,,11 450,,,,494 270,
374,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,18,Chevaux,,Suisse,,1 690,,,,494 270,
375,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,18,Cheveux,,Levant,,,,,,4 000,
376,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,18,Chevres,,Savoye,,,,,,2 369,
377,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,18,Chevrons,,Savoye,,,,,,2 659,
378,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,18,Chiens,,Angleterre,,,,,,3 570,
379,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,18,Chocolat,,Espagne,,3 178,,,,19 536,
380,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,18,Chocolat,,Italie,,11 157,,,,19 536,
381,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,18,Chocolat,,Genes,,3 750,,,,19 536,
382,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,18,Chocolat,,Savoye,,1 451,,,,19 536,
383,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,19,Cinabre,,Hollande,,,,,,24 694,
384,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,19,Cire ; blanche,,Espagne,,1 552,,,,2 504 038,
385,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,19,Cire ; jaune,,Angleterre,,18 417,2 502 486,,,2 504 038,
386,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,19,Cire ; jaune,,Hollande,,84 985,2 502 486,,,2 504 038,
387,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,19,Cire ; jaune,,Genes,,1 342,2 502 486,,,2 504 038,
388,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,19,Cire ; jaune,,Levant,,1 469 359,2 502 486,,,2 504 038,
389,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,19,Cire ; jaune,,Nord,,922 481,2 502 486,,,2 504 038,
390,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,19,Cire ; jaune,,Isles,,5 902,2 502 486,,,2 504 038,
391,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,19,Citrons et oranges,,Angleterre,,2 750,,,,378 389,
392,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,19,Citrons et oranges,,Espagne,,40 755,,,,378 389,
393,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,19,Citrons et oranges,,Flandre,,7 842,,,,378 389,
394,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,19,Citrons et oranges,,Italie,,161 532,,,,378 389,
395,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,19,Citrons et oranges,,Naples,,8 010,,,,378 389,
396,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,19,Citrons et oranges,,Genes,,24 075,,,,378 389,
397,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,19,Citrons et oranges,,Levant,,2 550,,,,378 389,
398,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,19,Citrons et oranges,,Portugal,,66 970,,,,378 389,
399,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,19,Citrons et oranges,,Savoye,,63 905,,,,378 389,
400,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,19,Civadille,,Espagne,,11 700,,,,14 477,
401,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,19,Civadille,,Hollande,,1 577,,,,14 477,
402,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,19,Civadille,,Genes,,1 200,,,,14 477,
403,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,19,Clous ; de fer,,Allemagne,,30 597,,,,120 725,
404,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,19,Clous ; de fer,,Espagne,,1 262,,,,120 725,
405,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,19,Clous ; de fer,,Flandre,,49 592,,,,120 725,
406,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,19,Clous ; de fer,,Hollande,,28 078,,,,120 725,
