Numéro de ligne,Data entry by,Source,Year,Export-Import,Sheet,Marchandises,,,,,Pays,,Quantité,,Leur valeur,Leur Valeur (sub-total 1),Leur Valeur (sub-total 2),Leur Valeur (sub-total 3),Total,Remarks,
780,Fatima zahra,IIHS-122G,1774,Imports,42,Gomme ; sandrrac,,,,,Suede,,3 600,,5 400,13 056,,,353 960,,
780,Fatima zahra,IIHS-122G,1774,Imports,42,Gomme ; de Sénégal,,,,,Flandre,,105 550,,52 774,118 761,,,353 960,,
780,Fatima zahra,IIHS-122G,1774,Imports,42,Gomme ; de Sénégal,,,,,Hollande,,129 975,,64 987,118 761,,,353 960,,
780,Fatima zahra,IIHS-122G,1774,Imports,42,Gomme ; de Sénégal,,,,,Levant,,2 000,,1 000,118 761,,,353 960,,
780,Fatima zahra,IIHS-122G,1774,Imports,42,Gomme ; seraphique,,,,,Levant,,1 000,,2 000,,,,353 960,,
780,Fatima zahra,IIHS-122G,1774,Imports,42,Gomme ; charique,,,,,Levant,,2 389,,1 194,,,,353 960,,
780,Fatima zahra,IIHS-122G,1774,Imports,42,Grabeau ; de cachenille,,,,,Espagne,,2 244,,11 220,,,,15 619,,
780,Fatima zahra,IIHS-122G,1774,Imports,42,Grabeau ; de tartre,,,,,Naples,,73 320,,4 399,,,,15 619,,
780,Fatima zahra,IIHS-122G,1774,Imports,42,Graine ; d'alKerme,,,,,Espagne,,800,,2 400,,,,337 060,,
780,Fatima zahra,IIHS-122G,1774,Imports,42,Graine ; de chanvre,,,,,Naples,,119 200,,11 920,18 451,,,337 060,,
780,Fatima zahra,IIHS-122G,1774,Imports,42,Graine ; de chanvre,,,,,Levant,,20 350,,5 087,18 451,,,337 060,,
780,Fatima zahra,IIHS-122G,1774,Imports,42,Graine ; de chanvre,,,,,Savoye,,7 090,,1 444,18 451,,,337 060,,
780,Fatima zahra,IIHS-122G,1774,Imports,42,Graine ; de colzat,,,,,Flandre,,24 400,,1 830,,,,337 060,,
780,Fatima zahra,IIHS-122G,1774,Imports,42,Graine ; de qenievre,,,,,Hollande,,5 135,,1 540,,,,337 060,,
780,Fatima zahra,IIHS-122G,1774,Imports,42,Graine ; de jardin,,,,,Angleterre,,2 551,,2 551,5 696,,,337 060,,
780,Fatima zahra,IIHS-122G,1774,Imports,42,Graine ; de jardin,,,,,Hollande,,3 145,,3 145,5 696,,,337 060,,
780,Fatima zahra,IIHS-122G,1774,Imports,42,Graine ; jaune,,,,,Espagne,,15 915,,4 774,6 079,,,337 060,,
780,Fatima zahra,IIHS-122G,1774,Imports,42,Graine ; jaune,,,,,Levant,,5 220,,1 305,6 079,,,337 060,,
780,Fatima zahra,IIHS-122G,1774,Imports,42,Graine ; de lin,,,,,Angleterre,,48 634,,4 863,297 526,,,337 060,,
780,Fatima zahra,IIHS-122G,1774,Imports,42,Graine ; de lin,,,,,Flandre,,14 600,,2 555,297 526,,,337 060,,
780,Fatima zahra,IIHS-122G,1774,Imports,42,Graine ; de lin,,,,,Hollande,,1 406 470,,281 294,297 526,,,337 060,,
780,Fatima zahra,IIHS-122G,1774,Imports,42,Graine ; de lin,,,,,Nord,,41 185,,6 177,297 526,,,337 060,,
780,Fatima zahra,IIHS-122G,1774,Imports,42,Graine ; de lin,,,,,Russie,,17 580,,2 637,297 526,,,337 060,,
780,Fatima zahra,IIHS-122G,1774,Imports,42,Graine ; de motarde,,,,,Naples,,2 800,,1 400,,,,337 060,,
780,Fatima zahra,IIHS-122G,1774,Imports,42,Graine ; de navette,,,,,Allemagne,,17 480,,2 138,,,,337 060,,
780,Fatima zahra,IIHS-122G,1774,Imports,42,Graisse,,,,,Savoye,,7 034,,2 069,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,42,Grelots,,,,,Hollande,,1 715,,4 287,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,43,Gruau,,,,,Hollande,,76 652,,8 327,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,43,Habillements,,,,,Allemagne,,,,3 243,,,,5 369,,
780,Fatima zahra,IIHS-122G,1774,Imports,43,Habillements,,,,,Flandre,,,,1 072,,,,5 369,,
780,Fatima zahra,IIHS-122G,1774,Imports,43,Habillements,,,,,Geneve,,,,1 054,,,,5 369,,
780,Fatima zahra,IIHS-122G,1774,Imports,43,Harangs ; blanc,,,,,Angleterre,,40,,1 600,31 464,,,31 464,,
780,Fatima zahra,IIHS-122G,1774,Imports,43,Harangs ; blanc,,,,,Naples,,50,,1 500,31 464,,,31 464,,
780,Fatima zahra,IIHS-122G,1774,Imports,43,Harangs ; blanc,,,,,Nord,,100 000,,25 000,31 464,,,31 464,,
780,Fatima zahra,IIHS-122G,1774,Imports,43,Harangs ; blanc,,,,,Savoye,,33 640,,3 364,31 464,,,31 464,,
780,Fatima zahra,IIHS-122G,1774,Imports,43,Horlogerie,,,,,Allemagne,,306,,1 608,,,,57 344,,
780,Fatima zahra,IIHS-122G,1774,Imports,43,Horlogerie,,,,,Geneve,,,,14 436,,,,57 344,,
780,Fatima zahra,IIHS-122G,1774,Imports,43,Horlogerie,,,,,Savoye,,,,15 221,,,,57 344,,
780,Fatima zahra,IIHS-122G,1774,Imports,43,Horlogerie,,,,,Suisse,,,,26 079,,,,57 344,,
780,Fatima zahra,IIHS-122G,1774,Imports,43,Houblon,,,,,Flandre,,104 790,,20 368,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,43,Huile ; d'amande,,,,,Genes,,7 140,,42 840,,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,43,Huile ; de geroffle,,,,,Hollande,,427,,17 540,,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,43,Huile ; de graine,,,,,Flandre,,24 285,,7 509,182 697,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,43,Huile ; de graine,,,,,Hollande,,240 476,,170 238,182 697,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,43,Huile ; de graine,,,,,Nord,,11 125,,4 950,182 697,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,43,Huile ; de laurier,,,,,Allemagne,,1 663,,1 247,9 206,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,43,Huile ; de laurier,,,,,Hollande,,4 211,,7 959,9 206,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Huile ; de lin ,,,,,Hollande,,96 530,,31 301,88 219,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Huile ; de lin ,,,,,Naples,,89 680,,26 904,88 219,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Huile ; de lin ,,,,,Venise,,39 000,,13 650,88 219,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Huile ; de lin ,,,,,Levant,,29 000,,8 700,88 219,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Huile ; de lin ,,,,,Russie,,19 160,,7 664,88 219,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Huile ; de navette,,,,,Hollande,,138 060,,55 224,,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Huile ; d'olive,,,,,Espagne,,511 992,,255 996,11 032 905,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Huile ; d'olive,,,,,Hollande,,160,,6 400,11 032 905,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Huile ; d'olive,,,,,Italie,,12 428 571,,7 076 438,11 032 905,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Huile ; d'olive,,,,,Naples,,39 994,,1 599 760,11 032 905,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Huile ; d'olive,,,,,Genes,,13 595,,543 800,11 032 905,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Huile ; d'olive,,,,,Venise,,24 690,,987 600,11 032 905,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Huile ; d'olive,,,,,Levant,,802,,32 080,11 032 905,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Huile ; d'olive,,,,,Portugal,,5 720,,2 747,11 032 905,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Huile ; d'olive,,,,,Savoye,,1 056 168,,528 084,11 032 905,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Huile ; de poisson,,,,,Espagne,,77 848,,19 712,975 677,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Huile ; de poisson,,,,,Flandre,,52 339,,20 935,975 677,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Huile ; de poisson,,,,,Hollande,,1 745 144,,436 286,975 677,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Huile ; de poisson,,,,,Italie,,10 475,,2 618,975 677,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Huile ; de poisson,,,,,Genes,,12 100,,3 025,975 677,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Huile ; de poisson,,,,,Portugal,,257 385,,97 419,975 677,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Huile ; de poisson,,,,,Savoye,,326 325,,81 625,975 677,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Huile ; de poisson,,,,,Suede,,60 000,,15 000,975 677,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Huile ; de poisson,,,,,Suisse,,1 196 228,,299 057,975 677,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Huile ; de rabette,,,,,Hollande,,101 775,,35 619,41 768,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Huile ; de rabette,,,,,Nord,,17 570,,6 149,41 768,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Huile ; de Rhodes,,,,,Hollande,,,,2 380,,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Huile ; de vitriol,,,,,Hollande,,8 194,,9 550,,,,12 458 006,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Huitres,,,,,Flandre,,1 866,,2 800,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Jais,,,,,Espagne,,88 720,,13 308,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Jalap,,,,,Espagne,,12 673,,21 734,,,,23 181,,
780,Fatima zahra,IIHS-122G,1774,Imports,44,Jalap,,,,,Hollande,,845,,1 447,,,,23 181,,
780,Fatima zahra,IIHS-122G,1774,Imports,45,Jambons,,,,,Allemagne,,9 370,,4 685,,,,34 832,,
780,Fatima zahra,IIHS-122G,1774,Imports,45,Jambons,,,,,Angleterre,,51 500,,25 750,,,,34 832,,
780,Fatima zahra,IIHS-122G,1774,Imports,45,Jambons,,,,,Espagne,,3 012,,1 807,,,,34 832,,
780,Fatima zahra,IIHS-122G,1774,Imports,45,Jambons,,,,,Hollande,,4 318,,2 590,,,,34 832,,
780,Fatima zahra,IIHS-122G,1774,Imports,45,Jaune de naples,,,,,Naples,,15 200,,11 400,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,45,Jeux ; de moulin,,,,,Nord,,18 050,,5 415,,,,5 415,,
780,Fatima zahra,IIHS-122G,1774,Imports,45,Indes fines,,,,,Hollande,,487,,2 055,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,45,Indigo,,,,,Angleterre,,13 467,,67 335,,,,15 013 949,,
780,Fatima zahra,IIHS-122G,1774,Imports,45,Indigo,,,,,Espagne,,133 928,,1 567 936,,,,15 013 949,,
780,Fatima zahra,IIHS-122G,1774,Imports,45,Indigo,,,,,Flandre,,1 309,,10 472,,,,15 013 949,,
780,Fatima zahra,IIHS-122G,1774,Imports,45,Indigo,,,,,Hollande,,22 104,,170 769,,,,15 013 949,,
780,Fatima zahra,IIHS-122G,1774,Imports,45,Indigo,,,,,Italie,,1 724,,8 620,,,,15 013 949,,
780,Fatima zahra,IIHS-122G,1774,Imports,45,Indigo,,,,,Naples,,2 000,,10 000,,,,15 013 949,,
780,Fatima zahra,IIHS-122G,1774,Imports,45,Indigo,,,,,Savoye,,4 900,,24 500,,,,15 013 949,,
780,Fatima zahra,IIHS-122G,1774,Imports,45,Indigo,,,,,Isles,,1 932 210,,13 154 317,,,,15 013 949,,
780,Fatima zahra,IIHS-122G,1774,Imports,45,Instrum de musique,,,,,Allemagne,,"9 099,50",,90 995,,,,99 625,,
780,Fatima zahra,IIHS-122G,1774,Imports,45,Instrum de musique,,,,,Angleterre,,173,,1 730,,,,99 625,,
780,Fatima zahra,IIHS-122G,1774,Imports,45,Instrum de musique,,,,,Hollande,,3 450,,6 900,,,,99 625,,
780,Fatima zahra,IIHS-122G,1774,Imports,45,Joncs,,,,,Flandre,,51 000,,10 200,,,,11 400,,
780,Fatima zahra,IIHS-122G,1774,Imports,45,Joncs,,,,,Genes,,4 000,,1 200,,,,11 400,,
780,Fatima zahra,IIHS-122G,1774,Imports,45,Jris,,,,,Italie,,22 040,,11 020,,,,14 670,,
780,Fatima zahra,IIHS-122G,1774,Imports,45,Jris,,,,,Genes,,7 300,,3 650,,,,14 670,,
780,Fatima zahra,IIHS-122G,1774,Imports,45,Jus ; de citron,,,,,Italie,,44 215,,13 264,85 011,,,220 811,,
780,Fatima zahra,IIHS-122G,1774,Imports,45,Jus ; de citron,,,,,Naples,,212 000,,63 600,85 011,,,220 811,,
780,Fatima zahra,IIHS-122G,1774,Imports,45,Jus ; de citron,,,,,Genes,,6 200,,1 860,85 011,,,220 811,,
780,Fatima zahra,IIHS-122G,1774,Imports,45,Jus ; de citron,,,,,Levant,,3 335,,1 000,85 011,,,220 811,,
780,Fatima zahra,IIHS-122G,1774,Imports,45,Jus ; de citron,,,,,Isles,,7 050,,5 287,85 011,,,220 811,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Jus ; de reglisse,,,,,Naples,,388 000,,135 800,,,,220 811,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Lacque plane,,,,,Hollande,,1 475,,2 883,,,,12 067,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Lacque plane,,,,,Italie,,5 000,,7 500,,,,12 067,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Lacque plane,,,,,Nord,,1 123,,1 684,,,,12 067,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; d'Allemagne,,,,,Hollande,,10 165,,10 165,681 709,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; d'Allemagne,,,,,Nord,,671 544,,671 544,681 709,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; blanche,,,,,Levant,,87 670,,87 670,,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; de carmenin,,,,,Hollande,,240,,1 440,,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; de chevres,,,,,Italie,,1 200,,1 800,255 129,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; de chevres,,,,,Levant,,168 886,,253 329,255 129,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; commune,,,,,Espagne,,10 400,,10 400,,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; d'Espagne,,,,,Espagne,,2 522 237,,6 900 293,7 054 910,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; d'Espagne,,,,,Portugal,,48 355,,154 617,7 054 910,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; filé,,,,,Angleterre,,2 534,,8 869,12 219,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; filé,,,,,Espagne,,430,,2 150,12 219,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; filé,,,,,Hollande,,240,,1 200,12 219,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; lavée,,,,,Espagne,,8 250,,9 075,1 961 061,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; lavée,,,,,Italie,,421 858,,464 043,1 961 061,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; lavée,,,,,Naples,,534 745,,588 219,1 961 061,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; lavée,,,,,Genes,,5 400,,5 940,1 961 061,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; lavée,,,,,Venise,,40 467,,44 513,1 961 061,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; lavée,,,,,Levant,,765 415,,841 956,1 961 061,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; lavée,,,,,Savoye,,6 650,,7 315,1 961 061,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; peingnée,,,,,Allemagne,,1 135,,2 270,1 240 686,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; peingnée,,,,,Angleterre,,10 458,,20 916,1 240 686,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; peingnée,,,,,Espagne,,404 316,,1 212 948,1 240 686,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; peingnée,,,,,Suisse,,2 276,,4 552,1 240 686,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; pelade,,,,,Savoye,,53 500,,48 150,,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; de Portugal,,,,,Portugal,,73 220,,219 660,,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; en rames,,,,,Hollande,,42 625,,21 312,,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; segovie,,,,,Espagne,,156 250,,250 000,,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; en suin,,,,,Angleterre,,6 200,,9 300,28 496,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; en suin,,,,,Nord,,15 357,,19 196,28 496,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; serge,,,,,Espagne,,270 040,,162 025,3 457 355,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; serge,,,,,Naples,,33 613,,20 167,3 457 355,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; serge,,,,,Levant,,3 639 071,,3 275 163,3 457 355,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; en toison,,,,,Angleterre,,7 939,,19 847,,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,46,Laine ; de vigogne,,,,,Espagne,,16 007,,139 480,,,,15 489 524,,
780,Fatima zahra,IIHS-122G,1774,Imports,47,Langues,,,,,Angleterre,,12 830,,6 415,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,47,Lard,,,,,Angleterre,,275 667,,106 624,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,47,Lattes,,,,,Allemagne,,315 210,,5 380,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,47,Legumes,,,,,Angleterre,,97 504,,19 501,,,,593 217,,
780,Fatima zahra,IIHS-122G,1774,Imports,47,Legumes,,,,,Espagne,,1 700,,20 400,,,,593 217,,
780,Fatima zahra,IIHS-122G,1774,Imports,47,Legumes,,,,,Hollande,,3 284 363,,209 891,,,,593 217,,
780,Fatima zahra,IIHS-122G,1774,Imports,47,Legumes,,,,,Italie,,170 734,,25 610,,,,593 217,,
780,Fatima zahra,IIHS-122G,1774,Imports,47,Legumes,,,,,Naples,,1 213 320,,121 332,,,,593 217,,
780,Fatima zahra,IIHS-122G,1774,Imports,47,Legumes,,,,,Genes,,145 440,,21 816,,,,593 217,,
780,Fatima zahra,IIHS-122G,1774,Imports,47,Legumes,,,,,Venise,,423 450,,63 517,,,,593 217,,
780,Fatima zahra,IIHS-122G,1774,Imports,47,Legumes,,,,,Levant,,786 200,,78 620,,,,593 217,,
780,Fatima zahra,IIHS-122G,1774,Imports,47,Legumes,,,,,Nord,,163 680,,9 939,,,,593 217,,
780,Fatima zahra,IIHS-122G,1774,Imports,47,Legumes,,,,,Savoye,,144 040,,22 591,,,,593 217,,
780,Fatima zahra,IIHS-122G,1774,Imports,47,Léton ; gralé,,,,,Nord,,1 485,,2 227,,,,15 825,,
780,Fatima zahra,IIHS-122G,1774,Imports,47,Léton ; ouvré,,,,,Allemagne,,8 096,,12 144,13 598,,,15 825,,
780,Fatima zahra,IIHS-122G,1774,Imports,47,Léton ; ouvré,,,,,Hollande,,1 039,,1 454,13 598,,,15 825,,
780,Fatima zahra,IIHS-122G,1774,Imports,47,Librairie,,,,,Allemagne,,"41 275,50",,82 551,,,,532 641,,
780,Fatima zahra,IIHS-122G,1774,Imports,47,Librairie,,,,,Angleterre,,4 000,,8 000,,,,532 641,,
780,Fatima zahra,IIHS-122G,1774,Imports,47,Librairie,,,,,Espagne,,1 050,,2 100,,,,532 641,,
780,Fatima zahra,IIHS-122G,1774,Imports,47,Librairie,,,,,Flandre,,16 208,,32 416,,,,532 641,,
780,Fatima zahra,IIHS-122G,1774,Imports,47,Librairie,,,,,Geneve,,124 148,,248 296,,,,532 641,,
780,Fatima zahra,IIHS-122G,1774,Imports,47,Librairie,,,,,Hollande,,20 955,,41 910,,,,532 641,,
780,Fatima zahra,IIHS-122G,1774,Imports,47,Librairie,,,,,Italie,,5 255,,10 510,,,,532 641,,
780,Fatima zahra,IIHS-122G,1774,Imports,47,Librairie,,,,,Naples,,8 798,,17 596,,,,532 641,,
780,Fatima zahra,IIHS-122G,1774,Imports,47,Librairie,,,,,Genes,,550,,1 100,,,,532 641,,
780,Fatima zahra,IIHS-122G,1774,Imports,47,Librairie,,,,,Nord,,2 448,,4 896,,,,532 641,,
780,Fatima zahra,IIHS-122G,1774,Imports,47,Librairie,,,,,Savoye,,29 168,,58 336,,,,532 641,,
780,Fatima zahra,IIHS-122G,1774,Imports,47,Librairie,,,,,Suisse,,12 465,,24 930,,,,532 641,,
780,Fatima zahra,IIHS-122G,1774,Imports,47,Liege en planches,,,,,Espagne,,751 449,,50 347,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,48,Limes,,,,,Flandre,,2 358,,3 537,,,,26 101,,
780,Fatima zahra,IIHS-122G,1774,Imports,48,Limes,,,,,Hollande,,29 290,,20 184,,,,26 101,,
780,Fatima zahra,IIHS-122G,1774,Imports,48,Limes,,,,,Nord,,2 975,,2 380,,,,26 101,,
780,Fatima zahra,IIHS-122G,1774,Imports,48,Lin ; cru,,,,,Flandre,,23 115,,17 337,549 246,,,587 041,,
780,Fatima zahra,IIHS-122G,1774,Imports,48,Lin ; cru,,,,,Hollande,,37 996,,22 268,549 246,,,587 041,,
780,Fatima zahra,IIHS-122G,1774,Imports,48,Lin ; cru,,,,,Levant,,3 090,,1 854,549 246,,,587 041,,
780,Fatima zahra,IIHS-122G,1774,Imports,48,Lin ; cru,,,,,Nord,,393 950,,177 277,549 246,,,587 041,,
780,Fatima zahra,IIHS-122G,1774,Imports,48,Lin ; cru,,,,,Russie,,613 962,,330 510,549 246,,,587 041,,
780,Fatima zahra,IIHS-122G,1774,Imports,48,Lin ; peigné,,,,,Danemark,,3 255,,4 394,32 064,,,587 041,,
780,Fatima zahra,IIHS-122G,1774,Imports,48,Lin ; peigné,,,,,Flandre,,3 197,,3 420,32 064,,,587 041,,
780,Fatima zahra,IIHS-122G,1774,Imports,48,Lin ; peigné,,,,,Hollande,,39 020,,24 250,32 064,,,587 041,,
780,Fatima zahra,IIHS-122G,1774,Imports,48,Lin ; en rames,,,,,Hollande,,16 375,,5 731,,,,587 041,,
780,Fatima zahra,IIHS-122G,1774,Imports,48,Linnieuse,,,,,Flandre,,9 500,,2 850,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,48,Liqueurs,,,,,Allemagne,,14 123,,28 246,,,,86 172,,
780,Fatima zahra,IIHS-122G,1774,Imports,48,Liqueurs,,,,,Espagne,,1 268,,2 536,,,,86 172,,
780,Fatima zahra,IIHS-122G,1774,Imports,48,Liqueurs,,,,,Hollande,,1 128,,1 128,,,,86 172,,
780,Fatima zahra,IIHS-122G,1774,Imports,48,Liqueurs,,,,,Italie,,7 147,,7 147,,,,86 172,,
780,Fatima zahra,IIHS-122G,1774,Imports,48,Liqueurs,,,,,Genes,,2 800,,2 800,,,,86 172,,
780,Fatima zahra,IIHS-122G,1774,Imports,48,Liqueurs,,,,,Venise,,5 980,,5 980,,,,86 172,,
780,Fatima zahra,IIHS-122G,1774,Imports,48,Liqueurs,,,,,Savoye,,7 287,,7 287,,,,86 172,,
780,Fatima zahra,IIHS-122G,1774,Imports,48,Liqueurs,,,,,Isles,,16 568,,31 048,,,,86 172,,
780,Fatima zahra,IIHS-122G,1774,Imports,48,Lelarge,,,,,Flandre,,32 285,,6 457,,,,16 982,,
780,Fatima zahra,IIHS-122G,1774,Imports,48,Lelarge,,,,,Hollande,,51 213,,10 525,,,,16 982,,
780,Fatima zahra,IIHS-122G,1774,Imports,48,Lustres,,,,,Naples,,500,,1 000,,,,17 000,,
780,Fatima zahra,IIHS-122G,1774,Imports,48,Lustres,,,,,Levant,,8 000,,16 000,,,,17 000,,
780,Fatima zahra,IIHS-122G,1774,Imports,48,Macis,,,,,Hollande,,123,,1 230,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,48,Maderes,,,,,Nord,,19 480,,3 409,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,48,Manches de mail,,,,,Italie,,8 200,,2 050,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Manne,,,,,Italie,,7 553,,13 217,,,,353 303,,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Manne,,,,,Naples,,110 336,,193 088,,,,353 303,,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Manne,,,,,Genes,,11 559,,20 228,,,,353 303,,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Manne,,,,,Levant,,72 440,,126 770,,,,353 303,,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Marbre ; brut,,,,,Italie,,583 300,,29 165,35 465,,,973 215,,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Marbre ; brut,,,,,Genes,,384,,3 845,35 465,,,973 215,,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Marbre ; brut,,,,,Suisse,,24 550,,2 455,35 465,,,973 215,,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Marbre ; ouvré,,,,,Italie,,365 445,,755 950,937 750,,,973 215,,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Marbre ; ouvré,,,,,Genes,,60 600,,181 800,937 750,,,973 215,,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Marchand ; de la cote,,,,,Indes,,14,,25 200,,,,683 607,,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Marchand ; à l'estimation,,,,,Allemagne,,,,98 378,658 407,,,683 607,,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Marchand ; à l'estimation,,,,,Angleterre,,,,31 143,658 407,,,683 607,,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Marchand ; à l'estimation,,,,,Danemark,,,,36 742,658 407,,,683 607,,
