Data entry by,Source,Year,Sheet,Marchandises,Pays,Quantité,Leur valeur,Leur Valeur (sub-total 1),Leur Valeur (sub-total 2),Total,Remarks
Saadia Mai,122E,1771,69,Peaux; de loup; de bois,Hollande,704,3 520,9 537,13 254,887 819,
Saadia Mai,122E,1771,69,Peaux; de loup; de cervier,Hollande,70,1 260,,13 254,887 819,
Saadia Mai,122E,1771,69,Peaux; de loup; marin,Flandre,1 546,2 457,,13 254,887 819,
Saadia Mai,122E,1771,69,Peaux; de maroquin,Italie,5 500,11 000,17 655,,887 819,
Saadia Mai,122E,1771,69,Peaux; de maroquin,Levant,4 300,5 375,17 655,,887 819,
Saadia Mai,122E,1771,69,Peaux; de maroquin,Savoye,640,1 280,17 655,,887 819,
Saadia Mai,122E,1771,69,Peaux; de mouton; aprestées,Savoye,18 687,14 015,20 847,,887 819,
Saadia Mai,122E,1771,69,Peaux; de mouton; en laine,Espagne,822,5 032,6 832,20 847,887 819,
Saadia Mai,122E,1771,69,Peaux; de mouton; en laine,Genes,150,1 800,6 832,20 847,887 819,
Saadia Mai,122E,1771,69,Peaux; d'ours,Flandre,1 624,27 124,44 494,,887 819,
Saadia Mai,122E,1771,69,Peaux; d'ours,Hollande,1 635,16 350,44 494,,887 819,
Saadia Mai,122E,1771,69,Peaux; d'ours,Savoye,51,1 020,44 494,,887 819,
Saadia Mai,122E,1771,69,Peaux; de roussette,Geneve,112,1 680,,,887 819,
Saadia Mai,122E,1771,69,Peaux; de veau; aprestées,Flandre,,1 363,63 265,,887 819,
Saadia Mai,122E,1771,69,Peaux; de veau; en poil,Levant,1 220,1 220,56 908,63 265,887 819,
Saadia Mai,122E,1771,69,Peaux; de veau; en poil,Nord,229,2 748,56 908,63 265,887 819,
Saadia Mai,122E,1771,69,Peaux; de veau; en poil,Savoye,1 086,32 577,56 908,63 265,887 819,
Saadia Mai,122E,1771,69,Peaux; de veau; en poil,Suisse,694,20 363,56 908,63 265,887 819,
Saadia Mai,122E,1771,70,Peaux; de veau; marin,Hollande,1 664,4 994,63 265,,887 819,
Saadia Mai,122E,1771,70,Peaux; pelleterie; aprestées ,Allemagne,2 751,16 506,64 787,72 636,887 819,
Saadia Mai,122E,1771,70,Peaux; pelleterie; a prestées ,Espagne,200,2 000,64 787,72 636,887 819,
Saadia Mai,122E,1771,70,Peaux; pelleterie; a prestées ,Flandre,2 387,2 639,64 787,72 636,887 819,
Saadia Mai,122E,1771,70,Peaux; pelleterie; a prestées ,Hollande,2 445,4 890,64 787,72 636,887 819,
Saadia Mai,122E,1771,70,Peaux; pelleterie; a prestées ,Italie,1 604,16 000,64 787,72 636,887 819,
Saadia Mai,122E,1771,70,Peaux; pelleterie; a prestées ,Genes,100,1 000,64 787,72 636,887 819,
Saadia Mai,122E,1771,70,Peaux; pelleterie; a prestées ,Nord,720,1 440,64 787,72 636,887 819,
Saadia Mai,122E,1771,70,Peaux; pelleterie; a prestées ,Russie,1 072,2 940,64 787,72 636,887 819,
Saadia Mai,122E,1771,70,Peaux; pelleterie; a prestées ,Savoye,1 500,15 000,64 787,72 636,887 819,
Saadia Mai,122E,1771,70,Peaux; pelleterie; a prestées ,Suede,296,2 372,64 787,72 636,887 819,
Saadia Mai,122E,1771,70,Peaux; pelleterie; crüe,Allemagne,532,1 099,7 849,72 636,887 819,
Saadia Mai,122E,1771,70,Peaux; pelleterie; crüe,Hollande,1 952,1 954,7 849,72 636,887 819,
Saadia Mai,122E,1771,70,Peaux; pelleterie; crüe,Nord,2 687,2 687,7 849,72 636,887 819,
Saadia Mai,122E,1771,70,Peaux; pelleterie; crüe,Savoye,4 218,2 109,7 849,72 636,887 819,
Saadia Mai,122E,1771,70,Peignes; à tisserand,Allemagne,224,1 344,,,1 344,
Saadia Mai,122E,1771,70,Pelles de bois,Allemagne,37 264,11 384,,,,
Saadia Mai,122E,1771,70,Plastres,Espagne,1 000,5 350,,,,
Saadia Mai,122E,1771,70,Pierres; à batir,Allemagne,1 805,18 054,26 576,,60 832,
Saadia Mai,122E,1771,70,Pierres; à batir,Suede,4 251,8 522,26 576,,60 832,
Saadia Mai,122E,1771,70,Pierres; bleue,Hollande,1 328,7 968,,,60 832,
Saadia Mai,122E,1771,70,Pierres; codes,Genes,61 053,6 105,,,60 832,
Saadia Mai,122E,1771,70,Pierres; éclairante,Suisse,391,7 823,,,60 832,
Saadia Mai,122E,1771,70,Pierres; à éguiser,Allemagne,12 175,2 115,4 945,,60 832,
Saadia Mai,122E,1771,70,Pierres; à éguiser,Espagne,443,1 329,4 945,,60 832,
Saadia Mai,122E,1771,70,Pierres; à éguiser,Flandre,10 009,1 501,4 945,,60 832,
Saadia Mai,122E,1771,70,Pierres; d'emery,Hollande,6 552,1 860,4 190,,60 832,
Saadia Mai,122E,1771,70,Pierres; d'emery,Italie,4 660,2 330,4 190,,60 832,
Saadia Mai,122E,1771,71,Pierres; de Malte,Levant,1 400,2 100,,,60 832,
Saadia Mai,122E,1771,71,Pierres; ponce,Naples,22 500,1 125,,,60 832,
Saadia Mai,122E,1771,71,Pignons; d'épine,Espagne,7 192,1 438,,,5 518,
Saadia Mai,122E,1771,71,Pignons; d'épine,Hollande,1 632,4 080,,,5 518,
Saadia Mai,122E,1771,71,Piment,Flandre,69 037,47 191,,,114 035,
Saadia Mai,122E,1771,71,Piment,Hollande,63 809,38 936,,,114 035,
Saadia Mai,122E,1771,71,Piment,Nord,12 890,5 156,,,114 035,
Saadia Mai,122E,1771,71,Piment,Savoye,41 850,20 925,,,114 035,
Saadia Mai,122E,1771,71,Piment,Isles,2 610,1 827,,,114 035,
Saadia Mai,122E,1771,71,Pinçeaux,Hollande,4 674,1 635,,,,
Saadia Mai,122E,1771,71,Pipes à fumer,Hollande,11 120,37 877,,,,
Saadia Mai,122E,1771,71,Pistaches,Italie,2 300,1 380,,,10 544,
Saadia Mai,122E,1771,71,Pistaches,Naples,15 810,4 743,,,10 544,
Saadia Mai,122E,1771,71,Pistaches,Genes,3 995,2 996,,,10 544,
Saadia Mai,122E,1771,71,Pistaches,Levant,1 900,1 425,,,10 544,
Saadia Mai,122E,1771,71,Planches; de chesne,Allemagne,536 865,1 073 730,1 095 792,,3 019 318,
Saadia Mai,122E,1771,71,Planches; de chesne,Flandre,925,1 850,1 095 792,,3 019 318,
Saadia Mai,122E,1771,71,Planches; de chesne,Hollande,10 106,20 212,1 095 792,,3 019 318,
Saadia Mai,122E,1771,71,Planches; de Prusse,Russie,1 112,4 448,,,3 019 318,
Saadia Mai,122E,1771,71,Planches; de sapin,Allemagne,272 438,205 259,1 919 078,,3 019 318,
Saadia Mai,122E,1771,71,Planches; de sapin,Danemark,402 836,372 010,1 919 078,,3 019 318,
Saadia Mai,122E,1771,71,Planches; de sapin,Espagne,1 800,1 350,1 919 078,,3 019 318,
Saadia Mai,122E,1771,71,Planches; de sapin,Flandre,757,757,1 919 078,,3 019 318,
Saadia Mai,122E,1771,71,Planches; de sapin,Hollande,581 569,759 610,1 919 078,,3 019 318,
Saadia Mai,122E,1771,71,Planches; de sapin,Italie,,,1 919 078,,3 019 318,
Saadia Mai,122E,1771,71,Planches; de sapin,Naples,696,522,1 919 078,,3 019 318,
Saadia Mai,122E,1771,71,Planches; de sapin,Genes,26 208,19 656,1 919 078,,3 019 318,
Saadia Mai,122E,1771,71,Planches; de sapin,Nord,316 747,126 949,1 919 078,,3 019 318,
Saadia Mai,122E,1771,71,Planches; de sapin,Russie,41 429,45 152,1 919 078,,3 019 318,
Saadia Mai,122E,1771,71,Planches; de sapin,Savoye,6 918,5 217,1 919 078,,3 019 318,
Saadia Mai,122E,1771,71,Planches; de sapin,Suede,358 234,382 596,1 919 078,,3 019 318,
Saadia Mai,122E,1771,71,Plants de fleurs,Genes,19 890,9 945,,,9 945,
Saadia Mai,122E,1771,71,Platre,Savoye,306 030,61 206,,,,
Saadia Mai,122E,1771,72,Plocq,Hollande,31 450,3 145,,,,
Saadia Mai,122E,1771,72,Plomb; en grenaille,Allemagne,14 000,4 550,81 674,,970 192,
Saadia Mai,122E,1771,72,Plomb; en grenaille,Hollande,113 000,25 425,81 674,,970 192,
Saadia Mai,122E,1771,72,Plomb; en grenaille,Nord,247 767,51 699,81 674,,970 192,
Saadia Mai,122E,1771,72,Plomb; laminé,Flandre,354 690,71 620,80 927,,970 192,
Saadia Mai,122E,1771,72,Plomb; laminé,Hollande,31 026,9 307,80 927,,970 192,
Saadia Mai,122E,1771,72,Plomb; en planches,Hollande,30 160,7 540,,,970 192,
Saadia Mai,122E,1771,72,Plomb; en saumon,Angleterre,3 571 029,533 311,771 357,,970 192,
Saadia Mai,122E,1771,72,Plomb; en saumon,Flandre,428 387,85 677,771 357,,970 192,
Saadia Mai,122E,1771,72,Plomb; en saumon,Hollande,504 621,106 989,771 357,,970 192,
Saadia Mai,122E,1771,72,Plomb; en saumon,Italie,122 010,24 402,771 357,,970 192,
Saadia Mai,122E,1771,72,Plomb; en saumon,Genes,104 890,20 978,771 357,,970 192,
Saadia Mai,122E,1771,72,Plomb; en tables,Flandre,65 088,19 526,28 694,,970 192,
Saadia Mai,122E,1771,72,Plomb; en tables,Hollande,30 560,9 168,28 694,,970 192,
Saadia Mai,122E,1771,72,Plumes; d'aigledon,Allemagne,,2 600,5 450,,155 509,
Saadia Mai,122E,1771,72,Plumes; d'aigledon,Nord,,2 850,5 450,,155 509,
Saadia Mai,122E,1771,72,Plumes; d'autruche; brutes,Allemagne,72,3 600,15 550,15 550,155 509,
Saadia Mai,122E,1771,72,Plumes; d'autruche; brutes,Italie,1 324,6 620,15 550,15 550,155 509,
Saadia Mai,122E,1771,72,Plumes; d'autruche; brutes,Naples,430,2 150,15 550,15 550,155 509,
Saadia Mai,122E,1771,72,Plumes; d'autruche; brutes,Levant,320,1 680,15 550,15 550,155 509,
Saadia Mai,122E,1771,72,Plumes; d'autruche; brutes,Suede,375,1 500,15 550,15 550,155 509,
Saadia Mai,122E,1771,72,Plumes; à écrire,Hollande,878 790,17 123,55 353,,155 509,
Saadia Mai,122E,1771,72,Plumes; à écrire,Nord,30 422,38 230,55 353,,155 509,
Saadia Mai,122E,1771,72,Plumes; à lit,Hollande,2 757,3 308,62 456,,155 509,
Saadia Mai,122E,1771,72,Plumes; à lit,Naples,12 519,25 038,62 456,,155 509,
Saadia Mai,122E,1771,72,Plumes; à lit,Nord,25 092,30 110,62 456,,155 509,
Saadia Mai,122E,1771,72,Plumes; à lit,Savoye,2 000,4 000,62 456,,155 509,
Saadia Mai,122E,1771,72,Plumes; noire,Hollande,136,13 600,,,155 509,
Saadia Mai,122E,1771,72,Plumes; à volans,Hollande,1 550,3 100,,,155 509,
Saadia Mai,122E,1771,72,Poil; de castor,Hollande,122,1 220,,,15 017,
Saadia Mai,122E,1771,72,Poil; de chevrolins,Hollande,5 800,1 160,,,15 017,
Saadia Mai,122E,1771,72,Poil; de lapin,Naples,3 122,9 366,,,15 017,
Saadia Mai,122E,1771,72,Poil; de sanglier,Espagne,300,1 200,3 271,,15 017,
Saadia Mai,122E,1771,72,Poil; de sanglier,Hollande,2 302,2 071,3 271,,15 017,
Saadia Mai,122E,1771,73,Poisson; frais,Allemagne,3 306,1 653,44 706,,164 875,
Saadia Mai,122E,1771,73,Poisson; frais,Flandre,2 152,43 053,44 706,,164 875,
Saadia Mai,122E,1771,73,Poisson; salé,Espagne,389 765,97 441,120 169,,164 875,
Saadia Mai,122E,1771,73,Poisson; salé,Genes,23 780,5 945,120 169,,164 875,
Saadia Mai,122E,1771,73,Poisson; salé,Savoye,559,16 783,120 169,,164 875,
Saadia Mai,122E,1771,73,Poivre,Espagne,2 600,3 250,,,4 749 272,
Saadia Mai,122E,1771,73,Poivre,Flandre,215 607,323 410,,,4 749 272,
Saadia Mai,122E,1771,73,Poivre,Hollande,1 579 609,3 355 493,,,4 749 272,
Saadia Mai,122E,1771,73,Poivre,Italie,23 194,17 210,,,4 749 272,
Saadia Mai,122E,1771,73,Poivre,Naples,1 046,1 046,,,4 749 272,
Saadia Mai,122E,1771,73,Poivre,Genes,24 000,24 000,,,4 749 272,
Saadia Mai,122E,1771,73,Poivre,Levant,829 100,829 100,,,4 749 272,
Saadia Mai,122E,1771,73,Poivre,Portugal,7 500,9 375,,,4 749 272,
Saadia Mai,122E,1771,73,Poivre,Savoye,17 200,17 200,,,4 749 272,
Saadia Mai,122E,1771,73,Poivre,Indes,129 295,169 188,,,4 749 272,
Saadia Mai,122E,1771,73,Poix raisine,Allemagne,15 868,3 966,,,19 657,
Saadia Mai,122E,1771,73,Poix raisine,Espagne,29 170,4 375,,,19 657,
Saadia Mai,122E,1771,73,Poix raisine,Hollande,29 560,11 316,,,19 657,
Saadia Mai,122E,1771,73,Pomade,Italie,540,1 080,,,3 364,
Saadia Mai,122E,1771,73,Pomade,Savoye,1 523,2 284,,,3 364,
Saadia Mai,122E,1771,73,Porcs; gras,Allemagne,1 313,60 140,122 456,,123 786,
Saadia Mai,122E,1771,73,Porcs; gras,Flandre,959,46 872,122 456,,123 786,
Saadia Mai,122E,1771,73,Porcs; gras,Savoye,240,7 200,122 456,,123 786,
Saadia Mai,122E,1771,73,Porcs; gras,Suisse,229,8 244,122 456,,123 786,
Saadia Mai,122E,1771,73,Porcs; maigres,Suisse,133,1 330,,,123 786,
Saadia Mai,122E,1771,74,Porcelaine,Allemagne,2 151,21 510,,,283 017,
Saadia Mai,122E,1771,74,Porcelaine,Angleterre,969,4 847,,,283 017,
Saadia Mai,122E,1771,74,Porcelaine,Danemark,946,4 730,,,283 017,
Saadia Mai,122E,1771,74,Porcelaine,Espagne,600,3 000,,,283 017,
Saadia Mai,122E,1771,74,Porcelaine,Flandre,237,1 185,,,283 017,
Saadia Mai,122E,1771,74,Porcelaine,Hollande,10 997,54 985,,,283 017,
Saadia Mai,122E,1771,74,Porcelaine,Italie,340,1 700,,,283 017,
Saadia Mai,122E,1771,74,Porcelaine,Portugal,312,1 560,,,283 017,
Saadia Mai,122E,1771,74,Porcelaine,Savoye,200,1 000,,,283 017,
Saadia Mai,122E,1771,74,Porcelaine,Suede,500,2 500,,,283 017,
Saadia Mai,122E,1771,74,Porcelaine,Isles,744,186 000,,,283 017,
Saadia Mai,122E,1771,74,Potin,Allemagne,59 570,8 935,,,11 920,
Saadia Mai,122E,1771,74,Potin,Hollande,3 317,2 985,,,11 920,
Saadia Mai,122E,1771,74,Potterie; de grez,Allemagne,916,3 665,11 454,,96 054,
Saadia Mai,122E,1771,74,Potterie; de grez,Hollande,460,6 639,11 454,,96 054,
Saadia Mai,122E,1771,74,Potterie; de grez,Genes,11 500,1 150,11 454,,96 054,
Saadia Mai,122E,1771,74,Potterie; de terre,Allemagne,438,1 315,84 600,,96 054,
Saadia Mai,122E,1771,74,Potterie; de terre,Italie,26 624,26 624,84 600,,96 054,
Saadia Mai,122E,1771,74,Potterie; de terre,Genes,55 290,55 290,84 600,,96 054,
Saadia Mai,122E,1771,74,Potterie; de terre,Savoye,27 430,1 371,84 600,,96 054,
Saadia Mai,122E,1771,74,Poudre; à canon,Hollande,47 554,43 550,,,43 550,
Saadia Mai,122E,1771,74,Poulies,Nord,1 734,3 468,,,,
Saadia Mai,122E,1771,74,Poutargues,Savoye,730,1 460,,,,
Saadia Mai,122E,1771,74,Poutres,Savoye,91,1 820,,,29 600,
Saadia Mai,122E,1771,74,Poutres,Suede,1 389,27 780,,,29 600,
Saadia Mai,122E,1771,75,Quincailles; de cuivre,Allemagne,7 212,11 906,37 215,,506 355,
Saadia Mai,122E,1771,75,Quincailles; de cuivre,Flandre,1 036,2 072,37 215,,506 355,
Saadia Mai,122E,1771,75,Quincailles; de cuivre,Hollande,9 416,17 210,37 215,,506 355,
Saadia Mai,122E,1771,75,Quincailles; de cuivre,Nord,3 300,6 027,37 215,,506 355,
Saadia Mai,122E,1771,75,Quincailles; de fer,Allemagne,222 681,119 806,318 958,,506 355,
Saadia Mai,122E,1771,75,Quincailles; de fer,Flandre,68 574,48 352,318 958,,506 355,
Saadia Mai,122E,1771,75,Quincailles; de fer,Hollande,228 211,138 017,318 958,,506 355,
Saadia Mai,122E,1771,75,Quincailles; de fer,Nord,26 355,12 783,318 958,,506 355,
Saadia Mai,122E,1771,75,Quincailles; de fer et acier,Allemagne,6 142,6 142,150 182,,506 355,
Saadia Mai,122E,1771,75,Quincailles; de fer et acier,Espagne,13 804,13 804,150 182,,506 355,
Saadia Mai,122E,1771,75,Quincailles; de fer et acier,Hollande,105 797,105 797,150 182,,506 355,
Saadia Mai,122E,1771,75,Quincailles; de fer et acier,Italie,2 690,2 590,150 182,,506 355,
Saadia Mai,122E,1771,75,Quincailles; de fer et acier,Genes,4 429,4 429,150 182,,506 355,
Saadia Mai,122E,1771,75,Quincailles; de fer et acier,Levant,4 400,4 400,150 182,,506 355,
Saadia Mai,122E,1771,75,Quincailles; de fer et acier,Nord,1 290,1 290,150 182,,506 355,
Saadia Mai,122E,1771,75,Quincailles; de fer et acier,Savoye,6 058,5 885,150 182,,506 355,
Saadia Mai,122E,1771,75,Quincailles; de fer et acier,Suisse,4 680,5 845,150 182,,506 355,
Saadia Mai,122E,1771,75,Quinquina,Espagne,10 501,21 147,,,25 613,
Saadia Mai,122E,1771,75,Quinquina,Hollande,788,2 366,,,25 613,
Saadia Mai,122E,1771,75,Quinquina,Genes,840,2 100,,,25 613,
Saadia Mai,122E,1771,75,Ramures de sapin,Danemark,2 220,5 550,,,,
Saadia Mai,122E,1771,75,Rapures de corne,Levant,9 840,1 968,,,,
Saadia Mai,122E,1771,75,Rassade,Hollande,11 239,13 102,,,,
Saadia Mai,122E,1771,75,Reglisse,Espagne,119 610,9 595,,,13 646,
Saadia Mai,122E,1771,75,Reglisse,Naples,81 025,4 051,,,13 646,
Saadia Mai,122E,1771,75,Rhubarbe,Hollande,3 091,18 546,,,24 450,
Saadia Mai,122E,1771,75,Rhubarbe,Nord,184,1 104,,,24 450,
Saadia Mai,122E,1771,75,Rhubarbe,Indes,24,4 800,,,24 450,
Saadia Mai,122E,1771,76,Ris,Angleterre,1 632 487,343 419,,,2 301 921,
Saadia Mai,122E,1771,76,Ris,Espagne,313 371,37 455,,,2 301 921,
Saadia Mai,122E,1771,76,Ris,Flandre,686 164,168 896,,,2 301 921,
Saadia Mai,122E,1771,76,Ris,Geneve,11 350,2 270,,,2 301 921,
Saadia Mai,122E,1771,76,Ris,Hollande,956 743,207 761,,,2 301 921,
Saadia Mai,122E,1771,76,Ris,Italie,103 720,20 744,,,2 301 921,
Saadia Mai,122E,1771,76,Ris,Naples,12 250,3 050,,,2 301 921,
Saadia Mai,122E,1771,76,Ris,Genes,657 490,131 498,,,2 301 921,
Saadia Mai,122E,1771,76,Ris,Levant,5 414 350,1 082 870,,,2 301 921,
Saadia Mai,122E,1771,76,Ris,Nord,6 140,1 228,,,2 301 921,
Saadia Mai,122E,1771,76,Ris,Savoye,1 467 050,290 755,,,2 301 921,
Saadia Mai,122E,1771,76,Ris,Suisse,48 360,11 975,,,2 301 921,
Saadia Mai,122E,1771,76,Rocou,Isles,201 506,208 691,,,,
Saadia Mai,122E,1771,76,Rognures; de cartes,Allemagne,5 472,1 368,8 043,,9 062,
Saadia Mai,122E,1771,76,Rognures; de cartes,Genes,26 700,6 675,8 043,,9 062,
Saadia Mai,122E,1771,76,Rognures; d'ecaille,Portugal,,1 019,,,9 062,
Saadia Mai,122E,1771,76,Rogues,Danemark,3 670,201 745,,,216 540,
Saadia Mai,122E,1771,76,Rogues,Hollande,269,14 795,,,216 540,
Saadia Mai,122E,1771,76,Rotins,Indes,2 696,,,,201 990,
Saadia Mai,122E,1771,76,Rotins,Indes,215 400,201 990,,,201 990,2 qtités pour Indes
Saadia Mai,122E,1771,76,Rubans; de fil,Allemagne,426 367,213 621,263 487,,329 618,
Saadia Mai,122E,1771,76,Rubans; de fil,Flandre,14 666,36 665,263 487,,329 618,
Saadia Mai,122E,1771,76,Rubans; de fil,Hollande,20 301,13 201,263 487,,329 618,
Saadia Mai,122E,1771,77,Rubans; de soye,Flandre,302,18 131,66 131,,329 618,
Saadia Mai,122E,1771,77,Rubans; de soye,Savoye,800,48 000,66 131,,329 618,
Saadia Mai,122E,1771,77,Sabots,Allemagne,722,19 905,,,,
Saadia Mai,122E,1771,77,Saffran,Espagne,1 041,15 990,,,23 130,
Saadia Mai,122E,1771,77,Saffran,Hollande,177,3 540,,,23 130,
Saadia Mai,122E,1771,77,Saffran,Levant,150,3 600,,,23 130,
Saadia Mai,122E,1771,77,Saffranum,Levant,190 170,142 627,,,,
Saadia Mai,122E,1771,77,Salicor,Espagne,877 190,43 859,,,,
Saadia Mai,122E,1771,77,Salpetre,Indes,1 555,116 625,,,,
Saadia Mai,122E,1771,77,Salsepareille,Hollande,5 160,12 486,,,40 785,
Saadia Mai,122E,1771,77,Salsepareille,Italie,2 050,3 587,,,40 785,
Saadia Mai,122E,1771,77,Salsepareille,Genes,5 563,13 907,,,40 785,
Saadia Mai,122E,1771,77,Salsepareille,Venise,1 330,1 995,,,40 785,
Saadia Mai,122E,1771,77,Salsepareille,Levant,2 800,5 600,,,40 785,
Saadia Mai,122E,1771,77,Salsepareille,Espagne,1 070,3 210,,,40 785,
Saadia Mai,122E,1771,78,Sandance,Hollande,17 677,13 257,,,,
Saadia Mai,122E,1771,78,Sang de dragon,Hollande,2 986,3 158,,,,
Saadia Mai,122E,1771,78,Sapins,Danemark,12 771,13 305,,,29 599,
Saadia Mai,122E,1771,78,Sapins,Nord,8 147,16 294,,,29 599,
Saadia Mai,122E,1771,78,Sardines,Espagne,4 984,24 920,,,,
Saadia Mai,122E,1771,78,Saucissons,Italie,3 654,4 394,,,,
Saadia Mai,122E,1771,78,Saumons; frais,Flandre,987,15 752,,,362 340,
Saadia Mai,122E,1771,78,Saumons; fumés,Hollande,455,45 500,,,362 340,
Saadia Mai,122E,1771,78,Saumons; salés,Angleterre,428 805,170 709,301 088,,362 340,
Saadia Mai,122E,1771,78,Saumons; salés,Danemark,56 755,20 302,301 088,,362 340,
Saadia Mai,122E,1771,78,Saumons; salés,Espagne,10 210,3 756,301 088,,362 340,
Saadia Mai,122E,1771,78,Saumons; salés,Flandre,9 506,3 631,301 088,,362 340,
Saadia Mai,122E,1771,78,Saumons; salés,Hollande,257 115,101 684,301 088,,362 340,
Saadia Mai,122E,1771,78,Saumons; salés,Italie,2 515,1 006,301 088,,362 340,
Saadia Mai,122E,1771,78,Savon,Espagne,14 300,5 720,,,,
Saadia Mai,122E,1771,78,Scamonée,Levant,5 292,52 920,,,,
Saadia Mai,122E,1771,78,Seaux de bois,Allemagne,100,1 200,,,4 226,
Saadia Mai,122E,1771,78,Seaux de bois,Hollande,107,1 933,,,4 226,
Saadia Mai,122E,1771,78,Seaux de bois,Savoye,121,1 093,,,4 226,
Saadia Mai,122E,1771,79,Sel,Espagne,301,,,,138 273,
Saadia Mai,122E,1771,79,Sel,Espagne,1 642,,,,138 273,
Saadia Mai,122E,1771,79,Sel,Espagne,4 093,138 273,,,138 273,3 qtités pour Espagne
Saadia Mai,122E,1771,79,Sel; ammoniac,Levant,45 200,90 400,,,110 007,
Saadia Mai,122E,1771,79,Sel; mineral,Allemagne,1 258,1 258,,,110 007,
Saadia Mai,122E,1771,79,Sel; de saturne,Hollande,7 857,10 284,,,110 007,
Saadia Mai,122E,1771,79,Sel; de verre,Allemagne,16 130,8 065,,,110 007,
Saadia Mai,122E,1771,79,Semen contra,Hollande,992,2 976,,,4 376,
Saadia Mai,122E,1771,79,Semen contra,Italie,350,1 400,,,4 376,
Saadia Mai,122E,1771,79,Semoule,Naples,123 750,30 937,,,51 550,
Saadia Mai,122E,1771,79,Semoule,Genes,7 860,1 572,,,51 550,
Saadia Mai,122E,1771,79,Semoule,Levant,95 205,19 041,,,51 550,
Saadia Mai,122E,1771,79,Sené,Levant,183 028,274 542,,,,
Saadia Mai,122E,1771,79,Sirop; de capilaire,Isles,26 996,16 660,,,19 088,
Saadia Mai,122E,1771,79,Sirop; melasse,Isles,25 339,2 428,,,19 088,
Saadia Mai,122E,1771,80,Soliveaux,Danemark,557,9 327,,,16 127,
Saadia Mai,122E,1771,80,Soliveaux,Nord,110,3 300,,,16 127,
Saadia Mai,122E,1771,80,Soliveaux,Suede,140,3 500,,,16 127,
Saadia Mai,122E,1771,80,Son,Italie,50 000,2 500,,,,
Saadia Mai,122E,1771,80,Soude,Espagne,12 715 055,1 954 235,,,2 141 196,
Saadia Mai,122E,1771,80,Soude,Italie,140 000,14 000,,,2 141 196,
Saadia Mai,122E,1771,80,Soude,Naples,382 000,38 200,,,2 141 196,
Saadia Mai,122E,1771,80,Soude,Levant,2 246 020,134 761,,,2 141 196,
Saadia Mai,122E,1771,80,Souffre,Hollande,27 264,3 934,,,407 581,
Saadia Mai,122E,1771,80,Souffre,Italie,1 028 925,154 228,,,407 581,
Saadia Mai,122E,1771,80,Souffre,Naples,1 628 180,244 337,,,407 581,
Saadia Mai,122E,1771,80,Souffre,Levant,84 700,5 082,,,407 581,
Saadia Mai,122E,1771,80,Souliers,Allemagne,1 420,5 592,,,,
Saadia Mai,122E,1771,80,Soye; crüe,Espagne,42 479,509 748,6 062 560,,6 062 560,
Saadia Mai,122E,1771,80,Soye; crüe,Italie,24 857,298 284,6 062 560,,6 062 560,
Saadia Mai,122E,1771,80,Soye; crüe,Naples,170 100,2 041 200,6 062 560,,6 062 560,
Saadia Mai,122E,1771,80,Soye; crüe,Genes,18 748,224 976,6 062 560,,6 062 560,
Saadia Mai,122E,1771,80,Soye; crüe,Venise,3 558,42 696,6 062 560,,6 062 560,
Saadia Mai,122E,1771,80,Soye; crüe,Levant,166 815,2 001 780,6 062 560,,6 062 560,
Saadia Mai,122E,1771,80,Soye; crüe,Savoye,17 825,213 900,6 062 560,,6 062 560,
Saadia Mai,122E,1771,80,Soye; crüe,Suisse,34 596,553 536,6 062 560,,6 062 560,
Saadia Mai,122E,1771,80,Soye; crüe,Indes,110,,6 062 560,,6 062 560,
Saadia Mai,122E,1771,80,Soye; crüe,Indes,7 370,176 440,6 062 560,,6 062 560,2 qtités pour Indes
Saadia Mai,122E,1771,80,Soye; de porc,Hollande,18 400,18 400,,,90 458,
Saadia Mai,122E,1771,80,Soye; de porc,Nord,31 574,28 416,,,90 458,
Saadia Mai,122E,1771,80,Soye; de porc,Russie,48 492,43 642,,,90 458,
Saadia Mai,122E,1771,81,Squine,Hollande,6 789,4 072,,,,
Saadia Mai,122E,1771,81,Sul de grain,Hollande,2 633,1 974,,,,
Saadia Mai,122E,1771,81,Storax,Italie,600,1 500,,,7 960,
Saadia Mai,122E,1771,81,Storax,Levant,2 584,6 460,,,7 960,
Saadia Mai,122E,1771,81,Sublimé,Hollande,894,4 431,,,11 481,
Saadia Mai,122E,1771,81,Sublimé,Italie,830,4 150,,,11 481,
Saadia Mai,122E,1771,81,Sublimé,Genes,580,2 900,,,11 481,
Saadia Mai,122E,1771,81,Sucre; blanc,Isles,43 518 541,19 583 343,,,53 056 537,
Saadia Mai,122E,1771,81,Sucre; brut,Isles,65 557 669,17 997 483,,,53 056 537,
Saadia Mai,122E,1771,81,Sucre; candi,Hollande,2 116,2 639,,,53 056 537,
Saadia Mai,122E,1771,81,Sucre; en pain,Flandre,14 197,14 317,21 127,,53 056 537,
Saadia Mai,122E,1771,81,Sucre; en pain,Hollande,6 810,6 810,21 127,,53 056 537,
Saadia Mai,122E,1771,82,Sucre; terné,Isles,28 314 833,12 345 114,,,53 056 537,
Saadia Mai,122E,1771,82,Sucre; teste,Isles,9 917 618,3 106 831,,,53 056 537,
Saadia Mai,122E,1771,82,Suif,Angleterre,7 950 870,3 573 290,,,4 756 819,
