numrodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,sheet,marchandises,pays,value,total,leurvaleursubtotal_1,leurvaleursubtotal_2,remarks,DoubleAccounts
169,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,8,Bles ; froment,Suisse,4467,6999280,6363606,,,0
170,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Bles ; mahy,Espagne,35218,6999280,60242,,,0
171,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Bles ; mahy,Italie,12500,6999280,60242,,,0
172,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Bles ; mahy,Portugal,10664,6999280,60242,,,0
173,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Bles ; mahy,Isles,1860,6999280,60242,,,0
174,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Bles ; meteil,Espagne,,6999280,451928,,No value for Espagne,0
175,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Bles ; meteil,Flandre,451928,6999280,451928,,,0
176,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Bles ; sarazin,Angleterre,3667,6999280,,,,0
177,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Bles ; seigle,Allemagne,58388,6999280,119837,,,0
178,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Bles ; seigle,Angleterre,3120,6999280,119837,,,0
179,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Bles ; seigle,Flandre,30321,6999280,119837,,,0
180,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Bles ; seigle,Italie,17486,6999280,119837,,,0
181,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Bles ; seigle,Portugal,10522,6999280,119837,,,0
182,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Blonde ; de soye,Allemagne,5325,77415,,,,0
183,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Blonde ; de soye,Angleterre,2800,77415,,,,0
184,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Blonde ; de soye,Flandre,62640,77415,,,,0
185,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Blonde ; de soye,Hollande,6650,77415,,,,0
186,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Bois ; d'acajou,Hollande,2420,378754,,,,0
187,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Bois ; à bâtir,Flandre,8128,378754,,,,0
188,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Bois ; de brezil,Espagne,8301,378754,156238,,,0
189,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Bois ; de brezil,Italie,11448,378754,156238,,,0
190,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Bois ; de brezil,Genes,1383,378754,156238,,,0
191,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Bois ; de brezil,Naples,116457,378754,156238,,,0
192,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Bois ; de brezil,Levant,11664,378754,156238,,,0
193,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Bois ; de brezil,Savoye,6985,378754,156238,,,0
194,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Bois ; à brûler,Allemagne,4350,378754,,,,0
195,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Bois ; de campêche,Angleterre,1250,378754,99093,,,0
196,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Bois ; de campêche,Italie,40349,378754,99093,,,0
197,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Bois ; de campêche,Naples,2541,378754,99093,,,0
198,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Bois ; de campêche,Genes,4564,378754,99093,,,0
199,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Bois ; de campêche,Levant,28786,378754,99093,,,0
200,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Bois ; de campêche,Nord,5162,378754,99093,,,0
201,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,9,Bois ; de campêche,Savoye,16441,378754,99093,,,0
202,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,10,Bois ; fustel,Espagne,1295,378754,,,,0
203,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,10,Bois ; de gayac,Hollande,1523,378754,2974,,,0
204,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,10,Bois ; de gayac,Nord,1451,378754,2974,,,0
205,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,10,Bois ; jaune,Savoye,3090,378754,,,,0
206,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,10,Bois ; de marqueterie,Allemagne,1242,378754,,,,0
207,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,10,Bois ; merrain,Espagne,2300,378754,32157,,,0
208,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,10,Bois ; merrain,Isles,29857,378754,32157,,,0
209,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,10,Bois ; de noyer,Savoye,1560,378754,,,,0
210,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,10,Bois ; d'olivier,Hollande,9931,378754,,,,0
211,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,10,Bois ; ouvré,Angleterre,2700,378754,6096,,,0
212,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,10,Bois ; ouvré,Flandre,3396,378754,6096,,,0
213,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,10,Bois ; rouge,Angleterre,8750,378754,,,,0
214,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,10,Bois ; de sapin,Suisse,19060,378754,,,,0
215,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bois ; de Ste Marthe,Venise,2361,378754,10697,,,0
216,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bois ; de Ste Marthe,Levant,8336,378754,10697,,,0
217,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bois ; sçié,Flandre,5850,378754,,,,0
218,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bois ; à teindre,Allemagne,3219,378754,5823,,,0
219,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bois ; à teindre,Suisse,2604,378754,5823,,,0
220,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bonnets ; de coton,Espagne,1696,446792,5696,,,0
221,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bonnets ; de coton,Genes,3000,446792,5696,,,0
222,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bonnets ; de coton,Savoye,1000,446792,5696,,,0
223,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bonnets ; de laine,Espagne,2715,446792,441096,,,0
224,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bonnets ; de laine,Genes,5550,446792,441096,,,0
225,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bonnets ; de laine,Levant,420231,446792,441096,,,0
226,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bonnets ; de laine,Savoye,12600,446792,441096,,,0
227,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bottes ; fortes,Espagne,1140,4946,,,,0
228,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bottes ; fortes,Isles,3806,4946,,,,0
229,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bouchons ; de liege,Allemagne,1240,18355,,,,0
230,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bouchons ; de liege,Angleterre,7950,18355,,,,0
231,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bouchons ; de liege,Espagne,1311,18355,,,,0
232,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bouchons ; de liege,Genes,1500,18355,,,,0
233,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bouchons ; de liege,Savoye,3060,18355,,,,0
234,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bouchons ; de liege,Suisse,2211,18355,,,,0
235,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bouchons ; de liege,Isles,1083,18355,,,,0
236,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bougie,Allemagne,9319,202698,,,,0
237,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bougie,Angleterre,5132,202698,,,,0
238,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bougie,Espagne,3494,202698,,,,0
239,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bougie,Flandre,2250,202698,,,,0
240,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bougie,Hollande,2140,202698,,,,0
241,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bougie,Portugal,1360,202698,,,,0
242,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bougie,Isles,161358,202698,,,,0
243,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bougie,Suisse,13019,202698,,,,0
244,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,11,Bougie,Guinée,4626,202698,,,,0
245,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,12,Bourde,Italie,4906,7689,,,,0
246,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,12,Bourde,Savoye,2783,7689,,,,0
247,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,12,Bourses ; à cheveux,Espagne,2000,2000,,,,0
248,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,12,Bouteilles ; de verre,Espagne,1203,11254,,,,0
249,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,12,Bouteilles ; de verre,Savoye,3564,11254,,,,0
250,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,12,Bouteilles ; de verre,Italie,6487,11254,,,,0
251,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,12,Boutons ; dorure ; d'or,Allemagne,1090,19143,7273,15634,,0
252,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,12,Boutons ; dorure ; d'or,Espagne,6183,19143,7273,15634,,0
253,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,12,Boutons ; dorure ; or et argent,Allemagne,2878,19143,8361,15634,,0
254,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,12,Boutons ; dorure ; or et argent,Espagne,3330,19143,8361,15634,,0
255,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,12,Boutons ; dorure ; or et argent,Flandre,1061,19143,8361,15634,,0
256,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,12,Boutons ; dorure ; or et argent,Hollande,1092,19143,8361,15634,,0
257,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,12,Boutons ; de cuivre,Espagne,1680,19143,,,,0
258,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,12,Boutons ; de fil,Isles,1829,19143,,,,0
259,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,12,Boyeaux ; salé,Savoye,2875,2875,,,,0
260,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,12,Bray et Gaudron,Espagne,70189,318155,,,,0
261,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,12,Bray et Gaudron,Flandre,2250,318155,,,,0
262,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,12,Bray et Gaudron,Hollande,43200,318155,,,,0
263,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,12,Bray et Gaudron,Italie,17158,318155,,,,0
264,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,12,Bray et Gaudron,Naples,24275,318155,,,,0
265,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,12,Bray et Gaudron,Genes,19540,318155,,,,0
266,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,12,Bray et Gaudron,Venise,3000,318155,,,,0
267,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,12,Bray et Gaudron,Levant,80819,318155,,,,0
268,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,12,Bray et Gaudron,Portugal,41982,318155,,,,0
269,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,12,Bray et Gaudron,Savoye,3906,318155,,,,0
270,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,12,Bray et Gaudron,Isles,9129,318155,,,,0
271,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,12,Bray et Gaudron,Guinée,2707,318155,,,,0
272,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,12,Briques,Flandre,3480,13874,,,,0
273,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,12,Briques,Isles,10394,13874,,,,0
274,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,13,Broüettes,Isles,1660,1660,,,,0
275,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,13,Brun ; rouge,Levant,6526,6526,,,,0
276,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,13,Cabriolets,Isles,1400,1400,,,,0
277,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,13,Cacao,Angleterre,2872,1200410,,,,0
278,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,13,Cacao,Espagne,378002,1200410,,,,0
279,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,13,Cacao,Flandre,3512,1200410,,,,0
280,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,13,Cacao,Hollande,5220,1200410,,,,0
281,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,13,Cacao,Italie,190401,1200410,,,,0
282,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,13,Cacao,Naples,141831,1200410,,,,0
283,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,13,Cacao,Genes,187299,1200410,,,,0
284,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,13,Cacao,Venise,77287,1200410,,,,0
285,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,13,Cacao,Levant,68166,1200410,,,,0
286,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,13,Cacao,Nord,2146,1200410,,,,0
287,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,13,Cacao,Savoye,87217,1200410,,,,0
288,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,13,Cacao,Suède,3019,1200410,,,,0
289,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,13,Cacao,Suisse,53438,1200410,,,,0
290,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,13,Cadenats,Guinée,1657,1657,,,,0
291,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,13,Caffé ; de Bourbon,Danemark,1170,1.15E7,,,,0
292,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,13,Caffé ; des Isles,Allemagne,4057,1.15E7,1.15E7,,,0
293,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,13,Caffé ; des Isles,Angleterre,504530,1.15E7,1.15E7,,,0
294,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,13,Caffé ; des Isles,Danemark,322562,1.15E7,1.15E7,,,0
295,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,13,Caffé ; des Isles,Espagne,27016,1.15E7,1.15E7,,,0
296,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,13,Caffé ; des Isles,Flandre,118989,1.15E7,1.15E7,,,0
297,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,13,Caffé ; des Isles,Geneve,10290,1.15E7,1.15E7,,,0
298,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,13,Caffé ; des Isles,Hollande,1078790,1.15E7,1.15E7,,,0
299,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,13,Caffé ; des Isles,Italie,376100,1.15E7,1.15E7,,,0
300,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,13,Caffé ; des Isles,Naples,204844,1.15E7,1.15E7,,,0
