dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,quantity_unit,remarks,problemes,unit_price
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,10,Ouvrages; Divers,Marseille,"344,00",,Valeur,,"344,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,10,Papier blanc,Marseille,"1 390,00","2 120,00",Livre,,"-200,00","0,7500000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,19,Papiers; Blanc,Corse,"4 080,00","6,00",Douzaine,,"0,00","680,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,19,Papiers; Divers,Corse,"1 064,00",,Valeur,,"1 064,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,19,Parapluie,Corse,"900,00","180,00",Nombre,Unité d'origine Douzaine,"0,00","5,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Tropez,2,Parapluie,Gênes,"108,00","18,00",Nombre,,"0,00","6,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Rapheau,6,Parapluie,Gênes,"144,00","36,00",Nombre,,"0,00","4,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,19,Parapluie,Gênes,"1 635,00","327,00",Nombre,Unité d'origine Douzaine,"0,00","5,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,19,Parapluie,Milanes Toscane,"180,00","36,00",Nombre,Unité d'origine Douzaine,"0,00","5,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,19,Parapluie,Sardaigne,"300,00","60,00",Nombre,Unité d'origine Douzaine,"0,00","5,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,10,Parapluie de toile,Sardaigne,"850,00","170,00",Nombre,,"0,00","5,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Tropez,3,Parfumerie poudre,Marseille,"102,00","25,40",Quintal,Unité d'origine Livre,"-914,00","40,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Rapheau,6,Parfumerie poudre,Marseille,"570,00","14,26",Quintal,Unité d'origine Livre,"-0,40","40,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Parfumerie; Pate,Marseille,"187,00","2,88",Quintal,Unité d'origine Livre,"-0,20","65,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,10,Parfumerie; Pate d'amande,Marseille,"660,00","440,00",Livre,,"0,00","1,5000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,10,Parfumerie; Pate d'amande,Sardaigne,"1 200,00","800,00",Livre,,"0,00","1,5000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,10,Parfumerie; Pommade,Marseille,"8 500,00","2 125,00",Livre,,"0,00","4,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,10,Parfumerie; Pommade,Sardaigne,"4 524,00","1 131,00",Livre,,"0,00","4,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,10,Parfumerie; Poudre,Marseille,"10 242,00","341,40",Quintal,Unité d'origine Livre,"0,00","30,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Parfumerie; Poudre,Marseille,"9 174,00","305,80",Quintal,Unité d'origine Livre,"0,00","30,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Rapheau,6,Pate vermicelle,Etats du roi de Sardaigne,"2 909,00","161,64",Quintal,Unité d'origine Livre,"-0,52","18,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Barcelonette,13,Pate vermicelle,Etats du roi de Sardaigne,"129,00","6,45",Quintal,Unité d'origine Livre,"0,00","20,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Entreveaux,15,Pate vermicelle,Etats du roi de Sardaigne,"220,00","1 102,00",Livre,,"-0,40","0,2000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Tropez,3,Pate vermicelle,Gênes,"701,00","38,95",Quintal,Unité d'origine Livre,"-0,10","18,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Pate vermicelle,Gênes,"4 168,00","138,92",Quintal,Unité d'origine Livre,"0,40","30,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Pate vermicelle,Gênes,"14 255,00","407,30",Quintal,Unité d'origine Livre,"-0,50","35,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Tropez,3,Pate vermicelle,Marseille,"126,00","7,00",Quintal,Unité d'origine Livre,"0,00","18,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Pate vermicelle,Marseille,"600,00","20,00",Quintal,Unité d'origine Livre,"0,00","30,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Pate vermicelle,Marseille,"3 285,00","93,88",Quintal,Unité d'origine Livre,"-0,80","35,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Pate vermicelle,Milanes Toscane,"140,00","4,00",Quintal,Unité d'origine Livre,"0,00","35,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Pate vermicelle,Naples Sicile Parmes,"3 713,00","106,09",Quintal,Unité d'origine Livre,"-0,15","35,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Tropez,3,Pate vermicelle,Sardaigne,"3 375,00","187,50",Quintal,Unité d'origine Livre,"0,00","18,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Pate vermicelle,Sardaigne,"72 456,00","2 415,20",Quintal,Unité d'origine Livre,"0,00","30,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Pate vermicelle,Sardaigne,"2 457,00","70,20",Quintal,Unité d'origine Livre,"0,00","35,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Entreveaux,15,Peaux ; Diverses,Etats du roi de Sardaigne,"367,00",,Valeur,,"367,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Barcelonette,13,Peaux de moutons,Etats du roi de Sardaigne,"500,00","125,00",Nombre,,"0,00","4,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Peaux; De chevreaux et d'agneaux en poil,Corse,"375,00","25,00",Douzaine,,"0,00","15,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Peaux; De chevreaux et d'agneaux en poil,Gênes,"1 305,00","87,00",Douzaine,,"0,00","15,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Peaux; De chevreaux et d'agneaux en poil,Sardaigne,"7 110,00","474,00",Douzaine,,"0,00","15,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Peaux; De chèvre,Marseille,"593,00","593,00",Livre,,"0,00","1,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Peaux; De chèvre en poil,Corse,"1 071,00","357,00",Nombre,,"0,00","3,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Peaux; De chèvres et moutons,Sardaigne,"378,00","252,00",Nombre,,"0,00","1,5000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Peaux; De chèvres écrues,Corse,"2 460,00","82,00",Douzaine,,"0,00","30,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Peaux; De chèvres écrues,Gênes,"780,00","26,00",Douzaine,,"0,00","30,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Peaux; De chèvres écrues,Marseille,"200,00","80,00",Nombre,Prix unitaire en Douzaine,"-2 200,00","30,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Peaux; De chèvres écrues,Sardaigne,"19 207,00","7 683,00",Nombre,Prix unitaire en Douzaine,"-211 283,00","30,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Peaux; De lièvre,Sardaigne,"7 937,00","6 350,00",Livre,,"-0,50","1,2500000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Entreveaux,15,Peaux; De mouton en laine,Etats du roi de Sardaigne,"430,00","430,00",Nombre,,"0,00","1,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Peaux; De veau en poil,Sardaigne,"1 589,00","1 059,00",Livre,,"0,50","1,5000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Peaux; De veau poil,Marseille,"17 520,00",,,,"17 520,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Tropez,3,Pierres de moulin,Marseille,"320,00","4,00",Nombre,,"320,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Pierres diverses,Marseille,"264,00",,Valeur,,"264,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Barcelonette,13,Pierres à éguiser,Etats du roi de Sardaigne,"190,00","2,37",Quintal,Unité d'origine Livre,"0,40","80,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Pierres; Diverses,Marseille,"954,00",,Valeur,,"954,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Pierres; Ponces,Gênes,"1 056,00","176,00",Quintal,Unité d'origine Livre,"0,00","6,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Entreveaux,15,Plants d'oignons,Etats du roi de Sardaigne,"20 470,00","20 470,00",Livre,,"0,00","1,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Rapheau,6,Platre,Etats du roi de Sardaigne,"1 268,00","2 536,00",Quintal,Unité d'origine Livre,"0,00","0,5000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Platre,Sardaigne,"926,00","1 850,00",Quintal,Unité d'origine Livre,"1,00","0,5000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Tropez,3,Platre gris,Sardaigne,"1 176,00","4 705,00",Quintal,Unité d'origine Livre,"-0,25","0,2500000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Tropez,3,Plomb,Marseille,"164,00","6,55",Quintal,Unité d'origine Livre,"0,25","25,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Rapheau,6,Plomb,Marseille,"4 139,00","165,56",Quintal,Unité d'origine Livre,"0,00","25,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Plomb,Marseille,"300,00","8,32",Quintal,Unité d'origine Livre,"0,48","36,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Plomb,Marseille,"197 650,00","6 588,32",Quintal,Unité d'origine Livre,"0,40","30,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Plume; A écrire,Sardaigne,"1 480,00","4,00",Quintal,Unité d'origine Livre,"0,00","370,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Plume; De lit,Milanes Toscane,"250,00","500,00",Livre,,"0,00","0,5000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Plumes d'autruches bruttes,Etats Ecclésiastiques,"720,00","36,00",Livre,,"0,00","20,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Plumes d'autruches bruttes,Sardaigne,"2 305,00","115,25",Livre,,"0,00","20,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Rapheau,6,Poissons de mer; Divers,Etats du roi de Sardaigne,"581,00",,Valeur,,"581,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Rapheau,6,Poissons de mer; Divers,Marseille,"247,00",,Valeur,,"247,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Poissons de mer; Divers,Marseille,"547,00",,Valeur,,"547,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Poissons de mer; Divers,Sardaigne,"846,00",,Valeur,,"846,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Poissons de mer; Merluche,Marseille,"30 166,00","150 828,00",Livre,,"0,40","0,2000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Rapheau,6,Poissons de mer; Morue,Marseille,"29 531,00","1 181,24",Quintal,Unité d'origine Livre,"0,00","25,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Poissons de mer; Morue seche,Marseille,"61 404,00","1 535,10",Quintal,Unité d'origine Livre,"0,00","40,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Poissons de mer; Morue seche,Sardaigne,"183,00","4,58",Quintal,Unité d'origine Livre,"-0,20","40,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Poissons de mer; Salé,Sardaigne,"22 572,00","2 830,50",Baril,,"22 572,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Poissons de mer; Thon mariné,Marseille,"228,00","380,00",Livre,,"0,00","0,6000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Poissons de mer; Thon mariné,Sardaigne,"927,00","1 545,00",Livre,,"0,00","0,6000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Poissons de mer; Thon salé,Sardaigne,"5 727,00","9 545,00",Livre,,"0,00","0,6000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Entreveaux,15,Poissons divers,Etats du roi de Sardaigne,"288,00",,Valeur,,"288,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Poissons; Anchoix,Gênes,"4 896,00","816,00",Barils,,"0,00","6,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Poissons; Anchoix,Marseille,"3 432,00","572,00",Barils,,"0,00","6,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Poissons; Anchoix,Naples Sicile Parmes,"8 400,00","1 400,00",Barils,,"0,00","6,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Tropez,3,Poissons; Divers,Marseille,"536,00",,Valeur,,"536,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Poissons; Divers,Marseille,"490,00",,Valeur,,"490,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Poissons; Divers,Sardaigne,"205,00",,Valeur,,"205,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Poissons; Harengs saurs,Marseille,"10 537,00","140 500,00",Nombre,Prix unitaire pour Mille en nombre,"-10 526 963,00","75,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Tropez,3,Poissons; Morue,Marseille,"10 187,00","463,06",Quintal,Unité d'origine Livre,"-0,32","22,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Poissons; Morue sèche,Marseille,"175 757,00","5 858,58",Quintal,Unité d'origine Livre,"-0,40","30,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Poissons; Sardines salées,Marseille,"4 992,00","124,81",Quintal,Unité d'origine Livre,"-0,40","40,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Poissons; Saumon,Marseille,"2 446,00","54,35",Quintal,Unité d'origine Livre,"0,25","45,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Tropez,3,Poissons; Stocfish,Gênes,"9 672,00","644,80",Quintal,Unité d'origine Livre,"0,00","15,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Poissons; Stocfish,Marseille,"1 968,00","43,74",Quintal,Unité d'origine Livre,"-0,30","45,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Tropez,3,Poissons; Stocfish,Sardaigne,"5 281,00","352,10",Quintal,Unité d'origine Livre,"-0,50","15,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Poissons; Stocfish,Sardaigne,"148,00","3,30",Quintal,Unité d'origine Livre,"-0,50","45,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Tropez,3,Poissons; Thon mariné,Marseille,"1 060,00","9,00",Quintal,Unité d'origine Livre,"-200,00","140,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Poissons; Thon mariné,Marseille,"5 990,00","99,84",Quintal,Unité d'origine Livre,"-0,40","60,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Tropez,3,Poissons; Thon mariné,Sardaigne,"1 050,00","7,50",Quintal,Unité d'origine Livre,"0,00","140,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Poissons; Thon salé?,Marseille,"515,00","10,30",Quintal,Unité d'origine Livre,"0,00","50,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Poissons; Thon salé?,Sardaigne,"5 033,00","100,67",Quintal,Unité d'origine Livre,"-0,50","50,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Tropez,3,Poterie de grès,Gênes,"757,00","50,50",Quintal,Unité d'origine Livre,"-0,50","15,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Poterie de grès,Gênes,"390,00","65,00",Quintal,Unité d'origine Livre,"0,00","6,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Tropez,3,Poussiere de pin,Marseille,"125,00","25,00",Quintal,Unité d'origine Livre,"0,00","5,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Barcelonette,13,Quincaillerie de fer,Etats du roi de Sardaigne,"1 080,00","540,00",Livre,,"0,00","2,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Rapheau,6,Quincaillerie de fer et acier divers,Marseille,"591,00","985,00",Livre,,"591,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Quincaillerie de fer limes,Marseille,"372,00","255,00",Livre,,"-10,50","1,5000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Tropez,3,Quincaillerie diverse,Marseille,"560,00",,Valeur,,"560,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Quincaillerie; De cuivre cloux,Marseille,"41 400,00","27 600,00",Livre,,"0,00","1,5000000"
