numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,quantit,quantity_unit,bureaux,doubleaccounts
187,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Camelots ; d'Angleterre et Hollande,6,pièces,"Lyon, Valence et Bresse",0
188,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Camelots ; d'Angleterre et Hollande,2,pièces,Mayne et Anjou,0
189,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Camelots ; d'Angleterre et Hollande,40,pièces,Nantes,0
190,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Camelots ; d'Angleterre et Hollande,1,pièces,Rethelois,0
191,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Camelots ; d'Angleterre et Hollande,216,pièces,Rouen,0
192,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Camelots ; d'Angleterre et Hollande,3,pièces,Tonne-Charente,0
193,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Camelots ; de Lisle et autres,722,pièces,Amiens et Soissons,0
194,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Camelots ; de Lisle et autres,20,pièces,Bayonne et Arzac,0
195,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Camelots ; de Lisle et autres,4,pièces,Caën par Terre,0
196,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Camelots ; de Lisle et autres,452,pièces,Convoy de Bordeaux,0
197,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Camelots ; de Lisle et autres,11,pièces,La Rochelle,0
198,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Camelots ; de Lisle et autres,2,pièces,Mayne et Anjou,0
199,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Camelots ; de Lisle et autres,870,pièces,Paris,0
200,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Camelots ; de Lisle et autres,1,pièces,Poitou,0
201,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Carisels ou creseaux,181,pièces,Amiens et Soissons,0
202,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Carisels ou creseaux,4,pièces,Caën par Terre,0
203,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Carisels ou creseaux,1,pièces,Chaalons et Troyes,0
204,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Carisels ou creseaux,170,pièces,Convoy de Bordeaux,0
205,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Carisels ou creseaux,1,pièces,La Rochelle,0
206,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Carisels ou creseaux,2,pièces,Nantes,0
207,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Carisels ou creseaux,1429,pièces,Rouen,0
208,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Cendre ; de plomb,320,livres,Amiens et Soissons,0
209,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Cendre ; de plomb,5025,livres,La Rochelle,0
210,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Cendre ; de plomb,1550,livres,"Lyon, Valence et Bresse",0
211,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Cendre ; de plomb,2582,livres,Poitou,0
212,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Cendre ; de plomb,3100,livres,Rouen,0
213,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chamois ; passé en jaune,37,chamois,Amiens et Soissons,0
214,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chamois ; passé en jaune,28,chamois,Chaalons et Troyes,0
215,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chamois ; passé en jaune,720,chamois,Dijon et Chalons-sur_saone,0
216,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chamois ; passé en jaune,113,chamois,Paris,0
217,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chamois ; passé en jaune,31,chamois,Rethelois,0
218,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chamois ; passé en jaune,406,chamois,Rouen,0
219,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Chandelle ; de suif,2162,livres,Amiens et Soissons,0
220,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Chandelle ; de suif,699,livres,Bourges et Moulins,0
221,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Chandelle ; de suif,190,livres,Caën par Mer,0
222,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Chandelle ; de suif,1703,livres,Caën par Terre,0
223,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Chandelle ; de suif,88,livres,Chaalons et Troyes,0
224,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Chandelle ; de suif,26000,livres,Convoy de Bordeaux,0
225,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Chandelle ; de suif,1810,livres,Dijon et Chalons-sur_saone,0
226,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Chandelle ; de suif,11410,livres,La Rochelle,0
227,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Chandelle ; de suif,1137,livres,"Languedoc, Provence et Roussillon",0
228,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Chandelle ; de suif,497,livres,"Lyon, Valence et Bresse",0
229,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Chandelle ; de suif,1898,livres,Mayne et Anjou,0
230,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Chandelle ; de suif,3435,livres,Nantes,0
231,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Chandelle ; de suif,14111,livres,Poitou,0
232,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Chandelle ; de suif,78,livres,Rethelois,0
233,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Chandelle ; de suif,8104,livres,Rouen,0
234,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,6,Chandelle ; de suif,1865,livres,Tonne-Charente,0
235,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chanvre,15942,livres,Amiens et Soissons,0
236,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chanvre,202163,livres,Bourges et Moulins,0
237,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chanvre,4273,livres,Caën par Mer,0
238,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chanvre,7688,livres,Caën par Terre,0
239,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chanvre,52151,livres,Chaalons et Troyes,0
240,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chanvre,4300,livres,Convoy de Bordeaux,0
241,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chanvre,124610,livres,Dijon et Chalons-sur_saone,0
242,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chanvre,47770,livres,La Rochelle,0
243,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chanvre,191988,livres,"Languedoc, Provence et Roussillon",0
244,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chanvre,288,livres,"Lyon, Valence et Bresse",0
245,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chanvre,13408,livres,Mayne et Anjou,0
246,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chanvre,9664,livres,Nantes,0
247,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chanvre,61733,livres,Poitou,0
248,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chanvre,50,livres,Rethelois,0
249,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chanvre,496209,livres,Rouen,0
250,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chanvre,19056,livres,Tonne-Charente,0
251,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Charbon ; de terre,2044,barils,Amiens et Soissons,0
252,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Charbon ; de terre,412,barils,Caën par Mer,0
253,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Charbon ; de terre,4052,barils,Caën par Terre,0
254,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Charbon ; de terre,27,barils,Chaalons et Troyes,0
255,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Charbon ; de terre,1640,barils,Convoy de Bordeaux,0
256,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Charbon ; de terre,6140,barils,La Rochelle,0
257,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Charbon ; de terre,285,barils,"Languedoc, Provence et Roussillon",0
258,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Charbon ; de terre,1512,barils,Mayne et Anjou,0
259,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Charbon ; de terre,1536,barils,Nantes,0
260,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Charbon ; de terre,1971,barils,Poitou,0
261,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Charbon ; de terre,6279,barils,Rethelois,0
262,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Charbon ; de terre,74840,barils,Rouen,0
263,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Charbon ; de terre,541,barils,Tonne-Charente,0
264,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chevaux ; de bas pris,1701,chevaux,Amiens et Soissons,0
265,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chevaux ; de bas pris,12,chevaux,Caën par Mer,0
266,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chevaux ; de bas pris,1422,chevaux,Caën par Terre,0
267,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chevaux ; de bas pris,3506,chevaux,Chaalons et Troyes,0
268,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chevaux ; de bas pris,1667,chevaux,Dijon et Chalons-sur_saone,0
269,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chevaux ; de bas pris,4,chevaux,La Rochelle,0
270,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chevaux ; de bas pris,33,chevaux,"Languedoc, Provence et Roussillon",0
271,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chevaux ; de bas pris,1267,chevaux,"Lyon, Valence et Bresse",0
272,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chevaux ; de bas pris,959,chevaux,Mayne et Anjou,0
273,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chevaux ; de bas pris,931,chevaux,Nantes,0
274,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chevaux ; de bas pris,17,chevaux,Poitou,0
275,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chevaux ; de bas pris,3138,chevaux,Rethelois,0
276,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chevaux ; de bas pris,2,chevaux,Rouen,0
277,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chevaux ; de haut prix,624,chevaux,Amiens et Soissons,0
278,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chevaux ; de haut prix,1,chevaux,Caën par Terre,0
279,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chevaux ; de haut prix,39,chevaux,Chaalons et Troyes,0
280,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chevaux ; de haut prix,36,chevaux,Dijon et Chalons-sur_saone,0
281,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chevaux ; de haut prix,10,chevaux,La Rochelle,0
282,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chevaux ; de haut prix,67,chevaux,"Lyon, Valence et Bresse",0
283,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chevaux ; de haut prix,201,chevaux,Nantes,0
284,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chevaux ; de haut prix,11,chevaux,Poitou,0
285,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chevaux ; de haut prix,1371,chevaux,Rethelois,0
286,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Chevaux ; de haut prix,25,chevaux,Rouen,0
287,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Clouds et caboches de fer,102325,livres,Amiens et Soissons,0
288,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Clouds et caboches de fer,15100,livres,Bayonne et Arzac,0
289,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Clouds et caboches de fer,10100,livres,Bourges et Moulins,0
290,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Clouds et caboches de fer,2957,livres,Caën par Mer,0
291,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Clouds et caboches de fer,510,livres,Caën par Terre,0
292,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Clouds et caboches de fer,9190,livres,Chaalons et Troyes,0
293,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Clouds et caboches de fer,88500,livres,Convoy de Bordeaux,0
294,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Clouds et caboches de fer,4100,livres,Dijon et Chalons-sur_saone,0
295,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Clouds et caboches de fer,7901,livres,La Rochelle,0
296,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Clouds et caboches de fer,14361,livres,"Languedoc, Provence et Roussillon",0
297,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Clouds et caboches de fer,695,livres,"Lyon, Valence et Bresse",0
298,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Clouds et caboches de fer,220,livres,Mayne et Anjou,0
299,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Clouds et caboches de fer,650,livres,Nantes,0
300,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Clouds et caboches de fer,37664,livres,Poitou,0
301,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Clouds et caboches de fer,61181,livres,Rethelois,0
302,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Clouds et caboches de fer,18799,livres,Rouen,0
303,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Clouds et caboches de fer,7668,livres,Tonne-Charente,0
304,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Colles,25678,livres,Amiens et Soissons,0
305,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Colles,3025,livres,Bourges et Moulins,0
306,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Colles,300,livres,Caën par Mer,0
307,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Colles,2692,livres,Caën par Terre,0
308,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Colles,8800,livres,Convoy de Bordeaux,0
309,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Colles,100,livres,Dijon et Chalons-sur_saone,0
310,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Colles,4465,livres,La Rochelle,0
311,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Colles,9372,livres,"Languedoc, Provence et Roussillon",0
312,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Colles,5355,livres,"Lyon, Valence et Bresse",0
313,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Colles,2,livres,Nantes,0
314,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Colles,602,livres,Poitou,0
315,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Colles,150349,livres,Rouen,0
316,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Colles,50,livres,Tonne-Charente,0
317,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Cordages et ficelles,475,livres,Amiens et Soissons,0
318,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Cordages et ficelles,5000,livres,Bayonne et Arzac,0
319,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Cordages et ficelles,485,livres,Bourges et Moulins,0
320,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Cordages et ficelles,3675,livres,Caën par Mer,0
321,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Cordages et ficelles,297,livres,Caën par Terre,0
322,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Cordages et ficelles,200,livres,Chaalons et Troyes,0
323,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Cordages et ficelles,25,livres,Dijon et Chalons-sur_saone,0
324,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Cordages et ficelles,11550,livres,La Rochelle,0
325,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Cordages et ficelles,137907,livres,"Languedoc, Provence et Roussillon",0
326,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Cordages et ficelles,250,livres,"Lyon, Valence et Bresse",0
327,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Cordages et ficelles,367,livres,Mayne et Anjou,0
328,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Cordages et ficelles,6219,livres,Poitou,0
329,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Cordages et ficelles,1349,livres,Rouen,0
330,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Cordages et ficelles,3639,livres,Tonne-Charente,0
331,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Cotton ; filé et non filé,4197,livres,Amiens et Soissons,0
332,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Cotton ; filé et non filé,1447,livres,Bourges et Moulins,0
333,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Cotton ; filé et non filé,38,livres,Caën par Mer,0
334,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Cotton ; filé et non filé,83,livres,Caën par Terre,0
335,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Cotton ; filé et non filé,6300,livres,Convoy de Bordeaux,0
336,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Cotton ; filé et non filé,50,livres,Dijon et Chalons-sur_saone,0
337,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Cotton ; filé et non filé,3255,livres,La Rochelle,0
338,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Cotton ; filé et non filé,204139,livres,"Languedoc, Provence et Roussillon",0
339,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Cotton ; filé et non filé,32645,livres,"Lyon, Valence et Bresse",0
340,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Cotton ; filé et non filé,343,livres,Mayne et Anjou,0
341,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Cotton ; filé et non filé,3112,livres,Nantes,0
342,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Cotton ; filé et non filé,756,livres,Poitou,0
343,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Cotton ; filé et non filé,25,livres,Rethelois,0
344,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Cotton ; filé et non filé,185783,livres,Rouen,0
345,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Cotton ; filé et non filé,133,livres,Tonne-Charente,0
346,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Coutils,384,pièces,Amiens et Soissons,0
347,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Coutils,8,pièces,Caën par Mer,0
348,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Coutils,139,pièces,Caën par Terre,0
349,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Coutils,7,pièces,Chaalons et Troyes,0
350,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Coutils,18,pièces,Convoy de Bordeaux,0
351,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Coutils,8,pièces,La Rochelle,0
352,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Coutils,328,pièces,Mayne et Anjou,0
353,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Coutils,2,pièces,Nantes,0
354,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Coutils,1735,pièces,Poitou,0
355,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Coutils,55,pièces,Rethelois,0
356,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Coutils,5,pièces,Rouen,0
357,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Coutils,3,pièces,Tonne-Charente,0
358,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Couvertures ; de laine et cotton,739,couvertures,Amiens et Soissons,0
359,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Couvertures ; de laine et cotton,400,couvertures,Bayonne et Arzac,0
360,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Couvertures ; de laine et cotton,873,couvertures,Bourges et Moulins,0
361,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Couvertures ; de laine et cotton,52,couvertures,Caën par Mer,0
362,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Couvertures ; de laine et cotton,187,couvertures,Caën par Terre,0
363,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Couvertures ; de laine et cotton,27,couvertures,Chaalons et Troyes,0
364,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Couvertures ; de laine et cotton,12,couvertures,Dijon et Chalons-sur_saone,0
365,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Couvertures ; de laine et cotton,372,couvertures,La Rochelle,0
366,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Couvertures ; de laine et cotton,13,couvertures,"Languedoc, Provence et Roussillon",0
367,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Couvertures ; de laine et cotton,51,couvertures,"Lyon, Valence et Bresse",0
368,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Couvertures ; de laine et cotton,2,couvertures,Mayne et Anjou,0
369,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Couvertures ; de laine et cotton,976,couvertures,Poitou,0
370,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Couvertures ; de laine et cotton,42,couvertures,Rethelois,0
371,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Couvertures ; de laine et cotton,12,couvertures,Rouen,0
372,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Couvertures ; de laine et cotton,89,couvertures,Tonne-Charente,0
373,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Crain,1605,livres,Amiens et Soissons,0
374,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Crain,325,livres,Bourges et Moulins,0
375,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Crain,20450,livres,Caën par Mer,0
376,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Crain,5064,livres,Caën par Terre,0
377,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Crain,4420,livres,Chaalons et Troyes,0
378,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Crain,306,livres,Dijon et Chalons-sur_saone,0
379,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Crain,225,livres,La Rochelle,0
380,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,7,Crain,1544,livres,"Lyon, Valence et Bresse",0
