year,marchandises,value,quantit,quantity_unit_
1788,Thé ; boue,400,576.75977,livres
1788,Térébenthine,7925,102412.26,livres
1788,Vert-de-gris,18900,15533.582,livres
1788,Vin ; de France ; vers Hambourg,295740,9614.8564,oxhoft
1788,Vinaigre ; vers Hambourg,10480,391.51498,tierce
1788,Vitriol ; blanc,550,1929.8246,livres
1789,Alun,0,0,livres
1789,Beurre; vers Hambourg,0,0,livres
1789,Blanc ; de baleine ; vers Hambourg,0,0,livres
1789,Bois ; de Pernanbuco,0,0,livres
1789,Bois ; de teinture ; vers Hambourg,4450,,
1789,Bougie ; de suif,0,0,livres
1789,Cacao ; vers Hambourg,550,1855.1311,livres
1789,Café ; vers Hambourg,4967901,7394085,livres
1789,Cochenille,0,0,livres
1789,Coton ; autre et de Méditerranée,14015,19257.035,livres
1789,Coton ; autre et de Méditerranée,5525,4799.5962,livres
1789,Eau ; de vie ; vers Hambourg,21591,8066.8467,livres
1789,Fer ; vers Hambourg,0,0,livres
1789,"Fruits ; divers ; amandes, pelures, raisins, prunes",9175,32069.389,livres
1789,"Fruits ; divers ; amandes, pelures, raisins, prunes",0,0,livres
1789,"Fruits ; divers ; amandes, pelures, raisins, prunes",0,0,livres
1789,"Fruits ; divers ; amandes, pelures, raisins, prunes",38434,370390.19,livres
1789,Galle,6380,5923.1851,livres
1789,Gingembre,0,0,livres
1789,Gomme ; vers Hambourg,46175,39815.941,livres
1789,Goudron ; de Suède ; vers Hambourg,0,0,last
1789,Grammes argent ; mark banco,8.463348388671875,,
1789,Huile ; d'olive ; blanc ; de Gènes,8051,17338.99,livres
1789,Huile ; de baleine ; vers Hambourg,0,0,tonneaux
1789,Indigo,77400,10552.232,livres
1789,Minium,550,3760.4009,livres
1789,Oxyde ; de plomb,0,0,livres
1789,Plombs,50,1.1876639,livres
1789,Poivre ; blanc-noir,185,142.49632,livres
1789,Potasse ; vers Hambourg,450,2189.1843,livres
1789,Riz ; vers Hambourg,0,0,livres
1789,Safran ; orange,0,0,livres
1789,Savon ; vers Hambourg,2905,10764.521,livres
1789,Sucre ; cru blanc ; du Brésil,7078423,22546562,livres
1789,Suif ; pour faire du savon,1680,23.61076,livres
1789,Sumac,180,2606.9385,livres
1789,Tabac ; de Virginie ; vers Hambourg,188135,972111.69,livres
1789,Tartre ; vers Hambourg,350,1891.6201,livres
1789,Thé ; boue,1100,1535.2809,livres
1789,Térébenthine,9385,101027.5,livres
1789,Vert-de-gris,14825,12858.227,livres
1789,Vin ; de France ; vers Hambourg,629502,19843.818,oxhoft
1789,Vinaigre ; vers Hambourg,13025,501.1355,tierce
1789,Vitriol ; blanc,400,1403.5088,livres
1790,Alun,700,2573.6714,livres
1790,Beurre; vers Hambourg,120,1.7362787,livres
1790,Blanc ; de baleine ; vers Hambourg,0,0,livres
1790,Bois ; de Pernanbuco,0,0,livres
1790,Bois ; de teinture ; vers Hambourg,2000,,
1790,Bougie ; de suif,15,.20644422,livres
1790,Cacao ; vers Hambourg,0,0,livres
1790,Café ; vers Hambourg,4952792,8341544.5,livres
1790,Cochenille,0,0,livres
1790,Coton ; autre et de Méditerranée,17570,26765.813,livres
1790,Coton ; autre et de Méditerranée,900,896.70135,livres
1790,Eau ; de vie ; vers Hambourg,86350,27102.016,livres
1790,Fer ; vers Hambourg,378,17.030157,livres
1790,"Fruits ; divers ; amandes, pelures, raisins, prunes",200,1150.2004,livres
1790,"Fruits ; divers ; amandes, pelures, raisins, prunes",23480,74720,livres
1790,"Fruits ; divers ; amandes, pelures, raisins, prunes",60769,767604.56,livres
1790,"Fruits ; divers ; amandes, pelures, raisins, prunes",0,0,livres
1790,Galle,8250,8033.9531,livres
1790,Gingembre,0,0,livres
1790,Gomme ; vers Hambourg,30800,27019.711,livres
1790,Goudron ; de Suède ; vers Hambourg,0,0,last
1790,Grammes argent ; mark banco,8.463348388671875,,
1790,Huile ; d'olive ; blanc ; de Gènes,7947,20894.719,livres
1790,Huile ; de baleine ; vers Hambourg,2150,62.790279,tonneaux
1790,Indigo,90191,13333.722,livres
1790,Minium,0,0,livres
1790,Oxyde ; de plomb,0,0,livres
1790,Plombs,6810,202.62083,livres
1790,Poivre ; blanc-noir,5880,4445.3896,livres
1790,Potasse ; vers Hambourg,0,0,livres
1790,Riz ; vers Hambourg,7050,66779.281,livres
1790,Safran ; orange,850,40.890106,livres
1790,Savon ; vers Hambourg,10635,43591.762,livres
1790,Sucre ; cru blanc ; du Brésil,6950340,18975932,livres
1790,Suif ; pour faire du savon,0,0,livres
1790,Sumac,1885,29716.998,livres
1790,Tabac ; de Virginie ; vers Hambourg,156653,716752.63,livres
1790,Tartre ; vers Hambourg,5275,29508.492,livres
1790,Thé ; boue,2150,3279.0479,livres
1790,Térébenthine,19665,145121.84,livres
1790,Vert-de-gris,12175,11889.751,livres
1790,Vin ; de France ; vers Hambourg,654370,21184.066,oxhoft
1790,Vinaigre ; vers Hambourg,5144,191.86906,tierce
1790,Vitriol ; blanc,600,2105.2632,livres
1791,Alun,2300,8672.6572,livres
1791,Beurre; vers Hambourg,0,0,livres
1791,Blanc ; de baleine ; vers Hambourg,8100,19384.99,livres
1791,Bois ; de Pernanbuco,0,0,livres
1791,Bois ; de teinture ; vers Hambourg,12755,,
1791,Bougie ; de suif,45,.66682637,livres
1791,Cacao ; vers Hambourg,8900,29876.947,livres
1791,Café ; vers Hambourg,5477410,10015835,livres
1791,Cochenille,0,0,livres
1791,Coton ; autre et de Méditerranée,0,0,livres
1791,Coton ; autre et de Méditerranée,24025,36866.391,livres
1791,Eau ; de vie ; vers Hambourg,8900,2512.1338,livres
1791,Fer ; vers Hambourg,0,0,livres
1791,"Fruits ; divers ; amandes, pelures, raisins, prunes",25685,67220.195,livres
1791,"Fruits ; divers ; amandes, pelures, raisins, prunes",0,0,livres
1791,"Fruits ; divers ; amandes, pelures, raisins, prunes",22650,101061.95,livres
1791,"Fruits ; divers ; amandes, pelures, raisins, prunes",65401,697877.75,livres
1791,Galle,11200,11693.179,livres
1791,Gingembre,800,2826.5769,livres
1791,Gomme ; vers Hambourg,95550,85442.977,livres
1791,Goudron ; de Suède ; vers Hambourg,0,0,last
1791,Grammes argent ; mark banco,8.463348388671875,,
1791,Huile ; d'olive ; blanc ; de Gènes,11932,34345.73,livres
1791,Huile ; de baleine ; vers Hambourg,0,0,tonneaux
1791,Indigo,98850,14136.67,livres
1791,Minium,8900,70321.055,livres
1791,Oxyde ; de plomb,0,0,livres
1791,Plombs,5800,156.13431,livres
1791,Poivre ; blanc-noir,100,70.126518,livres
1791,Potasse ; vers Hambourg,0,0,livres
1791,Riz ; vers Hambourg,0,0,livres
1791,Safran ; orange,0,0,livres
1791,Savon ; vers Hambourg,17300,78899.258,livres
1791,Sucre ; cru blanc ; du Brésil,7494825,16942064,livres
1791,Suif ; pour faire du savon,0,0,livres
1791,Sumac,1500,23775.98,livres
1791,Tabac ; de Virginie ; vers Hambourg,148275,837130.5,livres
1791,Tartre ; vers Hambourg,1360,7482.1245,livres
1791,Thé ; boue,6250,10282.08,livres
1791,Térébenthine,25840,255942.8,livres
1791,Vert-de-gris,4625,4523.3057,livres
1791,Vin ; de France ; vers Hambourg,412342,9902.5488,oxhoft
1791,Vinaigre ; vers Hambourg,6145,169.61229,tierce
1791,Vitriol ; blanc,0,0,livres
1792,Alun,825,3151.8149,livres
1792,Beurre; vers Hambourg,1200,17.013504,livres
1792,Blanc ; de baleine ; vers Hambourg,2900,7308.9448,livres
1792,Bois ; de Pernanbuco,0,0,livres
1792,Bois ; de teinture ; vers Hambourg,400,,
1792,Bougie ; de suif,1608,21.703188,livres
1792,Cacao ; vers Hambourg,2400,4883.0166,livres
1792,Café ; vers Hambourg,6340390,9017444,livres
1792,Cochenille,0,0,livres
1792,Coton ; autre et de Méditerranée,4000,2703.8796,livres
1792,Coton ; autre et de Méditerranée,120,156.69067,livres
1792,Eau ; de vie ; vers Hambourg,90010,23082.445,livres
1792,Fer ; vers Hambourg,0,0,livres
1792,"Fruits ; divers ; amandes, pelures, raisins, prunes",0,0,livres
1792,"Fruits ; divers ; amandes, pelures, raisins, prunes",92110,771297.19,livres
1792,"Fruits ; divers ; amandes, pelures, raisins, prunes",0,0,livres
1792,"Fruits ; divers ; amandes, pelures, raisins, prunes",27780,63113.977,livres
1792,Galle,8590,8236.8496,livres
1792,Gingembre,0,0,livres
1792,Gomme ; vers Hambourg,17220,15440.387,livres
1792,Goudron ; de Suède ; vers Hambourg,666,5.0604777,last
1792,Grammes argent ; mark banco,8.463348388671875,,
1792,Huile ; d'olive ; blanc ; de Gènes,29748,73363.484,livres
1792,Huile ; de baleine ; vers Hambourg,7800,196.5854,tonneaux
1792,Indigo,76780,10847.582,livres
1792,Minium,2400,17775.119,livres
1792,Oxyde ; de plomb,0,0,livres
1792,Plombs,9620,244.25574,livres
1792,Poivre ; blanc-noir,18600,13136.736,livres
1792,Potasse ; vers Hambourg,7475,36775.301,livres
1792,Riz ; vers Hambourg,0,0,livres
1792,Safran ; orange,500,24.897392,livres
1792,Savon ; vers Hambourg,9150,37370.25,livres
1792,Sucre ; cru blanc ; du Brésil,4251271,7510340,livres
1792,Suif ; pour faire du savon,19600,264.54135,livres
1792,Sumac,0,0,livres
1792,Tabac ; de Virginie ; vers Hambourg,113870,667455.56,livres
1792,Tartre ; vers Hambourg,0,0,livres
1792,Thé ; boue,28600,47573.668,livres
1792,Térébenthine,18460,197247.52,livres
1792,Vert-de-gris,0,0,livres
1792,Vin ; de France ; vers Hambourg,470832,10431.242,oxhoft
1792,Vinaigre ; vers Hambourg,1280,32.379501,tierce
1792,Vitriol ; blanc,450,1578.9474,livres
1793,Alun,,,
1793,Beurre; vers Hambourg,,,
1793,Blanc ; de baleine ; vers Hambourg,,,
1793,Bois ; de Pernanbuco,,,
1793,Bougie ; de suif,,,
1793,Cacao ; vers Hambourg,,,
1793,Café ; vers Hambourg,,,
1793,Cochenille,,,
1793,Coton ; autre et de Méditerranée,,,
1793,Coton ; autre et de Méditerranée,,,
1793,Eau ; de vie ; vers Hambourg,,,
1793,Fer ; vers Hambourg,,,
1793,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,
1793,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,
1793,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,
1793,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,
1793,Galle,,,
1793,Gingembre,,,
1793,Gomme ; vers Hambourg,,,
1793,Goudron ; de Suède ; vers Hambourg,,,
1793,Grammes argent ; mark banco,8.463348388671875,,
1793,Huile ; d'olive ; blanc ; de Gènes,,,
1793,Huile ; de baleine ; vers Hambourg,,,
1793,Indigo,,,
1793,Minium,,,
1793,Oxyde ; de plomb,,,
1793,Plombs,,,
1793,Poivre ; blanc-noir,,,
1793,Potasse ; vers Hambourg,,,
1793,Riz ; vers Hambourg,,,
1793,Safran ; orange,,,
1793,Savon ; vers Hambourg,,,
1793,Sucre ; cru blanc ; du Brésil,,,
1793,Suif ; pour faire du savon,,,
1793,Sumac,,,
1793,Tabac ; de Virginie ; vers Hambourg,,,
1793,Tartre ; vers Hambourg,,,
1793,Thé ; boue,,,
1793,Térébenthine,,,
1793,Vert-de-gris,,,
1793,Vin ; de France ; vers Hambourg,,,
1793,Vinaigre ; vers Hambourg,,,
1793,Vitriol ; blanc,,,
1794,Alun,3500,12975.412,livres
1794,Beurre; vers Hambourg,0,0,livres
1794,Blanc ; de baleine ; vers Hambourg,0,0,livres
1794,Bois ; de Pernanbuco,0,0,livres
1794,Bois ; de teinture ; vers Hambourg,550,,
1794,Bougie ; de suif,3750,49.618298,livres
1794,Cacao ; vers Hambourg,4100,6331.6235,livres
1794,Café ; vers Hambourg,1756178,2573940.3,livres
1794,Cochenille,0,0,livres
1794,Coton ; autre et de Méditerranée,1470,2207.3799,livres
1794,Coton ; autre et de Méditerranée,6200,5192.8496,livres
1794,Eau ; de vie ; vers Hambourg,108300,27386.172,livres
1794,Fer ; vers Hambourg,0,0,livres
1794,"Fruits ; divers ; amandes, pelures, raisins, prunes",3875,9254.458,livres
1794,"Fruits ; divers ; amandes, pelures, raisins, prunes",0,0,livres
1794,"Fruits ; divers ; amandes, pelures, raisins, prunes",75,526.16071,livres
1794,"Fruits ; divers ; amandes, pelures, raisins, prunes",2100,8023.7412,livres
1794,Galle,5050,5358.5938,livres
1794,Gingembre,0,0,livres
1794,Gomme ; vers Hambourg,17900,19034.832,livres
1794,Goudron ; de Suède ; vers Hambourg,0,0,last
1794,Grammes argent ; mark banco,8.463348388671875,,
1794,Huile ; d'olive ; blanc ; de Gènes,1146,2557.0613,livres
1794,Huile ; de baleine ; vers Hambourg,250,6.2436872,tonneaux
1794,Indigo,142650,19523.979,livres
1794,Minium,4100,32232.975,livres
1794,Oxyde ; de plomb,0,0,livres
1794,Plombs,300,8.0176868,livres
1794,Poivre ; blanc-noir,2300,2199.3674,livres
1794,Potasse ; vers Hambourg,2150,11999.953,livres
1794,Riz ; vers Hambourg,0,0,livres
1794,Safran ; orange,0,0,livres
1794,Savon ; vers Hambourg,800,1820.79,livres
1794,Sucre ; cru blanc ; du Brésil,809800,1493346.9,livres
1794,Suif ; pour faire du savon,760,10.055975,livres
1794,Sumac,1755,18665.943,livres
1794,Tabac ; de Virginie ; vers Hambourg,54107,262370.09,livres
1794,Tartre ; vers Hambourg,0,0,livres
1794,Thé ; boue,298200,478808.19,livres
1794,Térébenthine,7200,32838.129,livres
1794,Vert-de-gris,14400,5818.9165,livres
1794,Vin ; de France ; vers Hambourg,524570,10994.515,oxhoft
1794,Vinaigre ; vers Hambourg,8020,173.12036,tierce
1794,Vitriol ; blanc,250,862.06897,livres
1795,Alun,3100,7151.4541,livres
1795,Beurre; vers Hambourg,0,0,livres
1795,Blanc ; de baleine ; vers Hambourg,12500,23079.918,livres
1795,Bois ; de Pernanbuco,3000,7500,livres
1795,Bois ; de teinture ; vers Hambourg,8250,,
1795,Bougie ; de suif,0,0,livres
1795,Cacao ; vers Hambourg,0,0,livres
1795,Café ; vers Hambourg,962775,1320377.1,livres
1795,Cochenille,0,0,livres
1795,Coton ; autre et de Méditerranée,0,0,livres
1795,Coton ; autre et de Méditerranée,0,0,livres
1795,Eau ; de vie ; vers Hambourg,91960,21564.684,livres
1795,Fer ; vers Hambourg,0,0,livres
1795,"Fruits ; divers ; amandes, pelures, raisins, prunes",25384,169388.42,livres
1795,"Fruits ; divers ; amandes, pelures, raisins, prunes",900,5906.6309,livres
1795,"Fruits ; divers ; amandes, pelures, raisins, prunes",7669,31269.717,livres
1795,"Fruits ; divers ; amandes, pelures, raisins, prunes",11590,26207.904,livres
1795,Galle,1100,1229.0037,livres
1795,Gingembre,0,0,livres
1795,Gomme ; vers Hambourg,775,837.57526,livres
1795,Goudron ; de Suède ; vers Hambourg,0,0,last
1795,Grammes argent ; mark banco,8.463348388671875,,
1795,Huile ; d'olive ; blanc ; de Gènes,1995,3401.9236,livres
1795,Huile ; de baleine ; vers Hambourg,0,0,tonneaux
1795,Indigo,550,83.423271,livres
1795,Minium,0,0,livres
1795,Oxyde ; de plomb,0,0,livres
1795,Plombs,0,0,livres
1795,Poivre ; blanc-noir,1100,1031.8042,livres
1795,Potasse ; vers Hambourg,0,0,livres
1795,Riz ; vers Hambourg,0,0,livres
1795,Safran ; orange,11500,840.75391,livres
1795,Savon ; vers Hambourg,1625,3541.7214,livres
1795,Sucre ; cru blanc ; du Brésil,85300,150691.88,livres
1795,Suif ; pour faire du savon,1100,11.464478,livres
1795,Sumac,0,0,livres
1795,Tabac ; de Virginie ; vers Hambourg,102625,480180.16,livres
1795,Tartre ; vers Hambourg,1250,4411.145,livres
1795,Thé ; boue,38945,54347.152,livres
1795,Térébenthine,9155,40636.875,livres
1795,Vert-de-gris,28900,13211.391,livres
1795,Vin ; de France ; vers Hambourg,1238820,22436.02,oxhoft
1795,Vinaigre ; vers Hambourg,24514,574.85498,tierce
1795,Vitriol ; blanc,500,1724.1379,livres
1796,Alun,,,
1796,Beurre; vers Hambourg,,,
1796,Blanc ; de baleine ; vers Hambourg,,,
1796,Bois ; de Pernanbuco,,,
1796,Bougie ; de suif,,,
1796,Cacao ; vers Hambourg,,,
1796,Café ; vers Hambourg,,,
1796,Cochenille,,,
1796,Coton ; autre et de Méditerranée,,,
1796,Coton ; autre et de Méditerranée,,,
1796,Eau ; de vie ; vers Hambourg,,,
1796,Fer ; vers Hambourg,,,
1796,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,
1796,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,
1796,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,
1796,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,
1796,Galle,,,
1796,Gingembre,,,
1796,Gomme ; vers Hambourg,,,
1796,Goudron ; de Suède ; vers Hambourg,,,
1796,Grammes argent ; mark banco,8.463348388671875,,
1796,Huile ; d'olive ; blanc ; de Gènes,,,
1796,Huile ; de baleine ; vers Hambourg,,,
1796,Indigo,,,
1796,Minium,,,
1796,Oxyde ; de plomb,,,
1796,Plombs,,,
1796,Poivre ; blanc-noir,,,
1796,Potasse ; vers Hambourg,,,
1796,Riz ; vers Hambourg,,,
1796,Safran ; orange,,,
1796,Savon ; vers Hambourg,,,
1796,Sucre ; cru blanc ; du Brésil,,,
1796,Suif ; pour faire du savon,,,
1796,Sumac,,,
1796,Tabac ; de Virginie ; vers Hambourg,,,
1796,Tartre ; vers Hambourg,,,
1796,Thé ; boue,,,
1796,Térébenthine,,,
1796,Vert-de-gris,,,
1796,Vin ; de France ; vers Hambourg,,,
1796,Vinaigre ; vers Hambourg,,,
1796,Vitriol ; blanc,,,
1797,Alun,300,865.31097,livres
1797,Beurre; vers Hambourg,260,2.7809796,livres
1797,Blanc ; de baleine ; vers Hambourg,35600,62720.723,livres
1797,Bois ; de Pernanbuco,0,0,livres
1797,Bois ; de teinture ; vers Hambourg,4038,,
1797,Bougie ; de suif,150,1.94582,livres
1797,Cacao ; vers Hambourg,4025,6273.7305,livres
1797,Café ; vers Hambourg,218400,235577.53,livres
1797,Cochenille,1500,121.0983,livres
1797,Coton ; autre et de Méditerranée,0,0,livres
1797,Coton ; autre et de Méditerranée,4000,3173.2324,livres
1797,Eau ; de vie ; vers Hambourg,125860,28564.002,livres
1797,Fer ; vers Hambourg,0,0,livres
1797,"Fruits ; divers ; amandes, pelures, raisins, prunes",39880,220810.28,livres
1797,"Fruits ; divers ; amandes, pelures, raisins, prunes",46582,98065.508,livres
1797,"Fruits ; divers ; amandes, pelures, raisins, prunes",19198,123073.48,livres
1797,"Fruits ; divers ; amandes, pelures, raisins, prunes",0,0,livres
1797,Galle,0,0,livres
1797,Gingembre,0,0,livres
1797,Gomme ; vers Hambourg,200,214.15202,livres
1797,Goudron ; de Suède ; vers Hambourg,0,0,last
1797,Grammes argent ; mark banco,8.463348388671875,,
1797,Huile ; d'olive ; blanc ; de Gènes,14589,26112.916,livres
1797,Huile ; de baleine ; vers Hambourg,0,0,tonneaux
1797,Indigo,15060,2625.2183,livres
1797,Minium,4025,31003.9,livres
1797,Oxyde ; de plomb,0,0,livres
1797,Plombs,0,0,livres
1797,Poivre ; blanc-noir,4150,4165.769,livres
1797,Potasse ; vers Hambourg,0,0,livres
1797,Riz ; vers Hambourg,0,0,livres
1797,Safran ; orange,24000,1436.6246,livres
1797,Savon ; vers Hambourg,6735,23675.744,livres
1797,Sucre ; cru blanc ; du Brésil,38018,62440.602,livres
1797,Suif ; pour faire du savon,0,0,livres
1797,Sumac,0,0,livres
1797,Tabac ; de Virginie ; vers Hambourg,129377,299551.34,livres
1797,Tartre ; vers Hambourg,2850,8138.5415,livres
1797,Thé ; boue,5325,5961.9922,livres
1797,Térébenthine,57105,443306.75,livres
1797,Vert-de-gris,41340,23361.969,livres
1797,Vin ; de France ; vers Hambourg,528327,9739.8936,oxhoft
1797,Vinaigre ; vers Hambourg,9584,215.45903,tierce
1797,Vitriol ; blanc,700,2413.7932,livres
1798,Alun,13900,38124.391,livres
1798,Beurre; vers Hambourg,0,0,livres
1798,Blanc ; de baleine ; vers Hambourg,0,0,livres
1798,Bois ; de Pernanbuco,0,0,livres
1798,Bois ; de teinture ; vers Hambourg,1000,,
1798,Bougie ; de suif,1200,15.568171,livres
1798,Cacao ; vers Hambourg,13000,18098.445,livres
1798,Café ; vers Hambourg,171208,155791.17,livres
1798,Cochenille,0,0,livres
1798,Coton ; autre et de Méditerranée,425,344.96652,livres
1798,Coton ; autre et de Méditerranée,1410,846.91309,livres
1798,Eau ; de vie ; vers Hambourg,21200,4457.9023,livres
1798,Fer ; vers Hambourg,0,0,livres
1798,"Fruits ; divers ; amandes, pelures, raisins, prunes",76436,551068.81,livres
1798,"Fruits ; divers ; amandes, pelures, raisins, prunes",450,2617.8752,livres
1798,"Fruits ; divers ; amandes, pelures, raisins, prunes",23460,40790.75,livres
1798,"Fruits ; divers ; amandes, pelures, raisins, prunes",8187,34533.926,livres
1798,Galle,6190,5868.0688,livres
1798,Gingembre,0,0,livres
1798,Gomme ; vers Hambourg,2400,2230.5776,livres
1798,Goudron ; de Suède ; vers Hambourg,0,0,last
1798,Grammes argent ; mark banco,8.463348388671875,,
1798,Huile ; d'olive ; blanc ; de Gènes,14529,31290.295,livres
1798,Huile ; de baleine ; vers Hambourg,0,0,tonneaux
1798,Indigo,18100,2721.8186,livres
1798,Minium,13000,99029.227,livres
1798,Oxyde ; de plomb,0,0,livres
1798,Plombs,0,0,livres
1798,Poivre ; blanc-noir,4900,4662.1895,livres
1798,Potasse ; vers Hambourg,6300,21964.834,livres
1798,Riz ; vers Hambourg,0,0,livres
1798,Safran ; orange,5935,340.36429,livres
1798,Savon ; vers Hambourg,7850,27584.902,livres
1798,Sucre ; cru blanc ; du Brésil,291619,398091.47,livres
1798,Suif ; pour faire du savon,0,0,livres
1798,Sumac,875,12318.586,livres
1798,Tabac ; de Virginie ; vers Hambourg,104272,166177.14,livres
1798,Tartre ; vers Hambourg,4225,11717.119,livres
1798,Thé ; boue,8400,6280.3149,livres
1798,Térébenthine,32342,248243.02,livres
1798,Vert-de-gris,102960,49982.176,livres
1798,Vin ; de France ; vers Hambourg,528710,8110.125,oxhoft
1798,Vinaigre ; vers Hambourg,6654,161.83432,tierce
1798,Vitriol ; blanc,700,2413.7932,livres
