numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,origine,quantity_unit,remarks,doubleaccounts
109,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bas de soie,La Guadeloupe,2340,195,Paris,paires,Le pdf donne aussi la quantité en livres,0
110,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bas de soie,Sénégal et Guinée,3000,250,Paris,paires,Le pdf donne aussi la quantité en livres,0
111,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bas de soie,St Domingue,14190,1290,Lyon,paires,Le pdf donne aussi la quantité en livres,0
112,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bas de soie,Sénégal et Guinée,924,84,Lyon,paires,Le pdf donne aussi la quantité en livres,0
113,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Boutons divers,St Domingue,2030,,Paris,,,0
114,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bray gras en goudron,St Domingue,1980,25740,Hollande,livres,,0
115,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bray gras en goudron,La Guadeloupe,80,1040,Hollande,livres,,0
116,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bray gras en goudron,Cayenne et Guyanne,180,2340,Hollande,livres,,0
117,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bray gras en goudron,Sénégal et Guinée,1040,13520,Hollande,livres,,0
118,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bray gras en goudron,St Domingue,3880,50440,Suède,livres,,0
119,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bray gras en goudron,Sénégal et Guinée,1080,14040,Suède,livres,,0
120,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bray gras en goudron,St Domingue,1220,15860,Brême,livres,,0
121,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bray gras en goudron,La Martinique,360,4680,Brême,livres,,0
122,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bray gras en goudron,Sénégal et Guinée,740,9620,Brême,livres,,0
123,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bray sec,St Domingue,910,18200,St Esprit les Bayonne,livres,,0
124,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bray sec,Sénégal et Guinée,40,800,St Esprit les Bayonne,livres,,0
125,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Brosserie,St Domingue,1625,,Hollande,,,0
126,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Caffé,St Domingue,195,178,St Domingue,livres,,0
127,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Caffé,Cayenne et Guyanne,10,9,St Domingue,livres,,0
128,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Caffé,Sénégal et Guinée,1611,1465,St Domingue,livres,,0
129,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Cartes à jouer,St Domingue,1724,958,Nantes,sizains,,0
130,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Cartes à jouer,Cayenne et Guyanne,43,24,Nantes,sizains,,0
131,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Cartes géographiques,St Domingue,324,270,Nantes,en nombres,,0
132,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Caves,Sénégal et Guinée,29736,4956,Hollande,en nombres,,0
133,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Cauris,Sénégal et Guinée,214514,178762,Indes,livres,,0
134,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Cendres potasse,La Martinique,320,800,Amérique,livres,,0
135,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Chairs salées diverses,St Domingue,3560,,,,,0
136,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Chairs salées diverses,Sénégal et Guinée,386,,,,,0
137,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bœuf salé,St Domingue,94600,270286,Irlande,livres,,0
138,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bœuf salé,La Martinique,13584,35955,Irlande,livres,,0
139,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bœuf salé,La Guadeloupe,12690,36257,Irlande,livres,,0
140,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bœuf salé,Cayenne et Guyanne,528,1510,Irlande,livres,,0
141,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bœuf salé,Sénégal et Guinée,58545,167271,Irlande,livres,,0
142,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bœuf salé,St Domingue,1803,5305,Hollande,livres,,0
143,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bœuf salé,La Guadeloupe,5100,15000,Hollande,livres,,0
144,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bœuf salé,Sénégal et Guinée,3565,10485,Hollande,livres,,0
145,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bœuf salé,St Domingue,3257,9579,Etats-Unis,livres,,0
146,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bœuf salé,La Martinique,5819,17115,Etats-Unis,livres,,0
147,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bœuf salé,La Guadeloupe,1953,5745,Etats-Unis,livres,,0
148,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bœuf salé,Sénégal et Guinée,7025,20661,Etats-Unis,livres,,0
149,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bœuf salé,St Domingue,827,2433,Brême,livres,,0
150,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bœuf salé,St Domingue,680,2000,Nantes,livres,,0
151,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bœuf salé,St Domingue,426,1217,Hambourg,livres,,0
152,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bœuf en daube,St Domingue,2378,2643,Nantes,livres,,0
153,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bœuf en daube,Cayenne et Guyanne,40,44,Nantes,livres,,0
154,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bœuf en daube,Sénégal et Guinée,1602,1780,Nantes,livres,,0
155,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bœuf fumé,St Domingue,174,174,Hambourg,livres,,0
156,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Bœuf fumé,La Guadeloupe,120,120,Hambourg,livres,,0
157,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Jambon fumé,St Domingue,9405,15675,Nantes,livres,,0
158,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Jambon fumé,La Guadeloupe,444,740,Nantes,livres,,0
159,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Jambon fumé,Cayenne et Guyanne,198,330,Nantes,livres,,0
160,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Jambon fumé,Sénégal et Guinée,730,1216,Nantes,livres,,0
161,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Jambon fumé,St Domingue,6512,8670,Bayonne,livres,,0
162,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Jambon fumé,La Martinique,1599,2132,Bayonne,livres,,0
163,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Jambon fumé,La Guadeloupe,487,650,Bayonne,livres,,0
164,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Jambon fumé,Sénégal et Guinée,546,728,Bayonne,livres,,0
165,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Jambon non fumé,St Domingue,559,798,Wesphalie,livres,,0
166,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,65,Jambon non fumé,St Domingue,472,680,Mayenne,livres,,0
