Nom opérateur/trice,Cote du document source,Année,N° de page du PDF,Exportations/Importations,Pays d'origine,Familles de marchandises,Nom de la marchandise,Quantités marchandises,Unité de compte/quantités,Prix unitaire,Unité de compte,Prix unitaire / unité de compte Lt,Prix unitaire / unité de compte Sous,Prix unitaire / unité de compte Deniers,Valeur en décimale de Lt,Unité de compte,Total ,Unité de compte,Remarques
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Genève,,Bas ; de laine,,,,,1977,,,1977,,263798,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Hollande,,Bas ; de laine,,,,,7974,,,7974,,263798,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Isles,,Bas ; de laine,,,,,11250,,,11250,,263798,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Italie,,Bas ; de laine,,,,,1320,,,1320,,263798,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Nord,,Bas ; de laine,,,,,1208,,,1208,,263798,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Portugal,,Bas ; de laine,,,,,143088,,,143088,,263798,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Russie,,Bas ; de laine,,,,,3640,,,3640,,263798,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Savoye,,Bas ; de laine,,,,,13833,,,13833,,263798,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Suède,,Bas ; de laine,,,,,420,,,420,,263798,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Suisse,,Bas ; de laine,,,,,1200,,,1200,,263798,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Allemagne,,Bas ; de soye,,,,,839427,,,839427,,"2280143,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Angleterre,,Bas ; de soye,,,,,480,,,480,,"2280143,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Danemark,,Bas ; de soye,,,,,180,,,180,,"2280143,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Espagne,,Bas ; de soye,,,,,724203,15,,"724203,75",,"2280143,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Flandre,,Bas ; de soye,,,,,63677,,,63677,,"2280143,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Gènes,,Bas ; de soye,,,,,4864,,,4864,,"2280143,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Genève,,Bas ; de soye,,,,,25040,,,25040,,"2280143,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Hollande,,Bas ; de soye,,,,,154735,,,154735,,"2280143,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Isles,,Bas ; de soye,,,,,7520,,,7520,,"2280143,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Italie,,Bas ; de soye,,,,,43800,,,43800,,"2280143,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Levant,,Bas ; de soye,,,,,1440,,,1440,,"2280143,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Nord,,Bas ; de soye,,,,,3675,,,3675,,"2280143,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Portugal,,Bas ; de soye,,,,,332640,,,332640,,"2280143,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Savoye,,Bas ; de soye,,,,,27500,,,27500,,"2280143,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Suède,,Bas ; de soye,,,,,12,,,12,,"2280143,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Suisse,,Bas ; de soye,,,,,50950,,,50950,,"2280143,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Espagne,,Batanonis,,,,,3375,,,3375,,3375,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Flandre,,Batteaux ; neufs,,,,,5100,,,5100,,5100,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Espagne,,Baudriers,,,,,6888,,,6888,,6888,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Allemagne,,Baume,,,,,82,,,82,,2034,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Danemark,,Baume,,,,,134,,,134,,2034,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Espagne,,Baume,,,,,500,,,500,,2034,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Flandre,,Baume,,,,,543,,,543,,2034,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Hollande,,Baume,,,,,575,,,575,,2034,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Italie,,Baume,,,,,200,,,200,,2034,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Espagne,,Bayette,,,,,19890,,,19890,,19890,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Espagne,,Bazannes ;  tannées,,,,,5532,7,,"5532,35",,"41357,35",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Flandre,,Bazannes ;  tannées,,,,,310,,,310,,"41357,35",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Italie,,Bazannes ;  tannées,,,,,400,,,400,,"41357,35",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Savoye,,Bazannes ;  tannées,,,,,35115,,,35115,,"41357,35",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Espagne,,Bazin,,,,,70971,,,70971,,76571,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Flandre,,Bazin,,,,,144,,,144,,76571,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Genève,,Bazin,,,,,832,,,832,,76571,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,9,Exportations,Isles,,Bazin,,,,,1440,,,1440,,76571,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,10,Exportations,Italie,,Bazin,,,,,48,,,48,,76571,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,10,Exportations,Naples,,Bazin,,,,,1980,,,1980,,76571,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,10,Exportations,Suisse,,Bazin,,,,,1156,,,1156,,76571,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,10,Exportations,Flandre,,Bergoopsum,,,,,270,,,270,,270,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,10,Exportations,Allemagne,,Beuf ; en vie,,,,,65730,,,65730,,168990,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,10,Exportations,Espagne,,Beuf ; en vie,,,,,100350,,,100350,,168990,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,10,Exportations,Genève,,Beuf ; en vie,,,,,2520,,,2520,,168990,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,10,Exportations,Savoye,,Beuf ; en vie,,,,,150,,,150,,168990,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,10,Exportations,Suisse,,Beuf ; en vie,,,,,240,,,240,,168990,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,10,Exportations,Allemagne,,Beuf ; salé,,,,,330,,,330,,"66706,8",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,10,Exportations,Angleterre,,Beuf ; salé,,,,,38040,,,38040,,"66706,8",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,10,Exportations,Hollande,,Beuf ; salé,,,,,10852,,,10852,,"66706,8",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,10,Exportations,Isles,,Beuf ; salé,,,,,10280,,,10280,,"66706,8",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,10,Exportations,Portugal,,Beuf ; salé,,,,,1204,16,,"1204,8",,"66706,8",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,10,Exportations,Savoye,,Beuf ; salé,,,,,6000,,,6000,,"66706,8",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,10,Exportations,Allemagne,,Beurre,,,,,17296,16,,"17296,8",,"104124,65",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,10,Exportations,Angleterre,,Beurre,,,,,192,16,,"192,8",,"104124,65",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,10,Exportations,Danemark,,Beurre,,,,,80,,,80,,"104124,65",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,10,Exportations,Espagne,,Beurre,,,,,11122,8,,"11122,4",,"104124,65",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,10,Exportations,Flandre,,Beurre,,,,,2968,8,,"2968,4",,"104124,65",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,10,Exportations,Genève,,Beurre,,,,,5905,9,,"5905,45",,"104124,65",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,10,Exportations,Hollande,,Beurre,,,,,6010,6,,"6010,3",,"104124,65",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,10,Exportations,Isles,,Beurre,,,,,52630,,,52630,,"104124,65",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,10,Exportations,Levant,,Beurre,,,,,245,,,245,,"104124,65",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,10,Exportations,Nord,,Beurre,,,,,82,,,82,,"104124,65",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,10,Exportations,Portugal,,Beurre,,,,,90,,,90,,"104124,65",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,10,Exportations,Russie,,Beurre,,,,,166,10,,"166,5",,"104124,65",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,10,Exportations,Savoye,,Beurre,,,,,7051,8,,"7051,4",,"104124,65",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,10,Exportations,Suisse,,Beurre,,,,,283,12,,"283,6",,"104124,65",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Allemagne,,Bierre,,,,,17,10,,"17,5",,"6531,05",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Danemark,,Bierre,,,,,272,16,,"272,8",,"6531,05",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Espagne,,Bierre,,,,,2510,,,2510,,"6531,05",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Genève,,Bierre,,,,,920,,,920,,"6531,05",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Hollande,,Bierre,,,,,1689,,,1689,,"6531,05",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Italie,,Bierre,,,,,400,,,400,,"6531,05",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Nord,,Bierre,,,,,318,10,,"318,5",,"6531,05",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Russie,,Bierre,,,,,85,5,,"85,25",,"6531,05",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Savoye,,Bierre,,,,,30,,,30,,"6531,05",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Suède,,Bierre,,,,,288,,,288,,"6531,05",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Allemagne,,Bijouterie,,,,,1149,,,1149,,51980,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Espagne,,Bijouterie,,,,,14040,,,14040,,51980,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Flandre,,Bijouterie,,,,,3366,,,3366,,51980,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Hollande,,Bijouterie,,,,,880,,,880,,51980,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Savoye,,Bijouterie,,,,,4500,,,4500,,51980,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Suisse,,Bijouterie,,,,,28045,,,28045,,51980,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Espagne,,Billots,,,,,52,,,52,,52,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Espagne,,Biscuits,,,,,142,,,142,,176,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Savoye,,Biscuits,,,,,34,,,34,,176,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Genève,,Blanc ; de troyes,,,,,60,,,60,,130,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Suisse,,Blanc ; de troyes,,,,,70,,,70,,130,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Espagne,,Bled ; d'Inde,,,,,6300,,,6300,,6300,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Allemagne,,Bled ; froment,,,,,475,,,475,,"203517,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Espagne,,Bled ; froment,,,,,79110,,,79110,,"203517,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Flandre,,Bled ; froment,,,,,21317,10,,"21317,5",,"203517,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Genève,,Bled ; froment,,,,,27040,,,27040,,"203517,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Italie,,Bled ; froment,,,,,5200,,,5200,,"203517,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Portugal,,Bled ; froment,,,,,29900,,,29900,,"203517,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Savoye,,Bled ; froment,,,,,40475,,,40475,,"203517,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,11,Exportations,Allemagne,,Bled ; seigle,,,,,45,,,45,,45,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,13,Exportations,Allemagne,,Blonde ; de soye,,,,,9275,,,9275,,16055,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,13,Exportations,Espagne,,Blonde ; de soye,,,,,480,,,480,,16055,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,13,Exportations,Flandre,,Blonde ; de soye,,,,,6300,,,6300,,16055,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,13,Exportations,Gènes,,Boëtes ; de bergamottes,,,,,200,,,200,,11048,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,13,Exportations,Genève,,Boëtes ; de bergamottes,,,,,248,,,248,,11048,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,13,Exportations,Savoye,,Boëtes ; de bergamottes,,,,,10600,,,10600,,11048,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,13,Exportations,Hollande,,Boëtes ; de bois,,,,,18,,,18,,18,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,13,Exportations,Allemagne,,Bois ; à bruler,,,,,955,,,955,,1255,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,13,Exportations,Espagne,,Bois ; à bruler,,,,,300,,,300,,1255,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,14,Exportations,Espagne,,Bois ; à lit,,,,,28,,,28,,28,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,15,Exportations,Allemagne,,Bois ; à teindre,,,,,4713,5,,"4713,25",,"12373,9",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,15,Exportations,Espagne,,Bois ; à teindre,,,,,801,15,,"801,75",,"12373,9",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,15,Exportations,Flandre,,Bois ; à teindre,,,,,1073,5,,"1073,25",,"12373,9",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,15,Exportations,Genève,,Bois ; à teindre,,,,,5176,13,,"5176,65",,"12373,9",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,15,Exportations,Suisse,,Bois ; à teindre,,,,,609,,,609,,"12373,9",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,14,Exportations,Savoye,,Bois ; d'Inde,,,,,9,,,9,,9,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,15,Exportations,Espagne,,Bois ; d'orme,,,,,67,,,67,,67,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,13,Exportations,Espagne,,Bois ; de Brésil,,,,,2853,14,,"2853,7",,"10948,7",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,13,Exportations,Levant,,Bois ; de Brésil,,,,,3231,,,3231,,"10948,7",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,13,Exportations,Savoye,,Bois ; de Brésil,,,,,4864,,,4864,,"10948,7",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,13,Exportations,Hollande,,Bois ; de buis,,,,,1024,,,1024,,1024,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,13,Exportations,Espagne,,Bois ; de campêche,,,,,3376,9,,"3376,45",,"24721,45",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,13,Exportations,Gènes,,Bois ; de campêche,,,,,585,,,585,,"24721,45",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,13,Exportations,Italie,,Bois ; de campêche,,,,,990,,,990,,"24721,45",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,13,Exportations,Levant,,Bois ; de campêche,,,,,1488,,,1488,,"24721,45",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,13,Exportations,Naples,,Bois ; de campêche,,,,,3200,,,3200,,"24721,45",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,13,Exportations,Savoye,,Bois ; de campêche,,,,,15082,,,15082,,"24721,45",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,13,Exportations,Flandre,,Bois ; de chaise,,,,,282,,,282,,282,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,14,Exportations,Flandre,,Bois ; de menuiserie,,,,,165,,,165,,165,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,15,Exportations,Espagne,,Bois ; de noyer,,,,,475,,,475,,776,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,15,Exportations,Hollande,,Bois ; de noyer,,,,,301,,,301,,776,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,15,Exportations,Savoye,,Bois ; de roze,,,,,70,,,70,,70,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,15,Exportations,Russie,,Bois ; de Sainte Marthe,,,,,5362,10,,"5362,5",,"5362,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,15,Exportations,Hollande,,Bois ; de santal,,,,,672,,,672,,672,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,15,Exportations,Espagne,,Bois ; de sapin,,,,,768,,,768,,6828,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,15,Exportations,Levant,,Bois ; de sapin,,,,,6060,,,6060,,6828,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,14,Exportations,Allemagne,,Bois ; doré,,,,,318,,,318,,783,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,14,Exportations,Flandre,,Bois ; doré,,,,,465,,,465,,783,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,14,Exportations,Espagne,,Bois ; fustel,,,,,1552,,,1552,,"2720,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,14,Exportations,Genève,,Bois ; fustel,,,,,20,,,20,,"2720,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,14,Exportations,Hollande,,Bois ; fustel,,,,,487,10,,"487,5",,"2720,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,14,Exportations,Savoye,,Bois ; fustel,,,,,539,,,539,,"2720,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,14,Exportations,Suède,,Bois ; fustel,,,,,122,,,122,,"2720,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,14,Exportations,Savoye,,Bois ; jaune,,,,,558,,,558,,558,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,14,Exportations,Flandre,,Bois ; merrain ; à barils,,,,,15822,,,15822,,15822,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,14,Exportations,Espagne,,Bois ; merrain ; à tonneaux,,,,,5750,,,5750,,8150,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,14,Exportations,Levant,,Bois ; merrain ; à tonneaux,,,,,2400,,,2400,,8150,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,15,Exportations,Allemagne,,Bois ; ouvré,,,,,155,,,155,,1557,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,15,Exportations,Espagne,,Bois ; ouvré,,,,,180,,,180,,1557,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,15,Exportations,Flandre,,Bois ; ouvré,,,,,692,,,692,,1557,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,15,Exportations,Hollande,,Bois ; ouvré,,,,,186,,,186,,1557,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,15,Exportations,Savoye,,Bois ; ouvré,,,,,344,,,344,,1557,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,13,Exportations,Espagne,,Bois ; pour cribles,,,,,112,,,112,,112,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,15,Exportations,Flandre,,Bois ; rouge,,,,,4272,,,4272,,"125343,9",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,15,Exportations,Hollande,,Bois ; rouge,,,,,79853,12,,"79853,6",,"125343,9",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,15,Exportations,Nord,,Bois ; rouge,,,,,41218,6,,"41218,3",,"125343,9",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,15,Exportations,Flandre,,Bois ; scié,,,,,900,7,,"900,35",,"900,35",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,14,Exportations,Allemagne,,Bois d'ébène,,,,,280,,,280,,280,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,15,Exportations,Allemagne,,Bonnets ; d'enfant,,,,,64,,,64,,64,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,15,Exportations,Espagne,,Bonnets ; de coton,,,,,4028,,,4028,,4028,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,16,Exportations,Espagne,,Bonnets ; de fil,,,,,2000,,,2000,,2000,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,16,Exportations,Espagne,,Bonnets ; de laine,,,,,8356,,,8356,,276134,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,16,Exportations,Flandre,,Bonnets ; de laine,,,,,5448,,,5448,,276134,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,16,Exportations,Gènes,,Bonnets ; de laine,,,,,1140,,,1140,,276134,,
