numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,origine,quantity_unit,remarks,doubleaccounts,leurvaleursubtotal_1
520,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Parasols de soye,St Domingue,980,49,Bretagne,en nombre,,0,2980
521,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Parasols de soye,La Martinique,1500,75,Bretagne,en nombre,,0,2980
522,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Parasols de soye,Cayenne et Guyanne,500,25,Bretagne,en nombre,,0,2980
523,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Parasols de soye,Sénégal et Guinée,14000,700,Bretagne,en nombre,,0,
524,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Parfumerie,St Domingue,1176,,Isle de France,,,0,
525,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Poudre à odeur,Cayenne et Guyanne,120,30,Provence,livres,,0,
526,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Poudre à poudrer,St Domingue,9740,16234,Bretagne,livres,,0,10406
527,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Poudre à poudrer,La Martinique,178,296,Bretagne,livres,,0,10406
528,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Poudre à poudrer,La Guadeloupe,488,813,Bretagne,livres,,0,10406
529,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Passementerie,St Domingue,743,,,,Pas de quantité indiquée,0,
530,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Galons et boutons d'or,St Domingue,3525,"23,5",,livres,,0,
531,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Galons et boutons d'or,Sénégal et Guinée,300,2,,livres,,0,
532,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Galon d'or faux,St Domingue,180,12,,livres,,0,
533,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Galon d'or faux,Sénégal et Guinée,3825,255,,livres,,0,
534,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Peaux de moutons en mégie,St Domingue,344,430,Bretagne,en nombre,,0,613
535,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Peaux de moutons en mégie,Cayenne et Guyanne,269,336,Bretagne,en nombre,,0,613
536,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Peaux de veaux corroyées,St Domingue,2880,48,Bretagne,douzaines,,0,17100
537,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Peaux de veaux corroyées,La Martinique,7320,122,Bretagne,douzaines,,0,17100
538,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Peaux de veaux corroyées,La Guadeloupe,5760,96,Bretagne,douzaines,,0,17100
539,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Peaux de veaux corroyées,Cayenne et Guyanne,1140,19,Bretagne,douzaines,,0,17100
540,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Pelleterie commune,St Domingue,100,,,,Pas de quantité indiquée,0,
541,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Pelleterie commune,Sénégal et Guinée,1850,,,,Pas de quantité indiquée,0,
542,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Pierres à fusil,Sénégal et Guinée,2215,492340,Berri,en nombre,,0,
543,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Pierres à bâtir,St Domingue,11007,,,,Pas de quantité indiquée,0,11307
544,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Pierres à bâtir,La Guadeloupe,300,,,,Pas de quantité indiquée,0,11307
545,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Pierres à bâtir,Sénégal et Guinée,180,,,,Pas de quantité indiquée,0,
546,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Plomb à giboyer,Cayenne et Guyanne,141,440,Étranger,livres,,0,
547,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Plomb à giboyer,Sénégal et Guinée,3989,12467,Étranger,livres,,0,
548,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Plomb à giboyer,St Domingue,509,1455,Bretagne,livres,,0,
549,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Plomb à giboyer,Sénégal et Guinée,4803,13723,Bretagne,livres,,0,
550,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Plomb en rouleau,St Domingue,4290,14302,Étranger,livres,,0,4581
551,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Plomb en rouleau,Cayenne et Guyanne,291,967,Étranger,livres,,0,4581
552,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Plomb en rouleau,Sénégal et Guinée,1470,4900,Étranger,livres,,0,
553,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Plomb en saumon,St Domingue,2412,9650,Étranger,livres,,0,
554,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Plomb en saumon,Sénégal et Guinée,1022,4088,Étranger,livres,,0,
555,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Plumes d'autruches,St Domingue,850,"3,75",Isle de France,livres,,0,
556,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Plumes à écrire,St Domingue,105,7000,Poitou,en nombre,,0,
557,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Plumes à écrire,St Domingue,108,7200,Étranger,en nombre,,0,
558,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Poissons salés divers,St Domingue,968,,,,Pas de quantité indiquée,0,
559,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Morue verte,St Domingue,125,50,Pêches françaises,poignées,,0,425
560,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Morue verte,La Martinique,300,120,Pêches françaises,poignées,,0,425
561,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Morue sèche,St Domingue,204,680,Pêches françaises,livres,,0,594
562,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Morue sèche,La Martinique,390,1300,Pêches françaises,livres,,0,594
563,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Sardines pressées,St Domingue,930,,Bretagne,,Pas de quantité indiquée,0,1245
564,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Sardines pressées,La Guadeloupe,315,,Bretagne,,Pas de quantité indiquée,0,1245
565,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Sardines pressées,Sénégal et Guinée,315,,Bretagne,,Pas de quantité indiquée,0,
566,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Sardines confites dans l'huile,St Domingue,9612,,Bretagne,,Pas de quantité indiquée,0,11040
567,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Sardines confites dans l'huile,La Martinique,876,,Bretagne,,Pas de quantité indiquée,0,11040
568,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Sardines confites dans l'huile,La Guadeloupe,552,,Bretagne,,Pas de quantité indiquée,0,11040
569,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Sardines confites dans l'huile,Sénégal et Guinée,312,,Bretagne,,Pas de quantité indiquée,0,
570,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Porcelaine commune,St Domingue,4822,1929,Étranger,livres,,0,
571,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Porcelaine,St Domingue,2240,560,Isle de France,livres,,0,
572,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Poterie de terre,St Domingue,6149,,,,Pas de quantité indiquée,0,7349
573,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Poterie de terre,La Guadeloupe,1200,,,,Pas de quantité indiquée,0,7349
574,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Poterie de terre,Sénégal et Guinée,13149,,,,Pas de quantité indiquée,0,
575,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Poudre à canon,St Domingue,2663,7056,Bretagne,livres,,0,
576,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Poudre à canon,Sénégal et Guinée,53504,355933,Bretagne,livres,,0,
577,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Quincaillerie fine en acier,St Domingue,8343,5562,Foret,livres,,0,9040
578,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Quincaillerie fine en acier,Cayenne et Guyanne,697,465,Foret,livres,,0,9040
579,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Quincaillerie de fer en ustensiles de moulins,St Domingue,82184,179722,,livres,,0,91307
580,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Quincaillerie de fer en ustensiles de moulins,La Martinique,4819,7490,,livres,,0,91307
581,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Quincaillerie de fer en ustensiles de moulins,La Guadeloupe,4304,10020,,livres,,0,91307
582,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Quincaillerie de fer en ustensiles de moulins,Sénégal et Guinée,4528,8595,,,,0,
583,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Quincaillerie grasse en fer,St Domingue,17940,29900,Foret,livres,,0,18648
584,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Quincaillerie grasse en fer,La Martinique,264,440,Foret,livres,,0,18648
585,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Quincaillerie grasse en fer,Cayenne et Guyanne,444,740,Foret,livres,,0,18648
586,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Quincaillerie grasse en fer,Sénégal et Guinée,3182,3637,Foret,livres,,0,
587,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Quincaillerie grasse en fer,St Domingue,2910,4850,Étranger,livres,,0,
588,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Quincaillerie grasse en fer,Sénégal et Guinée,1663,2771,Étranger,livres,,0,
589,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Quincaillerie en clous de fer,St Domingue,166039,419282,Bretagne,livres,,0,191363
590,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Quincaillerie en clous de fer,La Martinique,13115,33150,Bretagne,livres,,0,191363
591,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Quincaillerie en clous de fer,La Guadeloupe,11209,28470,Bretagne,livres,,0,191363
592,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Quincaillerie en clous de fer,Cayenne et Guyanne,1000,2500,Bretagne,livres,,0,191363
593,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Quincaillerie en clous de fer,Sénégal et Guinée,4735,11900,Bretagne,livres,,0,
594,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Quincaillerie en cuivre,St Domingue,708,,,,Pas de quantité indiquée,0,
595,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Quincaillerie en cuivre,Sénégal et Guinée,1794,,,,Pas de quantité indiquée,0,
596,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Rubans de fil,St Domingue,348,116,Auvergne,livres,,0,
597,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Rubans de fil,Sénégal et Guinée,1005,335,Auvergne,livres,,0,
598,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Rubans de soye,St Domingue,8015,"1145,5",lyonnais,livres,,0,10955
599,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Rubans de soye,La Guadeloupe,2940,42,lyonnais,livres,,0,10955
600,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Rubans de soye,St Domingue,585,9,Isle de France,livres,,0,
601,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Sacs neufs à caffé,St Domingue,44896,22448,Bretagne,en nombre,,0,47096
602,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Sacs neufs à caffé,La Martinique,2200,1100,Bretagne,en nombre,,0,47096
603,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Sacs vieux à caffé,St Domingue,1200,1200,Bretagne,en nombre,,0,1300
604,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Sacs vieux à caffé,La Guadeloupe,100,100,Bretagne,en nombre,,0,1300
605,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Sangles,St Domingue,792,440,Bretagne,livres,,0,
606,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Savon,St Domingue,4292,7154,Provence,livres,,0,5211
607,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,24,Savon,La Martinique,919,1532,Provence,livres,,0,5211
608,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Sel de mer,St Domingue,5200,686400,Bretagne,livres,,0,5550
609,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Sel de mer,La Martinique,350,46800,Bretagne,livres,,0,5550
610,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Sel de mer,Sénégal et Guinée,400,52800,Bretagne,livres,,0,
611,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Sirop melasse,Sénégal et Guinée,1862,7760,Bretagne,livres,,0,
612,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Sucre brut,Sénégal et Guinée,3359,7635,Isle françaises,livres,,0,
613,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Sucre brut,St Domingue,782,1150,Isle françaises,livres,,0,1146
614,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Sucre brut,La Martinique,364,536,Isle françaises,livres,,0,1146
615,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Sucre brut,Sénégal et Guinée,2313,4725,Isle françaises,livres,,0,
616,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Tabac rapé de la ferme,St Domingue,21008,5252,,livres,,0,22128
617,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Tabac rapé de la ferme,La Martinique,660,165,,livres,,0,22128
618,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Tabac rapé de la ferme,Cayenne et Guyanne,460,115,,livres,,0,22128
619,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Tabac en feuill,Sénégal et Guinée,3586,7970,Étranger,livres,,0,
620,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Tabac de cantine,Sénégal et Guinée,727,1211,Bretagne,livres,,0,
621,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Tabac du Brésil acheté à Lisbonne,Sénégal et Guinée,550800,1224000,,livres,,0,
622,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Tapis de pied,Sénégal et Guinée,792,33,La Marche,en nombre,,0,
623,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Thé vert,St Domingue,2500,250,Étranger,livres,,0,
624,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Thé vert,Sénégal et Guinée,400,40,Étranger,livres,,0,
625,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Thé vert commun,St Domingue,262,75,Étranger,livres,,0,409
626,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Thé vert commun,La Martinique,147,42,Étranger,livres,,0,409
627,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile coutil,Sénégal et Guinée,2323,1010,Normandie,aunes,,0,
628,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile coutil commune,St Domingue,3752,2345,Bretagne,aunes,,0,4696
629,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile coutil commune,La Martinique,256,160,Bretagne,aunes,,0,4696
630,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile coutil commune,Cayenne et Guyanne,688,430,Bretagne,aunes,,0,4696
631,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile coutil commune,Sénégal et Guinée,7136,4460,Bretagne,aunes,,0,
632,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de lin grosse,St Domingue,506871,389901,Bretagne,aunes,,0,565316
633,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de lin grosse,La Martinique,31161,23970,Bretagne,aunes,,0,565316
634,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de lin grosse,La Guadeloupe,19120,14708,Bretagne,aunes,,0,565316
635,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de lin grosse,Cayenne et Guyanne,8164,6280,Bretagne,aunes,,0,565316
636,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de lin grosse,Sénégal et Guinée,7234,5565,Bretagne,aunes,,0,
637,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de lin commune,St Domingue,158908,70626,Bretagne,aunes,,0,173983
638,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de lin commune,La Martinique,13725,6100,Bretagne,aunes,,0,173983
639,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de lin commune,La Guadeloupe,1350,600,Bretagne,aunes,,0,173983
640,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de lin commune,Sénégal et Guinée,7108,3159,Bretagne,aunes,,0,
641,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de lin grosse écrue,Sénégal et Guinée,1200,600,Étranger,aunes,,0,
642,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de lin commune,St Domingue,13000,5200,Anjou,aunes,,0,
643,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de lin dite platille,Sénégal et Guinée,326942,46706,Étranger,pièces,,0,
