numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,origine,quantity_unit,remarks,doubleaccounts
130,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Cochon salé,Isle de France et de Bourbon,3874,7174,Irlande,livres,,0
131,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Petit salé,St Domingue,3631,6725,Marseille,livres,,0
132,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Petit salé,La Martinique,1737,3217,Marseille,livres,,0
133,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Petit salé,La Guadeloupe,270,500,Marseille,livres,,0
134,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Petit salé,Isle de France et de Bourbon,324,600,Marseille,livres,,0
135,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Jambon,St Domingue,3422,4753,Marseille,livres,,0
136,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Jambon,La Martinique,3667,5094,Marseille,livres,,0
137,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Jambon,La Guadeloupe,694,963,Marseille,livres,,0
138,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Jambon,Cayenne et Guyanne,325,452,Marseille,livres,,0
139,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Jambon,Isle de France et de Bourbon,2085,2896,Marseille,livres,,0
140,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Lard,St Domingue,16446,27416,Marseille,livres,,0
141,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Lard,La Martinique,8850,14755,Marseille,livres,,0
142,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Lard,La Guadeloupe,1488,2485,Marseille,livres,,0
143,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Lard,Cayenne et Guyanne,774,1290,Marseille,livres,,0
144,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Lard,Isle de France et de Bourbon,4818,8037,Marseille,livres,,0
145,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Saucisson,St Domingue,84336,56224,Marseille,livres,,0
146,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Saucisson,La Martinique,38170,25447,Marseille,livres,,0
147,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Saucisson,La Guadeloupe,4056,2704,Marseille,livres,,0
148,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Saucisson,Cayenne et Guyanne,1137,758,Marseille,livres,,0
149,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Saucisson,Isle de France et de Bourbon,9954,6636,Marseille,livres,,0
150,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Chocolat,St Domingue,17554,8777,Marseille,livres,,0
151,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Chocolat,La Martinique,1130,565,Marseille,livres,,0
152,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Chocolat,La Guadeloupe,1200,600,Marseille,livres,,0
153,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Chocolat,Cayenne et Guyanne,86,43,Marseille,livres,,0
154,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Chocolat,Isle de France et de Bourbon,540,270,Marseille,livres,,0
155,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Cire en bougie en cierges,St Domingue,199589,72578,Marseille,livres,,0
156,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Cire en bougie en cierges,La Martinique,111850,40673,Marseille,livres,,0
157,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Cire en bougie en cierges,La Guadeloupe,15600,5673,Marseille,livres,,0
158,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Cire en bougie en cierges,Cayenne et Guyanne,715,260,Marseille,livres,,0
159,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Cire en bougie en cierges,Isle de France et de Bourbon,32986,11995,Marseille,livres,,0
160,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Cire jaune en pain,St Domingue,2163,1350,Levant,livres,,0
161,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Cire jaune en pain,St Domingue,1750,1000,Provence,livres,,0
162,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Colle forte,St Domingue,589,1308,Hollande,livres,,0
163,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Colle forte,La Martinique,318,707,Hollande,livres,,0
164,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Colle forte,La Guadeloupe,103,230,Hollande,livres,,0
165,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Colle forte,Isle de France et de Bourbon,224,497,Hollande,livres,,0
166,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Colle de poisson,La Martinique,100,20,Hollande,livres,,0
167,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Corail ouvré,La Martinique,1012,48,Marseille,livres,,0
168,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Corail ouvré,Cayenne et Guyanne,600,30,Marseille,livres,,0
169,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Corail ouvré,Sénégal,17800,145,Marseille,livres,,0
170,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Corail ouvré,Isle de France et de Bourbon,47000,533,Marseille,livres,,0
171,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Cordages,St Domingue,3656,5897,Marseille,livres,,1
172,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Cordages,St Domingue,3656,1400,Marseille,,,2
173,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Cordages,La Martinique,2636,3592,Marseille,livres,,1
174,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Cordages,La Martinique,2636,1200,Marseille,,,2
175,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Cordages,Isle de France et de Bourbon,128,320,Marseille,livres,,0
176,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Cordes pour instruments,St Domingue,770,,Marseille,,,0
177,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Cordes pour instruments,La Martinique,144,,Marseille,,,0
178,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Cordes pour instruments,Isle de France et de Bourbon,360,,Marseille,,,0
179,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Coton filé,St Domingue,3564,594,Mattre,livres,Doute sur l'origine,0
180,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Couvertures de coton,St Domingue,248,12,Pezenas,en nombre,,0
181,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Couvertures de coton,Cayenne et Guyanne,536,18,Pezenas,en nombre,,0
182,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Couvertures de coton,Sénégal,200,13,Montpellier,en nombre,,0
183,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Couvertures de coton,Isle de France et de Bourbon,1400,53,Montpellier,en nombre,,0
184,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Couvertures de laine,St Domingue,3936,328,Montpellier,en nombre,,0
185,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Couvertures de laine,La Martinique,300,24,Montpellier,en nombre,,0
186,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Couvertures de laine,Isle de France et de Bourbon,150,12,Montpellier,en nombre,,0
187,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Couvertures de laine,St Domingue,1892,182,Carcassonne,en nombre,,0
188,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Couvertures diverses,St Domingue,10476,1164,Montpellier,en nombre,,0
189,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Couvertures diverses,La Martinique,2300,130,Montpellier,en nombre,,0
190,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Couvertures diverses,Isle de France et de Bourbon,500,50,Montpellier,en nombre,,0
191,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Couvertures fil en coton,St Domingue,630,42,Naples,en nombre,,0
192,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Couvertures fil en coton,La Martinique,30,2,Naples,en nombre,,0
193,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Crin,St Domingue,26315,26315,Levant,livres,,0
194,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Crin,La Martinique,5012,5012,Levant,livres,,0
195,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Cuirs divers tannés,St Domingue,1050,1050,Provence,livres,,0
196,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Cuirs divers tannés,La Martinique,1150,1150,Provence,livres,,0
197,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Cuirs de vaches tannés,St Domingue,3129,1788,Marseille,livres,,0
198,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Cuirs de vaches tannés,La Martinique,4394,2511,Marseille,livres,,0
199,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Cuirs de vaches tannés,La Martinique,3570,2550,Tours,livres,,0
200,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Cuivre en planches et lingots,Sénégal,1125,750,,livres,,0
201,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Cuivre en planches et lingots,Isle de France et de Bourbon,7747,5165,,livres,,0
202,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Cuivre ouvré,St Domingue,11155,7437,Marseille,livres,,0
203,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Cuivre ouvré,La Martinique,6606,4404,Marseille,livres,,0
204,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Cuivre ouvré,La Guadeloupe,795,530,Marseille,livres,,0
205,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Cuivre ouvré,Cayenne et Guyanne,82,55,Marseille,livres,,0
206,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Cuivre ouvré,Sénégal,3600,2400,Marseille,livres,,0
207,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Cuivre ouvré,Isle de France et de Bourbon,6096,4064,Marseille,livres,,0
208,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Dentelle de fil,La Martinique,4386,"29,25",Flandres,livres,,0
209,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Dentelle de fil,St Domingue,6300,42,Nîmes,livres,,0
210,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Dentelle de soye,La Martinique,4134,"27,5625",Paris,livres,,1
212,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Dentelle de soye,La Guadeloupe,375,"2,5",Paris,livres,,0
213,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Dentelle de soye,Isle de France et de Bourbon,1359,47,Paris,aunes,,1
214,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Dentelle de soye,Isle de France et de Bourbon,1359,"8,75",Paris,livres,,2
216,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Draperie,St Domingue,39090,3909,France,livres,Le pdf donne aussi la quantité en aunes,0
217,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Draperie,La Martinique,28800,2880,France,livres,Le pdf donne aussi la quantité en aunes,0
218,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Draperie,La Guadeloupe,5800,580,France,livres,Le pdf donne aussi la quantité en aunes,0
219,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Draperie,Cayenne et Guyanne,40,4,France,livres,Le pdf donne aussi la quantité en aunes,0
220,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Draperie,Isle de France et de Bourbon,18420,1617,France,livres,Le pdf donne aussi la quantité en aunes,0
221,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Draperie,Isle de France et de Bourbon,18420,15,France,pièces,,1
222,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Drap,St Domingue,37260,1380,Sedan,aunes,Le pdf donne aussi la quantité en livres (2800),2
223,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Drap,La Martinique,34830,1290,Sedan,aunes,Le pdf donne aussi la quantité en livres,0
224,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Drap,La Guadeloupe,3375,125,Sedan,aunes,Le pdf donne aussi la quantité en livres,0
225,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Draperie,St Domingue,550,55,Romans,livres,Le pdf donne aussi la quantité en aunes,0
226,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Draperie,La Martinique,1120,112,Romans,livres,Le pdf donne aussi la quantité en aunes,0
227,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Draperie,Isle de France et de Bourbon,480,48,Romans,livres,Le pdf donne aussi la quantité en aunes,0
228,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Draperie,St Domingue,1500,150,Elbœuf,livres,Le pdf donne aussi la quantité en aunes,0
229,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Draperie,La Martinique,2670,267,Rouen,livres,Le pdf donne aussi la quantité en aunes,0
230,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Draperie,Cayenne et Guyanne,2000,200,Rouen,livres,Le pdf donne aussi la quantité en aunes,0
231,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Draperie,St Domingue,8160,1020,Carcassonne,livres,Le pdf donne aussi la quantité en aunes,0
232,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Draperie,Isle de France et de Bourbon,7280,910,Carcassonne,livres,Le pdf donne aussi la quantité en aunes,0
233,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Drap londrin,St Domingue,4000,400,Carcassonne,aunes,Le pdf donne aussi la quantité en livres,0
234,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Drap londrin,La Martinique,9170,917,Carcassonne,aunes,Le pdf donne aussi la quantité en livres,0
235,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,54,Drap de laine au quart de soye,La Martinique,2200,110,Lyon,aunes,,0
