numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,origine,quantity_unit,remarks,doubleaccounts
131,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bois feuillard,Cayenne et Guyanne,800,200,Hollande,faix,,0
132,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bois feuillard,Sénégal et Guinée,800,200,Hollande,faix,,0
133,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de coton,St Domingue,458,229,Nîmes,pairs,,0
134,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de coton,La Martinique,48,16,Nîmes,pairs,,0
135,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de fil commun,La Martinique,144,6,St Malo,douzaines,,0
136,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de fil commun,St Domingue,5730,"239,5",Bordeaux,douzaines,,0
138,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de fil commun,St Domingue,1368,57,Laval,douzaines,,0
139,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de fil commun,St Domingue,44712,1863,Gravel,douzaines,Doute sur l'origine,0
140,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de fil commun,La Martinique,5304,221,Gravel,douzaines,,0
141,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de fil commun,La Guadeloupe,1944,81,Gravel,douzaines,,0
142,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de fil commun,Cayenne et Guyanne,72,3,Gravel,douzaines,,0
143,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de fil commun,St Domingue,13800,575,Langen,douzaines,,0
144,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de fil commun,La Martinique,48,2,Langen,douzaines,,0
145,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de fil commun,La Guadeloupe,2496,104,Langen,douzaines,,0
146,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de fil commun,St Domingue,5904,246,Nantes,douzaines,,0
147,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de fil commun,La Martinique,240,10,Nantes,douzaines,,0
148,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de fil commun,St Domingue,528,22,Angers,douzaines,,0
149,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de fil commun,La Martinique,528,22,Angers,douzaines,,0
150,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de fil commun,St Domingue,8592,358,Aédon,douzaines,Doute sur l'origine,0
151,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de fil commun,La Martinique,960,40,Aédon,douzaines,Doute sur l'origine,0
152,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de fil commun,La Guadeloupe,1584,66,Aédon,douzaines,Doute sur l'origine,0
153,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de coton,St Domingue,3144,131,Lille,douzaines,,0
154,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Gants de fil fins,St Domingue,3816,106,Langen,douzaines,,0
155,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Gants de fil fins,La Martinique,4716,131,Langen,douzaines,,0
156,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Gants de fil fins,St Domingue,1260,35,Rédon,douzaines,,0
157,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Gants de fil fins,La Guadeloupe,18,"0,5",Rédon,douzaines,,0
158,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Gants de fil fins,La Guadeloupe,4788,133,Bordeaux,douzaines,,0
159,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Gants de fil fins,St Domingue,612,17,Gravel,douzaines,,0
160,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Gants de fil fins,La Guadeloupe,72,2,Gravel,douzaines,,0
161,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Gants de fil fins,St Domingue,6588,183,Lille,douzaines,,0
162,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Tricots de fil,La Martinique,280,80,Rouen,aunes,,0
163,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de laine,St Domingue,124,62,Bordeaux,pairs,,0
164,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de laine,La Martinique,1344,672,Bordeaux,pairs,,0
165,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de laine,La Guadeloupe,288,144,Bordeaux,pairs,,0
166,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bonnets de laine,Sénégal et Guinée,138,15,Béarn,douzaines,,0
167,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bonnets de laine,Sénégal et Guinée,108,12,Rouen,douzaines,,0
168,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bonnets de laine,Sénégal et Guinée,1548,172,Hollande,douzaines,,0
169,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bonnets de laine,Sénégal et Guinée,225,25,Ostende,douzaines,,0
170,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bonnets de laine,Sénégal et Guinée,3330,370,Angleterre,douzaines,,0
171,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de soye,St Domingue,6080,608,Paris,pairs,,0
172,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de soye,La Martinique,240,24,Paris,pairs,,0
173,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de soye,St Domingue,4575,610,Bordeaux,pairs,,0
174,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de soye,La Martinique,90,12,Bordeaux,pairs,,0
175,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de soye,Sénégal et Guinée,450,60,Bordeaux,pairs,,0
176,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de soye,St Domingue,4545,606,Toulouse,pairs,,0
177,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de soye,St Domingue,62587,8345,Ganges,pairs,,0
178,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de soye,La Guadeloupe,6502,867,Ganges,pairs,,0
179,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de soye,Cayenne et Guyanne,270,36,Ganges,pairs,,0
180,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de soye,St Domingue,1170,156,Grenoble,pairs,,0
181,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de soye,St Domingue,705,94,Rouen,pairs,,0
182,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de soye,St Domingue,15787,2105,Lyon,pairs,,0
183,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de soye,La Martinique,6127,817,Lyon,pairs,,0
184,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de soye,La Guadeloupe,3030,404,Lyon,pairs,,0
185,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de soye,St Domingue,97275,12970,Nîmes,pairs,,0
186,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de soye,La Martinique,450,60,Nîmes,pairs,,0
187,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de soye,La Guadeloupe,3930,524,Nîmes,pairs,,0
188,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de soye,Sénégal et Guinée,900,120,Nîmes,pairs,,0
189,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de soye,La Guadeloupe,360,18,Rédon,pairs,,0
190,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de soye,St Domingue,10665,1422,Langen,pairs,,0
191,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Bas de soye,St Domingue,1250,180,Gravel,pairs,,0
192,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Gants de soye,La Guadeloupe,267,66,La Rochelle,pairs,,0
193,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Gants de soye,St Domingue,243,54,Paris,pairs,,0
194,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Pantalons de soye,St Domingue,900,50,Paris,pairs,,0
195,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Tricots de soye,St Domingue,4580,18,Langen,pairs,Douter sur l'unité,1
196,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Tricots de soye,St Domingue,4580,"86,1875",Langen,livres,,2
198,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Tricots de fil,La Guadeloupe,90,6,Langen,pairs,Doute sur l'unité,0
199,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Boutons de cuivre,St Domingue,3261,1087,Bordeaux,douzaines,,0
200,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Boutons de cuivre,La Martinique,100,4,Bordeaux,douzaines,,0
201,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Boutons de cuivre,La Guadeloupe,200,36,Bordeaux,douzaines,,0
202,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Boutons en médailles,St Domingue,1200,,Paris,,,0
203,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,3,Boutons dorés,St Domingue,1940,,Bordeaux,,,0
204,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Bray gras et goudron,St Domingue,40534,405340,Bordeaux,livres,,0
205,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Bray gras et goudron,La Martinique,7440,74400,Bordeaux,livres,,0
206,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Bray gras et goudron,La Guadeloupe,5010,50100,Bordeaux,livres,,0
207,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Bray gras et goudron,Cayenne et Guyanne,3630,36300,Bordeaux,livres,,0
208,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Bray gras et goudron,Sénégal et Guinée,5280,52800,Bordeaux,livres,,0
209,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Bray sec,St Domingue,15743,224900,Bordeaux,livres,,0
210,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Bray sec,La Martinique,3598,51400,Bordeaux,livres,,0
211,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Bray sec,La Guadeloupe,1988,28400,Bordeaux,livres,,0
212,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Bray sec,Cayenne et Guyanne,987,14100,Bordeaux,livres,,0
213,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Bray sec,Sénégal et Guinée,3864,55200,Bordeaux,livres,,0
214,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Canevettes de 6 flacons,Sénégal et Guinée,18870,3748,Hollande,livres,,0
215,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Cartes à jouer,St Domingue,10996,2332,Bordeaux,Sixains,,0
216,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Cartes à jouer,La Martinique,3346,1014,Bordeaux,Sixains,,0
217,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Cartes à jouer,La Guadeloupe,6144,1862,Bordeaux,Sixains,,0
218,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Cartes à jouer,Cayenne et Guyanne,218,66,Bordeaux,Sixains,,0
219,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Cartes à jouer,St Domingue,1663,504,L'Orient,Sixains,,0
220,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Cartes géographiques,St Domingue,4500,1500,Paris,en nombre,,0
221,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Cendres potasse,St Domingue,6992,13986,Bordeaux,livres,,0
222,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Cendres potasse,La Martinique,18350,36700,Dantzick,livres,,0
223,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Chairs salées diverses,St Domingue,1413,,,,Pas d'origine,0
224,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Chairs salées diverses,La Martinique,228,,,,Pas d'origine,0
225,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Chairs salées diverses,La Guadeloupe,84,,,,Pas d'origine,0
226,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Chairs salées diverses,Sénégal et Guinée,389,,,,Pas d'origine,0
227,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Bœuf en daube,St Domingue,6414,4009,Bordeaux,livres,,0
228,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Bœuf en daube,La Martinique,1072,670,Bordeaux,livres,,0
229,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Bœuf en daube,Sénégal et Guinée,1235,772,Bordeaux,livres,,0
230,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Bœuf salé,St Domingue,26190,87300,Bordeaux,livres,,0
231,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Bœuf salé,La Martinique,378,1260,Bordeaux,livres,,0
232,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Bœuf salé,La Martinique,2862,9540,Langen,livres,,0
233,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Bœuf salé,St Domingue,540,1800,Le Havre,livres,,0
234,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Bœuf salé,St Domingue,1836,6120,Bretagne,livres,,0
235,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Bœuf salé,La Martinique,2916,9720,Bretagne,livres,,0
236,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Bœuf salé,St Domingue,2402,11340,Brême,livres,,0
237,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Bœuf salé,St Domingue,390258,1300860,Irlande,livres,,0
238,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Bœuf salé,La Martinique,142290,474300,Irlande,livres,,0
239,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Bœuf salé,La Guadeloupe,232848,776160,Irlande,livres,,0
240,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Bœuf salé,Cayenne et Guyanne,27432,91440,Irlande,livres,,0
241,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Bœuf salé,Sénégal et Guinée,18414,61381,Irlande,livres,,0
242,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Langue fourrée,St Domingue,19440,972,Bordeaux,douzaines,,0
243,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Langue fourrée,La Martinique,3240,162,Bordeaux,douzaines,,0
244,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Langue fourrée,La Guadeloupe,3760,188,Bordeaux,douzaines,,0
245,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Langue fourrée,Cayenne et Guyanne,160,8,Bordeaux,douzaines,,0
246,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Langue fourrée,Sénégal et Guinée,1020,51,Bordeaux,douzaines,,0
247,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Viande confite,St Domingue,2384,2384,Bordeaux,livres,,0
248,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Viande confite,La Martinique,580,580,Bordeaux,livres,,0
249,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,4,Viande confite,La Guadeloupe,652,652,Bordeaux,livres,,0
