numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,origine,quantity_unit,remarks,doubleaccounts
128,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Langues fumées,Tabago,4236,9414,Angleterre,livres,,0
129,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Langues fumées,Sénégal et Guinée,685,1522,Angleterre,livres,,0
130,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Lard salé,St Domingue,141545,404413,Angleterre,livres,,0
131,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Lard salé,La Martinique,125764,359325,Angleterre,livres,,0
132,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Lard salé,La Guadeloupe,21539,61540,Angleterre,livres,,0
133,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Lard salé,Cayenne et Guyanne,1350,3858,Angleterre,livres,,0
134,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Lard salé,Tabago,32674,93353,Angleterre,livres,,0
135,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Lard salé,Bourbon,1552,4435,Angleterre,livres,,0
136,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Lard salé,Sénégal et Guinée,17188,49108,Angleterre,livres,,0
137,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Lard salé,St Domingue,1617,4619,Cherbourg,livres,,0
138,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Lard salé,Cayenne et Guyanne,219,625,Cherbourg,livres,,0
139,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Lard salé,Sénégal et Guinée,261,746,Cherbourg,livres,,0
140,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Chapeaux divers,St Domingue,3120,816,Normandie,en nombre,,0
141,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Chapeaux divers,La Martinique,1860,270,Normandie,en nombre,,0
142,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Chapeaux divers,Tabago,9640,1278,Normandie,en nombre,,0
143,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Chapeaux à nègres,St Domingue,1920,1200,Rennes,en nombre,,0
144,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Chapeaux à nègres,Tabago,1000,438,Rennes,en nombre,,0
145,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Chapeaux à nègres,Sénégal et Guinée,160,100,Rennes,en nombre,,0
146,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Chapeaux de castor,St Domingue,1728,72,Paris,en nombre,,0
147,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Chapeaux demi castor,St Domingue,20892,2009,Paris,en nombre,,0
148,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Chapeaux demi castor,La Martinique,28968,2414,Paris,en nombre,,0
149,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Chapeaux demi castor,La Guadeloupe,3024,252,Paris,en nombre,,0
150,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Chapeaux demi castor,Cayenne et Guyanne,300,48,Paris,en nombre,,0
151,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Chapeaux demi castor,Tabago,2388,199,Paris,en nombre,,0
152,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Chapeaux demi castor,Sénégal et Guinée,5736,478,Paris,en nombre,,0
153,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Chapeaux poil,Tabago,30,3,Paris,en nombre,,0
154,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Chapeaux poil,Bourbon,864,48,Paris,en nombre,,0
155,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Chapeaux poil en laine,St Domingue,9024,835,Paris,en nombre,,0
156,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Chapeaux poil en laine,La Martinique,9900,912,Paris,en nombre,,0
157,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Chapeaux poil en laine,La Guadeloupe,1650,165,Paris,en nombre,,0
158,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Chapeaux poil en laine,Cayenne et Guyanne,600,60,Paris,en nombre,,0
159,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Chapeaux poil en laine,St Domingue,2400,240,Rennes,en nombre,,0
160,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Chapeaux poil en laine,La Guadeloupe,3600,360,Rennes,en nombre,,0
161,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Chapeaux de feutre,St Domingue,1200,300,Vitré,en nombre,,0
162,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Chapeaux de feutre,Tabago,8392,2098,Vitré,en nombre,,0
163,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Chapeaux de paille,St Domingue,310,138,Paris,en nombre,,0
164,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Cidre,St Domingue,704,"12,2222222222",Normandie,muids,,0
165,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Cidre,La Martinique,1328,"23,0555555556",Normandie,muids,,0
166,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Cidre,Sénégal et Guinée,8,40,Normandie,pintes,,0
167,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Cire en bougie,St Domingue,30057,10019,Rouen,livres,,0
168,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Cire en bougie,La Martinique,807,269,Rouen,livres,,0
169,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Cire en bougie,La Guadeloupe,1200,400,Rouen,livres,,0
170,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Cire en bougie,Cayenne et Guyanne,423,141,Rouen,livres,,0
171,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Cire en bougie,Tabago,810,270,Rouen,livres,,0
172,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Cire en bougie,Sénégal et Guinée,3426,1142,Rouen,livres,,0
173,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Cire en bougie,St Domingue,750,250,Paris,livres,,0
174,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Cire en bougie,La Guadeloupe,3000,1000,Paris,livres,,0
175,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Cire en bougie,St Domingue,2472,824,Le Mans,livres,,0
176,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Cire en bougie,La Martinique,1500,501,Le Mans,livres,,0
177,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Cire jaune,St Domingue,2400,1128,Rouen,livres,,0
178,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Charbon de terre,St Domingue,9346,519500,Angleterre,livres,,0
179,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Charbon de terre,La Martinique,3550,197250,Angleterre,livres,,0
180,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Charbon de terre,La Guadeloupe,4176,232000,Angleterre,livres,,0
181,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Charbon de terre,Cayenne et Guyanne,76,2250,Angleterre,livres,,0
182,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Charbon de terre,Tabago,891,49500,Angleterre,livres,,0
183,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Charbon de terre,Sénégal et Guinée,5958,331000,Angleterre,livres,,0
184,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Chaux,St Domingue,2400,60,Le Havre,bariques,,0
185,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Chaux,Tabago,4380,100,Le Havre,bariques,,1
186,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Chaux,Tabago,4380,54,Le Havre,barils,,2
187,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Confitures,St Domingue,1186,593,Rouen,livres,,0
188,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Confitures,La Martinique,400,200,Rouen,livres,,0
189,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Confitures,La Guadeloupe,372,186,Rouen,livres,,0
190,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Corail,Sénégal et Guinée,16900,253,Marseille,livres,,0
191,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Cordages,Sénégal et Guinée,3330,4757,Russie,livres,,0
192,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Cordages,Tabago,3580,7800,Angleterre,livres,,0
193,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Cordages,Sénégal et Guinée,27522,50040,Suède,livres,,0
194,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Cordages,Tabago,2412,4020,Le Havre,livres,,0
195,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Cordages,Sénégal et Guinée,1685,2809,Le Havre,livres,,0
196,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,40,Cordons de fil de lin,La Guadeloupe,2000,20,Lille,livres,,0
197,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Courtes pointes de coton,Tabago,574,12,Angleterre,en nombre,,0
198,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Couteaux de traite,Tabago,60,24,Hollande,douzaines,,0
199,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Couteaux de traite,Sénégal et Guinée,21827,8731,Hollande,douzaines,,0
200,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Couteaux garnis en argent,St Domingue,200,3,Paris,caisses,,0
201,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Couteaux garnis en argent,La Martinique,488,3,Paris,caisses,,1
202,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Couteaux garnis en argent,La Martinique,488,1,Paris,douzaines,,2
203,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Coutelas,Sénégal et Guinée,255,60,Angleterre,en nombre,,0
204,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Couvertures de coton,St Domingue,2811,102,Rouen,en nombre,,0
205,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Couvertures de coton,Tabago,550,24,Rouen,en nombre,,0
206,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Couvertures diverses pour nègres,St Domingue,18220,3708,,en nombre,,0
207,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Couvertures diverses pour nègres,Tabago,874,172,,en nombre,,0
208,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Couvertures diverses pour nègres,Sénégal et Guinée,3000,240,,en nombre,,0
209,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Couvertures de laine,Sénégal et Guinée,1722,287,Bordeaux,en nombre,,0
210,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Couvertures de laine,St Domingue,900,60,Rouen,en nombre,,0
211,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Couvertures de laine,Tabago,3390,226,Rouen,en nombre,,0
212,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Couvertures de laine,Sénégal et Guinée,3000,200,Rouen,en nombre,,0
213,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Couvertures de laine,Tabago,12864,1072,Angleterre,en nombre,,0
214,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Couvertures de laine,Sénégal et Guinée,6864,527,Angleterre,en nombre,,0
215,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Craye,Tabago,1235,27456,Rouen,livres,,0
216,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Crin frisé,St Domingue,24763,19811,Russie,livres,,0
217,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Crin frisé,La Martinique,1540,1232,Russie,livres,,0
218,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Crin frisé,La Guadeloupe,1437,1150,Russie,livres,,0
219,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Crin frisé,Cayenne et Guyanne,252,202,Russie,livres,,0
220,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Crin frisé,Tabago,250,200,Rennes,livres,,0
221,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Cuirs de vaches tannées,La Martinique,480,200,Le Havre,livres,,0
222,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Cuivrerie,St Domingue,800,450,Angleterre,livres,,0
223,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Cuivrerie,Sénégal et Guinée,7000,3500,Angleterre,livres,,0
224,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Cuivre en feuilles,St Domingue,7932,4175,Angleterre,livres,,0
225,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Cuivre en feuilles,La Martinique,8651,4553,Angleterre,livres,,0
226,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Cuivre en feuilles,Sénégal et Guinée,39572,20830,Angleterre,livres,,0
227,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Cuivre ouvré,Tabago,526,263,Angleterre,livres,,0
228,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Cuivre ouvré,Sénégal et Guinée,26000,7900,Angleterre,livres,,0
229,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Cuivre ouvré en baignoire,St Domingue,364,,Paris,,,0
230,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Cuivre ouvré en baignoire,La Martinique,1250,,Paris,,,0
231,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Cuivre ouvré en baignoire,La Guadeloupe,400,,Paris,,,0
232,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Dentelle de fil,St Domingue,9050,9,Lille,livres,,0
233,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Dentelle de fil,La Martinique,600,12,Lille,onces,,0
234,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Dentelle de fil,Cayenne et Guyanne,200,4,Lille,onces,,0
235,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Draps divers,Tabago,50,"2,5",Elbœuf,aunes,,0
236,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Draps de laine,St Domingue,6300,254,Louviers,aunes,,0
237,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Draps de laine,Tabago,150,5,Louviers,aunes,,0
238,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Drap,La Martinique,31716,1229,Sedan,aunes,,0
239,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Drap,La Guadeloupe,2580,89,Sedan,aunes,,0
240,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Drap,Tabago,29268,1084,Angleterre,aunes,,0
241,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,41,Drap,Sénégal et Guinée,2900,900,Beauvais,aunes,,0
