numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,probleme,remarks,Droits totaux indiqués,doubleaccounts
130,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Laines ; fines ; brutes,Monde,,129952,kg,,,,29695,
131,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Laines ; fines ; lavées à froid,Monde,,481468,kg,,,,282421,
132,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Laines ; fines ; épurées,Monde,,34464,kg,,,,16678,
133,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Laines ; communes; brutes,Monde,,4173190,kg,,,,135431,
134,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Laines ; communes; lavées à froid,Monde,,1962307,kg,,,,346774,
135,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Laines ; communes; épurées,Monde,,3428,kg,,,,622,
136,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Laines ; teintes,Monde,,168,kg,,,,136,
137,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Crins ; bruts,Monde,,165585,kg,,,,9544,
138,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Crins ; frisés,Monde,,5394,kg,,,,653,
139,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Cheveux,Monde,,231,kg,,,,3,
140,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Poils ; de chameaux,Monde,,88031,kg,,,,991,
141,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Poils ; de porcs et sangliers,Monde,,233746,kg,,,,54772,
142,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,"Poils ; de vaches, et autres plocs",Monde,,7812,kg,,,,94,
143,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Poils ; propres à la chapellerie et à la filature,Monde,,96325,kg,,,,1135,
144,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Plumes ; de parure ; grandes ; brutes,Monde,,457,kg,,,,2569,
145,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Plumes ; de parure ; grandes ; apprêtées,Monde,,7,kg,,,,45,
146,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Plumes ; de parure ; petites; brutes,Monde,,7228,kg,,,,8192,
147,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Plumes ; de parure ; petites ; apprêtées,Monde,,22,kg,,,,78,
148,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Plumes ; à écrire ; brutes,Monde,,58261,kg,,,,28030,
149,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Plumes ; à écrire ; apprêtées,Monde,,6758,kg,,,,9486,
150,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,"Plumes ; à lit ; Duvet ; de cygne, d'oie et de canard",Monde,,2162,kg,,,,4966,
151,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Plumes ; à lit ; Duvet ; d'eyder-édredon,Monde,,980,kg,,,,13865,
152,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Plumes ; à lit ; autres plumes,Monde,,5351,kg,,,,3837,
153,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Soies ; en cocons,Monde,,2914,kg,,,,35,
154,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Soies ; écrues ; gréges ; doupions,Monde,,1169,kg,,,,656,
155,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Soies ; écrues ; gréges ; autres de toute sorte,Monde,,76145,kg,,,,87776,
156,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Soies ; écrues ; moulinées ; doupions,Monde,,3189,kg,,,,1787,
157,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Soies ; écrues ; moulinées ; autres de toute sorte,Monde,,248217,kg,,,,574116,
158,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Soies ; teintes,Monde,,668,kg,,,,2423,
159,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Soies ; bourre ; en masse ; écrues,Monde,,31658,kg,,,,377,
160,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Soies ; bourre ; en masse ; teintes,Monde,,392,kg,,,,354,
161,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Soies ; bourre ; en masse ; filée-fleuret,Monde,,84899,kg,,,,84085,
162,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,"Cire ; brune, non clarifiée",Sénégal français,,8404,kg,,,,277,
163,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Cire ; non ouvrée ; jaune,Monde (hors Europe),,41160,kg,,,,3623,
164,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Cire ; non ouvrée ; jaune,Entrepôts,,53055,kg,,,,7456,
165,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Cire ; non ouvrée ; blanche,Monde,,863,kg,,,,582,
166,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,"Graisses ; de toute sorte, sauf suif brut, graisses de cheval, d'ours, de pied de bœuf et de gras de peaux",Monde,,74719,kg,,,,2583,
167,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Graisses ; suif brut,Monde,,1950333,kg,,,,72879,
168,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,"Graisses ; de cheval, d'ours et de pied de bœuf",Monde,,78436,kg,,,,16395,
169,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Graisses ; de gras de peaux,Monde,,2236,kg,,,,1184,
170,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Colle ; de poisson,Monde,,16551,kg,,,,30621,
171,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Colle ; forte,Monde,,328320,kg,,,,135065,
172,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Fromages,Monde,,3632901,kg,,,,643374,
173,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Beurre ; frais ou fondu,Monde,,279908,kg,,,,10051,
174,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Beurre ; sale,Monde,,81538,kg,,,,4892,
175,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Oeufs de volaille et de gibier,Monde,,79484,kg,,,,437,
176,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Miel,Monde,,6320,kg,,,,3137,
177,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Présure,Monde,,18960,kg,,,,104,
178,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Engrais,Monde,,3007985,kg,,,,3309,
179,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Oreillons,Monde,,298970,kg,,,,3464,
180,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Nerfs de bœuf,Monde,,2071,kg,,,,25,
181,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Sang de bétail,Monde,,14920,kg,,,,302,
182,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Boyaux frais ou salés,Monde,,8280,kg,,,,98,
183,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Poissons ; d'eau douce... frais préparés,Monde,,35318,kg,,,,194,
184,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Poissons ; de mer ; de pêche française,Monde,,18382846,kg,,,,0,
185,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Poissons ; de mer ; de pêche française,Monde,,258023,kg,,,,111869,
186,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Poissons ; de mer ; marinés ou à l'huile,Monde,,398,kg,,,,441,
187,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,6,Rogues de morue,Monde,,1150181,kg,,,,6326,
188,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,"Dos, ventres et gorges ; de petit-gris",Monde,,2400,en nombre,,,,3,
189,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,"Dos, ventres et gorges ; de renards, martes et fouines",Monde,,1695,en nombre,,,,6,
190,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Queues ; de martes et fouines,Monde,,4270,en nombre,,,,9,
191,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Queues ; de renards,Monde,,50,en nombre,,,,1,
192,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Queues ; de koquiky et de putois,Monde,,2300,en nombre,,,,1,
193,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Morceaux cousus ; dos et ventres de petit-gris,Monde,,22,en nombre,,,,12,
194,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Morceaux cousus ; hamsters,Monde,,30,en nombre,,,,3,
195,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Morceaux cousus ; Lièvres et lapins,Monde,,106,en nombre,,,,12,
196,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Morceaux cousus ; Sans indications,Monde,,36,en nombre,,,,15,
197,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Laines ; fines ; brutes,Monde,,24020,kg,,,,132,
198,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Laines ; fines ; lavées à froid,Monde,,233215,kg,,,,641,
199,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Laines ; communes; brutes,Monde,,57152,kg,,,,629,
200,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Laines ; communes; lavées à froid,Monde,,68440,kg,,,,376,
201,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Laines ; teintes,Monde,,504,kg,,,,595,
202,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Crins ; bruts,Monde,,1829,kg,,,,3018,
203,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Crins ; frisés,Monde,,11162,kg,,,,31,
204,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Cheveux,Monde (Hors Colonies),,2474,kg,,,,55,
205,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Cheveux,Colonies,,24,kg,,,,0,
206,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Poils ; de chameaux,Monde,,3379,kg,,,,74,
207,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Poils ; de porcs et sangliers,Monde,,2899,kg,,,,64,
208,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,"Poils ; de vaches, et autres plocs",Monde,,2361,kg,,,,106,
209,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Plumes ; de parure ; grandes ; brutes,Monde,,1152,kg,,,,25,
210,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Plumes ; de parure ; grandes ; apprêtées,Monde,,7951,kg,,,,22,
211,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Plumes ; de parure ; petites; brutes,Monde,,676,kg,,,,15,
212,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Plumes ; de parure ; petites ; apprêtées,Monde,,1454,kg,,,,4,
213,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Plumes ; à écrire ; brutes,Monde,,980,kg,,,,22,
214,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Plumes ; à écrire ; apprêtées,Monde,,10564,kg,,,,29,
215,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,"Plumes ; à lit ; Duvet ; de cygne, d'oie et de canard",Monde,,2032,kg,,,,6,
216,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Plumes ; à lit ; Duvet ; d'eyder-édredon,Monde,,2263,kg,,,,6,
217,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Plumes ; à lit ; autres plumes,Monde,,17498,kg,,,,48,
218,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Soies ; teintes,Monde (Hors Colonies),,12161,kg,,,,1176,
219,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Soies ; teintes,Colonies,,112,kg,,,,0,
220,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Cire ; non ouvrée ; jaune,Entrepôts,,26081,kg,,,,2926,
221,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Cire ; non ouvrée ; blanche,Monde,,14041,kg,,,,158,
222,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,"Graisses ; de toute sorte, sauf suif brut et graisses de gras de peaux",Monde (Hors Colonies),,28231,kg,,,,3105,
223,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,"Graisses ; de toute sorte, sauf suif brut et graisses de gras de peaux",Colonies,,79848,kg,,,,0,
224,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Graisses ; suif brut,Monde (Hors Colonies),,29821,kg,,,,3280,
225,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Graisses ; suif brut,Colonies,,29733,kg,,,,0,
226,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Graisses ; de gras de peaux,Monde,,7138,kg,,,,196,
227,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Colle ; de poisson,Monde,,269,kg,,,,1,
228,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Colle ; forte,Monde,,31947,kg,,,,88,
229,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Fromages,Monde (Hors Colonies),,402079,kg,,,,4423,
230,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Fromages,Colonies,,173253,kg,,,,0,
231,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Beurre ; frais ou fondu,Monde,,59797,kg,,,,3289,
232,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Beurre ; sale,Monde (Hors Colonies),,419643,kg,,,,23080,
233,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Beurre ; sale,Colonies,,694637,kg,,,,0,
234,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Oeufs de volaille et de gibier,Monde,,3279199,kg,,,,72142,
235,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Miel,Monde (Hors Colonies),,879558,kg,,,,9675,
236,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Miel,Colonies,,75,kg,,,,0,
237,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Présure,Monde,,3228,kg,,,,9,
238,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,6,Engrais,Monde (Hors Colonies),,11294702,kg,,,,13018,
