numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,direction,bureaux,origine,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
104,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,3,1789,Grenoble,Grenoble,Provence,Eau de vie double,Sardaigne,"3,2777777778",Muids,160,524,"-0,44",
105,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,3,1789,Grenoble,Grenoble,Languedoc,Eau de vie double,Suisse,"2,5",Muids,125,312,"-0,5",
106,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,3,1789,Grenoble,Grenoble,Languedoc,Eau de vie triple,Suisse,"19,1944444444",Muids,300,5820,"61,67",Erreur de calcul
107,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,3,1789,Grenoble,Grenoble,,Eaux diverses,Sardaigne,,,,245,,En valeur
108,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,3,1789,Grenoble,Grenoble,,Eaux diverses,Suisse,,,,912,,En valeur
109,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,3,1789,Grenoble,Grenoble,Languedoc,Eau de lavande,Suisse,664,Livres,"1,5",996,0,
110,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Marseille,Ecaille de tortue,Suisse,540,Livres,6,3240,0,
111,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Marseille,Ecorces d'orange,Suisse,450,Livres,"0,75",337,"-0,5",
112,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Dauphiné,Egrat,Sardaigne,6595,Livres,"0,38",2506,"-0,1",
113,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,,Epiceries diverses,Sardaigne,,,,243,,En valeur
114,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Languedoc,Epicerie corail de jardin,Suisse,1485,Livres,"1,5",2227,"-0,5",
115,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Marseille,Epicerie piment,Suisse,2634,Livres,"0,75",1975,"-0,5",
116,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Etranger,Etain ouvré,Sardaigne,800,Livres,1,800,0,
117,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,,Etoffes diverses à la valeur,Sardaigne,,,,927,,En valeur
118,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Dauphiné,Etoffes de laine diverses,Sardaigne,16406,Aunes,2,32812,0,Largeur en lignes : 9882
119,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Dauphiné,Etoffes de laine diverses,Suisse,5530,Aunes,2,11060,0,Largeur en lignes : 3600
120,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Languedoc,Etoffes de laine cadis,Sardaigne,49,Livres,5,245,0,
121,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Languedoc,Ettofes de laine cadis,Suisse,658,Livres,5,3290,0,
122,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Vivarais,Ettofes de laine cadis,Sardaigne,190,Livres,5,950,0,
123,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Dauphiné,Ettofes de laine cadis,Sardaigne,545,Livres,4,2180,0,
124,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Dauphiné,Ettofes de laine cadis,Suisse,410,Livres,4,1640,0,
125,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Quercy,Ettofes de laine cadis,Sardaigne,1173,Livres,3,3519,0,
126,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Rouergue,Ettofes de laine cadis,Sardaigne,770,Livres,3,2310,0,
127,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Rouergue,Ettofes de laine cadis,Suisse,2530,Livres,3,7590,0,
128,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Flandre,Ettofes de laine camelot,Sardaigne,45,Livres,8,360,0,
129,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Flandre,Ettofes de laine camelot,Suisse,2166,Livres,8,17328,0,
130,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Dauphiné,Etoffes de laine chaussetterie,Sardaigne,3322,Livres,"2,5",8305,0,
131,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Dauphiné,Etoffes de laine finette,Sardaigne,854,Livres,3,2562,0,
132,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Dauphiné,Etoffes de laine finette,Suisse,210,Livres,3,630,0,
133,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Languedoc,Etoffes de laine flanelle,Sardaigne,848,Livres,4,3392,0,
134,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Languedoc,Etoffes de laine flanelle,Suisse,3197,Livres,4,12788,0,
135,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Dauphiné,Etoffes de laine molton,Sardaigne,4585,Livres,3,13755,0,
136,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Dauphiné,Etoffes de laine molton,Suisse,100,Livres,3,300,0,
137,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Languedoc,Ettofes de laine molton,Sardaigne,1816,Livres,3,5448,0,
138,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Languedoc,Etoffes de laine molton,Suisse,1230,Livres,3,3690,0,
139,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Dauphiné,Etoffes de laine sardi,Sardaigne,1200,Aunes,"2,5",3000,0,Largeur en lignes : 1612
140,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Dauphiné,Etoffes de laine sorge,Sardaigne,2919,Livres,4,11676,0,
141,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Dauphiné,Etoffes de laine sorge,Suisse,1198,Livres,4,4792,0,
142,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Gevaudan,Etoffes de laine sorge,Sardaigne,137,Livres,4,548,0,
143,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Gevaudan,Etoffes de laine sorge,Suisse,371,Livres,4,1484,0,
144,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Languedoc,Etoffes de laine serge,Sardaigne,231,Livres,4,924,0,
145,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Orange,Etoffes de laine serge,Suisse,928,Livres,4,3712,0,
146,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Dauphiné,Etoffes de laine sergette,Sardaigne,4343,Livres,3,13029,0,
147,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Dauphiné,Etoffes de laine sergette,Suisse,7277,Livres,3,21831,0,
148,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Picardie,Etoffes de laine tirtaine,Sardaigne,1250,Livres,3,3750,0,
149,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Languedoc,Etoffes de coton,Suisse,190,Livres,8,1520,0,
150,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Dauphiné,Etoffes de coton molton,Suisse,18,Livres,8,144,0,
151,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Languedoc,Etoffes de soye,Sardaigne,30,Livres,50,1500,0,
152,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Languedoc,Etoffes de filoselle,Sardaigne,15,Livres,20,300,0,
153,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Languedoc,Etoffes de coton et soye,Sardaigne,"43,5",Livres,25,1088,"0,5",
154,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Languedoc,Etoffes de coton et soye,Suisse,114,Livres,25,2850,0,
155,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Languedoc,Etoffes de fleuret et soye,Sardaigne,"114,5",Livres,25,2863,"0,5",
156,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Languedoc,Etoffes de fleuret et soye,Suisse,206,Livres,25,5150,0,
157,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Languedoc,Etoffes de fleuret et laine,Suisse,60,Livres,10,600,0,
158,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Languedoc,Etoffes de filoselle et laine,Sardaigne,1169,Livres,6,7014,0,
159,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Languedoc,Etoffes de filoselle et laine,Suisse,165,Livres,6,990,0,
160,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Dauphiné,Etoffes etamine,Sardaigne,1486,Livres,6,8916,0,
161,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Dauphiné,Etoffes fil et bourre de chèvre,Sardaigne,1219,Livres,2,2438,0,
162,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Dauphiné,Fayence,Sardaigne,1000,Livres,"0,28",280,0,
163,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Marseille,Fleur d'orange,Sardaigne,125,Livres,1,125,0,
164,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Marseille,Fruits au vinaigre capres,Sardaigne,1205,Livres,"0,3",361,"-0,5",
165,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Marseille,Fruits au vinaigre capres,Suisse,3091,Livres,"0,3",927,"-0,3",
166,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Marseille,Fruits verts citrons,Sardaigne,2295,Livres,"0,25",574,"0,25",
167,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Marseille,Fruits verts citrons,Suisse,8746,Livres,"0,25",2186,"-0,5",
168,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Languedoc,Fruits salés,Sardaigne,747,Livres,"0,3",224,"-0,1",
169,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Languedoc,Fruits salés,Suisse,1118,Livres,"0,3",335,"-0,4",
170,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,,Fruits secs divers,Sardaigne,,,,1185,,en valeur
171,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,4,1789,Grenoble,Grenoble,Provence,Fruits secs figues,Sardaigne,6825,Livres,"0,2",1365,0,
