numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,direction,bureaux,origine,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
403,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,marchandises à la valeur,Marseille,,valeur,"0,0000000","921,00",,marchandises en estimation
404,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,marchandises à la valeur,Angleterre,,valeur,"0,0000000","286,00",,marchandises en estimation
405,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,marchandises à la valeur,Hollande,,valeur,"0,0000000","489,00",,marchandises en estimation
406,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,marchandises à la valeur,Quatre villes hanséatiques,,valeur,"0,0000000","153,00",,marchandises en estimation
407,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,mercerie mêlée,Marseille,,valeur,"0,0000000","394,00",,marchandises en estimation
408,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,mercerie mêlée,Angleterre,,valeur,"0,0000000","1 024,00",,marchandises en estimation
409,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,mercerie mêlée,Hollande,,valeur,"0,0000000","2 575,00",,marchandises en estimation
410,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,meubles,Petites iles,,valeur,"0,0000000","2 056,00",,marchandises en estimation
411,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,meubles,Hollande,,valeur,"0,0000000","166,00",,marchandises en estimation
412,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,meules,Espagne,1159,pièces,"30,0000000","34 770,00","0,00",
413,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,ouvrages de terre cuite,Hollande,,valeur,"0,0000000","100,00",,marchandises en estimation
414,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,ouvrages de terre cuite,Quatre villes hanséatiques,,valeur,"0,0000000","485,00",,marchandises en estimation
415,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,ouvrages de terre cuite,L'empereur,,valeur,"0,0000000","940,00",,marchandises en estimation
416,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,pipes à fumer,Hollande,196,grosses,"10,0000000","1 960,00","0,00",
417,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,parfumerie,Marseille,540,livres,"3,0000000","1 620,00","0,00",
418,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,papier blanc,Hollande,662,livres,"0,8000000","530,00","0,40",en quintal
419,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,peaux de daim,Dunkerque,1050,livres,"4,0000000","4 200,00","0,00",
420,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,peaux de daim,L'amerique,105,livres,"4,0000000","420,00","0,00",
421,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,peaux de chevreuil,Espagne,17809,livres,"4,0000000","71 236,00","0,00",
422,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,peaux de castor,Espagne,,valeur,"0,0000000","27 162,00",,60 lt et 2226 pièces
423,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,peaux de martre,Espagne,38,pièces,"3,0000000","114,00","0,00",
424,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,peaux de moutons tannées,Petites iles,222,douzaines,"0,0000000","2 664,00",,prix unitaire non visible
425,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,peaux d'ours,Espagne,88,pièces,"10,0000000","880,00","0,00",
426,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,pelleterie commune,Espagne,467,livres,"0,5000000","233,00","-0,50",
427,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,pierre à faux,Marseille,3000,pièces,"0,5000000","1 500,00","0,00",
428,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,plomb en saumon,Angleterre,88683,livres,"0,3000000","26 605,00","0,10",marchandises en estimation
429,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,plomb en saumon,Quatre villes hanséatiques,70666,livres,"0,3000000","21 200,00","0,20",marchandises en estimation
430,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,poisson salé divers,Marseille,,valeur,"0,0000000","405,00",,marchandises en estimation
431,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,quincaillerie de fer,Hollande,10543,livres,"0,0000000","6 225,00",,marchandises en estimation
432,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,enclumes,Hollande,2000,livres,"0,0000000","675,00",,marchandises en estimation
433,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,clous,Dunkerque,15071,livres,"0,3500000","5 275,00","0,15",en quintal
434,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,clous,Hollande,1921,livres,"0,3500000","672,00","-0,35",en quintal
435,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,limes,Hollande,4950,livres,"0,0000000","2 180,00",,marchandises en estimation
436,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,moulin à caffé,Angleterre,74,pièces,"0,0000000","277,00",,marchandises en estimation
437,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,20,1789,La Rochelle,La Rochelle,,ruban de fil,Angleterre,140,livres,"4,0000000","560,00","0,00",
438,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,20,1789,La Rochelle,La Rochelle,,savon,Marseille,1208148,livres,"0,6500000","785 296,00","-0,20",en quintal
439,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,20,1789,La Rochelle,La Rochelle,,sel,Petites iles,1596740,livres,"0,0000000","14 209,00",,marchandises en estimation
440,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,20,1789,La Rochelle,La Rochelle,,souffre,Marseille,37099,livres,"0,2500000","5 565,00","-3 709,75",marchandises en estimation
441,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,20,1789,La Rochelle,La Rochelle,,suif,Marseille,5013,livres,"0,6000000","3 007,00","-0,80",en quintal
442,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,20,1789,La Rochelle,La Rochelle,,suif en chandeles,Petites iles,187,livres,"0,7000000","130,00","-0,90",prix unitaire non visible
443,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,20,1789,La Rochelle,La Rochelle,,suif en chandeles,Quatre villes hanséatiques,1273,livres,"0,7000000","891,00","-0,10",marchandises en estimation
444,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,20,1789,La Rochelle,La Rochelle,,teraille,Marseille,405,livres,"0,0000000","405,00",,marchandises en estimation
445,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,20,1789,La Rochelle,La Rochelle,,toille de coton,Lorient,684,aunes,"2,7500000","1 881,00","0,00",prix unitaire non visible
446,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,20,1789,La Rochelle,La Rochelle,,toille de coton,Angleterre,2373,aunes,"2,7500000","6 525,00","-0,75",marchandises en estimation
447,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,20,1789,La Rochelle,La Rochelle,,toille de fil et coton,Dunkerque,144,aunes,"2,5000000","360,00","0,00",
448,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,20,1789,La Rochelle,La Rochelle,,toille de lin,Angleterre,75,aunes,"3,0000000","225,00","0,00",
449,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,20,1789,La Rochelle,La Rochelle,,toille guinée,Lorient,4830,aunes,"2,0000000","9 660,00","0,00",
450,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,20,1789,La Rochelle,La Rochelle,,toille bajutapaus,Lorient,1120,aunes,"2,0000000","2 240,00","0,00",
451,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,20,1789,La Rochelle,La Rochelle,,toile des Indes bala ? hala ? illisible,Lorient,576,aunes,"2,0000000","1 152,00","0,00",
452,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,20,1789,La Rochelle,La Rochelle,,toile des Indes k...chaya  illisible,Lorient,12,pièces,"24,0000000","288,00","0,00",
453,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,20,1789,La Rochelle,La Rochelle,,toile platille,Quatre villes hanséatiques,91056,aunes,"1,1000000","100 161,00","-0,60",
454,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,20,1789,La Rochelle,La Rochelle,, ustenciles de pêche,Petites iles,,livres,"0,0000000","340,00",,marchandises en estimation
455,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,20,1789,La Rochelle,La Rochelle,,verroterie en rassade,Marseille,8793,livres,"1,0000000","8 793,00","0,00",
456,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,20,1789,La Rochelle,La Rochelle,,verroterie en rassade,Hollande,153,livres,"1,0000000","153,00","0,00",marchandises en estimation
457,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,20,1789,La Rochelle,La Rochelle,,vin,Petites iles,,valeur,"0,0000000","2 918,00",,marchandises en estimation
458,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,20,1789,La Rochelle,La Rochelle,,vin de malaga,Marseille,231,bouteilles,"2,0000000","462,00","0,00",
459,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,20,1789,La Rochelle,La Rochelle,,vinaigre,Marseille,"98,6805555555556",pièces,"0,0000000","2 830,00",,marchandises en estimation
460,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,20,1789,La Rochelle,La Rochelle,,vinaigre,Petites iles,"109,298611111111",pièces,"0,0000000","2 983,00",,marchandises en estimation
461,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,20,1789,La Rochelle,La Rochelle,,vin divers etrangers,Marseille,,valeur,"0,0000000","255,00",,marchandises en estimation
