Data entry by,Source,Year,Sheet,Marchandises,Pays,Leur valeur,Leur Valeur (sub-total 1),Total,Par section,Par classe,Remarks,Classes,Sections,,
Fatima zahra,,1787,4,Plumes de toute sorte,Milanes et toscane,1 000,,317 700,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Plumes de toute sorte,Republique de Genes,8 600,,317 700,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Plumes de toute sorte,Empire ottoman et Barbarie,15 900,,317 700,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Plumes de toute sorte,Royaume de naples,5 600,,317 700,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Plumes de toute sorte,Empire d'Autriche,11 000,,317 700,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Plumes de toute sorte,Empire de Russie,14 300,,317 700,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Plumes de toute sorte,Angleterre,36 800,,317 700,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Plumes d'Autruche,Milanes et toscane,17 500,,61 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Plumes d'Autruche,Republique de Genes,3 500,,61 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Plumes d'Autruche,Empire ottoman et Barbarie,1 400,,61 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Plumes d'Autruche,Royaume de sardaigne,37 200,,61 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Plumes d'Autruche,Etats de Rome,1 700,,61 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Plumes à écrire,Hollande,96 700,,340 600,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Plumes à écrire,Villes anséatiques,193 700,,340 600,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Plumes à écrire,Royaume de Suede,41 900,,340 600,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Plumes à écrire,Empire d'Autriche,6 800,,340 600,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Plumes à écrire,Empire de Russie,1 500,,340 600,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,"Porcelaine, faience et poterie",Hollande,32 800,,1 510 200,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,"Porcelaine, faience et poterie",Etats d'Allemagne,1 400,,1 510 200,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,"Porcelaine, faience et poterie",République de suisse,23 900,,1 510 200,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,"Porcelaine, faience et poterie",Villes anséatiques,2 200,,1 510 200,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,"Porcelaine, faience et poterie",Milanes et toscane,4 200,,1 510 200,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,"Porcelaine, faience et poterie",Republique de Genes,86 000,,1 510 200,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,"Porcelaine, faience et poterie",Royaume de naples,3 600,,1 510 200,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,"Porcelaine, faience et poterie",Royaume de sardaigne,3 100,,1 510 200,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,"Porcelaine, faience et poterie",Empire d'Autriche,54 100,,1 510 200,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,"Porcelaine, faience et poterie",Etats de Rome,1 100,,1 510 200,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,"Porcelaine, faience et poterie",Angleterre,1 220 200,,1 510 200,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,"Porcelaine, faience et poterie","Colonies francaises en Amérique,Asie et afrique",77 600,,1 510 200,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Meubles et miroirs,Royaume d'Espagne,22 800,,105 500,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Meubles et miroirs,Hollande,11 700,,105 500,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Meubles et miroirs,République de suisse,1 900,,105 500,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Meubles et miroirs,Villes anséatiques,3 400,,105 500,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Meubles et miroirs,Empire d'Autriche,11 000,,105 500,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Meubles et miroirs,Angleterre,54 700,,105 500,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Voitures,Angleterre,619400,,619 400,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Cauris,"Colonies francaises en Amérique,Asie et afrique",662 000,,662 000,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Articles réunis,Royaume d'Espagne,291 400,,4 483 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Articles réunis,Hollande,800 500,,4 483 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Articles réunis,Etats d'Allemagne,436 800,,4 483 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Articles réunis,République de suisse,108 800,,4 483 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Articles réunis,Etats-Unis d'Amérique,141 200,,4 483 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Articles réunis,Villes anséatiques,215 600,,4 483 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Articles réunis,Royaume de Danemarck,94 300,,4 483 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Articles réunis,Royaume de Suede,15 000,,4 483 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Articles réunis,Milanes et toscane,108 500,,4 483 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Articles réunis,Republique de Genes,249 100,,4 483 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Articles réunis,Empire ottoman et Barbarie,82 700,,4 483 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Articles réunis,Royaume de naples,134 500,,4 483 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Articles réunis,Royaume de sardaigne,140 400,,4 483 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Articles réunis,Empire d'Autriche,753 500,,4 483 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Articles réunis,Empire de Russie,153 800,,4 483 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Articles réunis,Royaume de portugal,44 200,,4 483 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Articles réunis,Etats de Rome,42 200,,4 483 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Articles réunis,Angleterre,624 000,,4 483 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Articles réunis,"Colonies francaises en Amérique,Asie et afrique",46 800,,4 483 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,6,Manne,Milanes et toscane,34 300,,610 700,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,6,Manne,République de genes,103 100,,610 700,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,7,Manne,Royaume de naples,468 700,,610 700,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,7,Manne,Royaume de sardaigne,4 600,,610 700,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,6,Quinquina,Royaume d'Espagne,550 900,,559 200,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,6,Quinquina,Hollande,2900,,559 200,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,7,Quinquina,Royaume de Portugal,5 400,,559 200,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,6,Ipécacuanha,Royaume d'Espagne,1 100,,36 500,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,6,Ipécacuanha,République de genes,13 200,,36 500,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,7,Ipécacuanha,Empire d'Autriche,4 300,,36 500,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,7,Ipécacuanha,Royaume de portugal,17 900,,36 500,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,6,Jus de réglisse,Royaume d'Espagne,84 800,,117 500,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,6,Jus de réglisse,Milanes et toscane,3 300,,117 500,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,6,Jus de réglisse,Republique de Genes,12 200,,117 500,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,6,Jus de réglisse,Empire ottoman et barbarie,1 000,,117 500,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,7,Jus de réglisse,Royaume de Naple,16 200,,117 500,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,6,Safran,Royaume d'Espagne,352 100,,352 100,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,6,Séné,Milanes et toscane,16 100,,577 400,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,6,Séné,Republique de Genes,8 900,,577 400,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,6,Séné,Empire ottoman et barbarie,542 100,,577 400,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,7,Séné,Etats de Rome,10 300,,577 400,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,6,Salsepareille,Royaume d'Espagne,72 600,,144 800,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,7,Salsepareille,Royaume de Portugal,72 200,,144 800,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,6,Drogues réunies,Royaume d'Espagne,120 600,,1 207 900,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,6,Drogues réunies,Hollande,183 500,,1 207 900,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,6,Drogues réunies,Etats d'Allemagne,6 600,,1 207 900,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,6,Drogues réunies,Republique de suisse,4 400,,1 207 900,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,6,Drogues réunies,Etats-Unis d'Amérique,10 300,,1 207 900,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,6,Drogues réunies,Villes anséatiques,9 100,,1 207 900,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,6,Drogues réunies,Milanes et toscane,18 500,,1 207 900,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,6,Drogues réunies,Republique de Genes,117 700,,1 207 900,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,6,Drogues réunies,Empire ottoman et barbarie,63 600,,1 207 900,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,7,Drogues réunies,Royaume de Naples,14 700,,1 207 900,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,7,Drogues réunies,Royaume de sardaigne,8 000,,1 207 900,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,7,Drogues réunies,Empire d'Autriche,38 400,,1 207 900,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,7,Drogues réunies,Royaume de portugal,123 700,,1 207 900,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,7,Drogues réunies,Etats de Rome,82 400,,1 207 900,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,7,Drogues réunies,Angleterre,80 600,,1 207 900,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,7,Drogues réunies,"Colonies francaises en Amérique,Asie et afrique",325 800,,1 207 900,,3 606 100,,Drogues Médicinales,,,
Fatima zahra,,1787,6,Gommes diverses,Hollande,42 600,,2 581 400,,3 606 100,,Drogues Diverses,,,
Fatima zahra,,1787,6,Gommes diverses,Etats-Unis d'Amérique,19 800,,2 581 400,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,6,Gommes diverses,Villes anséatiques,3 800,,2 581 400,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,6,Gommes diverses,Milanes et toscane,17 700,,2 581 400,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,6,Gommes diverses,République de Genes,8 600,,2 581 400,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,6,Gommes diverses,Empire ottoman et barbarie,479 100,,2 581 400,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,7,Gommes diverses,Royaume de Naple,7 900,,2 581 400,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,7,Gommes diverses,Royaume de sardaigne,3 800,,2 581 400,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,7,Gommes diverses,Empire d'Autriche,26 900,,2 581 400,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,7,Gommes diverses,Royaume de portugal,54 400,,2 581 400,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,7,Gommes diverses,Angleterre,75 700,,2 581 400,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,7,Gommes diverses,"Colonies francaises en Amérique,Asie et afrique",1 841 100,,2 581 400,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,6,Sels chimiques,Hollande,20 300,,116 600,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,6,Sels chimiques,Villes anséatiques,17 300,,116 600,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,6,Sels chimiques,République de Genes,27 500,,116 600,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,6,Sels chimiques,Empire ottoman et barbarie,29 700,,116 600,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,7,Sels chimiques,Empire d'Autriche,7 400,,116 600,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,7,Sels chimiques,Angleterre,14 400,,116 600,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,6,Drogues réunies,Royaume d'Espagne,2 500,,656 100,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,6,Drogues réunies,Hollande,217 900,,656 100,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,6,Drogues réunies,Etats d'Allemagne,7 800,,656 100,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,6,Drogues réunies,Etats-Unis d'Amérique,4 900,,656 100,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,6,Drogues réunies,Villes anséatiques,13 000,,656 100,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,6,Drogues réunies,Milanes et toscane,2 900,,656 100,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,6,Drogues réunies,République de Genes,30 700,,656 100,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,6,Drogues réunies,Empire ottoman et barbarie,152 900,,656 100,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,7,Drogues réunies,Royaume de Naple,1 000,,656 100,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,7,Drogues réunies,Royaume de sardaigne,5 800,,656 100,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,7,Drogues réunies,Empire d'Autriche,37 700,,656 100,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,7,Drogues réunies,Empire de Russie,1 200,,656 100,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,7,Drogues réunies,Royaume de portugal,1 500,,656 100,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,7,Drogues réunies,Etats de Rome,1 000,,656 100,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,7,Drogues réunies,Angleterre,154 000,,656 100,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,7,Drogues réunies,République de VENISE,3 600,,656 100,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,7,Drogues réunies,"Colonies francaises en Amérique,Asie et afrique",17 700,,656 100,,3 354 100,,Drogues Diverses,,,
Fatima zahra,,1787,6,"Monnaies étrangères , ou lingots",Royaume d'Espagne,62 508 400,,80 739 600,,80 853 100,,Matières d'Or et d'argent,,,
Fatima zahra,,1787,6,"Monnaies étrangères , ou lingots",Hollande,2 000,,80 739 600,,80 853 100,,Matières d'Or et d'argent,,,
Fatima zahra,,1787,6,"Monnaies étrangères , ou lingots",Milanes et toscane,93 900,,80 739 600,,80 853 100,,Matières d'Or et d'argent,,,
Fatima zahra,,1787,6,"Monnaies étrangères , ou lingots",République de Genes,179 500,,80 739 600,,80 853 100,,Matières d'Or et d'argent,,,
Fatima zahra,,1787,7,"Monnaies étrangères , ou lingots",Royaume de sardaigne,18 700,,80 739 600,,80 853 100,,Matières d'Or et d'argent,,,
Fatima zahra,,1787,7,"Monnaies étrangères , ou lingots",Empire d'Autriche,1 955 500,,80 739 600,,80 853 100,,Matières d'Or et d'argent,,,
Fatima zahra,,1787,7,"Monnaies étrangères , ou lingots",Royaume de portugal,121 800,,80 739 600,,80 853 100,,Matières d'Or et d'argent,,,
Fatima zahra,,1787,7,"Monnaies étrangères , ou lingots",Etats de Rome,13 200,,80 739 600,,80 853 100,,Matières d'Or et d'argent,,,
Fatima zahra,,1787,7,"Monnaies étrangères , ou lingots",Angleterre,8 787 200,,80 739 600,,80 853 100,,Matières d'Or et d'argent,,,
Fatima zahra,,1787,7,"Monnaies étrangères , ou lingots","Colonies francaises en Amérique,Asie et afrique",7 059 400,,80 739 600,,80 853 100,,Matières d'Or et d'argent,,,
Fatima zahra,,1787,6,Argenteries et orfévrerie,Royaume d'Espagne,41 100,,113 500,,80 853 100,,Matières d'Or et d'argent,,,
Fatima zahra,,1787,6,Argenteries et orfévrerie,Royaume de Prusse,1 600,,113 500,,80 853 100,,Matières d'Or et d'argent,,,
Fatima zahra,,1787,7,Argenteries et orfévrerie,Royaume de Naple,57 500,,113 500,,80 853 100,,Matières d'Or et d'argent,,,
Fatima zahra,,1787,7,Argenteries et orfévrerie,Empire d'Autriche,4 000,,113 500,,80 853 100,,Matières d'Or et d'argent,,,
Fatima zahra,,1787,7,Argenteries et orfévrerie,Angleterre,9 300,,113 500,,80 853 100,,Matières d'Or et d'argent,,,
Fatima zahra,,1787,6,D'une valeur moindre de 2000 fr chacun,Royaume d'Espagne,95 800,,,,1 411 400,,Articles réunis,,,
Fatima zahra,,1787,6,D'une valeur moindre de 2000 fr chacun,Hollande,259 500,,,,1 411 400,,Articles réunis,,,
Fatima zahra,,1787,6,D'une valeur moindre de 2000 fr chacun,Royaume de Prusse,5 000,,,,1 411 400,,Articles réunis,,,
Fatima zahra,,1787,6,D'une valeur moindre de 2000 fr chacun,Etats d'Allemagne,2 900,,,,1 411 400,,Articles réunis,,,
Fatima zahra,,1787,6,D'une valeur moindre de 2000 fr chacun,République de Suisse,6 300,,,,1 411 400,,Articles réunis,,,
Fatima zahra,,1787,6,D'une valeur moindre de 2000 fr chacun,Etats-unis d'Amérique,47 800,,,,1 411 400,,Articles réunis,,,
Fatima zahra,,1787,6,D'une valeur moindre de 2000 fr chacun,Villes anséatiques,20 500,,,,1 411 400,,Articles réunis,,,
Fatima zahra,,1787,6,D'une valeur moindre de 2000 fr chacun,Royaume de Danemarck,18 300,,,,1 411 400,,Articles réunis,,,
Fatima zahra,,1787,6,D'une valeur moindre de 2000 fr chacun,Royaume de Suede,9 000,,,,1 411 400,,Articles réunis,,,
Fatima zahra,,1787,6,D'une valeur moindre de 2000 fr chacun,Milanes et toscane,10 700,,,,1 411 400,,Articles réunis,,,
Fatima zahra,,1787,6,D'une valeur moindre de 2000 fr chacun,Republique de Genes,41 100,,,,1 411 400,,Articles réunis,,,
Fatima zahra,,1787,6,D'une valeur moindre de 2000 fr chacun,Empire ottoman et barbarie,14 600,,,,1 411 400,,Articles réunis,,,
Fatima zahra,,1787,7,D'une valeur moindre de 2000 fr chacun,Royaume de Naple,16 000,,,,1 411 400,,Articles réunis,,,
Fatima zahra,,1787,7,D'une valeur moindre de 2000 fr chacun,Royaume de sardaigne,83 900,,,,1 411 400,,Articles réunis,,,
Fatima zahra,,1787,7,D'une valeur moindre de 2000 fr chacun,Empire d'Autriche,212 400,,,,1 411 400,,Articles réunis,,,
Fatima zahra,,1787,7,D'une valeur moindre de 2000 fr chacun,Empire de Russie,13 700,,,,1 411 400,,Articles réunis,,,
Fatima zahra,,1787,7,D'une valeur moindre de 2000 fr chacun,Royaume de portugal,8 600,,,,1 411 400,,Articles réunis,,,
Fatima zahra,,1787,7,D'une valeur moindre de 2000 fr chacun,Etats de Rome,6 000,,,,1 411 400,,Articles réunis,,,
Fatima zahra,,1787,7,D'une valeur moindre de 2000 fr chacun,Angleterre,311 900,,,,1 411 400,,Articles réunis,,,
Fatima zahra,,1787,7,D'une valeur moindre de 2000 fr chacun,République de VENISE,2 200,,,,1 411 400,,Articles réunis,,,
Fatima zahra,,1787,7,D'une valeur moindre de 2000 fr chacun,"Colonies francaises en Amérique,Asie et afrique",225 200,,,,1 411 400,,Articles réunis,,,
