,Data entry by,Source,Year,Sheet,Marchandises concaténées,Pays,Leur valeur,Leur Valeur (sub-total 1),Total,Par section,Par classe,Remarks,,
746,Fatima zahra,AN/F12/996,1787,5,///Industrie étrangère///Peaux et pelleteries,Empire d'autriche,137 900,,2 149 900,,21 511 000,,,
747,Fatima zahra,AN/F12/997,1787,5,///Industrie étrangère///Peaux et pelleteries,Empire de Russie,88 600,,2 149 900,,21 511 000,,,
748,Fatima zahra,AN/F12/998,1787,5,///Industrie étrangère///Peaux et pelleteries,Royaume de Portugal,25 400,,2 149 900,,21 511 000,,,
749,Fatima zahra,AN/F12/999,1787,5,///Industrie étrangère///Peaux et pelleteries,Etats de Rome,13 400,,2 149 900,,21 511 000,,,
750,Fatima zahra,AN/F12/1000,1787,5,///Industrie étrangère///Peaux et pelleteries,Angleterre,624 800,,2 149 900,,21 511 000,,,
751,Fatima zahra,AN/F12/1001,1787,5,///Industrie étrangère///Peaux et pelleteries,Republique de Venise,2 000,,2 149 900,,21 511 000,,,
752,Fatima zahra,AN/F12/1002,1787,4,"///Industrie étrangère///Quincailleries diverses ; Faulx, faucilles,fil de laiton et limes ..",Royaume d'Espagne,13 100,,3 952 100,,21 511 000,,,
753,Fatima zahra,AN/F12/1003,1787,4,"///Industrie étrangère///Quincailleries diverses ; Faulx, faucilles,fil de laiton et limes ..",Hollande,404 400,,3 952 100,,21 511 000,,,
754,Fatima zahra,AN/F12/1004,1787,4,"///Industrie étrangère///Quincailleries diverses ; Faulx, faucilles,fil de laiton et limes ..",Etats d'Allemagne,954 200,,3 952 100,,21 511 000,,,
755,Fatima zahra,AN/F12/1005,1787,4,"///Industrie étrangère///Quincailleries diverses ; Faulx, faucilles,fil de laiton et limes ..",République de suisse,102 100,,3 952 100,,21 511 000,,,
756,Fatima zahra,AN/F12/1006,1787,4,"///Industrie étrangère///Quincailleries diverses ; Faulx, faucilles,fil de laiton et limes ..",Villes anséatiques,110 600,,3 952 100,,21 511 000,,,
757,Fatima zahra,AN/F12/1007,1787,4,"///Industrie étrangère///Quincailleries diverses ; Faulx, faucilles,fil de laiton et limes ..",Royaume de Danemarck,1 200,,3 952 100,,21 511 000,,,
758,Fatima zahra,AN/F12/1008,1787,4,"///Industrie étrangère///Quincailleries diverses ; Faulx, faucilles,fil de laiton et limes ..",Royaume de Suede,473 700,,3 952 100,,21 511 000,,,
759,Fatima zahra,AN/F12/1009,1787,4,"///Industrie étrangère///Quincailleries diverses ; Faulx, faucilles,fil de laiton et limes ..",Milanes et toscane,40 200,,3 952 100,,21 511 000,,,
760,Fatima zahra,AN/F12/1010,1787,4,"///Industrie étrangère///Quincailleries diverses ; Faulx, faucilles,fil de laiton et limes ..",Republique de Genes,4 700,,3 952 100,,21 511 000,,,
761,Fatima zahra,AN/F12/1011,1787,5,"///Industrie étrangère///Quincailleries diverses ; Faulx, faucilles,fil de laiton et limes ..",Royaume de sardaigne,13 900,,3 952 100,,21 511 000,,,
762,Fatima zahra,AN/F12/1012,1787,5,"///Industrie étrangère///Quincailleries diverses ; Faulx, faucilles,fil de laiton et limes ..",Empire d'Autriche,239 900,,3 952 100,,21 511 000,,,
763,Fatima zahra,AN/F12/1013,1787,5,"///Industrie étrangère///Quincailleries diverses ; Faulx, faucilles,fil de laiton et limes ..",Angleterre,1 594 100,,3 952 100,,21 511 000,,,
764,Fatima zahra,AN/F12/1014,1787,4,///Industrie étrangère///Savons,Royaume d'Espagne,2 200,,20 900,,21 511 000,,,
765,Fatima zahra,AN/F12/1015,1787,4,///Industrie étrangère///Savons,Hollande,14 400,,20 900,,21 511 000,,,
766,Fatima zahra,AN/F12/1016,1787,4,///Industrie étrangère///Savons,Republique de Genes,1 200,,20 900,,21 511 000,,,
767,Fatima zahra,AN/F12/1017,1787,5,///Industrie étrangère///Savons,Angleterre,3 100,,20 900,,21 511 000,,,
768,Fatima zahra,AN/F12/1018,1787,4,///Industrie étrangère///Bouchons de liége,Royaume d'Espagne,262 300,,262 300,,21 511 000,,,
769,Fatima zahra,AN/F12/1019,1787,4,///Industrie étrangère///Marbres,Etats d'Allemagne,6 000,,389 200,,21 511 000,,,
770,Fatima zahra,AN/F12/1020,1787,4,///Industrie étrangère///Marbres,République de suisse,11 000,,389 200,,21 511 000,,,
771,Fatima zahra,AN/F12/1021,1787,4,///Industrie étrangère///Marbres,Milanes et toscane,327 800,,389 200,,21 511 000,,,
772,Fatima zahra,AN/F12/1022,1787,4,///Industrie étrangère///Marbres,Republique de Genes,40 100,,389 200,,21 511 000,,,
773,Fatima zahra,AN/F12/1023,1787,5,///Industrie étrangère///Marbres,Etats de Rome,4 300,,389 200,,21 511 000,,,
774,Fatima zahra,AN/F12/1024,1787,4,///Industrie étrangère///Merceries,Royaume d'Espagne,3 600,,3 330 300,,21 511 000,,,
775,Fatima zahra,AN/F12/1025,1787,4,///Industrie étrangère///Merceries,Hollande,212 900,,3 330 300,,21 511 000,,,
776,Fatima zahra,AN/F12/1026,1787,4,///Industrie étrangère///Merceries,Etats d'Allemagne,1 114 400,,3 330 300,,21 511 000,,,
777,Fatima zahra,AN/F12/1027,1787,4,///Industrie étrangère///Merceries,République de suisse,70 600,,3 330 300,,21 511 000,,,
778,Fatima zahra,AN/F12/1028,1787,4,///Industrie étrangère///Merceries,Villes anséatiques,104 700,,3 330 300,,21 511 000,,,
779,Fatima zahra,AN/F12/1029,1787,4,///Industrie étrangère///Merceries,Milanes et toscane,155 800,,3 330 300,,21 511 000,,,
780,Fatima zahra,AN/F12/1030,1787,4,///Industrie étrangère///Merceries,Republique de Genes,1 300,,3 330 300,,21 511 000,,,
781,Fatima zahra,AN/F12/1031,1787,5,///Industrie étrangère///Merceries,Royaume de sardaigne,26 900,,3 330 300,,21 511 000,,,
782,Fatima zahra,AN/F12/1032,1787,5,///Industrie étrangère///Merceries,Empire d'Autriche,172 900,,3 330 300,,21 511 000,,,
783,Fatima zahra,AN/F12/1033,1787,5,///Industrie étrangère///Merceries,Etats de Rome,7 500,,3 330 300,,21 511 000,,,
784,Fatima zahra,AN/F12/1034,1787,5,///Industrie étrangère///Merceries,Angleterre,1 459 700,,3 330 300,,21 511 000,,,
785,Fatima zahra,AN/F12/1035,1787,4,///Industrie étrangère///Ouvrages de jonc,Royaume d'Espagne,174 000,,354 100,,21 511 000,,le total devrait être,354400
786,Fatima zahra,AN/F12/1036,1787,4,///Industrie étrangère///Ouvrages de jonc,Hollande,1 800,,354 100,,21 511 000,,,
787,Fatima zahra,AN/F12/1037,1787,4,///Industrie étrangère///Ouvrages de jonc,Etats-Unis d'Amérique,14 000,,354 100,,21 511 000,,,
788,Fatima zahra,AN/F12/1038,1787,4,///Industrie étrangère///Ouvrages de jonc,Villes anséatiques,16 900,,354 100,,21 511 000,,,
789,Fatima zahra,AN/F12/1039,1787,4,///Industrie étrangère///Ouvrages de jonc,Republique de Genes,9 100,,354 100,,21 511 000,,,
790,Fatima zahra,AN/F12/1040,1787,4,///Industrie étrangère///Ouvrages de jonc,Empire ottoman et Barbarie,1 400,,354 100,,21 511 000,,,
791,Fatima zahra,AN/F12/1041,1787,5,///Industrie étrangère///Ouvrages de jonc,Royaume de naples,11 900,,354 100,,21 511 000,,,
792,Fatima zahra,AN/F12/1042,1787,5,///Industrie étrangère///Ouvrages de jonc,Empoire d'Autriche,12 000,,354 100,,21 511 000,,,
793,Fatima zahra,AN/F12/1043,1787,5,///Industrie étrangère///Ouvrages de jonc,Empire de Russie,7 500,,354 100,,21 511 000,,,
794,Fatima zahra,AN/F12/1044,1787,5,///Industrie étrangère///Ouvrages de jonc,Royaume de Portugal,2 600,,354 100,,21 511 000,,,
795,Fatima zahra,AN/F12/1045,1787,5,///Industrie étrangère///Ouvrages de jonc,Angleterre,36 900,,354 100,,21 511 000,,,
796,Fatima zahra,AN/F12/1046,1787,5,///Industrie étrangère///Ouvrages de jonc,"Colonies francaises en Amérique,Asie et afrique",66 300,,354 100,,21 511 000,,,
797,Fatima zahra,AN/F12/1047,1787,4,///Industrie étrangère///Ouvrages divers,Royaume d'Espagne,247 000,,957 100,,21 511 000,,,
798,Fatima zahra,AN/F12/1048,1787,4,///Industrie étrangère///Ouvrages divers,Hollande,108 800,,957 100,,21 511 000,,,
799,Fatima zahra,AN/F12/1049,1787,4,///Industrie étrangère///Ouvrages divers,Etats d'Allemagne,18 700,,957 100,,21 511 000,,,
800,Fatima zahra,AN/F12/1050,1787,4,///Industrie étrangère///Ouvrages divers,République de suisse,4 000,,957 100,,21 511 000,,,
801,Fatima zahra,AN/F12/1051,1787,4,///Industrie étrangère///Ouvrages divers,Villes anséatiques,11 100,,957 100,,21 511 000,,,
802,Fatima zahra,AN/F12/1052,1787,4,///Industrie étrangère///Ouvrages divers,Royaume de Danemarck,7 100,,957 100,,21 511 000,,,
803,Fatima zahra,AN/F12/1053,1787,4,///Industrie étrangère///Ouvrages divers,Milanes et toscane,4 900,,957 100,,21 511 000,,,
804,Fatima zahra,AN/F12/1054,1787,4,///Industrie étrangère///Ouvrages divers,Republique de Genes,6 500,,957 100,,21 511 000,,,
805,Fatima zahra,AN/F12/1055,1787,5,///Industrie étrangère///Ouvrages divers,Royaume de naples,1 800,,957 100,,21 511 000,,,
806,Fatima zahra,AN/F12/1056,1787,5,///Industrie étrangère///Ouvrages divers,Royaume de sardaigne,16 300,,957 100,,21 511 000,,,
807,Fatima zahra,AN/F12/1057,1787,5,///Industrie étrangère///Ouvrages divers,Empire d'Autriche,48 200,,957 100,,21 511 000,,,
808,Fatima zahra,AN/F12/1058,1787,5,///Industrie étrangère///Ouvrages divers,Empire de Russie,1 800,,957 100,,21 511 000,,,
809,Fatima zahra,AN/F12/1059,1787,5,///Industrie étrangère///Ouvrages divers,Etats de Rome,4 700,,957 100,,21 511 000,,,
810,Fatima zahra,AN/F12/1060,1787,5,///Industrie étrangère///Ouvrages divers,Angleterre,468 500,,957 100,,21 511 000,,,
811,Fatima zahra,AN/F12/1061,1787,5,///Industrie étrangère///Ouvrages divers,Republique de Venise,7 700,,957 100,,21 511 000,,,
812,Fatima zahra,AN/F12/1062,1787,4,///Industrie étrangère///Habillement et lingerie,Royaume d'Espagne,59 600,,445 400,,21 511 000,,,
813,Fatima zahra,AN/F12/1063,1787,4,///Industrie étrangère///Habillement et lingerie,Hollande,11 000,,445 400,,21 511 000,,,
814,Fatima zahra,AN/F12/1064,1787,4,///Industrie étrangère///Habillement et lingerie,République de suisse,10 800,,445 400,,21 511 000,,,
815,Fatima zahra,AN/F12/1065,1787,4,///Industrie étrangère///Habillement et lingerie,Etats-Unis d'Amérique,1 000,,445 400,,21 511 000,,,
816,Fatima zahra,AN/F12/1066,1787,4,///Industrie étrangère///Habillement et lingerie,Empire ottoman et Barbarie,21 300,,445 400,,21 511 000,,,
817,Fatima zahra,AN/F12/1067,1787,5,///Industrie étrangère///Habillement et lingerie,Royaume de naples,37 200,,445 400,,21 511 000,,,
818,Fatima zahra,AN/F12/1068,1787,5,///Industrie étrangère///Habillement et lingerie,empire d'Autriche,193 100,,445 400,,21 511 000,,,
819,Fatima zahra,AN/F12/1069,1787,5,///Industrie étrangère///Habillement et lingerie,Angleterre,80 500,,445 400,,21 511 000,,,
820,Fatima zahra,AN/F12/1070,1787,5,///Industrie étrangère///Habillement et lingerie,"Colonies francaises en Amérique,Asie et afrique",30 900,,445 400,,21 511 000,,,
821,Fatima zahra,AN/F12/1071,1787,4,///Industrie étrangère///Colles de toute sorte,Royaume d'Espagne,11 200,,997 200,,21 511 000,,,
822,Fatima zahra,AN/F12/1072,1787,4,///Industrie étrangère///Colles de toute sorte,Hollande,718 700,,997 200,,21 511 000,,,
823,Fatima zahra,AN/F12/1073,1787,4,///Industrie étrangère///Colles de toute sorte,Etats d'Allemagne,3 600,,997 200,,21 511 000,,,
824,Fatima zahra,AN/F12/1074,1787,4,///Industrie étrangère///Colles de toute sorte,République de suisse,7 700,,997 200,,21 511 000,,,
825,Fatima zahra,AN/F12/1075,1787,4,///Industrie étrangère///Colles de toute sorte,Villes anséatiques,114 600,,997 200,,21 511 000,,,
826,Fatima zahra,AN/F12/1076,1787,4,///Industrie étrangère///Colles de toute sorte,Empire ottoman et Barbarie,6 500,,997 200,,21 511 000,,,
827,Fatima zahra,AN/F12/1077,1787,5,///Industrie étrangère///Colles de toute sorte,Empire d'Autriche,16 300,,997 200,,21 511 000,,,
828,Fatima zahra,AN/F12/1078,1787,5,///Industrie étrangère///Colles de toute sorte,Empire de Russie,24 200,,997 200,,21 511 000,,,
829,Fatima zahra,AN/F12/1079,1787,5,///Industrie étrangère///Colles de toute sorte,Angleterre,94 400,,997 200,,21 511 000,,,
830,Fatima zahra,AN/F12/1080,1787,4,///Industrie étrangère///Librairie,Royaume d'Espagne,1 600,,481 800,,21 511 000,,,
831,Fatima zahra,AN/F12/1081,1787,4,///Industrie étrangère///Librairie,Hollande,154 600,,481 800,,21 511 000,,,
832,Fatima zahra,AN/F12/1082,1787,4,///Industrie étrangère///Librairie,Etats d'Allemagne,26 500,,481 800,,21 511 000,,,
833,Fatima zahra,AN/F12/1083,1787,4,///Industrie étrangère///Librairie,République de suisse,198 500,,481 800,,21 511 000,,,
834,Fatima zahra,AN/F12/1084,1787,4,///Industrie étrangère///Librairie,Villes anséatiques,2 000,,481 800,,21 511 000,,,
835,Fatima zahra,AN/F12/1085,1787,4,///Industrie étrangère///Librairie,Milanes et toscane,6 400,,481 800,,21 511 000,,,
836,Fatima zahra,AN/F12/1086,1787,4,///Industrie étrangère///Librairie,Republique de Genes,1 200,,481 800,,21 511 000,,,
837,Fatima zahra,AN/F12/1087,1787,5,///Industrie étrangère///Librairie,Royaume de naples,2 100,,481 800,,21 511 000,,,
838,Fatima zahra,AN/F12/1088,1787,5,///Industrie étrangère///Librairie,Empire d'Autriche,43 700,,481 800,,21 511 000,,,
839,Fatima zahra,AN/F12/1089,1787,5,///Industrie étrangère///Librairie,Angleterre,40 200,,481 800,,21 511 000,,,
840,Fatima zahra,AN/F12/1090,1787,5,///Industrie étrangère///Librairie,republique de Suisse,5 000,,481 800,,21 511 000,,,
841,Fatima zahra,AN/F12/1091,1787,4,///Industrie étrangère///Horlogerie,Etats-Unis d'Amérique,47 500,,70 700,,21 511 000,,,
842,Fatima zahra,AN/F12/1092,1787,5,///Industrie étrangère///Horlogerie,Royaume de sardaigne,21 400,,70 700,,21 511 000,,,
843,Fatima zahra,AN/F12/1093,1787,5,///Industrie étrangère///Horlogerie,Empire d'Autriche,1 800,,70 700,,21 511 000,,,
844,Fatima zahra,AN/F12/1094,1787,4,///Industrie étrangère///Plumes de toute sorte,Hollande,86 000,,317 700,,21 511 000,,,
845,Fatima zahra,AN/F12/1095,1787,4,///Industrie étrangère///Plumes de toute sorte,Etats d'Allemagne,3 500,,317 700,,21 511 000,,,
846,Fatima zahra,AN/F12/1096,1787,4,///Industrie étrangère///Plumes de toute sorte,République de suisse,13 200,,317 700,,21 511 000,,,
847,Fatima zahra,AN/F12/1097,1787,4,///Industrie étrangère///Plumes de toute sorte,Etats-Unis d'Amérique,2 400,,317 700,,21 511 000,,,
848,Fatima zahra,AN/F12/1098,1787,4,///Industrie étrangère///Plumes de toute sorte,Villes anséatiques,102 600,,317 700,,21 511 000,,,
849,Fatima zahra,AN/F12/1099,1787,4,///Industrie étrangère///Plumes de toute sorte,Royaume de Danemarck,12 500,,317 700,,21 511 000,,,
850,Fatima zahra,AN/F12/1100,1787,4,///Industrie étrangère///Plumes de toute sorte,Royaume de Suede,4 300,,317 700,,21 511 000,,,
851,Fatima zahra,AN/F12/1101,1787,4,///Industrie étrangère///Plumes de toute sorte,Milanes et toscane,1 000,,317 700,,21 511 000,,,
852,Fatima zahra,AN/F12/1102,1787,4,///Industrie étrangère///Plumes de toute sorte,Republique de Genes,8 600,,317 700,,21 511 000,,,
853,Fatima zahra,AN/F12/1103,1787,4,///Industrie étrangère///Plumes de toute sorte,Empire ottoman et Barbarie,15 900,,317 700,,21 511 000,,,
854,Fatima zahra,AN/F12/1104,1787,5,///Industrie étrangère///Plumes de toute sorte,Royaume de naples,5 600,,317 700,,21 511 000,,,
855,Fatima zahra,AN/F12/1105,1787,5,///Industrie étrangère///Plumes de toute sorte,Empire d'Autriche,11 000,,317 700,,21 511 000,,,
856,Fatima zahra,AN/F12/1106,1787,5,///Industrie étrangère///Plumes de toute sorte,Empire de Russie,14 300,,317 700,,21 511 000,,,
857,Fatima zahra,AN/F12/1107,1787,5,///Industrie étrangère///Plumes de toute sorte,Angleterre,36 800,,317 700,,21 511 000,,,
858,Fatima zahra,AN/F12/1108,1787,4,///Industrie étrangère///Plumes d'Autruche,Milanes et toscane,17 500,,61 300,,21 511 000,,,
859,Fatima zahra,AN/F12/1109,1787,4,///Industrie étrangère///Plumes d'Autruche,Republique de Genes,3 500,,61 300,,21 511 000,,,
860,Fatima zahra,AN/F12/1110,1787,4,///Industrie étrangère///Plumes d'Autruche,Empire ottoman et Barbarie,1 400,,61 300,,21 511 000,,,
861,Fatima zahra,AN/F12/1111,1787,5,///Industrie étrangère///Plumes d'Autruche,Royaume de sardaigne,37 200,,61 300,,21 511 000,,,
862,Fatima zahra,AN/F12/1112,1787,5,///Industrie étrangère///Plumes d'Autruche,Etats de Rome,1 700,,61 300,,21 511 000,,,
863,Fatima zahra,AN/F12/1113,1787,4,///Industrie étrangère///Plumes à écrire,Hollande,96 700,,340 600,,21 511 000,,,
864,Fatima zahra,AN/F12/1114,1787,4,///Industrie étrangère///Plumes à écrire,Villes anséatiques,193 700,,340 600,,21 511 000,,,
865,Fatima zahra,AN/F12/1115,1787,4,///Industrie étrangère///Plumes à écrire,Royaume de Suede,41 900,,340 600,,21 511 000,,,
866,Fatima zahra,AN/F12/1116,1787,5,///Industrie étrangère///Plumes à écrire,Empire d'Autriche,6 800,,340 600,,21 511 000,,,
867,Fatima zahra,AN/F12/1117,1787,5,///Industrie étrangère///Plumes à écrire,Empire de Russie,1 500,,340 600,,21 511 000,,,
868,Fatima zahra,AN/F12/1118,1787,4,"///Industrie étrangère///Porcelaine, faience et poterie",Hollande,32 800,,1 510 200,,21 511 000,,,
869,Fatima zahra,AN/F12/1119,1787,4,"///Industrie étrangère///Porcelaine, faience et poterie",Etats d'Allemagne,1 400,,1 510 200,,21 511 000,,,
870,Fatima zahra,AN/F12/1120,1787,4,"///Industrie étrangère///Porcelaine, faience et poterie",République de suisse,23 900,,1 510 200,,21 511 000,,,
871,Fatima zahra,AN/F12/1121,1787,4,"///Industrie étrangère///Porcelaine, faience et poterie",Villes anséatiques,2 200,,1 510 200,,21 511 000,,,
872,Fatima zahra,AN/F12/1122,1787,4,"///Industrie étrangère///Porcelaine, faience et poterie",Milanes et toscane,4 200,,1 510 200,,21 511 000,,,
873,Fatima zahra,AN/F12/1123,1787,4,"///Industrie étrangère///Porcelaine, faience et poterie",Republique de Genes,86 000,,1 510 200,,21 511 000,,,
874,Fatima zahra,AN/F12/1124,1787,5,"///Industrie étrangère///Porcelaine, faience et poterie",Royaume de naples,3 600,,1 510 200,,21 511 000,,,
875,Fatima zahra,AN/F12/1125,1787,5,"///Industrie étrangère///Porcelaine, faience et poterie",Royaume de sardaigne,3 100,,1 510 200,,21 511 000,,,
876,Fatima zahra,AN/F12/1126,1787,5,"///Industrie étrangère///Porcelaine, faience et poterie",Empire d'Autriche,54 100,,1 510 200,,21 511 000,,,
877,Fatima zahra,AN/F12/1127,1787,5,"///Industrie étrangère///Porcelaine, faience et poterie",Etats de Rome,1 100,,1 510 200,,21 511 000,,,
878,Fatima zahra,AN/F12/1128,1787,5,"///Industrie étrangère///Porcelaine, faience et poterie",Angleterre,1 220 200,,1 510 200,,21 511 000,,,
879,Fatima zahra,AN/F12/1129,1787,5,"///Industrie étrangère///Porcelaine, faience et poterie","Colonies francaises en Amérique,Asie et afrique",77 600,,1 510 200,,21 511 000,,,
880,Fatima zahra,AN/F12/1130,1787,4,///Industrie étrangère///Meubles et miroirs,Royaume d'Espagne,22 800,,105 500,,21 511 000,,,
881,Fatima zahra,AN/F12/1131,1787,4,///Industrie étrangère///Meubles et miroirs,Hollande,11 700,,105 500,,21 511 000,,,
882,Fatima zahra,AN/F12/1132,1787,4,///Industrie étrangère///Meubles et miroirs,République de suisse,1 900,,105 500,,21 511 000,,,
883,Fatima zahra,AN/F12/1133,1787,4,///Industrie étrangère///Meubles et miroirs,Villes anséatiques,3 400,,105 500,,21 511 000,,,
884,Fatima zahra,AN/F12/1134,1787,5,///Industrie étrangère///Meubles et miroirs,Empire d'Autriche,11 000,,105 500,,21 511 000,,,
885,Fatima zahra,AN/F12/1135,1787,5,///Industrie étrangère///Meubles et miroirs,Angleterre,54 700,,105 500,,21 511 000,,,
886,Fatima zahra,AN/F12/1136,1787,5,///Industrie étrangère///Voitures,Angleterre,619400,,619 400,,21 511 000,,,
887,Fatima zahra,AN/F12/1137,1787,5,///Industrie étrangère///Cauris,"Colonies francaises en Amérique,Asie et afrique",662 000,,662 000,,21 511 000,,,
888,Fatima zahra,AN/F12/1138,1787,4,///Industrie étrangère///Articles réunis,Royaume d'Espagne,291 400,,4 483 300,,21 511 000,,,
889,Fatima zahra,AN/F12/1139,1787,4,///Industrie étrangère///Articles réunis,Hollande,800 500,,4 483 300,,21 511 000,,,
890,Fatima zahra,AN/F12/1140,1787,4,///Industrie étrangère///Articles réunis,Etats d'Allemagne,436 800,,4 483 300,,21 511 000,,,
891,Fatima zahra,AN/F12/1141,1787,4,///Industrie étrangère///Articles réunis,République de suisse,108 800,,4 483 300,,21 511 000,,,
892,Fatima zahra,AN/F12/1142,1787,4,///Industrie étrangère///Articles réunis,Etats-Unis d'Amérique,141 200,,4 483 300,,21 511 000,,,
893,Fatima zahra,AN/F12/1143,1787,4,///Industrie étrangère///Articles réunis,Villes anséatiques,215 600,,4 483 300,,21 511 000,,,
894,Fatima zahra,AN/F12/1144,1787,4,///Industrie étrangère///Articles réunis,Royaume de Danemarck,94 300,,4 483 300,,21 511 000,,,
895,Fatima zahra,AN/F12/1145,1787,4,///Industrie étrangère///Articles réunis,Royaume de Suede,15 000,,4 483 300,,21 511 000,,,
896,Fatima zahra,AN/F12/1146,1787,4,///Industrie étrangère///Articles réunis,Milanes et toscane,108 500,,4 483 300,,21 511 000,,,
897,Fatima zahra,AN/F12/1147,1787,4,///Industrie étrangère///Articles réunis,Republique de Genes,249 100,,4 483 300,,21 511 000,,,
898,Fatima zahra,AN/F12/1148,1787,4,///Industrie étrangère///Articles réunis,Empire ottoman et Barbarie,82 700,,4 483 300,,21 511 000,,,
899,Fatima zahra,AN/F12/1149,1787,5,///Industrie étrangère///Articles réunis,Royaume de naples,134 500,,4 483 300,,21 511 000,,,
900,Fatima zahra,AN/F12/1150,1787,5,///Industrie étrangère///Articles réunis,Royaume de sardaigne,140 400,,4 483 300,,21 511 000,,,
901,Fatima zahra,AN/F12/1151,1787,5,///Industrie étrangère///Articles réunis,Empire d'Autriche,753 500,,4 483 300,,21 511 000,,,
902,Fatima zahra,AN/F12/1152,1787,5,///Industrie étrangère///Articles réunis,Empire de Russie,153 800,,4 483 300,,21 511 000,,,
903,Fatima zahra,AN/F12/1153,1787,5,///Industrie étrangère///Articles réunis,Royaume de portugal,44 200,,4 483 300,,21 511 000,,,
904,Fatima zahra,AN/F12/1154,1787,5,///Industrie étrangère///Articles réunis,Etats de Rome,42 200,,4 483 300,,21 511 000,,,
905,Fatima zahra,AN/F12/1155,1787,5,///Industrie étrangère///Articles réunis,Angleterre,624 000,,4 483 300,,21 511 000,,,
906,Fatima zahra,AN/F12/1156,1787,5,///Industrie étrangère///Articles réunis,"Colonies francaises en Amérique,Asie et afrique",46 800,,4 483 300,,21 511 000,,,
907,Fatima zahra,AN/F12/1157,1787,6,///Drogues Médicinales///Manne,Milanes et toscane,34 300,,610 700,,3 606 100,,,
908,Fatima zahra,AN/F12/1158,1787,6,///Drogues Médicinales///Manne,République de genes,103 100,,610 700,,3 606 100,,,
909,Fatima zahra,AN/F12/1159,1787,7,///Drogues Médicinales///Manne,Royaume de naples,468 700,,610 700,,3 606 100,,,
910,Fatima zahra,AN/F12/1160,1787,7,///Drogues Médicinales///Manne,Royaume de sardaigne,4 600,,610 700,,3 606 100,,,
911,Fatima zahra,AN/F12/1161,1787,6,///Drogues Médicinales///Quinquina,Royaume d'Espagne,550 900,,559 200,,3 606 100,,,
912,Fatima zahra,AN/F12/1162,1787,6,///Drogues Médicinales///Quinquina,Hollande,2900,,559 200,,3 606 100,,,
913,Fatima zahra,AN/F12/1163,1787,7,///Drogues Médicinales///Quinquina,Royaume de Portugal,5 400,,559 200,,3 606 100,,,
914,Fatima zahra,AN/F12/1164,1787,6,///Drogues Médicinales///Ipécacuanha,Royaume d'Espagne,1 100,,36 500,,3 606 100,,,
915,Fatima zahra,AN/F12/1165,1787,6,///Drogues Médicinales///Ipécacuanha,République de genes,13 200,,36 500,,3 606 100,,,
916,Fatima zahra,AN/F12/1166,1787,7,///Drogues Médicinales///Ipécacuanha,Empire d'Autriche,4 300,,36 500,,3 606 100,,,
917,Fatima zahra,AN/F12/1167,1787,7,///Drogues Médicinales///Ipécacuanha,Royaume de portugal,17 900,,36 500,,3 606 100,,,
918,Fatima zahra,AN/F12/1168,1787,6,///Drogues Médicinales///Jus de réglisse,Royaume d'Espagne,84 800,,117 500,,3 606 100,,,
919,Fatima zahra,AN/F12/1169,1787,6,///Drogues Médicinales///Jus de réglisse,Milanes et toscane,3 300,,117 500,,3 606 100,,,
920,Fatima zahra,AN/F12/1170,1787,6,///Drogues Médicinales///Jus de réglisse,Republique de Genes,12 200,,117 500,,3 606 100,,,
921,Fatima zahra,AN/F12/1171,1787,6,///Drogues Médicinales///Jus de réglisse,Empire ottoman et barbarie,1 000,,117 500,,3 606 100,,,
922,Fatima zahra,AN/F12/1172,1787,7,///Drogues Médicinales///Jus de réglisse,Royaume de Naple,16 200,,117 500,,3 606 100,,,
923,Fatima zahra,AN/F12/1173,1787,6,///Drogues Médicinales///Safran,Royaume d'Espagne,352 100,,352 100,,3 606 100,,,
924,Fatima zahra,AN/F12/1174,1787,6,///Drogues Médicinales///Séné,Milanes et toscane,16 100,,577 400,,3 606 100,,,
925,Fatima zahra,AN/F12/1175,1787,6,///Drogues Médicinales///Séné,Republique de Genes,8 900,,577 400,,3 606 100,,,
926,Fatima zahra,AN/F12/1176,1787,6,///Drogues Médicinales///Séné,Empire ottoman et barbarie,542 100,,577 400,,3 606 100,,,
927,Fatima zahra,AN/F12/1177,1787,7,///Drogues Médicinales///Séné,Etats de Rome,10 300,,577 400,,3 606 100,,,
928,Fatima zahra,AN/F12/1178,1787,6,///Drogues Médicinales///Salsepareille,Royaume d'Espagne,72 600,,144 800,,3 606 100,,,
929,Fatima zahra,AN/F12/1179,1787,7,///Drogues Médicinales///Salsepareille,Royaume de Portugal,72 200,,144 800,,3 606 100,,,
930,Fatima zahra,AN/F12/1180,1787,6,///Drogues Médicinales///Drogues réunies,Royaume d'Espagne,120 600,,1 207 900,,3 606 100,,,
931,Fatima zahra,AN/F12/1181,1787,6,///Drogues Médicinales///Drogues réunies,Hollande,183 500,,1 207 900,,3 606 100,,,
932,Fatima zahra,AN/F12/1182,1787,6,///Drogues Médicinales///Drogues réunies,Etats d'Allemagne,6 600,,1 207 900,,3 606 100,,,
933,Fatima zahra,AN/F12/1183,1787,6,///Drogues Médicinales///Drogues réunies,Republique de suisse,4 400,,1 207 900,,3 606 100,,,
934,Fatima zahra,AN/F12/1184,1787,6,///Drogues Médicinales///Drogues réunies,Etats-Unis d'Amérique,10 300,,1 207 900,,3 606 100,,,
