numrodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,pays,marchandises,value
183,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Cacao,204300
184,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Café,377400
185,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Sucre,1886400
186,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Liqueurs et sirops,15800
187,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Poivre ,96900
188,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Cannelle,47400
189,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Girofle,3700
190,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Muscade,300
191,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Chanvre,52200
192,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Coton,492700
193,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Laine,348800
194,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Lin,25300
195,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Bois divers,78000
196,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Bois des îles,355600
197,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,"Potasse, vedasses et gravelées",376300
198,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Soude,135500
199,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Charbons,35400
200,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Cires blanche et jaune,23000
201,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Cuirs en poil,17600
202,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Huile d'olive pour fabriques,35900
203,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Huile de poisson,10400
204,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Soie de porc et sanglier,28200
205,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Tabacs,433600
206,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Articles réunis,14600
207,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Brai et goudron,600
208,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Danemarck,Riz,39500
209,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Danemarck,Chairs salées,37500
210,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Danemarck,Fromage,1600
211,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Danemarck,Poissons de toute sorte,827900
212,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Danemarck,Vins,1900
213,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Danemarck,Eaux-de-vie,29800
214,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Danemarck,Provisions diverses,4900
215,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Danemarck,Cacao,522200
216,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Danemarck,Café,73600
217,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Danemarck,Sucre,122800
218,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Danemarck,Poivre ,18900
219,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Danemarck,Chanvre,18000
220,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Danemarck,Coton,349900
221,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Danemarck,Bois divers,807200
222,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Danemarck,Bois des îles,39200
223,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Danemarck,Charbons,14900
224,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Danemarck,Huile de poisson,1900
225,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Danemarck,Suif,1800
226,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Danemarck,Tabacs,5200
227,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Danemarck,Articles réunis,2900
228,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Danemarck,Brai et goudron,2100
229,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Suède,Poissons de toute sorte,27000
230,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Suède,Chanvre,30000
231,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Suède,Bois divers,126800
232,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Suède,Charbons,4000
233,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Suède,Huile de poisson,34000
234,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Suède,Brai et goudron,81500
235,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,"Blé et autres grains, comestibles",8400
236,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Riz,2000
237,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Légumes,12500
238,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Poissons de toute sorte,15100
239,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Huile d'olive,58800
240,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,"Fruits verts, en oranges et citrons",1000
241,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,"Fruits secs, en amandes, figues et raisins",24600
242,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Provisions diverses,2100
243,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Cacao,800
244,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Café,11000
245,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Sucre,362000
246,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Liqueurs et sirops,2100
247,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Cannelle,4300
248,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Girofle,1800
249,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Chanvre,359800
250,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Coton,2069700
251,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Laine,138400
252,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,"Poil de chèvre, lièvre et lapin",5400
253,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Bois divers,142400
254,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Bois des îles,25900
255,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,"Potasse, vedasses et gravelées",8100
256,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Soude,381700
257,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Cuirs en poil,13100
258,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Huile d'olive pour fabriques,1210900
259,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Soufre et salpêtre,71800
260,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Tabacs,153300
261,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Articles réunis,7600
262,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Empire Ottoman et Barbarie,"Blé et autres grains, comestibles",93100
263,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Empire Ottoman et Barbarie,Légumes,1000
264,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Empire Ottoman et Barbarie,Fromage,3600
265,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Empire Ottoman et Barbarie,Poissons de toute sorte,33300
266,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Empire Ottoman et Barbarie,Provisions diverses,1900
267,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Empire Ottoman et Barbarie,Coton,1174800
268,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Empire Ottoman et Barbarie,Fil,700
269,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Empire Ottoman et Barbarie,Laine,34200
270,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Empire Ottoman et Barbarie,Lin,5000
271,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Empire Ottoman et Barbarie,Bois divers,1000
272,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Empire Ottoman et Barbarie,Bois des îles,2000
273,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Empire Ottoman et Barbarie,Soude,17000
274,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Empire Ottoman et Barbarie,Cires blanche et jaune,12200
275,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Empire Ottoman et Barbarie,Cuirs en poil,13400
276,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Empire Ottoman et Barbarie,Huile d'olive pour fabriques,1015100
277,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Naples,"Fruits secs, en amandes, figues et raisins",4800
278,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Naples,Provisions diverses,2100
279,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Naples,Soude,41100
280,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Naples,Huile d'olive pour fabriques,1585900
281,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,"Blé et autres grains, comestibles",27100
282,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Riz,30400
283,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Légumes,800
284,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,"Bestiaux en bœufs, vaches, porcs moutons",15800
285,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Chairs salées,1700
286,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Fromage,13900
287,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Poissons de toute sorte,48800
288,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Huile d'olive,14100
289,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,"Fruits verts, en oranges et citrons",7200
290,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,"Fruits secs, en amandes, figues et raisins",30600
291,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Vins,25900
292,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Provisions diverses,40400
293,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Cacao,1500
294,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Café,1500
295,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Sucre,600
296,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Liqueurs et sirops,3000
297,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Epiceries diverses,1100
298,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Chanvre,42500
299,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Coton,22000
300,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Fil,5400
301,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Laine,3600
302,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Soie et filoselle,1201200
303,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Soude,91100
304,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Huile d'olive pour fabriques,1710500
305,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Articles réunis,8700
306,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Empire d'Autriche,Tabacs,49000
307,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Empire de Russie,Sucre,2000
308,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Empire de Russie,Bois divers,42100
309,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Empire de Russie,"Potasse, vedasses et gravelées",12600
310,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Empire de Russie,Graines diverses,124000
311,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Portugal,"Fruits secs, en amandes, figues et raisins",120700
312,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Portugal,Vins,47400
313,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Portugal,Eaux-de-vie,9800
314,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Portugal,Cacao,50000
315,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Portugal,Café,83000
316,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Portugal,Sucre,251700
317,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Portugal,Coton,1259000
318,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Portugal,Laine,108400
319,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Portugal,Bois des îles,1000
320,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Portugal,Soude,22300
321,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Portugal,Cuirs en poil,375400
322,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Portugal,Articles réunis,21300
323,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Etats de Rome,"Blé et autres grains, comestibles",37500
324,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Etats de Rome,Bois divers,22200
325,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,"Blé et autres grains, comestibles",643100
326,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Riz,598000
327,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Légumes,54600
328,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Chairs salées,11100
