numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,total,remarks,DoubleAccounts
155,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,1///Subsistances///Provisions de bouche réunies,Villes Anséatiques,40000,659000,,0
156,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,1///Subsistances///Provisions de bouche réunies,Royaume de Danemark,31000,659000,,0
157,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,1///Subsistances///Provisions de bouche réunies,Royaume de Suède,11000,659000,,0
158,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,1///Subsistances///Provisions de bouche réunies,République de Gènes,9000,659000,,0
159,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,1///Subsistances///Provisions de bouche réunies,Royaume de Sardaigne,17000,659000,,0
160,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,1///Subsistances///Provisions de bouche réunies,Empire d'Autriche,26000,659000,,0
161,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,1///Subsistances///Provisions de bouche réunies,Empire de Russie,5000,659000,,0
162,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,1///Subsistances///Provisions de bouche réunies,Royaume de Portugal,25000,659000,,0
163,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,1///Subsistances///Provisions de bouche réunies,Angleterre,58000,659000,,0
164,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,1///Subsistances///Provisions de bouche réunies,Colonies françaises,120000,659000,,0
165,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,1///Subsistances///Biscuits de mer et pâtes d'Italie,Colonies françaises,428000,428000,,0
166,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,1///Subsistances///Beurre,Colonies françaises,1267000,1267000,,0
167,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,"1///Subsistances///Bière, cidre et vinaigre",Colonies françaises,197000,197000,,0
168,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Chocolat,Colonies françaises,18000,18000,,0
169,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Liqueurs,Royaume d'Espagne,43000,808000,,0
170,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Liqueurs,République de Suisse,12000,808000,,0
171,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Liqueurs,Milanie Toscane,6000,808000,,0
172,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Liqueurs,République de Gènes,22000,808000,,0
173,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Liqueurs,Empire ottoman et barbarie,144000,808000,,0
174,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Liqueurs,Royaume de Naples,25000,808000,,0
175,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Liqueurs,Royaume de Sardaigne,23000,808000,,0
176,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Liqueurs,Empire de Russie,20000,808000,,0
177,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Liqueurs,Angleterre,16000,808000,,0
178,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Liqueurs,Colonies françaises,497000,808000,,0
179,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Sirops,Royaume d'Espagne,29000,2409000,,0
180,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Sirops,Hollande,3000,2409000,,0
181,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Sirops,Royaume de Prusse,818000,2409000,,0
182,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Sirops,République de Suisse,11000,2409000,,0
183,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Sirops,Villes Anséatiques,782000,2409000,,0
184,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Sirops,Royaume de Danemark,2000,2409000,,0
185,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Sirops,Milanie Toscane,42000,2409000,,0
186,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Sirops,République de Gènes,45000,2409000,,0
187,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Sirops,Empire ottoman et barbarie,24000,2409000,,0
188,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Sirops,Royaume de Naples,181000,2409000,,0
189,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Sirops,Royaume de Sardaigne,14000,2409000,,0
190,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Sirops,Empire d'Autriche,97000,2409000,,0
191,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Sirops,Etats de Rome,33000,2409000,,0
192,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Sirops,Angleterre,325000,2409000,,0
193,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Sirops,Colonies françaises,3000,2409000,,0
194,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Thé,Royaume d'Espagne,28000,573000,,0
195,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Thé,Hollande,50000,573000,,0
196,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Thé,République de Suisse,68000,573000,,0
197,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Thé,Etats-Unis d'Amerique,20000,573000,,0
198,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Thé,Villes Anséatiques,9000,573000,,0
199,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Thé,Royaume de Danemark,29000,573000,,0
200,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Thé,Empire d'Autriche,79000,573000,,0
201,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Thé,Angleterre,284000,573000,,0
202,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Thé,Colonies françaises,6000,573000,,0
203,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Cacao,Royaume d'Espagne,609000,969000,,0
204,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Cacao,Hollande,11000,969000,,0
205,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Cacao,Royaume de Prusse,8000,969000,,0
206,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Cacao,République de Suisse,21000,969000,,0
207,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Cacao,Villes Anséatiques,17000,969000,,0
208,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Cacao,Royaume de Danemark,4000,969000,,0
209,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Cacao,Milanie Toscane,122000,969000,,0
210,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Cacao,République de Gènes,8000,969000,,0
211,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Cacao,Empire ottoman et barbarie,3000,969000,,0
212,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Cacao,Royaume de Naples,6000,969000,,0
213,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Cacao,Royaume de Sardaigne,8000,969000,,0
214,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Cacao,Empire d'Autriche,32000,969000,,0
215,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Cacao,Etats de Rome,114000,969000,,0
216,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Cacao,République de Venise,6000,969000,,0
217,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Café,Royaume d'Espagne,52000,74332000,,0
218,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Café,Hollande,13565000,74332000,,0
219,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Café,Royaume de Prusse,2038000,74332000,,0
220,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Café,Etats de l'Allemagne,771000,74332000,,0
221,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Café,République de Suisse,4112000,74332000,,0
222,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Café,Villes Anséatiques,31377000,74332000,,0
223,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Café,Royaume de Danemark,3546000,74332000,,0
224,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Café,Royaume de Suède,833000,74332000,,0
225,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Café,Milanie Toscane,2331000,74332000,,0
226,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Café,République de Gènes,546000,74332000,,0
227,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Café,Empire ottoman et barbarie,3244000,74332000,,0
228,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Café,Royaume de Naples,715000,74332000,,0
229,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Café,Royaume de Sardaigne,349000,74332000,,0
230,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Café,Empire d'Autriche,9236000,74332000,,0
231,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Café,Empire de Russie,616000,74332000,,0
232,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Café,Etats de Rome,910000,74332000,,0
233,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Café,Angleterre,15000,74332000,,0
234,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Café,République de Venise,65000,74332000,,0
235,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Café,Colonies françaises,11000,74332000,,0
236,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Sucre,Royaume d'Espagne,580000,69814000,,0
237,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Sucre,Hollande,20807000,69814000,,0
238,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Sucre,Royaume de Prusse,5293000,69814000,,0
239,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Sucre,Etats de l'Allemagne,1000,69814000,,0
240,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Sucre,République de Suisse,715000,69814000,,0
241,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Sucre,Villes Anséatiques,19506000,69814000,,0
242,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Sucre,Royaume de Danemark,433000,69814000,,0
243,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Sucre,Royaume de Suède,1370000,69814000,,0
244,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,2///Subsistances///Sucre,Milanie Toscane,2487000,69814000,,0
245,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Sucre,République de Gènes,470000,69814000,,0
246,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Sucre,Empire ottoman et barbarie,1953000,69814000,,0
247,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Sucre,Royaume de Naples,2678000,69814000,,0
248,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Sucre,Royaume de Sardaigne,1464000,69814000,,0
249,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Sucre,Empire d'Autriche,4705000,69814000,,0
250,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Sucre,Empire de Russie,2776000,69814000,,0
251,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Sucre,Etats de Rome,3699000,69814000,,0
252,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Sucre,Angleterre,92000,69814000,,0
253,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Sucre,République de Venise,752000,69814000,,0
254,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,2///Subsistances///Sucre,Colonies françaises,33000,69814000,,0
255,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,3///Subsistances///Epiceries,Royaume d'Espagne,2000,21000,,0
256,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,3///Subsistances///Epiceries,République de Suisse,15000,21000,,0
257,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,3///Subsistances///Epiceries,Milanie Toscane,1000,21000,,0
258,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,3///Subsistances///Epiceries,Empire ottoman et barbarie,3000,21000,,0
259,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,3///Subsistances///Canelle,Royaume d'Espagne,19000,68000,,0
260,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,3///Subsistances///Canelle,Hollande,2000,68000,,0
261,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,3///Subsistances///Canelle,République de Suisse,3000,68000,,0
262,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,3///Subsistances///Canelle,Royaume de Danemark,1000,68000,,0
263,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,3///Subsistances///Canelle,Empire ottoman et barbarie,22000,68000,,0
264,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,3///Subsistances///Canelle,Royaume de Naples,8000,68000,,0
265,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,3///Subsistances///Canelle,Colonies françaises,13000,68000,,0
266,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,3///Subsistances///Girofle,Royaume d'Espagne,9000,152000,,0
267,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,3///Subsistances///Girofle,Milanie Toscane,17000,152000,,0
268,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,3///Subsistances///Girofle,Empire ottoman et barbarie,120000,152000,,0
269,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,3///Subsistances///Girofle,Colonies françaises,6000,152000,,0
270,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,3///Subsistances///Poivre,Royaume d'Espagne,54000,412000,,0
271,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,3///Subsistances///Poivre,République de Suisse,15000,412000,,0
272,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,3///Subsistances///Poivre,Milanie Toscane,33000,412000,,0
273,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,3///Subsistances///Poivre,République de Gènes,86000,412000,,0
274,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,3///Subsistances///Poivre,Empire ottoman et barbarie,75000,412000,,0
275,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,3///Subsistances///Poivre,Royaume de Naples,37000,412000,,0
276,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,3///Subsistances///Poivre,Royaume de Sardaigne,57000,412000,,0
277,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,3///Subsistances///Poivre,Colonies françaises,55000,412000,,0
278,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,10,3///Subsistances///Articles réunis,Colonies françaises,26000,26000,,0
279,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,1///Matières premières///Coton,Royaume d'Espagne,2825000,16854000,,0
280,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,1///Matières premières///Coton,Royaume de Prusse,14000,16854000,,0
281,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,1///Matières premières///Coton,Etats de l'Allemagne,101000,16854000,,0
282,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Exports,9,1///Matières premières///Coton,République de Suisse,2778000,16854000,,0
