numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,total,leurvaleursubtotal_1,leurvaleursubtotal_2,remarks,doubleaccounts
131,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,7,Azur,Espagne,1594,6124,,,,0
132,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,7,Azur,Levant,4530,6124,,,,0
133,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,7,Baffetas,Hollande,6250,0,,,,0
134,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,7,Bagues,Espagne,225,0,,,,0
135,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,7,Bahus,Espagne,40,0,,,,0
136,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,7,Balais ; de bois,Allemagne,5.3,150.3,,,,0
137,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,7,Balais ; de crin,Flandre,100,150.3,,,,0
138,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,7,Balais ; de palmes,Espagne,45,150.3,,,,0
139,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,7,Baleine ; coupée,Allemagne,770,2697,2697,,,0
140,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,7,Baleine ; coupée,Flandre,200,2697,2697,,,0
141,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,7,Baleine ; coupée,Savoye,795,2697,2697,,,0
142,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,7,Baleine ; coupée,Suisse,932,2697,2697,,,0
143,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Balles d'ozier,Allemagne,80,0,,,,0
144,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Baracan,Allemagne,7082.5,166936.5,,,,0
145,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Baracan,Espagne,39220,166936.5,,,,0
146,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Baracan,Flandre,2860,166936.5,,,,0
147,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Baracan,Geneve,160,166936.5,,,,0
148,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Baracan,Italie,16580,166936.5,,,,0
149,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Baracan,Naples,68180,166936.5,,,,0
150,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Baracan,Portugal,25060,166936.5,,,,0
151,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Baracan,Savoye,7454,166936.5,,,,0
152,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Baracan,Suisse,340,166936.5,,,,0
153,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Bas ; de chamois,Espagne,9400,2543893.2,,,,0
154,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Bas ; de coton,Allemagne,4084,2543893.2,34381,,,0
155,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Bas ; de coton,Espagne,17377,2543893.2,34381,,,0
156,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Bas ; de coton,Geneve,1180,2543893.2,34381,,,0
157,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Bas ; de coton,Hollande,572,2543893.2,34381,,,0
158,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Bas ; de coton,Italie,1125,2543893.2,34381,,,0
159,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Bas ; de coton,Genes,3500,2543893.2,34381,,,0
160,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Bas ; de coton,Savoye,6195,2543893.2,34381,,,0
161,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Bas ; de coton,Suisse,348,2543893.2,34381,,,0
162,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Bas ; d'estames,Savoye,252,2543893.2,,,,0
163,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Bas ; de fil,Espagne,15252.4,2543893.2,30100.4003906,,,0
164,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Bas ; de fil,Hollande,14528,2543893.2,30100.4003906,,,0
165,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Bas ; de fil,Isles,52,2543893.2,30100.4003906,,,0
166,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Bas ; de fil,Levant,32,2543893.2,30100.4003906,,,0
167,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Bas ; de fil,Nord,84,2543893.2,30100.4003906,,,0
168,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Bas ; de fil,Portugal,152,2543893.2,30100.4003906,,,0
169,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Bas ; de filozelle,Allemagne,2112,2543893.2,9850,,,0
170,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Bas ; de filozelle,Espagne,3330,2543893.2,9850,,,0
171,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Bas ; de filozelle,Geneve,592,2543893.2,9850,,,0
172,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Bas ; de filozelle,Hollande,504,2543893.2,9850,,,0
173,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Bas ; de filozelle,Genes,3200,2543893.2,9850,,,0
174,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Bas ; de filozelle,Savoye,64,2543893.2,9850,,,0
175,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,8,Bas ; de filozelle,Suisse,48,2543893.2,9850,,,0
176,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de fleures,Allemagne,10640,2543893.2,20222.5,,,0
177,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de fleures,Flandre,54.5,2543893.2,20222.5,,,0
178,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de fleures,Geneve,1896,2543893.2,20222.5,,,0
179,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de fleures,Hollande,0,2543893.2,20222.5,,,0
180,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de fleures,Portugal,5392,2543893.2,20222.5,,,0
181,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de fleures,Savoye,2240,2543893.2,20222.5,,,0
182,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de laine,Allemagne,23716,2543893.2,370413.5,,,0
183,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de laine,Danemark,45,2543893.2,370413.5,,,0
184,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de laine,Espagne,132643,2543893.2,370413.5,,,0
185,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de laine,Flandre,108960,2543893.2,370413.5,,,0
186,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de laine,Geneve,7920,2543893.2,370413.5,,,0
187,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de laine,Hollande,10358.5,2543893.2,370413.5,,,0
188,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de laine,Genes,1230,2543893.2,370413.5,,,0
189,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de laine,Levant,1980,2543893.2,370413.5,,,0
190,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de laine,Portugal,49991,2543893.2,370413.5,,,0
191,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de laine,Russie,4280,2543893.2,370413.5,,,0
192,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de laine,Savoye,25890,2543893.2,370413.5,,,0
193,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de laine,Suede,120,2543893.2,370413.5,,,0
194,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de laine,Suisse,3280,2543893.2,370413.5,,,0
195,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de soye,Allemagne,772912.5,2543893.2,2069273.75,,,0
196,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de soye,Angleterre,10423.6,2543893.2,2069273.75,,,0
197,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de soye,Danemark,48,2543893.2,2069273.75,,,0
198,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de soye,Espagne,659546,2543893.2,2069273.75,,,0
199,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de soye,Flandre,72310,2543893.2,2069273.75,,,0
200,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de soye,Geneve,26132.5,2543893.2,2069273.75,,,0
201,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de soye,Hollande,131075,2543893.2,2069273.75,,,0
202,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de soye,Isles,1560,2543893.2,2069273.75,,,0
203,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de soye,Italie,67665,2543893.2,2069273.75,,,0
204,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de soye,Naples,12240,2543893.2,2069273.75,,,0
205,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de soye,Genes,2000,2543893.2,2069273.75,,,0
206,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de soye,Levant,3200,2543893.2,2069273.75,,,0
207,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de soye,Nord,120,2543893.2,2069273.75,,,0
208,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de soye,Portugal,190445,2543893.2,2069273.75,,,0
209,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de soye,Russie,3787.5,2543893.2,2069273.75,,,0
210,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de soye,Savoye,61255,2543893.2,2069273.75,,,0
211,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de soye,Suede,618.8,2543893.2,2069273.75,,,0
212,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Bas ; de soye,Suisse,53935,2543893.2,2069273.75,,,0
213,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Batanonis,Espagne,2175,0,,,,0
214,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Batons vernis,Levant,318,0,,,,0
215,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,9,Batteaux neufs,Flandre,4200,0,,,,0
216,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,10,Baume,Allemagne,204,788,,,,0
217,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,10,Baume,Danemark,100,788,,,,0
218,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,10,Baume,Flandre,430,788,,,,0
219,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,10,Baume,Portugal,54,788,,,,0
220,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,10,Bayette,Espagne,32760,0,,,,0
221,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,10,Bazannes tannées,Allemagne,960,68308,,,,0
222,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,10,Bazannes tannées,Espagne,2844,68308,,,,0
223,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,10,Bazannes tannées,Flandre,164,68308,,,,0
224,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,10,Bazannes tannées,Savoye,64340,68308,,,,0
225,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,10,Bazin,Danemark,42,73391,,,,0
226,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,10,Bazin,Espagne,62184,73391,,,,0
227,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,10,Bazin,Flandre,72,73391,,,,0
228,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,10,Bazin,Geneve,500,73391,,,,0
229,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,10,Bazin,Hollande,465,73391,,,,0
230,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,10,Bazin,Isles,9918,73391,,,,0
231,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,10,Bazin,Savoye,210,73391,,,,0
232,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,10,Benjoin,Naples,1830,0,,,,0
233,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,10,Beufs ; salé,Angleterre,625,222556.4,39426.3984375,,,0
234,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,10,Beufs ; salé,Espagne,23935,222556.4,39426.3984375,,,0
235,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,10,Beufs ; salé,Hollande,310,222556.4,39426.3984375,,,0
