Numéro de ligne,Data entry by,Source,Year,Import-Export,Sheet,Marchandises,Marchandise-Normalisée,Pays,Quantités,Leur Valeur,Leur Valeur (sub-total 1),,Leur Valeur (sub-total 2),Total,Remarks
243,Annick Davis,Montbret 849,1772,Import,14,Bois ; de violette,,Portugal,96 330,19 266,,,,2 277 925,
244,Annick Davis,Montbret 849,1772,Import,14,Bonnets de coton,,Naples,400,2 000,16 739,,,,
245,Annick Davis,Montbret 849,1772,Import,14,Bonnets de coton,,Levant,1 110,4 440,16 739,,,,
246,Annick Davis,Montbret 849,1772,Import,14,Bonnets de coton,,Savoye,1 500,7 500,16 739,,,,
247,Annick Davis,Montbret 849,1772,Import,14,Bonnets de coton,,Suisse,795,2 799,16 739,,,,
248,Mohamed Chabih,Montbret 849,1772,Import,15,Borax,,Flande,945,2 835,,,,112 634,
249,Mohamed Chabih,Montbret 849,1772,Import,15,Borax,,Hollande,9 469,31 019,,,,112 634,
250,Mohamed Chabih,Montbret 849,1772,Import,15,Borax,,Indes,26 260,78 780,,,,112 634,
251,Mohamed Chabih,Montbret 849,1772,Import,15,Bouchons de liege,,Espagne,87 318,261 954,,,,263 980,
252,Mohamed Chabih,Montbret 849,1772,Import,15,Bouchons de liege,,Italie,10 130,2 026,,,,263 980,
253,Mohamed Chabih,Montbret 849,1772,Import,15,Boules vulneraires,,Allemagne,783,,,,,3 134,
254,Mohamed Chabih,Montbret 849,1772,Import,15,Boulets de canon,,Hollande,3 100,9 300,,,,11 300,
255,Mohamed Chabih,Montbret 849,1772,Import,15,Boulets de canon,,Suède,20 000,2 000,,,,11 300,
256,Mohamed Chabih,Montbret 849,1772,Import,15,Bourde,,Espagne,3 273 190,260 385,,,,387 766,
257,Mohamed Chabih,Montbret 849,1772,Import,15,Bourde,,Italie,18 100,1 810,,,,387 766,
258,Mohamed Chabih,Montbret 849,1772,Import,15,Bourde,,Levant,2 092 850,125 571,,,,387 766,
259,Mohamed Chabih,Montbret 849,1772,Import,15,Bourse; à bartier,,Allemagne,10 410,1 041,,,36 498,130 068,
260,Mohamed Chabih,Montbret 849,1772,Import,15,Bourse; à bartier,,Hollande,18 940,33 577,,,36 498,130 068,
261,Mohamed Chabih,Montbret 849,1772,Import,15,Bourse; à bartier,,Savoye,9 400,1 880,,,36 498,130 068,
262,Mohamed Chabih,Montbret 849,1772,Import,15,Bourse; à bartier,,Levant,62 380,93 570,,,,130 068,
263,Mohamed Chabih,Montbret 849,1772,Import,16,Bouteilles,,Allemagne,326 680,65 335,,,,71 925,
264,Mohamed Chabih,Montbret 849,1772,Import,16,Bouteilles,,Hollande,27 952,5 590,,,,71 925,
265,Mohamed Chabih,Montbret 849,1772,Import,16,Bouteilles,,Nord,5 000,1 000,,,,71 925,
266,Mohamed Chabih,Montbret 849,1772,Import,16,Boutons; en crin,,Allemagne,6 700,26 800,,,,38 360,
267,Mohamed Chabih,Montbret 849,1772,Import,16,Boutons; en crin,,Flande,721,3 605,,,,38 360,
268,Mohamed Chabih,Montbret 849,1772,Import,16,Boutons; en crin,,Hollande,354,1 770,,,,38 360,
269,Mohamed Chabih,Montbret 849,1772,Import,16,Boutons; en crin,,Suisse,1 237,6 185,,,,38 360,
270,Mohamed Chabih,Montbret 849,1772,Import,16,Bray et goudron,,Danemark,686,11 734,,,,707 644,
271,Mohamed Chabih,Montbret 849,1772,Import,16,Bray et goudron,,Hollande,6 775,125 156,,,,707 644,
272,Mohamed Chabih,Montbret 849,1772,Import,16,Bray et goudron,,Nord,4 465,90 629,,,,707 644,
273,Mohamed Chabih,Montbret 849,1772,Import,16,Bray et goudron,,Russie,1 180,20 340,,,,707 644,
274,Mohamed Chabih,Montbret 849,1772,Import,16,Bray et goudron,,Suede,18 167,,,,,707 644,Two quantities for Sweden
275,Mohamed Chabih,Montbret 849,1772,Import,16,Bray et goudron,,Suede,882 060,459 785,,,,707 644,Two quantities for Sweden
276,Mohamed Chabih,Montbret 849,1772,Import,16,Brique,,Allemagne,45,2 245,,,,57 371,
277,Mohamed Chabih,Montbret 849,1772,Import,16,Brique,,Flande,6 500,52 000,,,,57 371,
278,Mohamed Chabih,Montbret 849,1772,Import,16,Brique,,Hollande,25,1 875,,,,57 371,
279,Mohamed Chabih,Montbret 849,1772,Import,16,Brique,,Nord,48,1 251,,,,57 371,
280,Mohamed Chabih,Montbret 849,1772,Import,16,Brosseries,,Hollande,13 776,,,,,13 788,
281,Mohamed Chabih,Montbret 849,1772,Import,16,Brun rouge,,Espagne,255 200,6 380,,,,13 539,
282,Mohamed Chabih,Montbret 849,1772,Import,16,Brun rouge,,Hollande,75 345,7 159,,,,13 539,
283,Mohamed Chabih,Montbret 849,1772,Import,16,Brustes à tisserond,,Savoye,3 060,,,,,2 295,
284,Mohamed Chabih,Montbret 849,1772,Import,17,Cabarets vernis,,Indes,774,,,,,6 192,
285,Mohamed Chabih,Montbret 849,1772,Import,17,Cacao,,Espagne,184 587,292 558,,,,1 995 748,
286,Mohamed Chabih,Montbret 849,1772,Import,17,Cacao,,Hollande,101 370,159 793,,,,1 995 748,
287,Mohamed Chabih,Montbret 849,1772,Import,17,Cacao,,Italie,1 039,1 350,,,,1 995 748,
288,Mohamed Chabih,Montbret 849,1772,Import,17,Cacao,,Portugal,70 956,52 653,,,,1 995 748,
289,Mohamed Chabih,Montbret 849,1772,Import,17,Cacao,,Isles,1 292 530,1 489 394,,,,1 995 748,
290,Mohamed Chabih,Montbret 849,1772,Import,17,Cadenats,,Hollande,1 592,,,,,1 273,
291,Mohamed Chabih,Montbret 849,1772,Import,17,Caffé; de Bourbon,,Indes,493 403,445 093,,,,41 539 985,Forgotten line
292,Mohamed Chabih,Montbret 849,1772,Import,17,Caffé; des Isles,,Allemagne,1 221,1 709,,,,41 539 985,
293,Mohamed Chabih,Montbret 849,1772,Import,17,Caffé; des Isles,,Hollande,6 480,3 888,,,,41 539 985,
294,Mohamed Chabih,Montbret 849,1772,Import,17,Caffé; des Isles,,Genes,1 775,1 065,,,,41 539 985,
295,Mohamed Chabih,Montbret 849,1772,Import,17,Caffé; des Isles,,Suisse,5 229,5 751,,,,41 539 985,
296,Mohamed Chabih,Montbret 849,1772,Import,17,Caffé; des Isles,,Isles,69 982 987,41 527 572,,,,41 539 985,
297,Mohamed Chabih,Montbret 849,1772,Import,17,Caffé; du levant,,Levant,470 586,,,,,705 879,
298,Mohamed Chabih,Montbret 849,1772,Import,17,Caffetières,,Levant,898,,,,,32 220,
299,Mohamed Chabih,Montbret 849,1772,Import,17,Camphre,,Allemagne,700,1 750,,,,6 170,
300,Mohamed Chabih,Montbret 849,1772,Import,17,Camphre,,Hollande,2 014,4 420,,,,6 170,
301,Mohamed Chabih,Montbret 849,1772,Import,18,Canefice,,Isles,121908,,,,,30239,
302,Mohamed Chabih,Montbret 849,1772,Import,18,Canelle,,Espagne,425,5100,,,,958907,
303,Mohamed Chabih,Montbret 849,1772,Import,18,Canelle,,Hollande,48812,514524,,,,958907,
304,Mohamed Chabih,Montbret 849,1772,Import,18,Canelle,,Italie,100,1000,,,,958907,
305,Mohamed Chabih,Montbret 849,1772,Import,18,Canelle,,Genes,2550,25500,,,,958907,
306,Mohamed Chabih,Montbret 849,1772,Import,18,Canelle,,Savoye,300,2600,,,,958907,
307,Mohamed Chabih,Montbret 849,1772,Import,18,Canelle,,Indes,58597,416183,,,,958907,
308,Mohamed Chabih,Montbret 849,1772,Import,18,Cannes à main,,Hollande,740,,,,,11100,
309,Mohamed Chabih,Montbret 849,1772,Import,18,Cannettes en grez,,Hollande,61687,,,,,14441,
310,Mohamed Chabih,Montbret 849,1772,Import,18,Canon en fer,,Espagne,130000,26000,,,,74055,
311,Mohamed Chabih,Montbret 849,1772,Import,18,Canon en fer,,Hollande,104,20800,,,,74055,
312,Mohamed Chabih,Montbret 849,1772,Import,18,Canon en fer,,Nord,12000,1800,,,,74055,
313,Mohamed Chabih,Montbret 849,1772,Import,18,Canon en fer,,Savoye,36,7200,,,,74055,
314,Mohamed Chabih,Montbret 849,1772,Import,18,Canon en fer,,Suede,121700,18255,,,,74055,
315,Mohamed Chabih,Montbret 849,1772,Import,18,Cantarides,,Italie,1150,3450,,,,11770,
316,Mohamed Chabih,Montbret 849,1772,Import,18,Cantarides,,Naples,440,1320,,,,11770,
317,Mohamed Chabih,Montbret 849,1772,Import,18,Cantarides,,Savoye,1400,7000,,,,11770,
318,Mohamed Chabih,Montbret 849,1772,Import,18,Capres,,Espagne,11623,8165,,,,9515,
319,Mohamed Chabih,Montbret 849,1772,Import,18,Capres,,Genes,1800,1350,,,,9515,
320,Mohamed Chabih,Montbret 849,1772,Import,18,Carabé,,Hollande,2015,,,,,2418,
321,Mohamed Chabih,Montbret 849,1772,Import,18,Cardes à carder,,Hollande,2885,,,,,6058,
322,Mohamed Chabih,Montbret 849,1772,Import,18,Carosses,,Flandre,2,,,,,6000,
323,Mohamed Chabih,Montbret 849,1772,Import,19,Carzé,,Hollande,456,5472,,,,19836,
324,Mohamed Chabih,Montbret 849,1772,Import,19,Carzé,,Isles,1197,14364,,,,19836,
325,Mohamed Chabih,Montbret 849,1772,Import,19,Carzeaux de marbre,,Espagne,5000,5000,12808,,,16866,
326,Mohamed Chabih,Montbret 849,1772,Import,19,Carzeaux de marbre,,Italie,3320,3320,12808,,,16866,
327,Mohamed Chabih,Montbret 849,1772,Import,19,Carzeaux de marbre,,Genes,4488,4488,12808,,,16866,
328,Mohamed Chabih,Montbret 849,1772,Import,19,Carzeaux de terre,,Allemagne,43570,1633,4058,,,16866,
329,Mohamed Chabih,Montbret 849,1772,Import,19,Carzeaux de terre,,Espagne,97000,2425,4058,,,16866,
330,Mohamed Chabih,Montbret 849,1772,Import,19,Carrouge,,Genes,21700,,,,,1085,
331,Mohamed Chabih,Montbret 849,1772,Import,19,Cartes à jouer,,Genes,4100,,,,,8200,
332,Mohamed Chabih,Montbret 849,1772,Import,19,Cassiatignea,,Hollande,317,,,,,1376,
333,Mohamed Chabih,Montbret 849,1772,Import,19,Caves garnies,,Hollande,4040,,,,,21205,
334,Mohamed Chabih,Montbret 849,1772,Import,19,Cauris,,Hollande,196000,147000,,,,463144,
335,Mohamed Chabih,Montbret 849,1772,Import,19,Cauris,,Indes,321525,316144,,,,463144,
336,Mohamed Chabih,Montbret 849,1772,Import,19,Cedras,,Genes,15960,1596,,,,4836,
337,Mohamed Chabih,Montbret 849,1772,Import,19,Cedras,,Savoye,1800,3240,,,,4836,
338,Mohamed Chabih,Montbret 849,1772,Import,19,Cendre casseaux,,Nord,79,,,,,34760,
339,Mohamed Chabih,Montbret 849,1772,Import,19,Cendre commune,,Espagne,15500,1085,,,,445690,
340,Mohamed Chabih,Montbret 849,1772,Import,19,Cendre commune,,Italie,61500,4305,,,,445690,
341,Mohamed Chabih,Montbret 849,1772,Import,19,Cendre commune,,Naples,6919000,414330,,,,445690,
342,Mohamed Chabih,Montbret 849,1772,Import,19,Cendre commune,,Gennes,16190,1133,,,,445690,
343,Mohamed Chabih,Montbret 849,1772,Import,19,Cendre commune,,Levant,380710,19035,,,,445690,
344,Mohamed Chabih,Montbret 849,1772,Import,19,Cendre commune,,Savoye,58020,5802,,,,445690,
345,Mohamed Chabih,Montbret 849,1772,Import,19,Cendre gravelle,,Allemagne,82635,103293,,,,105793,
346,Mohamed Chabih,Montbret 849,1772,Import,19,Cendre gravelle,,Italie,17000,2500,,,,105793,
347,Mohamed Chabih,Montbret 849,1772,Import,19,Cendre poreuse,,Allemagne,153077,56680,,,,807160,
348,Mohamed Chabih,Montbret 849,1772,Import,19,Cendre poreuse,,Flandre,89945,37309,,,,807160,
349,Mohamed Chabih,Montbret 849,1772,Import,19,Cendre poreuse,,Hollande,88104,31091,,,,807160,
350,Mohamed Chabih,Montbret 849,1772,Import,19,Cendre poreuse,,Italie,121000,36300,,,,807160,
351,Mohamed Chabih,Montbret 849,1772,Import,19,Cendre poreuse,,Naples,9600,1920,,,,807160,
352,Mohamed Chabih,Montbret 849,1772,Import,20,Cendre potasse,,Genes,5460,1092,203187,,,807160,
353,Mohamed Chabih,Montbret 849,1772,Import,20,Cendre potasse,,Nord,117310,38795,203187,,,807160,
354,Mohamed Chabih,Montbret 849,1772,Import,20,Cendre vedasse,,Flandre,7000,3500,17730,,,807160,
355,Mohamed Chabih,Montbret 849,1772,Import,20,Cendre vedasse,,Hollande,28460,14230,17730,,,807160,
356,Mohamed Chabih,Montbret 849,1772,Import,20,Cerdes à tonneaux,,Allemagne,384731,,9299,,,110375,
357,Mohamed Chabih,Montbret 849,1772,Import,20,Cerdes à tonneaux,,Flandre,40700,,1526,,,110375,
358,Mohamed Chabih,Montbret 849,1772,Import,20,Cerdes à tonneaux,,Naples,700,,28000,,,110375,
359,Mohamed Chabih,Montbret 849,1772,Import,20,Cerdes à tonneaux,,Genes,1788,,71550,,,110375,
360,Mohamed Chabih,Montbret 849,1772,Import,20,Ceruze,,Flandre,9725,,1945,,,374825,
361,Mohamed Chabih,Montbret 849,1772,Import,20,Ceruze,,Hollande,1778029,,372880,,,374825,
362,Mohamed Chabih,Montbret 849,1772,Import,20,Champignons,,Genes,600,,,,,1200,
363,Mohamed Chabih,Montbret 849,1772,Import,20,Chandelles,,Allemagne,9207,,4603,,,47163,
364,Mohamed Chabih,Montbret 849,1772,Import,20,Chandelles,,Angleterre,48622,,24234,,,47163,
365,Mohamed Chabih,Montbret 849,1772,Import,20,Chandelles,,Espagne,2010,,1102,,,47163,
366,Mohamed Chabih,Montbret 849,1772,Import,20,Chandelles,,Hollande,2360,,1028,,,47163,
367,Mohamed Chabih,Montbret 849,1772,Import,20,Chandelles,,Italie,5920,,2960,,,47163,
368,Mohamed Chabih,Montbret 849,1772,Import,20,Chandelles,,Russie,3600,,1440,,,47163,
369,Mohamed Chabih,Montbret 849,1772,Import,20,Chandelles,,Savoye,29492,,11796,,,47163,
370,Mohamed Chabih,Montbret 849,1772,Import,20,Chanvre battu,,Savoye,246000,,,,,98400,
371,Mohamed Chabih,Montbret 849,1772,Import,20,Chanvre cru,,Espagne,28400,,7853,,,2258513,
372,Mohamed Chabih,Montbret 849,1772,Import,20,Chanvre cru,,Hollande,930280,,261552,,,2258513,
373,Mohamed Chabih,Montbret 849,1772,Import,20,Chanvre cru,,Italie,1056820,,211364,,,2258513,
374,Mohamed Chabih,Montbret 849,1772,Import,20,Chanvre cru,,Naples,93200,,18640,,,2258513,
375,Mohamed Chabih,Montbret 849,1772,Import,20,Chanvre cru,,Genes,48385,,9677,,,2258513,
376,Mohamed Chabih,Montbret 849,1772,Import,20,Chanvre cru,,Nord,1272824,,361406,,,2258513,
377,Mohamed Chabih,Montbret 849,1772,Import,20,Chanvre cru,,Russie,4716314,,1208531,,,2258513,
378,Mohamed Chabih,Montbret 849,1772,Import,20,Chanvre cru,,Savoye,341317,,68263,,,2258513,
379,Mohamed Chabih,Montbret 849,1772,Import,20,Chanvre cru,,Suede,370757,,111227,,,2258513,
380,Mohamed Chabih,Montbret 849,1772,Import,20,Chanvre peigné,,Allemagne,7578,,7578,,,127022,
381,Mohamed Chabih,Montbret 849,1772,Import,20,Chanvre peigné,,Hollande,13120,,2361,,,127022,
382,Mohamed Chabih,Montbret 849,1772,Import,20,Chanvre peigné,,Naples,18872,,9436,,,127022,
383,Mohamed Chabih,Montbret 849,1772,Import,20,Chanvre peigné,,Russie,296500,,106592,,,127022,
384,Mohamed Chabih,Montbret 849,1772,Import,20,Chanvre peigné,,Savoye,2110,,1055,,,127022,
385,Mohamed Chabih,Montbret 849,1772,Import,21,Chanvre ; en rames,,Hollande,205940,54308,278832,,,2762767,
386,Mohamed Chabih,Montbret 849,1772,Import,21,Chanvre ; en rames,,Nord,211000,63300,278832,,,2762767,
387,Mohamed Chabih,Montbret 849,1772,Import,21,Chanvre ; en rames,,Russie,575800,161224,278832,,,2762767,
388,Mohamed Chabih,Montbret 849,1772,Import,21,Chapeaux ; en paille,,allemagne,663,1989,8673,,,8673,
389,Mohamed Chabih,Montbret 849,1772,Import,21,Chapeaux ; en paille,,Italie,557,6684,8673,,,8673,
390,Annick Davis,Montbret 849,1772,Import,22,Charbon; de bois,,Allemagne,1 028,41 130,85 369,,,1 690 904,
391,Annick Davis,Montbret 849,1772,Import,22,Charbon; de bois,,Italie,187 050,28 057,85 369,,,1 690 904,
392,Annick Davis,Montbret 849,1772,Import,22,Charbon; de bois,,Naples,80 000,12 000,85 369,,,1 690 904,
393,Annick Davis,Montbret 849,1772,Import,22,Charbon; de bois,,Savoye,246,4 182,85 369,,,1 690 904,
394,Annick Davis,Montbret 849,1772,Import,22,Charbon; de terre,,Allemagne,13 050,52 200,1 605 535,,,1 690 904,
395,Annick Davis,Montbret 849,1772,Import,22,Charbon; de terre,,Angleterre,11 262,549 060,1 605 535,,,1 690 904,
396,Annick Davis,Montbret 849,1772,Import,22,Charbon; de terre,,Angleterre,8 929,549 060,1 605 535,,,1 690 904,
397,Annick Davis,Montbret 849,1772,Import,22,Charbon; de terre,,Flandre,159 525,957 150,1 605 535,,,1 690 904,
398,Annick Davis,Montbret 849,1772,Import,22,Charbon; de terre,,Hollande,1 885 000,47 125,1 605 535,,,1 690 904,
399,Annick Davis,Montbret 849,1772,Import,22,Chaux,,Allemagne,211,2 637,,,,5 487,
400,Annick Davis,Montbret 849,1772,Import,22,Chaux,,Flandre,95,2 850,,,,5 487,
401,Annick Davis,Montbret 849,1772,Import,22,Chevaux,,Allemagne,600,90 500,,,,586 985,
402,Annick Davis,Montbret 849,1772,Import,22,Chevaux,,Angleterre,576,283 200,,,,586 985,
403,Annick Davis,Montbret 849,1772,Import,22,Chevaux,,Flandre,226,133 830,,,,586 985,
404,Annick Davis,Montbret 849,1772,Import,22,Chevaux,,Nord,21,6 300,,,,586 985,
405,Annick Davis,Montbret 849,1772,Import,22,Chevaux,,Savoye,298,33 685,,,,586 985,
406,Annick Davis,Montbret 849,1772,Import,22,Chevaux,,Suisse,275,39 920,,,,586 985,
407,Annick Davis,Montbret 849,1772,Import,22,Cheveux,,Italie,200,,,,,4 000,No value given
408,Annick Davis,Montbret 849,1772,Import,22,Chèvres,,Savoye,896,,,,,6 572,No value given
409,Annick Davis,Montbret 849,1772,Import,22,Chicotin,,Nord,1 096,,,,,1 644,No value given
410,Annick Davis,Montbret 849,1772,Import,22,Chiena,,Angleterre,307,,,,,3 070,No value given
411,Annick Davis,Montbret 849,1772,Import,22,Chocolat,,Espagne,3 594,8 868,,,,26 014,
412,Annick Davis,Montbret 849,1772,Import,22,Chocolat,,Italie,6 560,13 120,,,,26 014,
413,Annick Davis,Montbret 849,1772,Import,22,Chocolat,,Naples,920,1 840,,,,26 014,
414,Annick Davis,Montbret 849,1772,Import,23,Chocolat,,Gênes,555,1 110,,,,26 014,
415,Annick Davis,Montbret 849,1772,Import,23,Chocolat,,Savoye,538,1 076,,,,26 014,
416,Annick Davis,Montbret 849,1772,Import,23,Cinabre,,Hollande,9 064,,,,,36 052,No value given
417,Annick Davis,Montbret 849,1772,Import,23,Cire; Blanche,,Nord,2 032,4 064,,,,2 292 943,
418,Annick Davis,Montbret 849,1772,Import,23,Cire; à Cachetter,,Savoye,250,1 250,,,,2 292 943,
419,Annick Davis,Montbret 849,1772,Import,23,Cire; Jaune,,Angleterre,3 453,5 372,2 287 629,,,2 292 943,
420,Annick Davis,Montbret 849,1772,Import,23,Cire; Jaune,,Hollande,15 345,26 184,2 287 629,,,2 292 943,
421,Annick Davis,Montbret 849,1772,Import,23,Cire; Jaune,,Italie,685,1 027,2 287 629,,,2 292 943,
422,Annick Davis,Montbret 849,1772,Import,23,Cire; Jaune,,Naples,12 464,18 696,2 287 629,,,2 292 943,
423,Annick Davis,Montbret 849,1772,Import,23,Cire; Jaune,,Gênes,47 449,71 173,2 287 629,,,2 292 943,
424,Annick Davis,Montbret 849,1772,Import,23,Cire; Jaune,,Levant,983 216,1 474 824,2 287 629,,,2 292 943,
425,Annick Davis,Montbret 849,1772,Import,23,Cire; Jaune,,Nord,335 934,651 193,2 287 629,,,2 292 943,
426,Annick Davis,Montbret 849,1772,Import,23,Cire; Jaune,,Russie,15 966,31 299,2 287 629,,,2 292 943,
427,Annick Davis,Montbret 849,1772,Import,23,Cire; Jaune,,Isles,5 241,7 861,2 287 629,,,2 292 943,
428,Annick Davis,Montbret 849,1772,Import,23,Citrons et Oranges,,Espagne,3 065 355,186 457,,,,748 982,
429,Annick Davis,Montbret 849,1772,Import,23,Citrons et Oranges,,Flandre,167 300,12 785,,,,748 982,
430,Annick Davis,Montbret 849,1772,Import,23,Citrons et Oranges,,Italie,9 439,360 833,,,,748 982,
431,Annick Davis,Montbret 849,1772,Import,23,Citrons et Oranges,,Gênes,2 792,41 883,,,,748 982,
432,Annick Davis,Montbret 849,1772,Import,23,Citrons et Oranges,,Levant,207,3 105,,,,748 982,
433,Annick Davis,Montbret 849,1772,Import,23,Citrons et Oranges,,Portugal,2 125,113 102,,,,748 982,
434,Annick Davis,Montbret 849,1772,Import,23,Citrons et Oranges,,Savoye,2 054,30 817,,,,748 982,
435,Annick Davis,Montbret 849,1772,Import,23,Civadilles,,Italie,1 140,2 280,,,,4 330,
436,Annick Davis,Montbret 849,1772,Import,23,,,Gênes,2 050,2 050,,,,4 330,
437,Annick Davis,Montbret 849,1772,Import,23,Clous; de Fer,,Allemagne,310 376,77 594,211 124,,,211 124,
438,Annick Davis,Montbret 849,1772,Import,23,Clous; de Fer,,Espagne,6 921,1 961,211 124,,,211 124,
439,Annick Davis,Montbret 849,1772,Import,23,Clous; de Fer,,Flandre,37 917,9 479,211 124,,,211 124,
440,Annick Davis,Montbret 849,1772,Import,23,Clous; de Fer,,Hollande,281 057,72 342,211 124,,,211 124,
441,Annick Davis,Montbret 849,1772,Import,23,Clous; de Fer,,Suède,198 745,49 748,211 124,,,211 124,
442,Annick Davis,Montbret 849,1772,Import,24,Cochenille,,Angleterre,5 235,154 305,,,,5 247 155,
443,Annick Davis,Montbret 849,1772,Import,24,Cochenille,,Espagne,228 401,4 872 168,,,,5 247 155,
444,Annick Davis,Montbret 849,1772,Import,24,Cochenille,,Flandre,800,24 000,,,,5 247 155,
445,Annick Davis,Montbret 849,1772,Import,24,Cochenille,,Hollande,611,18 032,,,,5 247 155,
446,Annick Davis,Montbret 849,1772,Import,24,Cochenille,,Italie,625,11 250,,,,5 247 155,
447,Annick Davis,Montbret 849,1772,Import,24,Cochenille,,Naples,610,10 980,,,,5 247 155,
448,Annick Davis,Montbret 849,1772,Import,24,Cochenille,,Gênes,8 690,156 420,,,,5 247 155,
449,Annick Davis,Montbret 849,1772,Import,24,Cocons de Soye,,Italie,1 500,2 250,,,,243 100,
450,Annick Davis,Montbret 849,1772,Import,24,Cocons de Soye,,Gênes,11 150,16 725,,,,243 100,
451,Annick Davis,Montbret 849,1772,Import,24,Cocons de Soye,,Levant,3 355,5 032,,,,243 100,
452,Annick Davis,Montbret 849,1772,Import,24,Cocons de Soye,,Savoye,146 062,219 093,,,,243 100,
453,Annick Davis,Montbret 849,1772,Import,24,Cocos,,Portugal,150 000,,,,,18 750,No value given
454,Annick Davis,Montbret 849,1772,Import,24,Colle; Forte,,Flandre,10 010,5 748,137 384,,,183 681,
455,Annick Davis,Montbret 849,1772,Import,24,Colle; Forte,,Hollande,253 005,129 775,137 384,,,183 681,
456,Annick Davis,Montbret 849,1772,Import,24,Colle; Forte,,Suisse,4 554,1 861,137 384,,,183 681,
