numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,quantit,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,remarks,doubleaccounts
150,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,13,Bled ; froment,Angleterre,91775,917750,1773469,livres,1732035,,,0
151,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,13,Bled ; froment,Espagne,1394725,13940300,1773469,livres,1732035,,,0
152,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,13,Bled ; froment,Genes,44220,442200,1773469,livres,1732035,,,0
153,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,13,Bled ; froment,Levant,111840,1118400,1773469,livres,1732035,,,0
154,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,13,Bled ; froment,Portugal,8400,84000,1773469,livres,1732035,,,0
155,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,13,Bled ; froment,Savoye,31770,317700,1773469,livres,1732035,,,0
156,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,13,Bled ; froment,Suisse,49305,563490,1773469,livres,1732035,,,0
157,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,13,Bled ; mabi,Espagne,8127,81270,1773469,livres,,,,0
158,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,13,Bled ; méteil,Espagne,3920,47600,1773469,livres,,,,0
159,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,13,Bled ; seigle,Espagne,5700,114000,1773469,livres,29387,,,0
160,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,13,Bled ; seigle,Portugal,12000,160000,1773469,livres,29387,,,0
161,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,13,Bled ; seigle,Savoye,9375,187500,1773469,livres,29387,,,0
162,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,13,Bled ; seigle,Suisse,2312,37007,1773469,livres,29387,,,0
163,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,13,Bleu ; fin,Indes,4000,800,4000,livres,,,,0
164,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,16,Blonde visage,Portugal,3300,11,6450,livres,,,,0
165,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,16,Blonde visage,Guinée,3150,9,6450,livres,,,,0
166,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,16,Boëtes de sapin,Isles,1800,1200,,livres,,,,0
167,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,16,Bois ; d'acajou,Flandres,2220,111,193018,madriers,13260,,,0
168,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,16,Bois ; d'acajou,Hollande,3860,193,193018,madriers,13260,,,0
169,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,16,Bois ; d'acajou,Nord,7180,359,193018,madriers,13260,,,0
170,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,16,Bois ; à batir,Allemagne,1350,100,193018,livres,,,,0
171,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,16,Bois ; de brésil,Levant,14414,28828,193018,livres,,,,0
172,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,16,Bois ; à bruler,Allemagne,26163,1308,193018,charretées,,,,0
173,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,16,Bois ; de buis,Hollande,1500,20000,193018,livres,,,,0
174,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,16,Bois ; de chesne,Flandres,2180,,193018,,,,,0
175,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,16,Bois ; de construction,Isles,2080,208,193018,pièces,,,,0
176,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,16,Bois ; d'ébène,Allemagne,2562,5124,193018,livres,,,,0
177,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,16,Bois ; de fernanbourg,Italie,9391,18783,193018,livres,34272,,,0
178,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,16,Bois ; de fernanbourg,Levant,22009,44018,193018,livres,34272,,,0
179,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,16,Bois ; de fernanbourg,Suisse,2872,5745,193018,livres,34272,,,0
180,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,16,Bois ; fustes,Nord,3166,15830,193018,livres,,,,0
181,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,16,Bois ; de gayac,Nord,7500,30000,193018,livres,10687,,,0
182,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,16,Bois ; de gayac,Suède,3187,12750,193018,livres,10687,,,0
183,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,18,Bois ; d'inde,Allemagne,1970,9850,193018,livres,5376,,,0
184,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,18,Bois ; d'inde,Suisse,3406,13971,193018,livres,5376,,,0
185,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,18,Bois ; de marqueterie,Flandres,1497,,193018,,1497,,,0
186,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,18,Bois ; merrain,Isles,32048,312900,193018,en nombre,32048,,,0
187,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,18,Bois ; ouvré,Espagne,1392,5570,193018,livres,1392,,,0
188,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,18,Bois ; à teindre,Allemagne,2366,9810,193018,livres,40069,,,0
189,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,18,Bois ; à teindre,Genes,1261,6330,193018,livres,40069,,,0
190,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,18,Bois ; à teindre,Hollande,5000,20000,193018,livres,40069,,,0
191,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,18,Bois ; à teindre,Italie,11343,113430,193018,livres,40069,,,0
192,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,18,Bois ; à teindre,Levant,14305,143058,193018,livres,40069,,,0
193,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,18,Bois ; à teindre,Savoye,5794,57944,193018,livres,40069,,,0
194,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,18,Bois ; violet,Russie,1002,4010,193018,livres,1002,,,0
195,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,18,Bonnets ; de coton,Angleterre,24720,1030,311903,douzaines,97840,,,0
196,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,18,Bonnets ; de coton,Isles,73120,14624,311903,livres,97840,,,0
197,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,18,Bonnets de laine,Angleterre,6864,286,311903,douzaines,214063,,,0
198,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,18,Bonnets de laine,Levant,189090,18909,311903,douzaines,214063,,,0
199,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,18,Bonnets de laine,Savoye,2000,200,311903,douzaines,214063,,,0
200,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,18,Bonnets de laine,Isles,9665,1611,311903,livres,214063,,,0
201,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,18,Bonnets de laine,Guinée,6444,378,311903,douzaines,214063,,,0
202,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Borax,Geneve,21300,7100,43071,livres,,,,0
203,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Borax,Hollande,21771,7257,43071,livres,,,,0
204,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Bouchons de liege,Allemagne,1380,460,37497,livres,,,,0
205,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Bouchons de liege,Flandre,5130,1710,37497,livres,,,,0
206,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Bouchons de liege,Italie,22455,7485,37497,livres,,,,0
207,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Bouchons de liege,Savoye,8532,2844,37497,livres,,,,0
208,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Boucles de cuivre,Isles,3850,1925,,livres,,,,0
209,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Bougie,Allemagne,7311,2858,297888,livres,,,,0
210,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Bougie,Angleterre,1847,875,297888,livres,,,,0
211,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Bougie,Espagne,35207,14045,297888,livres,,,,0
212,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Bougie,Flandre,1589,691,297888,livres,,,,0
213,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Bougie,Geneve,1427,648,297888,livres,,,,0
214,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Bougie,Hollande,1569,630,297888,livres,,,,0
215,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Bougie,Italie,15895,6406,297888,livres,,,,0
216,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Bougie,Levant,2810,1124,297888,livres,,,,0
217,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Bougie,Portugal,1067,425,297888,livres,,,,0
218,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Bougie,Suisse,8470,3381,297888,livres,,,,0
219,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Bougie,Isles,217408,94484,297888,livres,,,,0
220,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Bougie,Guinnée,1066,420,297888,livres,,,,0
221,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Bougie,Indes,2222,960,297888,livres,,,,0
222,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Boulets de canon,Isles,40903,291889,42130,livres,,,,0
223,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Boulets de canon,Guinée,1227,12270,42130,livres,,,,0
224,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Bourse ; a butier,Isles,21705,217050,37651,livres,,,,0
225,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Bourse ; de soye,Italie,15946,15946,37651,livres,,,,0
226,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Bourses à cheveux,Isles,2360,118,,livres,,,,0
227,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Boutons ; dorure ; d'or,Espagne,5010,41.75,90365,livres,20660,90365,,0
228,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Boutons ; dorure ; d'or,Flandre,9080,110,90365,livres,20660,90365,,0
229,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Boutons ; dorure ; d'or,Hollande,4320,36,90365,livres,20660,90365,,0
230,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Boutons ; dorure ; d'or,Isles,2250,25,90365,livres,20660,90365,,0
231,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Boutons ; dorure ; or et arg..',Allemagne,4050,45,90365,livres,69705,90365,,0
232,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Boutons ; dorure ; or et arg..',Espagne,61795,727,90365,livres,69705,90365,,0
233,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Boutons ; dorure ; or et arg..',Russie,1260,10.5,90365,livres,69705,90365,,0
234,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Boutons ; dorure ; or et arg..',Savoye,2600,,90365,,69705,90365,,0
235,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Bouteilles de verre,Espagne,21558,106930,67562,livres,,,,0
236,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Bouteilles de verre,Flandre,3334,11667,67562,en nombre,,,,0
237,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Bouteilles de verre,Savoye,1286,6434,67562,livres,,,,0
238,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Bouteilles de verre,Suisse,1980,11,67562,milliers,,,,0
239,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Bouteilles de verre,Isles,35682,178410,67562,en nombre,,,,0
240,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,20,Bouteilles de verre,Indes,3722,14890,67562,en nombre,,,,0
241,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,22,Bray et goudron,Angleterre,166930,599,603276,barils,,,2 Qtités pour Angleterre,1
242,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,22,Bray et goudron,Angleterre,166930,2085242,603276,livres,,,2 Qtités pour Angleterre,2
243,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,22,Bray et goudron,Espagne,208763,3479,603276,milliers,,,,0
244,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,22,Bray et goudron,Hollande,26400,440,603276,milliers,,,,0
245,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,22,Bray et goudron,Italie,35964,239761,603276,livres,,,,0
246,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,22,Bray et goudron,Naples,3254,31641,603276,livres,,,,0
247,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,22,Bray et goudron,Genes,3876,25841,603276,livres,,,,0
248,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,22,Bray et goudron,Levant,10259,51296,603276,livres,,,,0
249,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,22,Bray et goudron,Nord,2460,41,603276,milliers,,,,0
250,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,22,Bray et goudron,Portugal,20160,336,603276,milliers,,,,0
251,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,22,Bray et goudron,Savoye,1824,18253,603276,livres,,,,0
252,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,22,Bray et goudron,Isles,80472,3219,603276,tonneaux,,,,0
253,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,22,Bray et goudron,Guinée,,416,603276,barils,,,,0
254,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,22,Bray et goudron,Guinée,20569,53542,603276,livres,,,,0
255,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,22,Bray et goudron,Indes,22345,675,603276,barriques,,,,0
256,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,22,Briques,Savoye,3054,122177,9592,livres,,,,0
257,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,22,Briques,Isles,6538,120000,9592,en nombre,,,,0
258,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,22,Brosserie,Guinée,1166,464,,paquets,,,,0
259,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,22,Broüettes,Isles,1560,52,,en nombre,,,,0
260,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,22,Brun rouge,Levant,22243,222432,,livres,,,,0
261,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,22,Cacao,Angleterre,1415,2830,1075047,livres,,,,0
