Nom opérateur/trice,Cote du document source,Année,N° de page du PDF,Exportations/Importations,Pays d'origine,Familles de marchandises,Nom de la marchandise,Quantités marchandises,Unité de compte/quantités,Prix unitaire,Unité de compte,Prix unitaire / unité de compte Lt,Prix unitaire / unité de compte Sous,Prix unitaire / unité de compte Deniers,Valeur en décimale de Lt,Unité de compte,Total ,Unité de compte,Remarques
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Importations,Allemagne,,Argent ; vif,,,,,"23 650,00",,,23650,,"72193,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Importations,Angleterre,,Argent ; vif,,,,,"711,00",,,711,,"72193,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Importations,Flandre,,Argent ; vif,,,,,"12,00",10,,"12,5",,"72193,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Importations,Hollande,,Argent ; vif,,,,,"35 400,00",,,35400,,"72193,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Importations,Italie,,Argent ; vif,,,,,"1 200,00",,,1200,,"72193,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Importations,Gènes,,Argent ; vif,,,,,"8 100,00",,,8100,,"72193,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Importations,Levant,,Argent ; vif,,,,,"600,00",,,600,,"72193,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Importations,Nord,,Argent ; vif,,,,,"2 520,00",,,2520,,"72193,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Importations,Italie,,Argenterie,,,,,"11 400,00",,,11400,,"11400,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Importations,Espagne,,Aristoloche,,,,,"37,00",,,37,,"155,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Importations,Hollande,,Aristoloche,,,,,"18,00",,,18,,"155,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Importations,Savoye,,Aristoloche,,,,,"100,00",,,100,,"155,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Importations,Allemagne,,Armes ; blanches ; diverses ,,,,,"74 648,00",,,74648,,"74792,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Importations,Flandre,,Armes ; blanches ; diverses ,,,,,"144,00",,,144,,"74792,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Importations,Allemagne,,Armes ; à feu ; diverses,,,,,"71 757,00",,,71757,,"71937,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Importations,Flandre,,Armes ; à feu ; diverses,,,,,"180,00",,,180,,"71937,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Importations,Allemagne,,Armoires,,,,,"30,00",,,30,,"30,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Importations,Italie,,Arquifou,,,,,"5 509,00",,,5509,,"37777,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Importations,Gènes,,Arquifou,,,,,"16 320,00",,,16320,,"37777,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Importations,Savoye,,Arquifou,,,,,"15 948,00",,,15948,,"37777,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Importations,Savoye,,Artichaux,,,,,"37,00",10,,"37,5",,"37,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Exportations,Allemagne,,Ardoises,,,,,"5 500,00",,,5500,,"20155,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Exportations,Espagne,,Ardoises,,,,,"36,00",,,36,,"20155,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Exportations,Flandre,,Ardoises,,,,,"14 619,00",,,14619,,"20155,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Exportations,Espagne,,Argent ; vif,,,,,"750,00",,,750,,"750,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Exportations,Allemagne,,Argenterie,,,,,"27 588,00",,,27588,,"158636,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Exportations,Espagne,,Argenterie,,,,,"102 940,00",,,102940,,"158636,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Exportations,Flandre,,Argenterie,,,,,"2 473,00",,,2473,,"158636,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Exportations,Hollande,,Argenterie,,,,,"2 460,00",,,2460,,"158636,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Exportations,Italie,,Argenterie,,,,,"7 980,00",,,7980,,"158636,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Exportations,Portugal,,Argenterie,,,,,"7 500,00",,,7500,,"158636,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Exportations,Suisse,,Argenterie,,,,,"7 695,00",,,7695,,"158636,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Exportations,Espagne,,Aristoloche,,,,,"50,00",,,50,,"3187,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Exportations,Hollande,,Aristoloche,,,,,"2 910,00",,,2910,,"3187,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Exportations,Italie,,Aristoloche,,,,,"227,00",,,227,,"3187,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Exportations,Savoye,,Armes ; blanches ; diverses ,,,,,"183,00",10,,"183,5",,"183,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Exportations,Flandre,,Armes ; blanches ; épées,,,,,"213,00",,,213,,"213,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Exportations,Allemagne,,Armes ; à feu;  diverses ,,,,,"1 275,00",,,1275,,"1875,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Exportations,Espagne,,Armes ; à feu;  diverses ,,,,,"600,00",,,600,,"1875,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Exportations,Isles,,Armes ; à feu ; fusils,,,,,"29 960,00",,,29960,,"34501,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Exportations,Nord,,Armes ; à feu ; fusils,,,,,"100,00",,,100,,"34501,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Exportations,Suisse,,Armes ; à feu ; fusils,,,,,"4 441,00",4,,"4441,2",,"34501,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Exportations,Flandre,,Armoires,,,,,"75,00",,,75,,"165,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Exportations,Portugal,,Armoires,,,,,"90,00",,,90,,"165,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Exportations,Levant,,Arquifou,,,,,"1 245,00",,,1245,,"1245,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Exportations,Espagne,,Artichaux,,,,,"225,00",,,225,,"645,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,5,Exportations,Hollande,,Artichaux,,,,,"420,00",,,420,,"645,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Espagne,,Asnes,,,,,"125,00",,,125,,"185,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Savoye,,Asnes,,,,,"60,00",,,60,,"185,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Savoye,,Asperges,,,,,"122,00",10,,"122,5",,"122,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Hollande,,Asphaltum,,,,,"1 240,00",,,1240,,"1240,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Allemagne,,Attelles ; de coliers,,,,,"1 248,00",,,1248,,"1248,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Espagne,,Auf,,,,,"1 354,00",10,,"1354,5",,"2038,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Gènes,,Auf,,,,,"300,00",,,300,,"2038,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Danemark,,Auf,,,,,"384,00",,,384,,"2038,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Espagne,,Avirons,,,,,"4 163,00",10,,"4163,5",,"18333,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Naples,,Avirons,,,,,"13 800,00",,,13800,,"18333,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Levant,,Avirons,,,,,"200,00",,,200,,"18333,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Nord,,Avirons,,,,,"170,00",,,170,,"18333,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Espagne,,Avoine,,,,,"900,00",,,900,,"13524,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Flandre,,Avoine,,,,,"30,00",,,30,,"13524,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Hollande,,Avoine,,,,,"10 812,00",,,10812,,"13524,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Nord,,Avoine,,,,,"1 782,00",,,1782,,"13524,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Allemagne,,Azur,,,,,"1 277,00",10,,"1277,5",,"148746,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Flandre,,Azur,,,,,"2 182,00",14,,"2182,7",,"148746,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Hollande,,Azur,,,,,"82 386,00",13,,"82386,65",,"148746,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Nord,,Azur,,,,,"62 154,00",2,,"62154,1",,"148746,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Suède,,Azur,,,,,"745,00",16,,"745,8",,"148746,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Levant,,Babouches,,,,,"813,00",,,813,,"813,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Italie,,Baguettes ; de fusils,,,,,"280,00",,,280,,"280,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Allemagne,,Balais ; de bois,,,,,"40,00",14,,"40,7",,"5795,10",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Flandre,,Balais ; de bois,,,,,"5 694,00",7,,"5694,35",,"5795,10",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Portugal,,Balais ; de bois,,,,,"60,00",,,60,,"5795,10",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Flandre,,Balais ; de bruyère,,,,,"1 590,00",,,1590,,"1590,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Savoye,,Balais ; de jongs ,,,,,"10,00",,,10,,"10,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Espagne,,Balais ; de palmes,,,,,"23 403,00",16,,"23403,8",,"42805,40",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Italie,,Balais ; de palmes,,,,,"1 669,00",12,,"1669,6",,"42805,40",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Gènes,,Balais ; de palmes,,,,,"16 785,00",,,16785,,"42805,40",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Importations,Savoye,,Balais ; de palmes,,,,,"947,00",,,947,,"42805,40",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Exportations,Flandre,,Artifice,,,,,"245,00",,,245,,"245,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Exportations,Espagne,,Asnes,,,,,"1 340,00",,,1340,,"1670,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Exportations,Savoye,,Asnes,,,,,"330,00",,,330,,"1670,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Exportations,Savoye,,Asperges,,,,,"100,00",,,100,,"100,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Exportations,Suède,,Assafetida,,,,,"195,00",,,195,,"195,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Exportations,Hollande,,Avirons,,,,,"3 430,00",,,3430,,"4826,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Exportations,Portugal,,Avirons,,,,,"1 396,00",,,1396,,"4826,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Exportations,Italie,,Avoine,,,,,"300,00",,,300,,"430,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Exportations,Levant,,Avoine,,,,,"60,00",,,60,,"430,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Exportations,Russie,,Avoine,,,,,"70,00",,,70,,"430,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Exportations,Flandre,,Azur,,,,,"218,00",16,,"218,8",,"218,80",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Exportations,Savoye,,Babouches,,,,,"20,00",,,20,,"20,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Exportations,Espagne,,Baguettes ; étoffe,,,,,"1 375,00",,,1375,,"1375,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Exportations,Espagne,,Babus,,,,,"60,00",,,60,,"60,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Exportations,Allemagne,,Balais ; de bois,,,,,"38,00",10,,"38,5",,"64,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,6,Exportations,Savoye,,Balais ; de jongs,,,,,"26,00",,,26,,"64,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,7,Importations,Flandre,,Baleine ; coupée,,,,,"6 930,00",5,,"6930,25",,"293813,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,7,Importations,Hollande,,Baleine ; coupée,,,,,"285 685,00",9,,"285685,45",,"293813,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,7,Importations,Isles,,Baleine ; coupée,,,,,"397,00",10,,"397,5",,"293813,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,7,Importations,Levant,,Baleine ; coupée,,,,,"400,00",,,400,,"293813,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,7,Importations,Nord,,Baleine ; coupée,,,,,"400,00",,,400,,"293813,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,7,Importations,Espagne,,Baleine ; en fanon,,,,,"35 909,00",5,,"35909,25",,"511069,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,7,Importations,Flandre,,Baleine ; en fanon,,,,,"5 700,00",,,5700,,"511069,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,7,Importations,Hollande,,Baleine ; en fanon,,,,,"182 216,00",5,,"182216,25",,"511069,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,7,Importations,Nord,,Baleine ; en fanon,,,,,"52 118,00",15,,"52118,75",,"511069,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,7,Importations,Portugal,,Baleine ; en fanon,,,,,"239 125,00",,,239125,,"511069,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,7,Importations,Danemark,,Barils,,,,,"12,00",5,,"12,25",,"12,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,7,Importations,Flandre,,Baromètre,,,,,"320,00",,,320,,"320,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,7,Importations,Danemark,,Barres ; d'anspects ,,,,,"48,00",,,48,,"50,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,7,Importations,Suède,,Barres ; d'anspects ,,,,,"2,00",,,2,,"50,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,7,Importations,Naples,,Barres ; de bois,,,,,"250,00",,,250,,"865,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,7,Importations,Gènes,,Barres ; de bois,,,,,"495,00",,,495,,"865,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,7,Importations,Savoye,,Barres ; de bois,,,,,"120,00",,,120,,"865,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,7,Importations,Italie,,Barres ; de cabestan,,,,,"72,00",,,72,,"600,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,7,Importations,Gènes,,Barres ; de cabestan,,,,,"96,00",,,96,,"600,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,7,Importations,Savoye,,Barres ; de cabestan,,,,,"432,00",,,432,,"600,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,7,Importations,Danemark,,Barres ; de guindeau,,,,,"172,00",16,,"172,8",,"172,80",,"guindeau: engin de levage, synonyme de cabestan."
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,7,Importations,Italie,,Bas ; de coton,,,,,"436,00",,,436,,"88640,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,7,Importations,Naples,,Bas ; de coton,,,,,"1 850,00",,,1850,,"88640,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,7,Importations,Gènes,,Bas ; de coton,,,,,"1 800,00",,,1800,,"88640,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,7,Importations,Levant,,Bas ; de coton,,,,,"69 950,00",,,69950,,"88640,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,7,Importations,Savoye,,Bas ; de coton,,,,,"14 020,00",,,14020,,"88640,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Allemagne,,Baleine ; coupée,,,,,"622,00",,,622,,"1452,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Espagne,,Baleine ; coupée,,,,,"50,00",,,50,,"1452,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Gènes,,Baleine ; coupée,,,,,"500,00",,,500,,"1452,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Savoye,,Baleine ; coupée,,,,,"280,00",,,280,,"1452,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Allemagne,,Balles ; d'ozier,,,,,"10,00",,,10,,"10,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Allemagne,,Baracan,,,,,"6 315,00",,,6315,,"148749,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Espagne,,Baracan,,,,,"18 495,00",,,18495,,"148749,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Flandre,,Baracan,,,,,"39 300,00",,,39300,,"148749,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Genève,,Baracan,,,,,"810,00",,,810,,"148749,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Hollande,,Baracan,,,,,"180,00",,,180,,"148749,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Italie,,Baracan,,,,,"9 795,00",,,9795,,"148749,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Naples,,Baracan,,,,,"56 625,00",,,56625,,"148749,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Portugal,,Baracan,,,,,"6 735,00",,,6735,,"148749,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Savoye,,Baracan,,,,,"9 804,00",,,9804,,"148749,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Suisse,,Baracan,,,,,"690,00",,,690,,"148749,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Suisse,,Bariteau,,,,,"750,00",,,750,,"750,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Flandre,,Barois,,,,,"1 296,00",,,1296,,"1296,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Flandre,,Baromètre,,,,,"28,00",,,28,,"28,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Espagne,,Barres ; de cabestan,,,,,"600,00",,,600,,"600,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Portugal,,Bas ; de Chamois,,,,,"12 540,00",,,12540,,"12540,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Allemagne,,Bas ; de coton,,,,,"3 568,00",,,3568,,"36789,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Angleterre,,Bas ; de coton,,,,,"1 440,00",,,1440,,"36789,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Espagne,,Bas ; de coton,,,,,"2 007,00",,,2007,,"36789,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Flandre,,Bas ; de coton,,,,,"288,00",,,288,,"36789,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Exportations,Genève,,Bas ; de coton,,,,,"1 708,00",,,1708,,"36789,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Importations,Suisse,,Bas ; de coton,,,,,"584,00",,,584,,"88640,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Importations,Espagne,,Bas ; de fil,,,,,"45,00",,,45,,"58084,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Importations,Flandre,,Bas ; de fil,,,,,"972,00",,,972,,"58084,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Importations,Genève,,Bas ; de fil,,,,,"580,00",10,,"580,5",,"58084,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Importations,Naples,,Bas ; de fil,,,,,"625,00",,,625,,"58084,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Importations,Gènes,,Bas ; de fil,,,,,"14 500,00",,,14500,,"58084,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Importations,Levant,,Bas ; de fil,,,,,"9 750,00",,,9750,,"58084,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Importations,Savoye,,Bas ; de fil,,,,,"11 325,00",,,11325,,"58084,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Importations,Suisse,,Bas ; de fil,,,,,"20 287,00",,,20287,,"58084,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Importations,Genève,,Bas ; de fil et coton,,,,,"600,00",,,600,,"600,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Importations,Espagne,,Bas ; de filozelle,,,,,"9 000,00",,,9000,,"61480,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Importations,Levant,,Bas ; de filozelle,,,,,"46 080,00",,,46080,,"61480,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Importations,Savoye,,Bas ; de filozelle,,,,,"6 400,00",,,6400,,"61480,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,8,Importations,Allemagne,,Bas ; de laine,,,,,"327,00",,,327,,"38296,00",,
